Date,APA
2016-09-19,45.17051696777344
2016-09-20,44.88942337036133
2016-09-21,47.54421615600586
2016-09-22,47.63011169433594
2016-09-23,46.86489486694336
2016-09-26,46.802433013916016
2016-09-27,46.529144287109375
2016-09-28,49.73833084106445
2016-09-29,49.76955032348633
2016-09-30,49.87106704711914
2016-10-03,49.93352508544922
2016-10-04,49.80859375
2016-10-05,50.4801139831543
2016-10-06,50.04283905029297
2016-10-07,49.44942855834961
2016-10-10,50.097496032714844
2016-10-11,49.09023666381836
2016-10-12,48.96531295776367
2016-10-13,48.46558380126953
2016-10-14,48.23133850097656
2016-10-17,48.293800354003906
2016-10-18,49.05900573730469
2016-10-19,50.42304992675781
2016-10-20,49.76455307006836
2016-10-21,48.75327682495117
2016-10-24,48.27507019042969
2016-10-25,47.4832763671875
2016-10-26,48.35345458984375
2016-10-27,48.36914825439453
2016-10-28,47.600868225097656
2016-10-31,46.628787994384766
2016-11-01,46.66798782348633
2016-11-02,46.61310958862305
2016-11-03,43.52438735961914
2016-11-04,44.01041793823242
2016-11-07,45.03738784790039
2016-11-08,44.62974166870117
2016-11-09,45.48422622680664
2016-11-10,45.71942138671875
2016-11-11,45.249046325683594
2016-11-14,46.19761657714844
2016-11-15,49.69399642944336
2016-11-16,48.95710372924805
2016-11-17,48.13396072387695
2016-11-18,48.66703796386719
2016-11-21,49.59992218017578
2016-11-22,48.9727783203125
2016-11-23,49.897823333740234
2016-11-25,49.26283645629883
2016-11-28,48.09475326538086
2016-11-29,47.616554260253906
2016-11-30,51.70087814331055
2016-12-01,51.065887451171875
2016-12-02,51.04237365722656
2016-12-05,52.061492919921875
2016-12-06,52.014469146728516
2016-12-07,52.04582977294922
2016-12-08,52.132049560546875
2016-12-09,52.179100036621094
2016-12-12,52.35940933227539
2016-12-13,52.798397064208984
2016-12-14,51.536251068115234
2016-12-15,52.320194244384766
2016-12-16,52.04582977294922
2016-12-19,52.28883361816406
2016-12-20,52.328060150146484
2016-12-21,52.24179458618164
2016-12-22,52.320194244384766
2016-12-23,52.05366516113281
2016-12-27,52.00662612915039
2016-12-28,50.63471984863281
2016-12-29,50.07029342651367
2016-12-30,49.756717681884766
2017-01-03,49.99974060058594
2017-01-04,49.85078430175781
2017-01-05,49.5842399597168
2017-01-06,49.482330322265625
2017-01-09,48.886539459228516
2017-01-10,49.28635025024414
2017-01-11,49.99190139770508
2017-01-12,49.40393829345703
2017-01-13,49.21579360961914
2017-01-17,49.46665573120117
2017-01-18,49.51388931274414
2017-01-19,48.970802307128906
2017-01-20,48.64810562133789
2017-01-23,47.82957077026367
2017-01-24,47.979103088378906
2017-01-25,48.349029541015625
2017-01-26,49.230533599853516
2017-01-27,48.86063003540039
2017-01-30,47.18418502807617
2017-01-31,47.08186340332031
2017-02-01,45.47626876831055
2017-02-02,46.5073127746582
2017-02-03,46.94020080566406
2017-02-06,45.54710388183594
2017-02-07,44.88597106933594
2017-02-08,44.807273864746094
2017-02-09,44.79938888549805
2017-02-10,45.16144943237305
2017-02-13,45.00403594970703
2017-02-14,43.6817626953125
2017-02-15,43.75261306762695
2017-02-16,43.48501205444336
2017-02-17,43.634559631347656
2017-02-21,43.98872756958008
2017-02-22,43.217411041259766
2017-02-23,41.69837951660156
2017-02-24,42.03681564331055
2017-02-27,41.65902328491211
2017-02-28,41.39142990112305
2017-03-01,41.674781799316406
2017-03-02,40.864105224609375
2017-03-03,40.99789810180664
2017-03-06,41.07660675048828
2017-03-07,40.36038589477539
2017-03-08,38.888580322265625
2017-03-09,39.84880065917969
2017-03-10,39.53396987915039
2017-03-13,39.47887420654297
2017-03-14,39.6126823425293
2017-03-15,40.195091247558594
2017-03-16,40.20296859741211
2017-03-17,40.31315231323242
2017-03-20,40.08491134643555
2017-03-21,39.58906173706055
2017-03-22,39.77796936035156
2017-03-23,39.42378234863281
2017-03-24,39.541839599609375
2017-03-27,39.132572174072266
2017-03-28,40.31315231323242
2017-03-29,41.85580062866211
2017-03-30,40.99789810180664
2017-03-31,40.44696807861328
2017-04-03,40.17148971557617
2017-04-04,40.840492248535156
2017-04-05,40.69095993041992
2017-04-06,41.68263626098633
2017-04-07,41.43077850341797
2017-04-10,42.49331283569336
2017-04-11,42.398868560791016
2017-04-12,42.35165023803711
2017-04-13,41.21828079223633
2017-04-17,41.32059860229492
2017-04-18,39.70712661743164
2017-04-19,38.90822982788086
2017-04-20,38.77376937866211
2017-04-21,38.77376937866211
2017-04-24,38.55229949951172
2017-04-25,39.74666976928711
2017-04-26,39.55683517456055
2017-04-27,38.2200813293457
2017-04-28,38.473182678222656
2017-05-01,38.59183883666992
2017-05-02,38.338722229003906
2017-05-03,38.59976577758789
2017-05-04,37.88786697387695
2017-05-05,38.987342834472656
2017-05-08,39.74666976928711
2017-05-09,39.90486526489258
2017-05-10,40.50601577758789
2017-05-11,40.395259857177734
2017-05-12,40.69585418701172
2017-05-15,40.31617736816406
2017-05-16,40.31617736816406
2017-05-17,39.69920349121094
2017-05-18,39.48564910888672
2017-05-19,40.46646499633789
2017-05-22,39.56475067138672
2017-05-23,39.548919677734375
2017-05-24,39.44609832763672
2017-05-25,37.737586975097656
2017-05-26,38.117271423339844
2017-05-30,37.61894226074219
2017-05-31,36.986148834228516
2017-06-01,37.41328430175781
2017-06-02,37.1680908203125
2017-06-05,36.962432861328125
2017-06-06,37.99861526489258
2017-06-07,37.00197219848633
2017-06-08,37.17599868774414
2017-06-09,38.235897064208984
2017-06-12,38.2991828918457
2017-06-13,38.93196487426758
2017-06-14,37.745487213134766
2017-06-15,37.80877685546875
2017-06-16,39.18508529663086
2017-06-19,39.406551361083984
2017-06-20,37.745487213134766
2017-06-21,36.1160774230957
2017-06-22,36.092369079589844
2017-06-23,36.44829177856445
2017-06-26,36.551116943359375
2017-06-27,36.551116943359375
2017-06-28,37.28672409057617
2017-06-29,37.53193664550781
2017-06-30,37.9116096496582
2017-07-03,39.018978118896484
2017-07-05,37.690128326416016
2017-07-06,36.20309066772461
2017-07-07,35.6810417175293
2017-07-10,37.263004302978516
2017-07-11,37.33418655395508
2017-07-12,37.634765625
2017-07-13,38.156795501708984
2017-07-14,38.40991973876953
2017-07-17,38.50483322143555
2017-07-18,37.7534065246582
2017-07-19,39.64584732055664
2017-07-20,39.240325927734375
2017-07-21,38.49288558959961
2017-07-24,38.13508224487305
2017-07-25,38.8507080078125
2017-07-26,38.8507080078125
2017-07-27,39.932098388671875
2017-07-28,39.765113830566406
2017-07-31,39.343685150146484
2017-08-01,38.69168472290039
2017-08-02,38.09532165527344
2017-08-03,35.03401184082031
2017-08-04,35.95638656616211
2017-08-07,35.29641342163086
2017-08-08,35.081729888916016
2017-08-09,34.652347564697266
2017-08-10,33.88106155395508
2017-08-11,33.70612716674805
2017-08-14,33.054115295410156
2017-08-15,33.03025817871094
2017-08-16,32.30667495727539
2017-08-17,31.718265533447266
2017-08-18,32.05223846435547
2017-08-21,31.424072265625
2017-08-22,31.718265533447266
2017-08-23,31.996578216552734
2017-08-24,31.8295955657959
2017-08-25,31.85344696044922
2017-08-28,31.28889274597168
2017-08-29,30.90721893310547
2017-08-30,30.50965118408203
2017-08-31,30.883373260498047
2017-09-01,31.39226531982422
2017-09-05,31.34455108642578
2017-09-06,31.909116744995117
2017-09-07,32.386192321777344
2017-09-08,31.24913787841797
2017-09-11,31.614896774291992
2017-09-12,32.21921157836914
2017-09-13,33.666378021240234
2017-09-14,33.570945739746094
2017-09-15,33.80949783325195
2017-09-18,33.634578704833984
2017-09-19,33.19723129272461
2017-09-20,34.23092269897461
2017-09-21,34.4774169921875
2017-09-22,34.64440155029297
2017-09-25,35.829158782958984
2017-09-26,36.5447883605957
2017-09-27,36.78334426879883
2017-09-28,36.417564392089844
2017-09-29,36.417564392089844
2017-10-02,36.35395812988281
2017-10-03,36.13132095336914
2017-10-04,35.89277648925781
2017-10-05,36.433467864990234
2017-10-06,35.916629791259766
2017-10-09,36.457332611083984
2017-10-10,33.761783599853516
2017-10-11,33.36421203613281
2017-10-12,32.9268913269043
2017-10-13,33.07796096801758
2017-10-16,33.97647476196289
2017-10-17,34.00032424926758
2017-10-18,33.912864685058594
2017-10-19,33.515289306640625
2017-10-20,33.21933364868164
2017-10-23,32.23548126220703
2017-10-24,32.10749435424805
2017-10-25,31.603553771972656
2017-10-26,31.66754913330078
2017-10-27,32.587425231933594
2017-10-30,32.64341735839844
2017-10-31,33.09135818481445
2017-11-01,33.77924346923828
2017-11-02,33.33930587768555
2017-11-03,34.19519805908203
2017-11-06,36.586856842041016
2017-11-07,36.146934509277344
2017-11-08,35.60300064086914
2017-11-09,36.18690872192383
2017-11-10,35.29905319213867
2017-11-13,34.78711700439453
2017-11-14,33.499290466308594
2017-11-15,32.81937789916992
2017-11-16,32.387451171875
2017-11-17,32.93937301635742
2017-11-20,32.85139465332031
2017-11-21,33.14734649658203
2017-11-22,33.22733688354492
2017-11-24,32.90738296508789
2017-11-27,31.883533477783203
2017-11-28,32.211483001708984
2017-11-29,32.587425231933594
2017-11-30,33.45930862426758
2017-12-01,35.371036529541016
2017-12-04,34.56313705444336
2017-12-05,33.715274810791016
2017-12-06,32.45145034790039
2017-12-07,32.49944305419922
2017-12-08,32.55543518066406
2017-12-11,32.14748764038086
2017-12-12,31.77154541015625
2017-12-13,31.835533142089844
2017-12-14,31.531574249267578
2017-12-15,31.57156753540039
2017-12-18,31.9315128326416
2017-12-19,32.195491790771484
2017-12-20,33.00336837768555
2017-12-21,34.64314270019531
2017-12-22,34.323184967041016
2017-12-26,34.68313217163086
2017-12-27,34.30718231201172
2017-12-28,34.29118728637695
2017-12-29,33.77125930786133
2018-01-02,35.43501281738281
2018-01-03,36.258914947509766
2018-01-04,37.466739654541016
2018-01-05,37.10679244995117
2018-01-08,36.73084259033203
2018-01-09,35.6349983215332
2018-01-10,35.187049865722656
2018-01-11,36.79484176635742
2018-01-12,37.72270202636719
2018-01-16,37.010807037353516
2018-01-17,37.21877670288086
2018-01-18,37.354759216308594
2018-01-19,37.033077239990234
2018-01-22,38.32781982421875
2018-01-23,38.416282653808594
2018-01-24,38.69776916503906
2018-01-25,38.15895462036133
2018-01-26,38.665584564208984
2018-01-29,37.51559829711914
2018-01-30,35.84287643432617
2018-01-31,36.08413314819336
2018-02-01,35.93937683105469
2018-02-02,34.43553924560547
2018-02-05,32.915611267089844
2018-02-06,33.06840896606445
2018-02-07,31.805814743041992
2018-02-08,30.34218978881836
2018-02-09,29.940101623535156
2018-02-12,30.647785186767578
2018-02-13,30.318065643310547
2018-02-14,30.72016716003418
2018-02-15,30.639741897583008
2018-02-16,30.647785186767578
2018-02-20,30.80058479309082
2018-02-21,29.91596794128418
2018-02-22,28.026121139526367
2018-02-23,29.05549430847168
2018-02-26,28.934860229492188
2018-02-27,27.985912322998047
2018-02-28,27.46319007873535
2018-03-01,27.55968475341797
2018-03-02,27.969831466674805
2018-03-05,28.315631866455078
2018-03-06,28.436254501342773
2018-03-07,27.865280151367188
2018-03-08,28.122623443603516
2018-03-09,28.40409278869629
2018-03-12,28.476463317871094
2018-03-13,28.516677856445312
2018-03-14,28.669475555419922
2018-03-15,28.420175552368164
2018-03-16,29.063528060913086
2018-03-19,28.605138778686523
2018-03-20,29.16807746887207
2018-03-21,30.639741897583008
2018-03-22,29.980302810668945
2018-03-23,29.763172149658203
2018-03-26,29.980302810668945
2018-03-27,30.141141891479492
2018-03-28,30.036609649658203
2018-03-29,30.945341110229492
2018-04-02,30.478914260864258
2018-04-03,30.559328079223633
2018-04-04,30.71212387084961
2018-04-05,31.162471771240234
2018-04-06,30.832752227783203
2018-04-09,30.92121124267578
2018-04-10,31.588693618774414
2018-04-11,31.878204345703125
2018-04-12,31.66910743713379
2018-04-13,32.66632080078125
2018-04-16,32.80303192138672
2018-04-17,33.25337219238281
2018-04-18,34.45161437988281
2018-04-19,33.800228118896484
2018-04-20,33.53324890136719
2018-04-23,33.597965240478516
2018-04-24,32.87795639038086
2018-04-25,33.16919708251953
2018-04-26,33.072120666503906
2018-04-27,32.50581741333008
2018-04-30,33.128746032714844
2018-05-01,32.7242431640625
2018-05-02,33.217735290527344
2018-05-03,31.179040908813477
2018-05-04,31.947608947753906
2018-05-07,31.931413650512695
2018-05-08,32.457279205322266
2018-05-09,33.371456146240234
2018-05-10,33.68695831298828
2018-05-11,33.50088882446289
2018-05-14,34.2289924621582
2018-05-15,34.39889144897461
2018-05-16,34.51216506958008
2018-05-17,35.60430145263672
2018-05-18,35.52340316772461
2018-05-21,35.82273864746094
2018-05-22,34.89238739013672
2018-05-23,34.439334869384766
2018-05-24,33.37953567504883
2018-05-25,31.7777156829834
2018-05-29,31.55118751525879
2018-05-30,32.93458557128906
2018-05-31,32.36019515991211
2018-06-01,31.526914596557617
2018-06-04,31.696805953979492
2018-06-05,31.753442764282227
2018-06-06,32.020416259765625
2018-06-07,33.77595520019531
2018-06-08,34.17236328125
2018-06-11,36.08161163330078
2018-06-12,34.59304428100586
2018-06-13,35.04609298706055
2018-06-14,34.69822311401367
2018-06-15,33.662689208984375
2018-06-18,34.65776443481445
2018-06-19,34.99755096435547
2018-06-20,36.95533752441406
2018-06-21,35.887451171875
2018-06-22,36.2110481262207
2018-06-25,34.900474548339844
2018-06-26,35.73374557495117
2018-06-27,37.12523651123047
2018-06-28,37.165679931640625
2018-06-29,37.820980072021484
2018-07-02,36.14632797241211
2018-07-03,37.0362434387207
2018-07-05,37.48120880126953
2018-07-06,37.950416564941406
2018-07-09,39.155845642089844
2018-07-10,39.32572937011719
2018-07-11,38.5733528137207
2018-07-12,38.079872131347656
2018-07-13,38.387290954589844
2018-07-16,37.21421813964844
2018-07-17,36.61555480957031
2018-07-18,35.968360900878906
2018-07-19,36.041168212890625
2018-07-20,36.10625457763672
2018-07-23,36.081851959228516
2018-07-24,36.651336669921875
2018-07-25,37.18016815185547
2018-07-26,37.196434020996094
2018-07-27,36.618797302246094
2018-07-30,37.473052978515625
2018-07-31,37.424224853515625
2018-08-01,36.56185531616211
2018-08-02,36.130653381347656
2018-08-03,36.73270034790039
2018-08-06,37.131351470947266
2018-08-07,37.7333984375
2018-08-08,37.53000259399414
2018-08-09,35.21946334838867
2018-08-10,35.93539810180664
2018-08-13,35.544891357421875
2018-08-14,35.71573257446289
2018-08-15,34.1536865234375
2018-08-16,34.308258056640625
2018-08-17,34.16995620727539
2018-08-20,34.194358825683594
2018-08-21,34.71503448486328
2018-08-22,35.21131896972656
2018-08-23,34.86962127685547
2018-08-24,35.382171630859375
2018-08-27,35.60997772216797
2018-08-28,34.78825759887695
2018-08-29,35.57743453979492
2018-08-30,36.10625457763672
2018-08-31,35.65879440307617
2018-09-04,35.129966735839844
2018-09-05,35.73200225830078
2018-09-06,34.7069206237793
2018-09-07,34.877769470214844
2018-09-10,35.23573684692383
2018-09-11,35.87031173706055
2018-09-12,36.7164306640625
2018-09-13,36.236419677734375
2018-09-14,36.98491287231445
2018-09-17,37.24525833129883
2018-09-18,37.63575744628906
2018-09-19,38.07508850097656
2018-09-20,37.155757904052734
2018-09-21,37.391685485839844
2018-09-24,38.62832260131836
2018-09-25,38.87239456176758
2018-09-26,38.42493438720703
2018-09-27,38.587642669677734
2018-09-28,38.782894134521484
2018-10-01,39.34425735473633
2018-10-02,39.49884033203125
2018-10-03,39.767311096191406
2018-10-04,39.441898345947266
2018-10-05,39.035118103027344
2018-10-08,39.051368713378906
2018-10-09,40.1090087890625
2018-10-10,37.74966812133789
2018-10-11,36.30963897705078
2018-10-12,36.7164306640625
2018-10-15,36.26083755493164
2018-10-16,36.21201705932617
2018-10-17,35.21131896972656
2018-10-18,34.43844223022461
2018-10-19,34.45479965209961
2018-10-22,33.79189682006836
2018-10-23,32.55611038208008
2018-10-24,31.074798583984375
2018-10-25,31.222108840942383
2018-10-26,30.600114822387695
2018-10-29,29.60984992980957
2018-10-30,30.649227142333984
2018-10-31,30.960208892822266
2018-11-01,29.781723022460938
2018-11-02,29.413436889648438
2018-11-05,30.755619049072266
2018-11-06,30.559202194213867
2018-11-07,30.94385528564453
2018-11-08,29.478897094726562
2018-11-09,30.346418380737305
2018-11-12,29.503459930419922
2018-11-13,28.84054946899414
2018-11-14,29.560749053955078
2018-11-15,30.272762298583984
2018-11-16,30.632858276367188
2018-11-19,29.896291732788086
2018-11-20,28.37405776977539
2018-11-21,29.48708724975586
2018-11-23,28.529560089111328
2018-11-26,28.946943283081055
2018-11-27,28.709611892700195
2018-11-28,28.856918334960938
2018-11-29,29.086076736450195
2018-11-30,28.750516891479492
2018-12-03,29.86355972290039
2018-12-04,28.67687225341797
2018-12-06,27.743894577026367
2018-12-07,27.0155086517334
2018-12-10,25.583303451538086
2018-12-11,25.018606185913086
2018-12-12,25.640592575073242
2018-12-13,25.616039276123047
2018-12-14,24.748531341552734
2018-12-17,24.69124412536621
2018-12-18,23.930126190185547
2018-12-19,23.529111862182617
2018-12-20,22.096908569335938
2018-12-21,21.728620529174805
2018-12-24,20.78745460510254
2018-12-26,22.129642486572266
2018-12-27,21.884117126464844
2018-12-28,21.556753158569336
2018-12-31,21.48310089111328
2019-01-02,22.18692970275879
2019-01-03,22.244216918945312
2019-01-04,23.177196502685547
2019-01-07,23.676422119140625
2019-01-08,24.028335571289062
2019-01-09,25.255939483642578
2019-01-10,25.33778953552246
2019-01-11,25.452360153198242
2019-01-14,25.837011337280273
2019-01-15,25.98431968688965
2019-01-16,25.542381286621094
2019-01-17,25.935216903686523
2019-01-18,26.47140884399414
2019-01-22,26.001209259033203
2019-01-23,25.547504425048828
2019-01-24,26.265182495117188
2019-01-25,26.44666290283203
2019-01-28,26.636394500732422
2019-01-29,27.288068771362305
2019-01-30,27.552038192749023
2019-01-31,27.073589324951172
2019-02-01,26.93335723876953
2019-02-04,27.329315185546875
2019-02-05,27.081846237182617
2019-02-06,26.2734317779541
2019-02-07,25.184551239013672
2019-02-08,24.64011001586914
2019-02-11,25.03606414794922
2019-02-12,25.638254165649414
2019-02-13,26.628141403198242
2019-02-14,26.949857711791992
2019-02-15,27.469552993774414
2019-02-19,27.47780418395996
2019-02-20,27.88200569152832
2019-02-21,27.52729034423828
2019-02-22,27.609786987304688
2019-02-25,27.601537704467773
2019-02-26,27.296321868896484
2019-02-27,27.684038162231445
2019-02-28,27.370559692382812
2019-03-01,28.03874397277832
2019-03-04,27.77476692199707
2019-03-05,27.824260711669922
2019-03-06,26.99934959411621
2019-03-07,27.44480323791504
2019-03-08,26.35592269897461
2019-03-11,27.01584815979004
2019-03-12,27.78301429748535
2019-03-13,28.310958862304688
2019-03-14,28.269718170166016
2019-03-15,28.418201446533203
