Date,EQR
2016-07-26,46.80306625366211
2016-07-27,44.21555709838867
2016-07-28,44.81216812133789
2016-07-29,45.57634353637695
2016-08-01,45.82436752319336
2016-08-02,45.09370422363281
2016-08-03,44.24907302856445
2016-08-04,44.483699798583984
2016-08-05,45.066898345947266
2016-08-08,45.784156799316406
2016-08-09,46.01207733154297
2016-08-10,45.087005615234375
2016-08-11,44.47028350830078
2016-08-12,44.483699798583984
2016-08-15,44.60436248779297
2016-08-16,44.23567581176758
2016-08-17,44.416656494140625
2016-08-18,44.00105285644531
2016-08-19,43.826759338378906
2016-08-22,43.799957275390625
2016-08-23,43.605552673339844
2016-08-24,43.444671630859375
2016-08-25,43.980953216552734
2016-08-26,43.27040100097656
2016-08-29,43.5787467956543
2016-08-30,43.3575325012207
2016-08-31,43.48488998413086
2016-09-01,43.176551818847656
2016-09-02,43.297203063964844
2016-09-06,43.572044372558594
2016-09-07,44.054683685302734
2016-09-08,43.176551818847656
2016-09-09,42.09729766845703
2016-09-12,42.77433395385742
2016-09-13,42.050376892089844
2016-09-14,42.6402702331543
2016-09-15,43.14302062988281
2016-09-16,43.18323516845703
2016-09-19,43.659183502197266
2016-09-20,43.71282196044922
2016-09-21,44.24907302856445
2016-09-22,45.561553955078125
2016-09-23,45.61820602416992
2016-09-26,45.65357971191406
2016-09-27,45.7172966003418
2016-09-28,46.37565612792969
2016-09-29,45.61111068725586
2016-09-30,45.540313720703125
2016-10-03,44.662513732910156
2016-10-04,44.25191116333008
2016-10-05,43.47320556640625
2016-10-06,43.43781280517578
2016-10-07,43.04136657714844
2016-10-10,43.06968307495117
2016-10-11,42.829002380371094
2016-10-12,43.28913879394531
2016-10-13,43.28913879394531
2016-10-14,43.466121673583984
2016-10-17,43.42365264892578
2016-10-18,43.239593505859375
2016-10-19,43.35285186767578
2016-10-20,43.20418930053711
2016-10-21,43.20418930053711
2016-10-24,42.97765350341797
2016-10-25,42.736968994140625
2016-10-26,43.28913879394531
2016-10-27,42.36885070800781
2016-10-28,42.60245895385742
2016-10-31,43.71388626098633
2016-11-01,43.05552291870117
2016-11-02,43.0909309387207
2016-11-03,43.395320892333984
2016-11-04,43.600624084472656
2016-11-07,43.614784240722656
2016-11-08,44.29439163208008
2016-11-09,43.38117218017578
2016-11-10,42.46088790893555
2016-11-11,42.51043701171875
2016-11-14,43.18296432495117
2016-11-15,41.9795036315918
2016-11-16,42.42549133300781
2016-11-17,41.760047912597656
2016-11-18,41.75296401977539
2016-11-21,41.63261795043945
2016-11-22,42.51751708984375
2016-11-23,41.9157829284668
2016-11-25,42.071529388427734
2016-11-28,42.46088790893555
2016-11-29,42.821922302246094
2016-11-30,42.48211669921875
2016-12-01,42.262664794921875
2016-12-02,42.829002380371094
2016-12-05,43.24665832519531
2016-12-06,43.74220657348633
2016-12-07,44.33687210083008
2016-12-08,44.52799987792969
2016-12-09,44.50675964355469
2016-12-12,44.612945556640625
2016-12-13,44.70499038696289
2016-12-14,44.45012664794922
2016-12-15,44.59878921508789
2016-12-16,45.34210205078125
2016-12-19,45.405826568603516
2016-12-20,45.59696578979492
2016-12-21,44.924434661865234
2016-12-22,44.93442153930664
2016-12-23,44.92015075683594
2016-12-27,45.09142303466797
2016-12-28,44.89874267578125
2016-12-29,45.441062927246094
2016-12-30,45.92631149291992
2017-01-03,45.405391693115234
2017-01-04,45.86922836303711
2017-01-05,46.49003219604492
2017-01-06,46.654151916503906
2017-01-09,46.00481033325195
2017-01-10,45.58378982543945
2017-01-11,45.17705154418945
2017-01-12,45.74790954589844
2017-01-13,45.234127044677734
2017-01-17,45.29835891723633
2017-01-18,45.38398742675781
2017-01-19,44.95582962036133
2017-01-20,45.21271896362305
2017-01-23,44.9701042175293
2017-01-24,44.449188232421875
2017-01-25,44.02818298339844
2017-01-26,43.899723052978516
2017-01-27,43.542938232421875
2017-01-30,43.31458282470703
2017-01-31,43.36455154418945
2017-02-01,42.743717193603516
2017-02-02,43.357391357421875
2017-02-03,43.08625030517578
2017-02-06,43.21468734741211
2017-02-07,43.28603744506836
2017-02-08,43.828365325927734
2017-02-09,43.82123947143555
2017-02-10,44.19230651855469
2017-02-13,44.34214401245117
2017-02-14,44.24224853515625
2017-02-15,43.9996223449707
2017-02-16,44.1566162109375
2017-02-17,43.94255065917969
2017-02-21,44.54195785522461
2017-02-22,44.19230651855469
2017-02-23,44.784568786621094
2017-02-24,44.7988395690918
2017-02-27,45.141353607177734
2017-02-28,45.005767822265625
2017-03-01,44.9701042175293
2017-03-02,45.141353607177734
2017-03-03,44.47060775756836
2017-03-06,44.54195785522461
2017-03-07,44.63472366333008
2017-03-08,44.72035598754883
2017-03-09,44.335018157958984
2017-03-10,44.21369552612305
2017-03-13,44.648990631103516
2017-03-14,44.47772216796875
2017-03-15,45.25553894042969
2017-03-16,45.234127044677734
2017-03-17,45.262664794921875
2017-03-20,45.09142303466797
2017-03-21,44.948707580566406
2017-03-22,45.219852447509766
2017-03-23,45.42415237426758
2017-03-24,45.273094177246094
2017-03-27,44.74080276489258
2017-03-28,44.89185333251953
2017-03-29,44.805538177490234
2017-03-30,44.73360061645508
2017-03-31,44.755191802978516
2017-04-03,44.69763946533203
2017-04-04,44.83430480957031
2017-04-05,45.32344055175781
2017-04-06,45.24431610107422
2017-04-07,45.34502029418945
2017-04-10,45.66870880126953
2017-04-11,45.97801208496094
2017-04-12,45.63274002075195
2017-04-13,45.4888801574707
2017-04-17,46.11466979980469
2017-04-18,46.31608963012695
2017-04-19,46.28010940551758
2017-04-20,46.32327651977539
2017-04-21,46.236961364746094
2017-04-24,46.17940902709961
2017-04-25,46.70450210571289
2017-04-26,46.956275939941406
2017-04-27,46.416778564453125
2017-04-28,46.45273971557617
2017-05-01,46.6325798034668
2017-05-02,46.560638427734375
2017-05-03,45.97801208496094
2017-05-04,46.330474853515625
2017-05-05,47.107322692871094
2017-05-08,46.76924133300781
2017-05-09,46.639766693115234
2017-05-10,46.86275100708008
2017-05-11,46.6181755065918
2017-05-12,46.68293380737305
2017-05-15,46.639766693115234
2017-05-16,46.40958023071289
2017-05-17,46.28010940551758
2017-05-18,47.04976272583008
2017-05-19,47.15047836303711
2017-05-22,47.01380157470703
2017-05-23,46.70450210571289
2017-05-24,46.89870834350586
2017-05-25,46.805206298828125
2017-05-26,46.877132415771484
2017-05-30,46.97782516479492
2017-05-31,46.8195915222168
2017-06-01,46.70450210571289
2017-06-02,47.99205017089844
2017-06-05,48.49557876586914
2017-06-06,48.12152862548828
2017-06-07,48.25819396972656
2017-06-08,48.50996780395508
2017-06-09,48.64663314819336
2017-06-12,48.157501220703125
2017-06-13,48.272586822509766
2017-06-14,48.330135345458984
2017-06-15,48.747314453125
2017-06-16,49.32277297973633
2017-06-19,49.006282806396484
2017-06-20,49.027854919433594
2017-06-21,48.91996383666992
2017-06-22,48.58226013183594
2017-06-23,48.70545196533203
2017-06-26,48.65473937988281
2017-06-27,48.125728607177734
2017-06-28,48.096736907958984
2017-06-29,48.04600524902344
2017-06-30,47.70541000366211
2017-07-03,48.24167251586914
2017-07-05,48.39384460449219
2017-07-06,47.02421951293945
2017-07-07,47.08943176269531
2017-07-10,46.90826416015625
2017-07-11,46.67637634277344
2017-07-12,47.140167236328125
2017-07-13,47.111175537109375
2017-07-14,47.43727111816406
2017-07-17,48.00978469848633
2017-07-18,47.86483383178711
2017-07-19,48.669227600097656
2017-07-20,48.669227600097656
2017-07-21,48.669227600097656
2017-07-24,48.29963684082031
2017-07-25,47.87933349609375
2017-07-26,48.81415939331055
2017-07-27,48.91560745239258
2017-07-28,49.06779098510742
2017-07-31,49.321449279785156
2017-08-01,49.16199493408203
2017-08-02,49.104042053222656
2017-08-03,48.770687103271484
2017-08-04,48.785179138183594
2017-08-07,48.727195739746094
2017-08-08,48.66197967529297
2017-08-09,48.806907653808594
2017-08-10,48.61124801635742
2017-08-11,48.53878402709961
2017-08-14,49.26346206665039
2017-08-15,49.50260925292969
2017-08-16,49.21274185180664
2017-08-17,49.02432632446289
2017-08-18,48.67647933959961
2017-08-21,49.111263275146484
2017-08-22,49.089534759521484
2017-08-23,49.26346206665039
2017-08-24,49.256221771240234
2017-08-25,49.23447799682617
2017-08-28,48.82140350341797
2017-08-29,48.66197967529297
2017-08-30,48.77792739868164
2017-08-31,48.66197967529297
2017-09-01,48.546016693115234
2017-09-05,48.65473937988281
2017-09-06,48.71270751953125
2017-09-07,49.07503890991211
2017-09-08,49.34317398071289
2017-09-11,49.72001647949219
2017-09-12,48.995323181152344
2017-09-13,48.77792739868164
2017-09-14,48.83590316772461
2017-09-15,49.19098663330078
2017-09-18,48.799659729003906
2017-09-19,48.43008041381836
2017-09-20,48.35035705566406
2017-09-21,48.169193267822266
2017-09-22,48.106407165527344
2017-09-25,48.252437591552734
2017-09-26,48.2159309387207
2017-09-27,47.916534423828125
2017-09-28,48.077186584472656
2017-09-29,48.142913818359375
2017-10-02,47.90195083618164
2017-10-03,47.865440368652344
2017-10-04,48.573734283447266
2017-10-05,48.610252380371094
2017-10-06,48.5007209777832
2017-10-09,48.515316009521484
2017-10-10,48.48611831665039
2017-10-11,48.53722381591797
2017-10-12,49.09218215942383
2017-10-13,49.28204345703125
2017-10-16,49.12139129638672
2017-10-17,48.83661651611328
2017-10-18,48.719764709472656
2017-10-19,48.23784255981445
2017-10-20,48.2962532043457
2017-10-23,48.68326950073242
2017-10-24,48.040687561035156
2017-10-25,48.83661651611328
2017-10-26,49.03376388549805
2017-10-27,49.39888381958008
2017-10-30,48.9388427734375
2017-10-31,49.114097595214844
2017-11-01,49.51572036743164
2017-11-02,48.8147087097168
2017-11-03,49.80778884887695
2017-11-06,50.538002014160156
2017-11-07,50.79358673095703
2017-11-08,51.38505935668945
2017-11-09,51.02724075317383
2017-11-10,50.56723403930664
2017-11-13,51.22440719604492
2017-11-14,51.10026931762695
2017-11-15,50.40657043457031
2017-11-16,50.54530334472656
2017-11-17,49.88811492919922
2017-11-20,49.596046447753906
2017-11-21,49.72747802734375
2017-11-22,49.75668716430664
2017-11-24,49.80778884887695
2017-11-27,49.38428497314453
2017-11-28,48.851219177246094
2017-11-29,48.73438262939453
2017-11-30,48.79279327392578
2017-12-01,48.58103942871094
2017-12-04,48.413089752197266
2017-12-05,47.836212158203125
2017-12-06,47.75590896606445
2017-12-07,47.57334518432617
2017-12-08,48.0552864074707
2017-12-11,48.13561248779297
2017-12-12,48.413089752197266
2017-12-13,47.9238395690918
2017-12-14,47.75590896606445
2017-12-15,47.94575500488281
2017-12-18,47.90195083618164
2017-12-19,46.952667236328125
2017-12-20,46.5948600769043
2017-12-21,46.288169860839844
2017-12-22,46.587547302246094
2017-12-26,46.80661392211914
2017-12-27,46.79201889038086
2017-12-28,46.91615676879883
2017-12-29,46.93381881713867
2018-01-02,46.742454528808594
2018-01-03,46.98531723022461
2018-01-04,46.17574691772461
2018-01-05,46.13894271850586
2018-01-08,46.44806671142578
2018-01-09,45.88871765136719
2018-01-10,45.23367691040039
2018-01-11,44.86568832397461
2018-01-12,44.468265533447266
2018-01-16,44.65226745605469
2018-01-17,44.784732818603516
2018-01-18,44.490352630615234
2018-01-19,44.50506591796875
2018-01-22,45.02760696411133
2018-01-23,45.476558685302734
2018-01-24,45.21897888183594
2018-01-25,45.04969024658203
2018-01-26,45.292572021484375
2018-01-29,45.04969024658203
2018-01-30,44.57865524291992
2018-01-31,45.344093322753906
2018-02-01,44.40203857421875
2018-02-02,44.12235641479492
2018-02-05,42.723976135253906
2018-02-06,42.47374725341797
2018-02-07,41.84816360473633
2018-02-08,40.67057418823242
2018-02-09,41.693603515625
2018-02-12,41.66415786743164
2018-02-13,41.9438362121582
2018-02-14,41.708316802978516
2018-02-15,42.620941162109375
2018-02-16,42.665096282958984
2018-02-20,42.422218322753906
2018-02-21,41.11954116821289
2018-02-22,41.34033203125
2018-02-23,41.9438362121582
2018-02-26,42.046875
2018-02-27,41.090087890625
2018-02-28,41.38449478149414
2018-03-01,41.45072937011719
2018-03-02,41.18577575683594
2018-03-05,41.561119079589844
2018-03-06,41.87023162841797
2018-03-07,42.56206130981445
2018-03-08,42.885894775390625
2018-03-09,43.79851531982422
2018-03-12,43.79115676879883
2018-03-13,43.69548034667969
2018-03-14,43.820594787597656
2018-03-15,43.953060150146484
2018-03-16,44.32843017578125
2018-03-19,44.3946647644043
2018-03-20,44.35786437988281
2018-03-21,44.25482940673828
2018-03-22,43.97515106201172
2018-03-23,43.3438606262207
2018-03-26,43.804344177246094
2018-03-27,44.07913589477539
2018-03-28,45.71306610107422
2018-03-29,45.765052795410156
2018-04-02,45.334285736083984
2018-04-03,46.307220458984375
2018-04-04,46.90139389038086
2018-04-05,47.00536346435547
2018-04-06,46.82712173461914
2018-04-09,46.27008819580078
2018-04-10,46.56717300415039
2018-04-11,46.440914154052734
2018-04-12,45.63880157470703
2018-04-13,45.78733444213867
2018-04-16,45.80962371826172
2018-04-17,46.366634368896484
2018-04-18,46.032432556152344
2018-04-19,45.08176803588867
2018-04-20,44.64358901977539
2018-04-23,44.866390228271484
2018-04-24,45.08919906616211
2018-04-25,44.79212188720703
2018-04-26,45.40114212036133
2018-04-27,46.010154724121094
2018-04-30,45.8318977355957
2018-05-01,46.2106819152832
2018-05-02,45.683353424072266
2018-05-03,45.75019836425781
2018-05-04,46.121543884277344
2018-05-07,46.41862869262695
2018-05-08,46.15125274658203
2018-05-09,46.463199615478516
2018-05-10,46.7231330871582
2018-05-11,46.45576477050781
2018-05-14,46.262672424316406
2018-05-15,45.30459213256836
2018-05-16,44.74755859375
2018-05-17,44.36878204345703
2018-05-18,44.28709030151367
2018-05-21,44.77726364135742
2018-05-22,44.87382507324219
2018-05-23,45.86160659790039
2018-05-24,45.453125
2018-05-25,45.86903381347656
2018-05-29,45.943302154541016
2018-05-30,47.398990631103516
2018-05-31,47.52524185180664
2018-06-01,47.40641403198242
2018-06-04,47.985721588134766
2018-06-05,47.547542572021484
2018-06-06,47.777774810791016
2018-06-07,47.614376068115234
2018-06-08,47.97829818725586
2018-06-11,47.5623893737793
2018-06-12,47.688636779785156
2018-06-13,46.938514709472656
2018-06-14,47.34701156616211
2018-06-15,47.146484375
2018-06-18,46.35920715332031
2018-06-19,46.054710388183594
2018-06-20,46.537471771240234
2018-06-21,46.68600845336914
2018-06-22,47.285308837890625
2018-06-25,47.689842224121094
2018-06-26,47.21788787841797
2018-06-27,46.96318054199219
2018-06-28,47.42014694213867
2018-06-29,47.712318420410156
2018-07-02,47.54751205444336
2018-07-03,47.644901275634766
2018-07-05,48.206748962402344
2018-07-06,48.53635787963867
2018-07-09,48.35657501220703
2018-07-10,48.59629440307617
2018-07-11,48.59629440307617
2018-07-12,48.79106521606445
2018-07-13,48.319114685058594
2018-07-16,48.26666259765625
2018-07-17,47.83967208862305
2018-07-18,47.98200988769531
2018-07-19,48.16179656982422
2018-07-20,47.36022186279297
2018-07-23,47.367706298828125
2018-07-24,47.569976806640625
2018-07-25,48.401519775390625
2018-07-26,48.319114685058594
2018-07-27,47.96702194213867
2018-07-30,47.772247314453125
2018-07-31,49.015811920166016
2018-08-01,49.37540054321289
2018-08-02,49.42033386230469
2018-08-03,50.1245231628418
2018-08-06,50.19194412231445
2018-08-07,50.1245231628418
2018-08-08,49.85484313964844
2018-08-09,50.10954666137695
2018-08-10,49.4128532409668
2018-08-13,49.70501708984375
2018-08-14,49.89229965209961
2018-08-15,50.31181716918945
2018-08-16,50.48410415649414
2018-08-17,50.828704833984375
2018-08-20,50.75380325317383
2018-08-21,50.17697525024414
2018-08-22,50.11705017089844
2018-08-23,50.087074279785156
2018-08-24,50.514068603515625
2018-08-27,50.55152893066406
2018-08-28,50.88864517211914
2018-08-29,50.88115310668945
2018-08-30,50.68638610839844
2018-08-31,50.75380325317383
2018-09-04,50.20693588256836
2018-09-05,50.514068603515625
2018-09-06,50.93360137939453
2018-09-07,50.371742248535156
2018-09-10,50.79125213623047
2018-09-11,50.94108200073242
2018-09-12,50.761287689208984
2018-09-13,51.045963287353516
2018-09-14,50.81373596191406
2018-09-17,51.24073791503906
2018-09-18,50.76878356933594
2018-09-19,50.19943618774414
2018-09-20,50.88115310668945
2018-09-21,51.115238189697266
2018-09-24,49.914573669433594
2018-09-25,50.020286560058594
2018-09-26,49.07637405395508
2018-09-27,49.04616165161133
2018-09-28,50.03539276123047
2018-10-01,49.8692741394043
2018-10-02,50.020286560058594
2018-10-03,49.355770111083984
2018-10-04,49.05372619628906
2018-10-05,49.0008659362793
2018-10-08,49.31047821044922
2018-10-09,49.4992561340332
2018-10-10,48.84983444213867
2018-10-11,47.47549057006836
2018-10-12,47.324462890625
2018-10-15,47.558536529541016
2018-10-16,48.61573791503906
2018-10-17,48.38163375854492
2018-10-18,48.63839340209961
2018-10-19,48.985755920410156
2018-10-22,47.98142623901367
2018-10-23,48.13246154785156
2018-10-24,49.40863800048828
2018-10-25,49.884368896484375
2018-10-26,48.963104248046875
2018-10-29,50.005191802978516
2018-10-30,49.672935485839844
2018-10-31,49.05372619628906
2018-11-01,48.94800567626953
2018-11-02,48.66105270385742
2018-11-05,49.589866638183594
2018-11-06,50.23173141479492
2018-11-07,50.94910430908203
2018-11-08,50.82074737548828
2018-11-09,50.956661224365234
2018-11-12,51.37200164794922
2018-11-13,51.455055236816406
2018-11-14,51.92323684692383
2018-11-15,51.18320083618164
2018-11-16,52.376319885253906
2018-11-19,52.406532287597656
2018-11-20,52.519805908203125
2018-11-21,52.48204040527344
2018-11-23,52.18754196166992
2018-11-26,52.44428634643555
2018-11-27,52.746341705322266
2018-11-28,53.02574157714844
2018-11-29,53.06349563598633
2018-11-30,53.80353546142578
2018-12-03,54.279266357421875
2018-12-04,53.43352127075195
2018-12-06,54.86073684692383
2018-12-07,54.120697021484375
2018-12-10,53.99986267089844
2018-12-11,53.9318962097168
2018-12-12,52.48204040527344
2018-12-13,52.87472152709961
2018-12-14,52.81429672241211
2018-12-17,51.15299987792969
2018-12-18,51.590980529785156
2018-12-19,51.52302551269531
2018-12-20,51.43995666503906
2018-12-21,50.77543640136719
2018-12-24,48.08714294433594
2018-12-26,49.40108108520508
2018-12-27,49.884368896484375
2018-12-28,50.020286560058594
2018-12-31,50.256309509277344
2019-01-02,48.54328536987305
2019-01-03,48.84783935546875
2019-01-04,49.15236282348633
2019-01-07,49.56348419189453
2019-01-08,50.492332458496094
2019-01-09,50.492332458496094
2019-01-10,51.322200775146484
2019-01-11,51.42878723144531
2019-01-14,51.489688873291016
2019-01-15,52.12159729003906
2019-01-16,52.59363555908203
2019-01-17,53.225555419921875
2019-01-18,53.385440826416016
2019-01-22,53.598609924316406
2019-01-23,53.552921295166016
2019-01-24,53.56055450439453
2019-01-25,53.80416488647461
2019-01-28,54.60359191894531
2019-01-29,55.09845733642578
2019-01-30,54.8167610168457
2019-01-31,55.243106842041016
2019-02-01,54.83198547363281
2019-02-04,55.41823196411133
2019-02-05,55.540035247802734
2019-02-06,55.57810974121094
2019-02-07,55.989253997802734
2019-02-08,55.91307830810547
2019-02-11,55.9283332824707
2019-02-12,55.227882385253906
2019-02-13,55.79890441894531
2019-02-14,55.66946792602539
2019-02-15,55.73799133300781
2019-02-19,55.981624603271484
2019-02-20,55.33446502685547
2019-02-21,56.232872009277344
2019-02-22,56.51455307006836
2019-02-25,55.95878219604492
2019-02-26,56.12626647949219
2019-02-27,55.82935333251953
2019-02-28,56.10343933105469
2019-03-01,55.95878219604492
2019-03-04,56.32423782348633
2019-03-05,56.28615951538086
2019-03-06,55.99683380126953
2019-03-07,55.90548324584961
2019-03-08,56.06535339355469
2019-03-11,56.67445373535156
2019-03-12,57.138858795166016
2019-03-13,57.03227996826172
2019-03-14,57.146461486816406
2019-03-15,56.91807174682617
2019-03-18,56.32423782348633
