Date,TWX
2017-03-15,96.73858642578125
2017-03-16,96.46426391601562
2017-03-17,96.56224060058594
2017-03-20,96.28791809082031
2017-03-21,95.49433135986328
2017-03-22,94.8770980834961
2017-03-23,95.210205078125
2017-03-24,95.53352355957031
2017-03-27,95.38655853271484
2017-03-28,95.34736633300781
2017-03-29,95.49433135986328
2017-03-30,96.05277252197266
2017-03-31,95.72946166992188
2017-04-03,96.01358795166016
2017-04-04,96.28791809082031
2017-04-05,96.3760986328125
2017-04-06,96.30751037597656
2017-04-07,96.46426391601562
2017-04-10,96.68960571289062
2017-04-11,96.718994140625
2017-04-12,96.74837493896484
2017-04-13,96.26832580566406
2017-04-17,97.15986633300781
2017-04-18,97.63014221191406
2017-04-19,97.97305297851562
2017-04-20,97.97305297851562
2017-04-21,97.81629943847656
2017-04-24,97.93385314941406
2017-04-25,98.01223754882812
2017-04-26,98.16899108886719
2017-04-27,97.87507629394531
2017-04-28,97.25785064697266
2017-05-01,97.0521011352539
2017-05-02,97.3166275024414
2017-05-03,97.04231262207031
2017-05-04,96.30751037597656
2017-05-05,96.3760986328125
2017-05-08,96.39569091796875
2017-05-09,96.14095306396484
2017-05-10,96.73858642578125
2017-05-11,96.83656311035156
2017-05-12,96.70919799804688
2017-05-15,96.53284454345703
2017-05-16,95.88621520996094
2017-05-17,94.78892517089844
2017-05-18,95.04366302490234
2017-05-19,95.65108489990234
2017-05-22,95.91561126708984
2017-05-23,96.23892974853516
2017-05-24,96.40547943115234
2017-05-25,97.35581970214844
2017-05-26,97.45664978027344
2017-05-30,97.32876586914062
2017-05-31,97.86981201171875
2017-06-01,98.07638549804688
2017-06-02,97.56485748291016
2017-06-05,98.07638549804688
2017-06-06,97.87964630126953
2017-06-07,97.72224426269531
2017-06-08,97.28942108154297
2017-06-09,97.57469177246094
2017-06-12,98.32231903076172
2017-06-13,97.58452606201172
2017-06-14,97.52550506591797
2017-06-15,97.50582885742188
2017-06-16,97.58452606201172
2017-06-19,98.27313232421875
2017-06-20,97.8993148803711
2017-06-21,97.63371276855469
2017-06-22,97.7812728881836
2017-06-23,98.07638549804688
2017-06-26,98.1944351196289
2017-06-27,97.69273376464844
2017-06-28,98.00751495361328
2017-06-29,98.15508270263672
2017-06-30,98.77482604980469
2017-07-03,99.7290267944336
2017-07-05,99.91593170166016
2017-07-06,100.24431610107422
2017-07-07,99.98753356933594
2017-07-10,99.30607604980469
2017-07-11,98.6147232055664
2017-07-12,98.49622344970703
2017-07-13,97.90364074707031
2017-07-14,98.55547332763672
2017-07-17,97.98265075683594
2017-07-18,97.87400817871094
2017-07-19,97.92340087890625
2017-07-20,98.19004821777344
2017-07-21,98.23943328857422
2017-07-24,98.87151336669922
2017-07-25,98.57522583007812
2017-07-26,100.39246368408203
2017-07-27,101.92327880859375
2017-07-28,101.4591064453125
2017-07-31,101.1529312133789
2017-08-01,101.1529312133789
2017-08-02,101.25169372558594
2017-08-03,101.08380126953125
2017-08-04,101.25169372558594
2017-08-07,101.16281127929688
2017-08-08,100.90602111816406
2017-08-09,101.01466369628906
2017-08-10,100.67887878417969
2017-08-11,100.63937377929688
2017-08-14,101.02454376220703
2017-08-15,100.44184875488281
2017-08-16,100.65911865234375
2017-08-17,100.35295867919922
2017-08-18,99.93815612792969
2017-08-21,100.84677124023438
2017-08-22,100.54061126708984
2017-08-23,100.39246368408203
2017-08-24,100.06654357910156
2017-08-25,100.1653060913086
2017-08-28,100.44184875488281
2017-08-29,100.12580108642578
2017-08-30,100.08629608154297
2017-08-31,99.84925842285156
2017-09-05,99.96778869628906
2017-09-06,99.55298614501953
2017-09-07,99.22706604003906
2017-09-08,98.96039581298828
2017-09-11,99.3258285522461
2017-09-12,99.75050354003906
2017-09-13,100.04679107666016
2017-09-14,99.76038360595703
2017-09-15,100.60974884033203
2017-09-18,100.70850372314453
2017-09-19,101.50848388671875
2017-09-20,101.61712646484375
2017-09-21,101.2220687866211
2017-09-22,101.1331787109375
2017-09-25,101.94303894042969
2017-09-26,101.65663146972656
2017-09-27,101.1331787109375
2017-09-28,100.97516632080078
2017-09-29,101.18256378173828
2017-10-02,101.80477142333984
2017-10-03,102.00228881835938
2017-10-04,102.21957397460938
2017-10-05,102.35784149169922
2017-10-06,102.4198226928711
2017-10-09,102.4693832397461
2017-10-10,102.4693832397461
2017-10-11,102.49913024902344
2017-10-12,100.5855712890625
2017-10-13,100.07991790771484
2017-10-16,100.25839233398438
2017-10-17,100.59549713134766
2017-10-18,100.61532592773438
2017-10-19,101.32918548583984
2017-10-20,100.96234130859375
2017-10-23,100.46659851074219
2017-10-24,99.64366912841797
2017-10-25,97.87883758544922
2017-10-26,98.126708984375
2017-10-27,97.9482421875
2017-10-30,97.65079498291016
2017-10-31,97.45250701904297
2017-11-01,97.55165100097656
2017-11-02,93.8930892944336
2017-11-03,92.48519134521484
2017-11-06,93.65513610839844
2017-11-07,93.85343933105469
2017-11-08,87.74591827392578
2017-11-09,86.30828094482422
2017-11-10,89.8280258178711
2017-11-13,87.73600006103516
2017-11-14,86.76435852050781
2017-11-15,86.62554931640625
2017-11-16,87.26010131835938
2017-11-17,87.96404266357422
2017-11-20,86.96265411376953
2017-11-21,88.79689025878906
2017-11-22,89.24305725097656
2017-11-24,88.7374038696289
2017-11-27,88.31106567382812
2017-11-28,88.85638427734375
2017-11-29,90.14530181884766
2017-11-30,90.73027038574219
2017-12-01,90.52206420898438
2017-12-04,91.9200439453125
2017-12-05,90.30393981933594
2017-12-06,89.60990142822266
2017-12-07,89.59999084472656
2017-12-08,89.93708801269531
2017-12-11,90.04615783691406
2017-12-12,89.87760162353516
2017-12-13,89.2926254272461
2017-12-14,88.88612365722656
2017-12-15,89.48101043701172
2017-12-18,89.0249252319336
2017-12-19,89.1141586303711
2017-12-20,89.8082046508789
2017-12-21,92.15799713134766
2017-12-22,91.59285736083984
2017-12-26,90.86907958984375
2017-12-27,90.59146881103516
2017-12-28,90.82942199707031
2017-12-29,90.69061279296875
2018-01-02,91.12686920166016
2018-01-03,90.7203598022461
2018-01-04,91.8407211303711
2018-01-05,92.8024673461914
2018-01-08,92.2670669555664
2018-01-09,91.89115142822266
2018-01-10,91.70195007324219
2018-01-11,91.50279998779297
2018-01-12,91.66212463378906
2018-01-16,91.52272033691406
2018-01-17,91.7816162109375
2018-01-18,92.5782470703125
2018-01-19,92.96660614013672
2018-01-22,93.6039047241211
2018-01-23,93.26534271240234
2018-01-24,93.43462371826172
2018-01-25,93.6835708618164
2018-01-26,94.43041229248047
2018-01-29,94.10179901123047
2018-01-30,94.05200958251953
2018-01-31,94.9482192993164
2018-02-01,96.59126281738281
2018-02-02,96.34232330322266
2018-02-05,94.98805236816406
2018-02-06,94.75902557373047
2018-02-07,94.709228515625
2018-02-08,92.62803649902344
2018-02-09,92.01065063476562
2018-02-12,93.2155532836914
2018-02-13,93.91259765625
2018-02-14,94.12171173095703
2018-02-15,94.58973693847656
2018-02-16,94.9681396484375
2018-02-20,94.66939544677734
2018-02-21,94.40054321289062
2018-02-22,93.97235107421875
2018-02-23,94.30095672607422
2018-02-26,94.87850952148438
2018-02-27,93.92256164550781
2018-02-28,92.56829071044922
2018-03-01,92.76744842529297
2018-03-02,93.18567657470703
2018-03-05,94.19142150878906
2018-03-06,94.71919250488281
2018-03-07,94.59969329833984
2018-03-08,94.39057922363281
2018-03-09,94.85859680175781
2018-03-12,96.34232330322266
2018-03-13,95.75480651855469
2018-03-14,95.9937973022461
2018-03-15,96.47177124023438
2018-03-16,95.87429809570312
2018-03-19,94.64948272705078
2018-03-20,94.77893829345703
2018-03-21,94.88847351074219
2018-03-22,93.8628158569336
2018-03-23,92.179931640625
2018-03-26,93.59394836425781
2018-03-27,93.80306243896484
2018-03-28,93.80306243896484
2018-03-29,94.18146514892578
2018-04-02,94.40054321289062
2018-04-03,94.709228515625
2018-04-04,95.505859375
2018-04-05,95.98383331298828
2018-04-06,95.11750030517578
2018-04-09,95.48999786376953
2018-04-10,96.70999908447266
2018-04-11,96.2699966430664
2018-04-12,96.33999633789062
2018-04-13,96.68000030517578
2018-04-16,97.33999633789062
2018-04-17,97.41000366210938
2018-04-18,97.0999984741211
2018-04-19,96.58000183105469
2018-04-20,96.23999786376953
2018-04-23,96.36000061035156
2018-04-24,96.04000091552734
2018-04-25,96.27999877929688
2018-04-26,93.66999816894531
2018-04-27,94.5999984741211
2018-04-30,94.80000305175781
2018-05-01,94.2699966430664
2018-05-02,93.0199966430664
2018-05-03,92.18000030517578
2018-05-04,93.13999938964844
2018-05-07,92.55999755859375
2018-05-08,92.44999694824219
2018-05-09,92.37999725341797
2018-05-10,92.54000091552734
2018-05-11,93.80999755859375
2018-05-14,94.37999725341797
2018-05-15,94.41999816894531
2018-05-16,94.19000244140625
2018-05-17,92.87999725341797
2018-05-18,94.44999694824219
2018-05-21,94.73999786376953
2018-05-22,94.43000030517578
2018-05-23,94.0
2018-05-24,94.26000213623047
2018-05-25,94.16999816894531
2018-05-29,93.36000061035156
2018-05-30,94.0999984741211
2018-05-31,94.16000366210938
2018-06-01,93.88999938964844
2018-06-04,93.45999908447266
2018-06-05,93.45999908447266
2018-06-06,94.91999816894531
2018-06-07,95.37000274658203
2018-06-08,95.33999633789062
2018-06-11,96.16999816894531
2018-06-12,96.22000122070312
2018-06-13,97.94999694824219
2018-06-14,98.7699966430664
2018-06-15,98.7699966430664
