Date,OTIS
2023-12-04,83.96929168701172
2023-12-05,82.62178039550781
2023-12-06,83.20890045166016
2023-12-07,83.41105651855469
2023-12-08,84.21955108642578
2023-12-11,85.19168090820312
2023-12-12,85.70182037353516
2023-12-13,86.05794525146484
2023-12-14,87.27070617675781
2023-12-15,86.8086929321289
2023-12-18,86.13494110107422
2023-12-19,86.45256805419922
2023-12-20,84.9606704711914
2023-12-21,85.08580780029297
2023-12-22,85.76919555664062
2023-12-26,86.26969146728516
2023-12-27,86.25045013427734
2023-12-28,86.30819702148438
2023-12-29,86.11569213867188
2024-01-02,85.11468505859375
2024-01-03,84.36392211914062
2024-01-04,84.39280700683594
2024-01-05,84.22917938232422
2024-01-08,84.27729034423828
2024-01-09,83.64205169677734
2024-01-10,83.73829650878906
2024-01-11,82.89128875732422
2024-01-12,82.97789764404297
2024-01-16,83.41105651855469
2024-01-17,82.24641418457031
2024-01-18,83.70941925048828
2024-01-19,84.48905944824219
2024-01-22,84.6430435180664
2024-01-23,85.0280532836914
2024-01-24,84.71044158935547
2024-01-25,85.64405059814453
2024-01-26,85.30718231201172
2024-01-29,85.97132873535156
2024-01-30,86.62582397460938
2024-01-31,85.12430572509766
2024-02-01,86.22157287597656
2024-02-02,87.55946350097656
2024-02-05,87.48246002197266
2024-02-06,88.49309539794922
2024-02-07,88.32945251464844
2024-02-08,87.46319580078125
2024-02-09,87.66533660888672
2024-02-12,87.91558837890625
2024-02-13,86.71244812011719
2024-02-14,87.42471313476562
2024-02-15,89.09609985351562
2024-02-16,88.1492919921875
2024-02-20,87.93675231933594
2024-02-21,88.57439422607422
2024-02-22,89.27967071533203
2024-02-23,90.35205078125
2024-02-26,90.64189910888672
2024-02-27,90.67088317871094
2024-02-28,91.70463562011719
2024-02-29,92.07177734375
2024-03-01,92.43889617919922
2024-03-04,92.15872192382812
2024-03-05,91.33751678466797
2024-03-06,91.96549224853516
2024-03-07,93.6562271118164
2024-03-08,94.32283782958984
2024-03-11,93.04755401611328
2024-03-12,94.14892578125
2024-03-13,94.97015380859375
2024-03-14,95.15371704101562
2024-03-15,95.16337585449219
2024-03-18,94.71894836425781
2024-03-19,95.49185180664062
2024-03-20,95.96525573730469
2024-03-21,96.82511138916016
2024-03-22,95.97492218017578
2024-03-25,95.6850814819336
2024-03-26,95.28897094726562
2024-03-27,96.477294921875
2024-03-28,95.90726470947266
2024-04-01,95.23098754882812
2024-04-02,94.43878173828125
2024-04-03,94.92183685302734
2024-04-04,93.88809204101562
2024-04-05,94.45808410644531
2024-04-08,94.70928955078125
2024-04-09,95.76236724853516
2024-04-10,94.00401306152344
2024-04-11,94.65132141113281
2024-04-12,92.90264129638672
2024-04-15,92.7963638305664
2024-04-16,92.7287368774414
2024-04-17,91.7432861328125
2024-04-18,92.25532531738281
2024-04-19,91.88819885253906
2024-04-22,93.0282211303711
2024-04-23,94.16825103759766
2024-04-24,90.2071533203125
2024-04-25,89.86898803710938
2024-04-26,89.0767822265625
2024-04-29,90.2071533203125
2024-04-30,88.11064910888672
2024-05-01,88.3328628540039
2024-05-02,88.66133880615234
2024-05-03,88.99949645996094
2024-05-06,89.93661499023438
2024-05-07,90.70951080322266
2024-05-08,91.31818389892578
2024-05-09,92.87364959716797
2024-05-10,93.81079864501953
2024-05-13,93.31806182861328
2024-05-14,93.78181457519531
2024-05-15,93.97503662109375
2024-05-16,93.66463470458984
2024-05-17,93.88774108886719
2024-05-20,94.1690444946289
2024-05-21,95.20696258544922
2024-05-22,95.74046325683594
2024-05-23,94.21753692626953
2024-05-24,94.64435577392578
2024-05-28,92.3939208984375
2024-05-29,91.94770050048828
2024-05-30,93.49972534179688
2024-05-31,96.22545623779297
2024-06-03,95.86656188964844
2024-06-04,96.23516845703125
2024-06-05,97.75809478759766
2024-06-06,96.42918395996094
2024-06-07,95.70166778564453
2024-06-10,94.81895446777344
2024-06-11,93.6064224243164
2024-06-12,94.52793884277344
2024-06-13,94.51825714111328
2024-06-14,94.21753692626953
2024-06-17,94.5473403930664
2024-06-18,93.6064224243164
2024-06-20,93.70343780517578
2024-06-21,93.0438232421875
2024-06-24,93.96533966064453
2024-06-25,92.79161834716797
2024-06-26,92.87892150878906
2024-06-27,93.12142181396484
2024-06-28,93.37361907958984
2024-07-01,92.10289764404297
2024-07-02,93.07291412353516
2024-07-03,93.61612701416016
2024-07-05,93.97503662109375
2024-07-08,94.47945404052734
2024-07-09,93.42212677001953
2024-07-10,93.96533966064453
2024-07-11,96.26426696777344
2024-07-12,97.2052001953125
2024-07-15,96.4582748413086
2024-07-16,96.63288116455078
2024-07-17,95.96357727050781
2024-07-18,95.75016784667969
2024-07-19,94.799560546875
2024-07-22,96.48738098144531
2024-07-23,95.43006134033203
2024-07-24,88.6884536743164
2024-07-25,90.240478515625
2024-07-26,90.67699432373047
2024-07-29,90.240478515625
2024-07-30,91.00678253173828
2024-07-31,91.66641235351562
2024-08-01,91.47239685058594
2024-08-02,91.46270751953125
2024-08-05,90.61878967285156
2024-08-06,90.58968353271484
2024-08-07,89.697265625
2024-08-08,89.85247039794922
2024-08-09,90.59939575195312
2024-08-12,89.52266693115234
2024-08-13,89.64877319335938
2024-08-14,89.34806823730469
2024-08-15,90.41509246826172
2024-08-16,89.73322296142578
2024-08-19,90.25923919677734
2024-08-20,90.3469009399414
2024-08-21,91.5255355834961
2024-08-22,91.2917709350586
2024-08-23,91.75932312011719
2024-08-26,91.22357940673828
2024-08-27,90.71704864501953
2024-08-28,90.98979949951172
2024-08-29,91.39891815185547
2024-08-30,92.23664093017578
2024-09-03,92.56782531738281
2024-09-04,91.81777954101562
2024-09-05,90.03519439697266
2024-09-06,89.06109619140625
2024-09-09,89.30462646484375
2024-09-10,89.76243591308594
2024-09-11,90.0936279296875
2024-09-12,90.31767272949219
2024-09-13,91.73985290527344
2024-09-16,92.35352325439453
2024-09-17,93.60035705566406
2024-09-18,91.55477142333984
2024-09-19,93.88285827636719
2024-09-20,93.04512786865234
2024-09-23,93.75621795654297
2024-09-24,96.36678314208984
2024-09-25,96.96097564697266
2024-09-26,100.70148468017578
2024-09-27,101.72427368164062
2024-09-30,101.2469711303711
2024-10-01,101.08137512207031
2024-10-02,102.09442901611328
2024-10-03,101.59764099121094
2024-10-04,101.85090637207031
2024-10-07,101.32489776611328
2024-10-08,98.52926635742188
2024-10-09,100.23392486572266
2024-10-10,100.31185150146484
2024-10-11,101.33464050292969
2024-10-14,102.59121704101562
2024-10-15,101.77299499511719
2024-10-16,102.40614318847656
2024-10-17,102.48406982421875
2024-10-18,103.26333618164062
2024-10-21,102.7860336303711
2024-10-22,100.29236602783203
2024-10-23,100.19495391845703
2024-10-24,99.83453369140625
2024-10-25,98.63641357421875
2024-10-28,98.82148742675781
2024-10-29,98.74356079101562
2024-10-30,95.73361206054688
2024-10-31,95.65569305419922
2024-11-01,96.86356353759766
2024-11-04,96.86356353759766
2024-11-05,97.56491088867188
2024-11-06,97.95453643798828
2024-11-07,98.32469177246094
2024-11-08,97.43828582763672
2024-11-11,98.8896713256836
2024-11-12,97.14605712890625
2024-11-13,97.78894805908203
2024-11-14,97.13631439208984
2024-11-15,96.91139221191406
2024-11-18,98.54450225830078
2024-11-19,98.0653305053711
2024-11-20,97.48836517333984
2024-11-21,97.74262237548828
2024-11-22,98.96500396728516
2024-11-25,100.19718170166016
2024-11-26,99.71800994873047
2024-11-27,100.25585174560547
2024-11-29,100.70569610595703
2024-12-02,99.55176544189453
2024-12-03,98.8281021118164
2024-12-04,98.89655303955078
2024-12-05,96.93095397949219
2024-12-06,97.59593200683594
2024-12-09,98.6423110961914
2024-12-10,97.85018157958984
2024-12-11,96.80381774902344
2024-12-12,96.09971618652344
2024-12-13,95.63032531738281
2024-12-16,94.06565856933594
2024-12-17,94.21234130859375
2024-12-18,91.77733612060547
2024-12-19,90.81898498535156
2024-12-20,91.49373626708984
2024-12-23,91.4448471069336
2024-12-24,91.92402648925781
2024-12-26,92.07070922851562
2024-12-27,91.45462036132812
2024-12-30,90.52559661865234
2024-12-31,90.5647201538086
2025-01-02,90.20289611816406
2025-01-03,90.83853149414062
2025-01-06,90.25179290771484
2025-01-07,90.08554077148438
2025-01-08,89.76283264160156
2025-01-10,88.7653579711914
2025-01-13,89.14674377441406
2025-01-14,89.7530517578125
2025-01-15,90.21267700195312
2025-01-16,91.14168548583984
2025-01-17,92.67701721191406
2025-01-21,93.39089965820312
2025-01-22,93.2833251953125
2025-01-23,94.075439453125
2025-01-24,94.53504943847656
2025-01-27,95.5814208984375
2025-01-28,93.75273132324219
2025-01-29,92.55966186523438
2025-01-30,93.25399017333984
2025-01-31,93.31266021728516
2025-02-03,92.46187591552734
2025-02-04,92.34453582763672
2025-02-05,92.46187591552734
2025-02-06,93.92875671386719
2025-02-07,92.7356948852539
2025-02-10,93.93853759765625
2025-02-11,94.54483795166016
2025-02-12,94.60350036621094
2025-02-13,95.85523223876953
2025-02-14,94.98141479492188
2025-02-18,95.83560180664062
2025-02-19,96.51306915283203
2025-02-20,97.22979736328125
2025-02-21,96.58179473876953
2025-02-24,96.88615417480469
2025-02-25,98.23126220703125
2025-02-26,96.93524932861328
2025-02-27,96.30686950683594
2025-02-28,97.96615600585938
2025-03-03,98.89889526367188
2025-03-04,97.79924774169922
2025-03-05,99.51744079589844
2025-03-06,100.7054443359375
2025-03-07,102.1192626953125
2025-03-10,102.03089904785156
2025-03-11,99.3112564086914
2025-03-12,98.09381103515625
2025-03-13,97.79924774169922
2025-03-14,98.7908935546875
2025-03-17,99.5468978881836
2025-03-18,99.8218002319336
2025-03-19,100.90180206298828
2025-03-20,100.04762268066406
2025-03-21,99.37015533447266
2025-03-24,99.53707122802734
2025-03-25,99.55671691894531
2025-03-26,100.8232650756836
2025-03-27,101.137451171875
2025-03-28,100.25379943847656
2025-03-31,101.32398986816406
2025-04-01,102.16836547851562
2025-04-02,102.050537109375
2025-04-03,102.40399169921875
2025-04-04,93.24359893798828
2025-04-07,90.28831481933594
2025-04-08,89.22794342041016
2025-04-09,92.56613159179688
2025-04-10,92.60541534423828
2025-04-11,95.3250503540039
2025-04-14,96.72907257080078
2025-04-15,96.99415588378906
2025-04-16,95.02069854736328
2025-04-17,96.72907257080078
2025-04-21,95.2857894897461
2025-04-22,97.1512451171875
2025-04-23,90.62213897705078
2025-04-24,91.05413818359375
2025-04-25,91.24068450927734
2025-04-28,91.94759368896484
2025-04-29,93.17487335205078
2025-04-30,94.51996612548828
2025-05-01,94.63777923583984
2025-05-02,95.55087280273438
2025-05-05,95.63924407958984
2025-05-06,94.44142150878906
2025-05-07,95.55087280273438
2025-05-08,95.55087280273438
2025-05-09,95.23670196533203
2025-05-12,96.21852111816406
2025-05-13,95.22687530517578
2025-05-14,94.29414367675781
2025-05-15,96.08106994628906
2025-05-16,97.5108413696289
2025-05-19,97.16572570800781
2025-05-20,96.84032440185547
2025-05-21,96.26840209960938
2025-05-22,95.8246841430664
2025-05-23,95.43026733398438
2025-05-27,95.73593139648438
2025-05-28,93.8328628540039
2025-05-29,93.8328628540039
2025-05-30,94.02020263671875
2025-06-02,92.89610290527344
2025-06-03,93.5666275024414
2025-06-04,93.94132232666016
2025-06-05,93.95117950439453
2025-06-06,94.7203140258789
2025-06-09,93.9906234741211
2025-06-10,93.9906234741211
2025-06-11,94.06951904296875
2025-06-12,95.59789276123047
2025-06-13,94.48365783691406
2025-06-16,95.10487365722656
2025-06-17,94.02020263671875
2025-06-18,94.33573913574219
2025-06-20,92.77777862548828
2025-06-23,94.64142608642578
2025-06-24,96.05148315429688
2025-06-25,95.2823486328125
2025-06-26,96.15995025634766
2025-06-27,96.23882293701172
2025-06-30,97.63902282714844
2025-07-01,99.02936553955078
2025-07-02,98.40814971923828
2025-07-03,98.1221923828125
2025-07-07,98.38842010498047
2025-07-08,98.2898178100586
2025-07-09,97.95455932617188
2025-07-10,98.56591796875
2025-07-11,98.10247039794922
2025-07-14,98.64480590820312
2025-07-15,97.99400329589844
2025-07-16,98.94061279296875
2025-07-17,99.66043853759766
2025-07-18,98.05316925048828
2025-07-21,97.12628173828125
2025-07-22,99.58155059814453
2025-07-23,87.2558822631836
2025-07-24,87.95597839355469
2025-07-25,88.53775024414062
2025-07-28,86.67411041259766
2025-07-29,86.08248138427734
2025-07-30,85.22461700439453
2025-07-31,84.49493408203125
2025-08-01,83.74552917480469
2025-08-04,84.21884155273438
2025-08-05,85.07669830322266
2025-08-06,85.757080078125
2025-08-07,86.112060546875
2025-08-08,86.25011444091797
2025-08-11,84.83019256591797
2025-08-12,86.92062377929688
2025-08-13,87.98556518554688
2025-08-14,86.31913757324219
2025-08-15,86.62628173828125
2025-08-18,86.80462646484375
2025-08-19,87.7756118774414
2025-08-20,88.30075073242188
2025-08-21,86.7649917602539
2025-08-22,87.76570892333984
2025-08-25,86.0615234375
2025-08-26,86.8244400024414
2025-08-27,86.91361999511719
2025-08-28,85.4571304321289
2025-08-29,85.58592987060547
2025-09-02,84.98153686523438
2025-09-03,84.88246154785156
2025-09-04,85.704833984375
2025-09-05,86.20023345947266
2025-09-08,86.56683349609375
2025-09-09,87.2009506225586
2025-09-10,86.8244400024414
2025-09-11,88.55835723876953
2025-09-12,88.24129486083984
2025-09-15,88.8060531616211
2025-09-16,88.3899154663086
2025-09-17,88.81596374511719
2025-09-18,89.51943969726562
2025-09-19,88.34038543701172
2025-09-22,88.50881958007812
2025-09-23,88.30075073242188
2025-09-24,87.91433715820312
2025-09-25,88.61780548095703
2025-09-26,89.54916381835938
2025-09-29,90.45079803466797
2025-09-30,90.58950805664062
2025-10-01,91.5109634399414
2025-10-02,91.39205932617188
2025-10-03,90.69850158691406
2025-10-06,89.99502563476562
2025-10-07,89.56898498535156
2025-10-08,90.41116333007812
2025-10-09,88.89523315429688
2025-10-10,88.63761901855469
2025-10-13,88.36019897460938
2025-10-14,89.98511505126953
2025-10-15,90.62914276123047
2025-10-16,89.83649444580078
2025-10-17,90.45079803466797
2025-10-20,90.66877746582031
2025-10-21,91.84783172607422
2025-10-22,90.57960510253906
2025-10-23,92.1153564453125
2025-10-24,91.10472869873047
2025-10-27,91.20381164550781
2025-10-28,90.46070861816406
2025-10-29,92.5215835571289
2025-10-30,91.63976287841797
2025-10-31,91.90728759765625
2025-11-03,89.34109497070312
2025-11-04,89.86621856689453
2025-11-05,90.40125274658203
2025-11-06,90.31208801269531
2025-11-07,90.18327331542969
2025-11-10,89.43026733398438
2025-11-11,89.48971557617188
2025-11-12,90.1436538696289
2025-11-13,89.75723266601562
2025-11-14,88.36363983154297
2025-11-17,87.6668472290039
2025-11-18,87.29853820800781
2025-11-19,86.18367004394531
2025-11-20,86.46238708496094
2025-11-21,87.65689086914062
2025-11-24,86.56192779541016
2025-11-25,88.03515625
2025-11-26,88.16455841064453
2025-11-28,88.44327545166016
2025-12-01,87.7464828491211
2025-12-02,86.84064483642578
2025-12-03,86.54202270507812
2025-12-04,86.51216125488281
2025-12-05,86.05426025390625
2025-12-08,85.72577667236328
2025-12-09,86.69132995605469
2025-12-10,87.4478530883789
2025-12-11,87.32840728759766
2025-12-12,87.73652648925781
2025-12-15,88.16455841064453
2025-12-16,87.5573501586914
2025-12-17,88.59259033203125
2025-12-18,86.95014190673828
2025-12-19,86.66146850585938
2025-12-22,86.84064483642578
2025-12-23,87.42794799804688
2025-12-24,87.49762725830078
2025-12-26,87.21891021728516
2025-12-29,87.54739379882812
2025-12-30,87.60712432861328
2025-12-31,86.95014190673828
