Date,PLD
2015-11-27,32.154869079589844
2015-11-30,31.527999877929688
2015-12-01,32.206485748291016
2015-12-02,31.23299789428711
2015-12-03,30.59136962890625
2015-12-04,31.49112319946289
2015-12-07,31.461631774902344
2015-12-08,31.299358367919922
2015-12-09,31.070749282836914
2015-12-10,30.967493057250977
2015-12-11,30.833478927612305
2015-12-14,30.74411964416504
2015-12-15,30.94515609741211
2015-12-16,31.51102638244629
2015-12-17,31.272775650024414
2015-12-18,31.041946411132812
2015-12-21,31.198318481445312
2015-12-22,31.324907302856445
2015-12-23,31.56317138671875
2015-12-24,31.61528205871582
2015-12-28,31.950347900390625
2015-12-29,32.4417839050293
2015-12-30,32.196067810058594
2015-12-31,31.957794189453125
2016-01-04,31.198318481445312
2016-01-05,31.853557586669922
2016-01-06,31.68229866027832
2016-01-07,30.85580062866211
2016-01-08,30.580307006835938
2016-01-11,30.543073654174805
2016-01-12,30.297367095947266
2016-01-13,30.155893325805664
2016-01-14,29.522987365722656
2016-01-15,28.897531509399414
2016-01-19,29.06879234313965
2016-01-20,27.85511016845703
2016-01-21,28.0933895111084
2016-01-22,28.733718872070312
2016-01-25,28.45823860168457
2016-01-26,29.671897888183594
2016-01-27,29.388965606689453
2016-01-28,28.94965934753418
2016-01-29,29.388965606689453
2016-02-01,29.388965606689453
2016-02-02,29.240049362182617
2016-02-03,29.426197052001953
2016-02-04,29.470867156982422
2016-02-05,29.217723846435547
2016-02-08,28.03380584716797
2016-02-09,27.8476619720459
2016-02-10,27.773204803466797
2016-02-11,26.485065460205078
2016-02-12,26.857364654541016
2016-02-16,27.66895866394043
2016-02-17,27.892337799072266
2016-02-18,28.04871368408203
2016-02-19,27.7955379486084
2016-02-22,28.0784912109375
2016-02-23,28.227405548095703
2016-02-24,28.420995712280273
2016-02-25,29.09113121032715
2016-02-26,28.748626708984375
2016-02-29,28.63692855834961
2016-03-01,29.992080688476562
2016-03-02,30.13355827331543
2016-03-03,30.543073654174805
2016-03-04,30.893037796020508
2016-03-07,30.974937438964844
2016-03-08,30.78134536743164
2016-03-09,31.064294815063477
2016-03-10,30.826019287109375
2016-03-11,31.637638092041016
2016-03-14,31.56317138671875
2016-03-15,31.53339385986328
2016-03-16,31.83421516418457
2016-03-17,32.315521240234375
2016-03-18,32.150062561035156
2016-03-21,32.04478073120117
2016-03-22,32.007171630859375
2016-03-23,31.721397399902344
2016-03-24,31.826663970947266
2016-03-28,32.30047607421875
2016-03-29,32.969783782958984
2016-03-30,32.84193420410156
2016-03-31,33.225502014160156
2016-04-01,33.5563850402832
2016-04-04,33.383426666259766
2016-04-05,33.18037033081055
2016-04-06,33.12773132324219
2016-04-07,32.826900482177734
2016-04-08,33.18037033081055
2016-04-11,33.067562103271484
2016-04-12,33.067562103271484
2016-04-13,33.48870849609375
2016-04-14,33.39093780517578
2016-04-15,33.71432876586914
2016-04-18,33.93241882324219
2016-04-19,34.42877197265625
2016-04-20,33.86472702026367
2016-04-21,33.27062225341797
2016-04-22,33.766963958740234
2016-04-25,34.4362907409668
2016-04-26,34.443790435791016
2016-04-27,34.59422302246094
2016-04-28,34.33099365234375
2016-04-29,34.150508880615234
2016-05-02,34.601741790771484
2016-05-03,34.33099365234375
2016-05-04,34.503971099853516
2016-05-05,34.676944732666016
2016-05-06,35.045448303222656
2016-05-09,35.56437301635742
2016-05-10,35.9102897644043
2016-05-11,35.316184997558594
2016-05-12,35.684688568115234
2016-05-13,35.677162170410156
2016-05-16,36.16600799560547
2016-05-17,35.722286224365234
2016-05-18,35.24098587036133
2016-05-19,34.98528289794922
2016-05-20,35.2259407043457
2016-05-23,35.00033187866211
2016-05-24,35.54179763793945
2016-05-25,35.41395568847656
2016-05-26,35.42900085449219
2016-05-27,35.78246307373047
2016-05-31,35.74485778808594
2016-06-01,35.94039535522461
2016-06-02,36.1058235168457
2016-06-03,36.44426345825195
2016-06-06,36.338966369628906
2016-06-07,36.857879638671875
2016-06-08,37.12110137939453
2016-06-09,37.826515197753906
2016-06-10,37.86442947387695
2016-06-13,37.909942626953125
2016-06-14,37.432098388671875
2016-06-15,37.8340950012207
2016-06-16,38.1754264831543
2016-06-17,37.81892776489258
2016-06-20,37.8416748046875
2016-06-21,37.90234375
2016-06-22,37.94786071777344
2016-06-23,37.99338150024414
2016-06-24,36.5142936706543
2016-06-27,35.58892059326172
2016-06-28,36.377769470214844
2016-06-29,37.25005340576172
2016-06-30,37.196956634521484
2016-07-01,36.96940994262695
2016-07-05,37.57619857788086
2016-07-06,37.447265625
2016-07-07,36.976985931396484
2016-07-08,37.58378982543945
2016-07-11,37.85686111450195
2016-07-12,37.99338150024414
2016-07-13,38.418155670166016
2016-07-14,38.65327453613281
2016-07-15,38.933921813964844
2016-07-18,39.15388870239258
2016-07-19,39.22216796875
2016-07-20,39.13871383666992
2016-07-21,39.27525329589844
2016-07-22,39.87446594238281
2016-07-25,40.19303894042969
2016-07-26,40.35232162475586
2016-07-27,39.83654022216797
2016-07-28,40.67848205566406
2016-07-29,41.33079147338867
2016-08-01,41.421810150146484
2016-08-02,41.11082077026367
2016-08-03,41.00463104248047
2016-08-04,40.95913314819336
2016-08-05,41.050148010253906
2016-08-08,40.76949691772461
2016-08-09,41.14116287231445
2016-08-10,41.26251983642578
2016-08-11,40.98188018798828
2016-08-12,41.224609375
2016-08-15,41.08807373046875
2016-08-16,40.868099212646484
2016-08-17,40.64814758300781
2016-08-18,40.519187927246094
2016-08-19,40.44334030151367
2016-08-22,40.655723571777344
2016-08-23,40.822593688964844
2016-08-24,40.34474563598633
2016-08-25,40.435760498046875
2016-08-26,39.866878509521484
2016-08-29,40.32198715209961
2016-08-30,40.30680847167969
2016-08-31,40.2840576171875
2016-09-01,40.215797424316406
2016-09-02,40.9439582824707
2016-09-06,41.057735443115234
2016-09-07,41.383888244628906
2016-09-08,40.989471435546875
2016-09-09,39.05529022216797
2016-09-12,39.80620574951172
2016-09-13,38.79738998413086
2016-09-14,39.0628776550293
2016-09-15,39.200523376464844
2016-09-16,39.36112976074219
2016-09-19,40.08761978149414
2016-09-20,39.97291564941406
2016-09-21,40.752952575683594
2016-09-22,41.59415817260742
2016-09-23,41.67826843261719
2016-09-26,41.55591583251953
2016-09-27,41.211788177490234
2016-09-28,41.68592834472656
2016-09-29,41.135318756103516
2016-09-30,40.944129943847656
2016-10-03,40.24822235107422
2016-10-04,39.13169479370117
2016-10-05,38.61166763305664
2016-10-06,38.39753341674805
2016-10-07,38.08400344848633
2016-10-10,38.31342315673828
2016-10-11,38.02280807495117
2016-10-12,38.37461471557617
2016-10-13,39.16227722167969
2016-10-14,38.90226745605469
2016-10-17,39.15464782714844
2016-10-18,39.8199577331543
2016-10-19,40.00350570678711
2016-10-20,40.30940246582031
2016-10-21,40.072322845458984
2016-10-24,40.3858642578125
2016-10-25,40.255863189697266
2016-10-26,39.827613830566406
2016-10-27,39.00169372558594
2016-10-28,39.05522155761719
2016-10-31,39.88877868652344
2016-11-01,38.833438873291016
2016-11-02,38.12224197387695
2016-11-03,37.68634033203125
2016-11-04,37.73223114013672
2016-11-07,38.864036560058594
2016-11-08,39.03993225097656
2016-11-09,37.151023864746094
2016-11-10,35.950382232666016
2016-11-11,35.46859359741211
2016-11-14,36.5698127746582
2016-11-15,36.738067626953125
2016-11-16,36.81452941894531
2016-11-17,36.722774505615234
2016-11-18,37.449275970458984
2016-11-21,37.40339279174805
2016-11-22,38.03811264038086
2016-11-23,38.01516342163086
2016-11-25,38.00753402709961
2016-11-28,38.703453063964844
2016-11-29,39.338165283203125
2016-11-30,38.92521667480469
2016-12-01,38.198707580566406
2016-12-02,38.198707580566406
2016-12-05,38.695804595947266
2016-12-06,38.77227020263672
2016-12-07,40.164093017578125
2016-12-08,40.133506774902344
2016-12-09,40.06467819213867
2016-12-12,40.49293518066406
2016-12-13,40.684112548828125
2016-12-14,39.582889556884766
2016-12-15,39.567481994628906
2016-12-16,40.46182632446289
2016-12-19,40.469539642333984
2016-12-20,40.43870544433594
2016-12-21,40.0146598815918
2016-12-22,40.0146598815918
2016-12-23,39.89900207519531
2016-12-27,40.122596740722656
2016-12-28,39.74481201171875
2016-12-29,40.299922943115234
2016-12-30,40.70083236694336
2017-01-03,40.70854568481445
2017-01-04,41.43328094482422
2017-01-05,41.448692321777344
2017-01-06,41.71855545043945
2017-01-09,41.402435302734375
2017-01-10,40.45412063598633
2017-01-11,40.28450012207031
2017-01-12,40.62373352050781
2017-01-13,40.32304763793945
2017-01-17,40.5003776550293
2017-01-18,40.747093200683594
2017-01-19,40.677711486816406
2017-01-20,40.531219482421875
2017-01-23,40.73168182373047
2017-01-24,39.9606819152832
2017-01-25,39.929840087890625
2017-01-26,39.27449417114258
2017-01-27,37.97152328491211
2017-01-30,37.57830810546875
2017-01-31,37.66312026977539
2017-02-01,37.34699630737305
2017-02-02,37.82501983642578
2017-02-03,38.7116584777832
2017-02-06,38.07944107055664
2017-02-07,37.57059097290039
2017-02-08,38.06403732299805
2017-02-09,38.102569580078125
2017-02-10,38.63456726074219
2017-02-13,38.526607513427734
2017-02-14,38.488075256347656
2017-02-15,38.094871520996094
2017-02-16,38.64228057861328
2017-02-17,38.69624328613281
2017-02-21,39.12800598144531
2017-02-22,38.81189727783203
2017-02-23,38.98151779174805
2017-02-24,39.3824462890625
2017-02-27,39.79105758666992
2017-02-28,39.35930633544922
2017-03-01,39.31304168701172
2017-03-02,39.35930633544922
2017-03-03,39.42869186401367
2017-03-06,39.004638671875
2017-03-07,38.97379684448242
2017-03-08,38.495792388916016
2017-03-09,38.01005554199219
2017-03-10,38.08716583251953
2017-03-13,38.343875885009766
2017-03-14,38.39832305908203
2017-03-15,39.440757751464844
2017-03-16,39.440757751464844
2017-03-17,39.658565521240234
2017-03-20,40.070865631103516
2017-03-21,39.215152740478516
2017-03-22,39.13736343383789
2017-03-23,39.565223693847656
2017-03-24,39.69746017456055
2017-03-27,38.795082092285156
2017-03-28,39.12957000732422
2017-03-29,39.39408493041992
2017-03-30,39.81415557861328
2017-03-31,40.35869598388672
2017-04-03,40.638755798339844
2017-04-04,40.84102249145508
2017-04-05,40.973243713378906
2017-04-06,41.276649475097656
2017-04-07,41.68116760253906
2017-04-10,42.16347885131836
2017-04-11,42.45909118652344
2017-04-12,42.73137283325195
2017-04-13,42.45131301879883
2017-04-17,42.98808288574219
2017-04-18,42.44354248046875
2017-04-19,42.24127197265625
2017-04-20,42.420204162597656
2017-04-21,42.280189514160156
2017-04-24,42.27238845825195
2017-04-25,42.676918029785156
2017-04-26,42.35797119140625
2017-04-27,42.70802307128906
2017-04-28,42.32685089111328
2017-05-01,42.59912109375
2017-05-02,42.47465896606445
2017-05-03,41.86787033081055
2017-05-04,42.093467712402344
2017-05-05,42.521324157714844
2017-05-08,42.6302490234375
2017-05-09,42.16347885131836
2017-05-10,42.497989654541016
2017-05-11,42.49021530151367
2017-05-12,42.280189514160156
2017-05-15,42.78582763671875
2017-05-16,42.65358352661133
2017-05-17,43.04254150390625
2017-05-18,42.60689926147461
2017-05-19,42.97252655029297
2017-05-22,43.10477828979492
2017-05-23,43.32259750366211
2017-05-24,43.46261978149414
2017-05-25,43.48594665527344
2017-05-26,43.400386810302734
2017-05-30,43.43151092529297
2017-05-31,43.205909729003906
2017-06-01,43.493736267089844
2017-06-02,44.24831771850586
2017-06-05,43.88269805908203
2017-06-06,43.9371452331543
2017-06-07,44.15495300292969
2017-06-08,43.92158889770508
2017-06-09,44.44280242919922
2017-06-12,44.944541931152344
2017-06-13,44.834781646728516
2017-06-14,45.336524963378906
2017-06-15,45.8696174621582
2017-06-16,45.571712493896484
2017-06-19,45.932334899902344
2017-06-20,45.211090087890625
2017-06-21,45.50899124145508
2017-06-22,45.187564849853516
2017-06-23,45.87744903564453
2017-06-26,46.30079650878906
2017-06-27,46.03424835205078
2017-06-28,46.4027099609375
2017-06-29,46.01072692871094
2017-06-30,45.97153091430664
2017-07-03,46.4027099609375
2017-07-05,45.88529968261719
2017-07-06,44.90534210205078
2017-07-07,45.273799896240234
2017-07-10,44.90534210205078
2017-07-11,44.6388053894043
2017-07-12,45.30516815185547
2017-07-13,45.117008209228516
2017-07-14,45.53251647949219
2017-07-17,45.87744903564453
2017-07-18,47.13178253173828
2017-07-19,47.13178253173828
2017-07-20,46.387027740478516
2017-07-21,46.24591827392578
2017-07-24,47.27290725708008
2017-07-25,47.24938201904297
2017-07-26,47.931427001953125
2017-07-27,47.94710159301758
2017-07-28,48.25286102294922
2017-07-31,47.67273712158203
2017-08-01,48.088233947753906
2017-08-02,47.97846984863281
2017-08-03,47.91575241088867
2017-08-04,48.10390853881836
2017-08-07,47.54730224609375
2017-08-08,47.649208068847656
2017-08-09,47.61785125732422
2017-08-10,46.99066925048828
2017-08-11,46.81037902832031
2017-08-14,48.080387115478516
2017-08-15,48.5194091796875
2017-08-16,48.80164337158203
2017-08-17,48.056861877441406
2017-08-18,48.00199508666992
2017-08-21,48.67619323730469
2017-08-22,48.370460510253906
2017-08-23,49.24065399169922
2017-08-24,48.81731033325195
2017-08-25,49.060333251953125
2017-08-28,48.94274139404297
2017-08-29,48.746761322021484
2017-08-30,48.96626663208008
2017-08-31,49.67183303833008
2017-09-01,50.001094818115234
2017-09-05,49.789424896240234
2017-09-06,49.49935531616211
2017-09-07,49.94621658325195
2017-09-08,50.15004348754883
2017-09-11,51.0594367980957
2017-09-12,50.69099044799805
2017-09-13,50.18140411376953
2017-09-14,51.184871673583984
2017-09-15,51.46111297607422
2017-09-18,51.32695007324219
2017-09-19,51.10594940185547
2017-09-20,51.00334167480469
2017-09-21,50.79813003540039
2017-09-22,50.26141357421875
2017-09-25,50.52976608276367
2017-09-26,50.2456169128418
2017-09-27,49.65367126464844
2017-09-28,50.158817291259766
2017-09-29,50.08778381347656
2017-10-02,50.19037628173828
2017-10-03,50.26930618286133
2017-10-04,50.577117919921875
2017-10-05,50.96387481689453
2017-10-06,50.924400329589844
2017-10-09,51.16908264160156
2017-10-10,51.08226776123047
2017-10-11,50.908626556396484
2017-10-12,51.36640930175781
2017-10-13,51.469017028808594
2017-10-16,51.303260803222656
2017-10-17,50.7586669921875
2017-10-18,51.54793930053711
2017-10-19,50.948089599609375
2017-10-20,50.86126708984375
2017-10-23,50.87705612182617
2017-10-24,50.54555892944336
2017-10-25,50.53766632080078
2017-10-26,50.72709274291992
2017-10-27,51.05857849121094
2017-10-30,50.577117919921875
2017-10-31,50.97175598144531
2017-11-01,51.303260803222656
2017-11-02,52.04519271850586
2017-11-03,52.3056526184082
2017-11-06,52.51874923706055
2017-11-07,52.510860443115234
2017-11-08,52.660831451416016
2017-11-09,52.47141647338867
2017-11-10,52.26619338989258
2017-11-13,52.93708801269531
2017-11-14,53.031795501708984
2017-11-15,51.76893615722656
2017-11-16,52.92129898071289
2017-11-17,52.329322814941406
2017-11-20,52.439823150634766
2017-11-21,53.19754409790039
2017-11-22,52.795013427734375
2017-11-24,52.92918395996094
2017-11-27,52.77922439575195
2017-11-28,52.63716506958008
2017-11-29,52.19515609741211
2017-11-30,52.27409362792969
2017-12-01,52.24250411987305
2017-12-04,52.04519271850586
2017-12-05,50.86126708984375
2017-12-06,51.08226776123047
2017-12-07,51.950477600097656
2017-12-08,52.21883010864258
2017-12-11,51.87944412231445
2017-12-12,52.226722717285156
2017-12-13,51.90312576293945
2017-12-14,52.021514892578125
2017-12-15,52.4267578125
2017-12-18,52.3314094543457
2017-12-19,50.3608283996582
2017-12-20,50.09861373901367
2017-12-21,50.066829681396484
2017-12-22,50.718406677246094
2017-12-26,50.710445404052734
2017-12-27,51.07594680786133
2017-12-28,51.457359313964844
2017-12-29,51.25871276855469
2018-01-02,50.861427307128906
2018-01-03,50.76607131958008
2018-01-04,49.749000549316406
2018-01-05,49.70927429199219
2018-01-08,50.2893180847168
2018-01-09,49.78078842163086
2018-01-10,48.8193359375
2018-01-11,48.9861946105957
2018-01-12,49.145118713378906
2018-01-16,49.37554168701172
2018-01-17,49.947654724121094
2018-01-18,48.81139373779297
2018-01-19,49.08949661254883
2018-01-22,50.14628982543945
2018-01-23,51.62421417236328
2018-01-24,51.23487091064453
2018-01-25,51.02827835083008
2018-01-26,51.16335678100586
2018-01-29,50.3687744140625
2018-01-30,49.97942352294922
2018-01-31,51.73546600341797
2018-02-01,50.6309928894043
2018-02-02,50.718406677246094
2018-02-05,48.63656997680664
2018-02-06,48.26312255859375
2018-02-07,47.70692443847656
2018-02-08,46.348175048828125
2018-02-09,47.92939758300781
2018-02-12,47.794307708740234
2018-02-13,48.59684371948242
2018-02-14,48.10420227050781
2018-02-15,48.79549026489258
2018-02-16,49.248416900634766
2018-02-20,48.652469635009766
2018-02-21,47.60361862182617
2018-02-22,47.62745666503906
2018-02-23,48.676307678222656
2018-02-26,48.71604537963867
2018-02-27,47.96118927001953
2018-02-28,48.21544647216797
2018-03-01,48.24723434448242
2018-03-02,47.84994125366211
2018-03-05,48.541229248046875
2018-03-06,48.94646453857422
2018-03-07,49.20073318481445
2018-03-08,49.56624984741211
2018-03-09,50.60715103149414
2018-03-12,50.503849029541016
2018-03-13,50.35288619995117
2018-03-14,50.61709976196289
2018-03-15,50.79324722290039
2018-03-16,51.10548782348633
2018-03-19,50.713172912597656
2018-03-20,50.90533447265625
2018-03-21,50.14471435546875
2018-03-22,49.408119201660156
2018-03-23,48.127079010009766
2018-03-26,49.02381134033203
2018-03-27,49.672332763671875
2018-03-28,50.06465148925781
2018-03-29,50.43295669555664
2018-04-02,49.15991973876953
2018-04-03,49.42413330078125
2018-04-04,49.760406494140625
2018-04-05,49.44814682006836
2018-04-06,49.03180694580078
2018-04-09,49.09586715698242
2018-04-10,49.320045471191406
2018-04-11,49.3360595703125
2018-04-12,49.35206985473633
2018-04-13,49.84847640991211
2018-04-16,50.12069320678711
2018-04-17,52.28245162963867
2018-04-18,52.570682525634766
2018-04-19,52.22639846801758
2018-04-20,52.034244537353516
2018-04-23,51.94618225097656
2018-04-24,52.21841049194336
2018-04-25,51.754024505615234
2018-04-26,52.73883056640625
2018-04-27,53.30728530883789
2018-04-30,51.97019958496094
2018-05-01,52.09830856323242
2018-05-02,51.842098236083984
2018-05-03,51.88212585449219
2018-05-04,52.24241256713867
2018-05-07,52.434566497802734
2018-05-08,52.19437789916992
2018-05-09,52.21841049194336
2018-05-10,52.5146369934082
2018-05-11,52.306480407714844
2018-05-14,52.21038818359375
2018-05-15,51.417747497558594
2018-05-16,50.761207580566406
2018-05-17,50.665138244628906
2018-05-18,50.63310623168945
2018-05-21,51.09748458862305
2018-05-22,51.05744934082031
2018-05-23,51.85810089111328
2018-05-24,51.625919342041016
2018-05-25,51.56987380981445
2018-05-29,51.48979949951172
2018-05-30,51.88212585449219
2018-05-31,51.52183532714844
2018-06-01,52.13032913208008
2018-06-04,53.04307174682617
2018-06-05,52.87493133544922
2018-06-06,52.79487609863281
2018-06-07,52.810882568359375
2018-06-08,52.80287551879883
2018-06-11,52.426570892333984
2018-06-12,52.45058822631836
2018-06-13,51.80535125732422
2018-06-14,51.95858383178711
2018-06-15,51.57950210571289
2018-06-18,51.756954193115234
2018-06-19,51.22461700439453
2018-06-20,51.708553314208984
2018-06-21,51.57950210571289
2018-06-22,51.86986541748047
2018-06-25,51.732749938964844
2018-06-26,51.63597106933594
2018-06-27,51.95052719116211
2018-06-28,52.54737091064453
2018-06-29,52.982913970947266
2018-07-02,52.03923797607422
2018-07-03,52.46672058105469
2018-07-05,53.216835021972656
2018-07-06,53.39425277709961
2018-07-09,53.07163619995117
2018-07-10,53.09584045410156
2018-07-11,52.74901580810547
2018-07-12,52.96677017211914
2018-07-13,52.85386657714844
2018-07-16,52.45865249633789
2018-07-17,51.15202331542969
2018-07-18,50.7890739440918
2018-07-19,51.216552734375
2018-07-20,50.36159133911133
2018-07-23,50.46645736694336
2018-07-24,50.29707717895508
2018-07-25,51.42624282836914
2018-07-26,52.539310455322266
2018-07-27,52.4263916015625
2018-07-30,52.4263916015625
2018-07-31,52.926456451416016
2018-08-01,53.321685791015625
2018-08-02,53.11196517944336
2018-08-03,53.88627243041992
2018-08-06,53.62010192871094
2018-08-07,52.95872497558594
2018-08-08,52.99097442626953
2018-08-09,52.724830627441406
2018-08-10,52.07956314086914
2018-08-13,51.96665573120117
2018-08-14,51.6601676940918
2018-08-15,52.03117752075195
2018-08-16,52.950653076171875
2018-08-17,54.38633346557617
2018-08-20,54.64442443847656
2018-08-21,53.031314849853516
2018-08-22,52.55544662475586
2018-08-23,52.04730224609375
2018-08-24,53.3055419921875
2018-08-27,53.200687408447266
2018-08-28,54.31373596191406
2018-08-29,54.208885192871094
2018-08-30,53.94272232055664
2018-08-31,54.1846923828125
2018-09-04,53.41845703125
2018-09-05,54.23307800292969
2018-09-06,54.1846923828125
2018-09-07,53.23294448852539
2018-09-10,53.668487548828125
2018-09-11,53.54750442504883
2018-09-12,53.57977294921875
2018-09-13,54.51537322998047
2018-09-14,54.61286163330078
2018-09-17,54.84843444824219
2018-09-18,54.206695556640625
2018-09-19,53.57307434082031
2018-09-20,54.71847152709961
2018-09-21,54.824073791503906
2018-09-24,53.87364196777344
2018-09-25,53.9223747253418
2018-09-26,53.60557174682617
2018-09-27,53.98737335205078
2018-09-28,55.0677490234375
2018-10-01,54.62098693847656
2018-10-02,53.95486068725586
2018-10-03,53.6380729675293
2018-10-04,53.231895446777344
2018-10-05,52.99631881713867
2018-10-08,53.776153564453125
2018-10-09,54.47477340698242
2018-10-10,53.25627517700195
2018-10-11,51.04674530029297
2018-10-12,50.803043365478516
2018-10-15,51.23358154296875
2018-10-16,51.87531280517578
2018-10-17,51.06298065185547
2018-10-18,51.23358154296875
2018-10-19,51.65597915649414
2018-10-22,51.38791275024414
2018-10-23,52.02153778076172
2018-10-24,53.02069854736328
2018-10-25,53.52433776855469
2018-10-26,52.33833694458008
2018-10-29,53.04507064819336
2018-10-30,53.30500793457031
2018-10-31,52.37083435058594
2018-11-01,52.60641098022461
2018-11-02,52.27336120605469
2018-11-05,52.85823440551758
2018-11-06,53.54058837890625
2018-11-07,54.49102020263672
2018-11-08,54.52350616455078
2018-11-09,54.88905715942383
2018-11-12,55.04340744018555
2018-11-13,54.8728141784668
2018-11-14,54.88092803955078
2018-11-15,54.19857406616211
2018-11-16,54.67786407470703
2018-11-19,54.99466323852539
2018-11-20,54.18232345581055
2018-11-21,54.361019134521484
2018-11-23,54.39353561401367
2018-11-26,53.90613555908203
2018-11-27,54.14983367919922
2018-11-28,54.710357666015625
2018-11-29,54.57224655151367
2018-11-30,54.70222091674805
2018-12-03,55.76638412475586
2018-12-04,54.312294006347656
2018-12-06,55.6282844543457
2018-12-07,54.296043395996094
2018-12-10,53.56496047973633
2018-12-11,53.99549865722656
2018-12-12,52.50893020629883
2018-12-13,52.89884948730469
2018-12-14,52.64701461791992
2018-12-17,50.34733963012695
2018-12-18,51.25575637817383
2018-12-19,50.126373291015625
2018-12-20,49.40620422363281
2018-12-21,48.178619384765625
2018-12-24,45.78072738647461
2018-12-26,47.44206237792969
2018-12-27,47.466617584228516
2018-12-28,47.86762619018555
2018-12-31,48.05584716796875
2019-01-02,46.67278289794922
2019-01-03,46.29631423950195
2019-01-04,47.466617584228516
2019-01-07,48.23590087890625
2019-01-08,49.83995056152344
2019-01-09,50.17548751831055
2019-01-10,51.05116653442383
2019-01-11,51.034793853759766
2019-01-14,51.02661895751953
2019-01-15,51.73042297363281
2019-01-16,52.00050354003906
2019-01-17,52.41788101196289
2019-01-18,52.9498176574707
2019-01-22,53.01530075073242
2019-01-23,53.25263595581055
2019-01-24,52.974388122558594
2019-01-25,54.02192306518555
2019-01-28,54.594783782958984
2019-01-29,55.274051666259766
2019-01-30,55.96968460083008
2019-01-31,56.599849700927734
2019-02-01,56.804447174072266
2019-02-04,57.0008659362793
2019-02-05,57.23818588256836
2019-02-06,56.86174011230469
2019-02-07,57.63920211791992
2019-02-08,57.96656799316406
2019-02-11,58.138423919677734
2019-02-12,57.77832794189453
2019-02-13,57.958377838134766
2019-02-14,57.9829216003418
2019-02-15,58.26118087768555
2019-02-19,58.416664123535156
2019-02-20,57.54918670654297
2019-02-21,58.13022994995117
2019-02-22,58.61308670043945
2019-02-25,58.318458557128906
2019-02-26,58.138423919677734
2019-02-27,57.418243408203125
2019-02-28,57.336402893066406
2019-03-01,57.18909454345703
2019-03-04,57.5655403137207
2019-03-05,57.5655403137207
2019-03-06,57.42642593383789
2019-03-07,56.89447021484375
2019-03-08,57.23818588256836
2019-03-11,58.097503662109375
2019-03-12,58.61308670043945
2019-03-13,59.23506546020508
2019-03-14,59.1773567199707
2019-03-15,59.06193161010742
2019-03-18,58.410640716552734
2019-03-19,58.06437683105469
2019-03-20,58.468353271484375
2019-03-21,59.4081916809082
2019-03-22,58.59199905395508
2019-03-25,58.49307632446289
2019-03-26,59.490638732910156
2019-03-27,59.02069091796875
2019-03-28,59.45765686035156
2019-03-29,59.317508697509766
2019-04-01,59.531856536865234
2019-04-02,60.29859161376953
2019-04-03,60.30683135986328
2019-04-04,60.059486389160156
2019-04-05,60.23261260986328
2019-04-08,60.092464447021484
2019-04-09,59.67201232910156
2019-04-10,60.64482498168945
2019-04-11,60.64482498168945
2019-04-12,61.36210250854492
2019-04-15,60.78499984741211
2019-04-16,59.9935417175293
2019-04-17,59.57308578491211
2019-04-18,60.65308380126953
2019-04-22,60.125450134277344
2019-04-23,61.172462463378906
2019-04-24,62.087562561035156
2019-04-25,62.21126174926758
2019-04-26,62.738887786865234
2019-04-29,62.14528274536133
2019-04-30,63.208797454833984
2019-05-01,63.97551727294922
2019-05-02,62.928497314453125
2019-05-03,63.29124069213867
2019-05-06,62.85430145263672
2019-05-07,61.27139663696289
2019-05-08,61.32912063598633
2019-05-09,61.535194396972656
2019-05-10,62.293678283691406
2019-05-13,61.8814582824707
2019-05-14,62.07933044433594
2019-05-15,62.664676666259766
2019-05-16,63.37369918823242
2019-05-17,63.15933609008789
2019-05-20,62.31841278076172
2019-05-21,63.34071731567383
2019-05-22,63.1098747253418
2019-05-23,63.01095199584961
2019-05-24,62.17002487182617
2019-05-28,61.31261444091797
2019-05-29,60.30683135986328
2019-05-30,60.446964263916016
2019-05-31,60.735530853271484
2019-06-03,61.91443634033203
2019-06-04,61.832000732421875
2019-06-05,63.868343353271484
2019-06-06,64.42070007324219
2019-06-07,64.46190643310547
2019-06-10,64.6432876586914
2019-06-11,64.98957061767578
2019-06-12,65.4128646850586
2019-06-13,66.34246826171875
2019-06-14,66.36737823486328
2019-06-17,67.1641616821289
2019-06-18,66.79899597167969
2019-06-19,67.67047882080078
2019-06-20,68.45899963378906
2019-06-21,67.50447845458984
2019-06-24,66.8985595703125
2019-06-25,66.21797943115234
2019-06-26,64.85677337646484
2019-06-27,65.8693618774414
2019-06-28,66.48358154296875
2019-07-01,66.33415985107422
2019-07-02,67.72028350830078
2019-07-03,68.55860137939453
2019-07-05,68.41748809814453
2019-07-08,68.31787872314453
2019-07-09,68.57521057128906
2019-07-10,68.90718841552734
2019-07-11,67.2471923828125
2019-07-12,66.42546844482422
2019-07-15,66.35078430175781
2019-07-16,67.61237335205078
2019-07-17,67.73688507080078
2019-07-18,68.41748809814453
2019-07-19,67.01477813720703
2019-07-22,67.3799819946289
2019-07-23,68.55027770996094
2019-07-24,68.27638244628906
2019-07-25,67.60408782958984
2019-07-26,68.1518783569336
2019-07-29,68.58348846435547
2019-07-30,68.06890106201172
2019-07-31,66.90689086914062
2019-08-01,67.04800415039062
2019-08-02,66.82389068603516
2019-08-05,65.27175903320312
2019-08-06,66.35907745361328
2019-08-07,66.81558227539062
2019-08-08,68.20170593261719
2019-08-09,67.91948699951172
2019-08-12,67.80327606201172
2019-08-13,67.91118621826172
