Date,SYK
2017-02-09,111.46337127685547
2017-02-10,111.45433807373047
2017-02-13,112.37627410888672
2017-02-14,113.21686553955078
2017-02-15,113.66879272460938
2017-02-16,113.65972900390625
2017-02-17,114.19300079345703
2017-02-21,114.9341812133789
2017-02-22,115.05170440673828
2017-02-23,116.29901123046875
2017-02-24,116.84130096435547
2017-02-27,116.21765899658203
2017-02-28,116.1995849609375
2017-03-01,118.4501724243164
2017-03-02,118.21516418457031
2017-03-03,117.68190002441406
2017-03-06,117.22093200683594
2017-03-07,116.72381591796875
2017-03-08,116.90459442138672
2017-03-09,117.32939910888672
2017-03-10,117.50111389160156
2017-03-13,118.74844360351562
2017-03-14,118.37786102294922
2017-03-15,120.05903625488281
2017-03-16,118.85691833496094
2017-03-17,119.90538024902344
2017-03-20,119.84211730957031
2017-03-21,119.65228271484375
2017-03-22,119.7155532836914
2017-03-23,118.93824768066406
2017-03-24,119.7697982788086
2017-03-27,119.751708984375
2017-03-28,119.94155883789062
2017-03-29,119.60150146484375
2017-03-30,119.6468505859375
2017-03-31,119.37480926513672
2017-04-03,119.62873840332031
2017-04-04,119.15718078613281
2017-04-05,118.9486312866211
2017-04-06,118.64034271240234
2017-04-07,118.64034271240234
2017-04-10,118.54058837890625
2017-04-11,118.41365814208984
2017-04-12,118.25042724609375
2017-04-13,117.81517028808594
2017-04-17,118.7582015991211
2017-04-18,118.70382690429688
2017-04-19,119.5289535522461
2017-04-20,120.38133239746094
2017-04-21,120.5445556640625
2017-04-24,121.91374969482422
2017-04-25,122.94744873046875
2017-04-26,123.49151611328125
2017-04-27,122.74796295166016
2017-04-28,123.65473175048828
2017-05-01,123.11067199707031
2017-05-02,123.47335815429688
2017-05-03,123.0562515258789
2017-05-04,122.39434051513672
2017-05-05,123.28292846679688
2017-05-08,122.27644348144531
2017-05-09,122.2945785522461
2017-05-10,121.54195404052734
2017-05-11,122.26739501953125
2017-05-12,122.24928283691406
2017-05-15,123.34642028808594
2017-05-16,122.20390319824219
2017-05-17,121.08857727050781
2017-05-18,122.26739501953125
2017-05-19,124.05367279052734
2017-05-22,125.71305847167969
2017-05-23,126.8555679321289
2017-05-24,126.93717193603516
2017-05-25,127.71702575683594
2017-05-26,128.0978240966797
2017-05-30,128.74163818359375
2017-05-31,129.63023376464844
2017-06-01,131.20802307128906
2017-06-02,131.00851440429688
2017-06-05,130.77276611328125
2017-06-06,130.6185760498047
2017-06-07,130.97227478027344
2017-06-08,129.14967346191406
2017-06-09,128.64187622070312
2017-06-12,127.50837707519531
2017-06-13,128.01622009277344
2017-06-14,128.65997314453125
2017-06-15,128.0615692138672
2017-06-16,128.97738647460938
2017-06-19,128.19757080078125
2017-06-20,127.8348617553711
2017-06-21,127.67169189453125
2017-06-22,128.052490234375
2017-06-23,127.96180725097656
2017-06-26,126.86463165283203
2017-06-27,126.57449340820312
2017-06-28,127.15202331542969
2017-06-29,126.25161743164062
2017-06-30,126.224365234375
2017-07-03,125.71500396728516
2017-07-05,127.09744262695312
2017-07-06,126.66999053955078
2017-07-07,128.3526153564453
2017-07-10,127.8432388305664
2017-07-11,127.7886962890625
2017-07-12,131.29945373535156
2017-07-13,130.24444580078125
2017-07-14,132.24537658691406
2017-07-17,131.70880126953125
2017-07-18,132.21815490722656
2017-07-19,132.9912109375
2017-07-20,134.06442260742188
2017-07-21,132.9639129638672
2017-07-24,133.55511474609375
2017-07-25,132.8456268310547
2017-07-26,132.563720703125
2017-07-27,131.01747131347656
2017-07-28,134.42823791503906
2017-07-31,133.79150390625
2017-08-01,134.49191284179688
2017-08-02,132.0089569091797
2017-08-03,133.1276397705078
2017-08-04,133.2731475830078
2017-08-07,133.45501708984375
2017-08-08,132.91845703125
2017-08-09,132.0452423095703
2017-08-10,130.89019775390625
2017-08-11,131.1357879638672
2017-08-14,132.79110717773438
2017-08-15,134.1007843017578
2017-08-16,134.07350158691406
2017-08-17,132.20904541015625
2017-08-18,131.23583984375
2017-08-21,131.9998016357422
2017-08-22,132.34539794921875
2017-08-23,125.8423080444336
2017-08-24,126.2152328491211
2017-08-25,127.22474670410156
2017-08-28,126.94281768798828
2017-08-29,126.79733276367188
2017-08-30,126.72450256347656
2017-08-31,128.5799560546875
2017-09-01,128.32530212402344
2017-09-05,128.79827880859375
2017-09-06,128.3526153564453
2017-09-07,129.35305786132812
2017-09-08,129.6077423095703
2017-09-11,130.69009399414062
2017-09-12,130.5446319580078
2017-09-13,130.08982849121094
2017-09-14,131.41773986816406
2017-09-15,130.8629150390625
2017-09-18,131.45408630371094
2017-09-19,130.098876953125
2017-09-20,129.79876708984375
2017-09-21,127.94331359863281
2017-09-22,128.1434326171875
2017-09-25,127.46125793457031
2017-09-26,128.31622314453125
2017-09-27,128.21615600585938
2017-09-28,127.91967010498047
2017-09-29,129.5618133544922
2017-10-02,130.92108154296875
2017-10-03,131.03053283691406
2017-10-04,133.165283203125
2017-10-05,135.3000030517578
2017-10-06,135.92950439453125
2017-10-09,133.12876892089844
2017-10-10,131.99758911132812
2017-10-11,133.56666564941406
2017-10-12,133.7035675048828
2017-10-13,133.8221435546875
2017-10-16,134.3694610595703
2017-10-17,135.73794555664062
2017-10-18,135.60107421875
2017-10-19,136.22140502929688
2017-10-20,137.28880310058594
2017-10-23,136.76878356933594
2017-10-24,136.55897521972656
2017-10-25,137.00596618652344
2017-10-26,135.76527404785156
2017-10-27,145.72738647460938
2017-10-30,141.74072265625
2017-10-31,141.28457641601562
2017-11-01,140.8831329345703
2017-11-02,141.42141723632812
2017-11-03,142.4795684814453
2017-11-06,141.99615478515625
2017-11-07,142.51614379882812
2017-11-08,142.73507690429688
2017-11-09,142.8810577392578
2017-11-10,140.92877197265625
2017-11-13,142.08737182617188
2017-11-14,142.269775390625
2017-11-15,141.22068786621094
2017-11-16,142.7533416748047
2017-11-17,141.76805114746094
2017-11-20,141.17507934570312
2017-11-21,142.06915283203125
2017-11-22,141.21157836914062
2017-11-24,141.10208129882812
2017-11-27,141.51258850097656
2017-11-28,142.1147003173828
2017-11-29,140.58213806152344
2017-11-30,142.31546020507812
2017-12-01,142.19680786132812
2017-12-04,138.99476623535156
2017-12-05,138.6937255859375
2017-12-06,138.44737243652344
2017-12-07,137.890869140625
2017-12-08,138.6024627685547
2017-12-11,139.31410217285156
2017-12-12,140.18983459472656
2017-12-13,139.8614044189453
2017-12-14,138.06419372558594
2017-12-15,140.7189178466797
2017-12-18,141.8501739501953
2017-12-19,141.6403350830078
2017-12-20,141.2024688720703
2017-12-21,140.58213806152344
2017-12-22,140.61862182617188
2017-12-26,140.6824493408203
2017-12-27,141.96876525878906
2017-12-28,142.39883422851562
2017-12-29,141.68511962890625
2018-01-02,144.48509216308594
2018-01-03,145.2995147705078
2018-01-04,145.2537841796875
2018-01-05,147.3766632080078
2018-01-08,149.3898162841797
2018-01-09,147.1204833984375
2018-01-10,145.9857940673828
2018-01-11,145.12564086914062
2018-01-12,144.787109375
2018-01-16,145.92172241210938
2018-01-17,146.65379333496094
2018-01-18,146.6629180908203
2018-01-19,147.57797241210938
2018-01-22,148.712646484375
2018-01-23,148.18185424804688
2018-01-24,150.51528930664062
2018-01-25,151.48521423339844
2018-01-26,154.5597381591797
2018-01-29,154.41331481933594
2018-01-30,154.13880920410156
2018-01-31,150.41458129882812
2018-02-01,150.7805938720703
2018-02-02,148.4655303955078
2018-02-05,141.282470703125
2018-02-06,141.0445556640625
2018-02-07,140.6145477294922
2018-02-08,135.4353485107422
2018-02-09,138.37265014648438
2018-02-12,140.60537719726562
2018-02-13,141.4289093017578
2018-02-14,142.9661865234375
2018-02-15,145.07073974609375
2018-02-16,146.28778076171875
2018-02-20,145.2537841796875
2018-02-21,144.4668426513672
2018-02-22,145.455078125
2018-02-23,147.96231079101562
2018-02-26,151.68653869628906
2018-02-27,150.17665100097656
2018-02-28,148.3832244873047
2018-03-01,145.75704956054688
2018-03-02,147.13876342773438
2018-03-05,148.73094177246094
2018-03-06,148.90480041503906
2018-03-07,149.1427001953125
2018-03-08,149.4720916748047
2018-03-09,152.2721710205078
2018-03-12,153.62640380859375
2018-03-13,152.9126739501953
2018-03-14,152.24465942382812
2018-03-15,152.3087158203125
2018-03-16,153.2786865234375
2018-03-19,151.9243927001953
2018-03-20,152.36361694335938
2018-03-21,150.73489379882812
2018-03-22,147.1478729248047
2018-03-23,144.18319702148438
2018-03-26,146.77273559570312
2018-03-27,145.07073974609375
2018-03-28,144.97898864746094
2018-03-29,147.68637084960938
2018-04-02,143.4004364013672
2018-04-03,146.0068817138672
2018-04-04,145.76829528808594
2018-04-05,146.90625
2018-04-06,142.4092254638672
2018-04-09,144.1345977783203
2018-04-10,147.19076538085938
2018-04-11,144.8688507080078
2018-04-12,145.5204620361328
2018-04-13,145.3277587890625
2018-04-16,148.7326202392578
2018-04-17,150.19190979003906
2018-04-18,151.16470336914062
2018-04-19,150.1000518798828
2018-04-20,150.7425537109375
2018-04-23,153.06451416015625
2018-04-24,151.16470336914062
2018-04-25,151.77960205078125
2018-04-26,154.2851104736328
2018-04-27,156.6345672607422
2018-04-30,155.48736572265625
2018-05-01,155.04681396484375
2018-05-02,153.2938995361328
2018-05-03,153.09205627441406
2018-05-04,154.18409729003906
2018-05-07,153.7069091796875
2018-05-08,152.91763305664062
2018-05-09,153.6243133544922
2018-05-10,155.0743865966797
2018-05-11,155.5424041748047
2018-05-14,155.2395477294922
2018-05-15,154.38601684570312
2018-05-16,157.63491821289062
2018-05-17,157.17604064941406
2018-05-18,158.59852600097656
2018-05-21,159.4520721435547
2018-05-22,158.68116760253906
2018-05-23,160.993896484375
2018-05-24,160.64512634277344
2018-05-25,159.48880004882812
2018-05-29,158.16720581054688
2018-05-30,160.6727752685547
2018-05-31,159.7090606689453
2018-06-01,161.03067016601562
2018-06-04,161.86585998535156
2018-06-05,162.64590454101562
2018-06-06,164.99539184570312
2018-06-07,163.4993896484375
2018-06-08,164.23361206054688
2018-06-11,155.8177490234375
2018-06-12,149.1731719970703
2018-06-13,152.8992919921875
2018-06-14,154.87245178222656
2018-06-15,154.53292846679688
2018-06-18,156.24911499023438
2018-06-19,155.7718963623047
2018-06-20,155.59754943847656
2018-06-21,155.84527587890625
2018-06-22,157.85516357421875
2018-06-25,156.27664184570312
2018-06-26,158.0846710205078
2018-06-27,155.2487335205078
2018-06-28,155.5064697265625
2018-06-29,155.40518188476562
2018-07-02,156.41757202148438
2018-07-03,156.26104736328125
2018-07-05,157.6783905029297
2018-07-06,159.31655883789062
2018-07-09,159.77676391601562
2018-07-10,160.48536682128906
2018-07-11,159.60183715820312
2018-07-12,160.43936157226562
2018-07-13,160.4117431640625
2018-07-16,159.60183715820312
2018-07-17,162.07752990722656
2018-07-18,159.8963165283203
2018-07-19,159.08645629882812
2018-07-20,160.4117431640625
2018-07-23,160.76144409179688
2018-07-24,159.14169311523438
2018-07-25,156.4359893798828
2018-07-26,157.7335662841797
2018-07-27,155.57086181640625
2018-07-30,151.84356689453125
2018-07-31,150.24220275878906
2018-08-01,151.85276794433594
2018-08-02,153.18724060058594
2018-08-03,152.1288299560547
2018-08-06,152.8927459716797
2018-08-07,152.01841735839844
2018-08-08,152.92031860351562
2018-08-09,153.70260620117188
2018-08-10,152.66261291503906
2018-08-13,152.87432861328125
2018-08-14,152.9663848876953
2018-08-15,153.49095153808594
2018-08-16,155.24876403808594
2018-08-17,156.4359893798828
2018-08-20,155.44198608398438
2018-08-21,154.88980102539062
2018-08-22,156.04019165039062
2018-08-23,155.90219116210938
2018-08-24,156.4359893798828
2018-08-27,156.8961639404297
2018-08-28,156.3531494140625
2018-08-29,157.62318420410156
2018-08-30,155.5524444580078
2018-08-31,155.92974853515625
2018-09-04,155.16592407226562
2018-09-05,154.65049743652344
2018-09-06,157.60475158691406
2018-09-07,156.2242431640625
2018-09-10,156.8133087158203
2018-09-11,158.0740966796875
2018-09-12,159.48216247558594
2018-09-13,159.27972412109375
2018-09-14,156.91456604003906
2018-09-17,156.34393310546875
2018-09-18,160.2277069091797
2018-09-19,159.7030792236328
2018-09-20,159.6663055419922
2018-09-21,160.59580993652344
2018-09-24,162.04991149902344
2018-09-25,161.76461791992188
2018-09-26,161.77383422851562
2018-09-27,161.52459716796875
2018-09-28,163.96080017089844
2018-10-01,164.85592651367188
2018-10-02,163.68399047851562
2018-10-03,161.77381896972656
2018-10-04,160.16819763183594
2018-10-05,160.64801025390625
2018-10-08,161.48773193359375
2018-10-09,162.484375
2018-10-10,157.9350128173828
2018-10-11,155.69264221191406
2018-10-12,157.83352661132812
2018-10-15,156.3293914794922
2018-10-16,161.57998657226562
2018-10-17,162.62278747558594
2018-10-18,159.7344512939453
2018-10-19,155.8956298828125
2018-10-22,154.8067626953125
2018-10-23,153.76400756835938
2018-10-24,150.598876953125
2018-10-25,152.50901794433594
2018-10-26,147.99656677246094
2018-10-29,149.26084899902344
2018-10-30,149.52842712402344
2018-10-31,149.69456481933594
2018-11-01,153.70867919921875
2018-11-02,152.60133361816406
2018-11-05,153.4871826171875
2018-11-06,153.85630798339844
2018-11-07,156.64312744140625
2018-11-08,158.064208984375
2018-11-09,158.0272979736328
2018-11-12,156.88304138183594
2018-11-13,154.86215209960938
2018-11-14,153.18264770507812
2018-11-15,155.69264221191406
2018-11-16,158.8670196533203
2018-11-19,154.76986694335938
2018-11-20,153.13656616210938
2018-11-21,151.65081787109375
2018-11-23,152.0753173828125
2018-11-26,153.09957885742188
2018-11-27,154.1700439453125
2018-11-28,158.424072265625
2018-11-29,157.71351623535156
2018-11-30,161.91224670410156
2018-12-03,160.46343994140625
2018-12-04,158.95010375976562
2018-12-06,159.1254119873047
2018-12-07,155.8126220703125
2018-12-10,157.99961853027344
2018-12-11,158.40562438964844
2018-12-12,159.28228759765625
2018-12-13,159.51300048828125
2018-12-14,153.69943237304688
2018-12-17,147.74745178222656
2018-12-18,149.0116424560547
2018-12-19,145.8003692626953
2018-12-20,141.91539001464844
2018-12-21,139.09170532226562
2018-12-24,133.80413818359375
2018-12-26,139.1840057373047
2018-12-27,142.6628875732422
2018-12-28,143.32952880859375
2018-12-31,145.13499450683594
2019-01-02,143.05177307128906
2019-01-03,141.16290283203125
2019-01-04,145.4220733642578
2019-01-07,145.36656188964844
2019-01-08,147.12574768066406
2019-01-09,147.95901489257812
2019-01-10,149.3849334716797
2019-01-11,147.67202758789062
2019-01-14,145.97763061523438
2019-01-15,150.12564086914062
2019-01-16,151.29225158691406
2019-01-17,152.22744750976562
2019-01-18,155.13479614257812
2019-01-22,153.58853149414062
2019-01-23,153.49594116210938
2019-01-24,154.90328979492188
2019-01-25,153.47740173339844
2019-01-28,149.9960174560547
2019-01-29,149.1349334716797
2019-01-30,166.09747314453125
2019-01-31,164.41232299804688
2019-02-01,164.17153930664062
2019-02-04,164.01417541503906
2019-02-05,166.0603790283203
2019-02-06,167.31036376953125
2019-02-07,167.356689453125
2019-02-08,169.12513732910156
2019-02-11,169.93072509765625
2019-02-12,171.90283203125
2019-02-13,171.56024169921875
2019-02-14,171.791748046875
2019-02-15,172.98614501953125
2019-02-19,172.3195037841797
2019-02-20,173.7361602783203
2019-02-21,173.68057250976562
2019-02-22,174.6898193359375
2019-02-25,173.58799743652344
2019-02-26,171.51400756835938
2019-02-27,172.9306182861328
2019-02-28,174.54168701171875
2019-03-01,177.38418579101562
2019-03-04,176.5416259765625
2019-03-05,175.85643005371094
2019-03-06,174.38426208496094
2019-03-07,173.19906616210938
2019-03-08,173.3564910888672
2019-03-11,175.19906616210938
2019-03-12,176.66200256347656
2019-03-13,177.62493896484375
2019-03-14,179.0230255126953
2019-03-15,179.6619110107422
2019-03-18,179.2360076904297
2019-03-19,181.5877685546875
