Date,EQT
2016-08-16,34.615779876708984
2016-08-17,34.46580505371094
2016-08-18,35.62050247192383
2016-08-19,35.660491943359375
2016-08-22,35.79545974731445
2016-08-23,36.04039001464844
2016-08-24,35.92543029785156
2016-08-25,35.775474548339844
2016-08-26,35.8304557800293
2016-08-29,36.295326232910156
2016-08-30,36.12037658691406
2016-08-31,35.740474700927734
2016-09-01,35.860443115234375
2016-09-02,35.90044021606445
2016-09-06,36.31532287597656
2016-09-07,36.20534896850586
2016-09-08,36.800193786621094
2016-09-09,36.260337829589844
2016-09-12,36.970149993896484
2016-09-13,35.67549133300781
2016-09-14,35.300601959228516
2016-09-15,35.71048355102539
2016-09-16,35.2456169128418
2016-09-19,35.60552215576172
2016-09-20,36.37030792236328
2016-09-21,37.07012939453125
2016-09-22,37.160091400146484
2016-09-23,36.820194244384766
2016-09-26,36.330318450927734
2016-09-27,34.31085968017578
2016-09-28,35.13064193725586
2016-09-29,34.76573181152344
2016-09-30,36.300331115722656
2016-10-03,36.8151969909668
2016-10-04,36.20534896850586
2016-10-05,36.425296783447266
2016-10-06,36.42030715942383
2016-10-07,36.16535568237305
2016-10-10,36.46528244018555
2016-10-11,35.51552963256836
2016-10-12,35.1656379699707
2016-10-13,35.17562484741211
2016-10-14,33.721012115478516
2016-10-17,32.95122146606445
2016-10-18,32.796260833740234
2016-10-19,32.981204986572266
2016-10-20,32.656307220458984
2016-10-21,32.16642761230469
2016-10-24,32.221412658691406
2016-10-25,32.451351165771484
2016-10-26,32.171417236328125
2016-10-27,33.20115661621094
2016-10-28,32.9962043762207
2016-10-31,32.99120330810547
2016-11-01,32.50634765625
2016-11-02,32.06146240234375
2016-11-03,31.87150764465332
2016-11-04,31.661556243896484
2016-11-07,32.866249084472656
2016-11-08,31.9860897064209
2016-11-09,32.86125946044922
2016-11-10,32.88624572753906
2016-11-11,32.85624313354492
2016-11-14,33.711402893066406
2016-11-15,34.39653015136719
2016-11-16,34.24650192260742
2016-11-17,33.45635986328125
2016-11-18,33.576393127441406
2016-11-21,35.16668701171875
2016-11-22,34.77159881591797
2016-11-23,35.60175323486328
2016-11-25,35.07666778564453
2016-11-28,35.106666564941406
2016-11-29,35.49174499511719
2016-11-30,35.046653747558594
2016-12-01,35.9918327331543
2016-12-02,35.59675979614258
2016-12-05,36.42191696166992
2016-12-06,36.21688461303711
2016-12-07,36.671974182128906
2016-12-08,37.20206069946289
2016-12-09,37.357086181640625
2016-12-12,34.956642150878906
2016-12-13,35.45172882080078
2016-12-14,34.3065071105957
2016-12-15,33.621395111083984
2016-12-16,32.54117965698242
2016-12-19,32.89624786376953
2016-12-20,32.83123779296875
2016-12-21,33.536376953125
2016-12-22,33.31632995605469
2016-12-23,33.206302642822266
2016-12-27,33.546363830566406
2016-12-28,33.13128662109375
2016-12-29,32.81622314453125
2016-12-30,32.706214904785156
2017-01-03,32.041080474853516
2017-01-04,32.601192474365234
2017-01-05,32.93625259399414
2017-01-06,32.67121124267578
2017-01-09,31.59100914001465
2017-01-10,31.676015853881836
2017-01-11,31.350950241088867
2017-01-12,31.475971221923828
2017-01-13,31.080900192260742
2017-01-17,31.060909271240234
2017-01-18,31.270936965942383
2017-01-19,31.250940322875977
2017-01-20,31.435972213745117
2017-01-23,31.215932846069336
2017-01-24,32.02107238769531
2017-01-25,32.06608963012695
2017-01-26,32.641204833984375
2017-01-27,32.091087341308594
2017-01-30,30.960874557495117
2017-01-31,30.320758819580078
2017-02-01,30.39577865600586
2017-02-02,31.941062927246094
2017-02-03,32.54117965698242
2017-02-06,32.01607894897461
2017-02-07,31.150915145874023
2017-02-08,30.840858459472656
2017-02-09,31.881057739257812
2017-02-10,32.18111038208008
2017-02-13,31.270936965942383
2017-02-14,31.611005783081055
2017-02-15,32.03628158569336
2017-02-16,31.145687103271484
2017-02-17,31.05563735961914
2017-02-21,31.225744247436523
2017-02-22,30.295133590698242
2017-02-23,30.415210723876953
2017-02-24,29.989931106567383
2017-02-27,30.31515121459961
2017-02-28,29.96491241455078
2017-03-01,30.535297393798828
2017-03-02,30.390201568603516
2017-03-03,29.664716720581055
2017-03-06,30.064973831176758
2017-03-07,29.414548873901367
2017-03-08,29.004268646240234
2017-03-09,28.774126052856445
2017-03-10,28.558975219726562
2017-03-13,28.924222946166992
2017-03-14,28.689062118530273
2017-03-15,29.11935043334961
2017-03-16,28.79413414001465
2017-03-17,28.929222106933594
2017-03-20,29.05430793762207
2017-03-21,28.89920425415039
2017-03-22,28.39887046813965
2017-03-23,28.538963317871094
2017-03-24,28.669050216674805
2017-03-27,29.3895263671875
2017-03-28,29.849834442138672
2017-03-29,30.600332260131836
2017-03-30,30.360177993774414
2017-03-31,30.570308685302734
2017-04-03,30.47024917602539
2017-04-04,31.225744247436523
2017-04-05,31.130695343017578
2017-04-06,31.76610565185547
2017-04-07,31.52094268798828
2017-04-10,31.751102447509766
2017-04-11,31.821144104003906
2017-04-12,31.701061248779297
2017-04-13,31.330820083618164
2017-04-17,31.330820083618164
2017-04-18,31.310808181762695
2017-04-19,31.145687103271484
2017-04-20,31.656036376953125
2017-04-21,31.445892333984375
2017-04-24,31.360843658447266
2017-04-25,31.741092681884766
2017-04-26,31.96624183654785
2017-04-27,29.704736709594727
2017-04-28,29.089326858520508
2017-05-01,29.074317932128906
2017-05-02,29.549638748168945
2017-05-03,29.114347457885742
2017-05-04,28.14369773864746
2017-05-05,29.12935447692871
2017-05-08,28.584001541137695
2017-05-09,28.20374870300293
2017-05-10,28.574182510375977
2017-05-11,28.403972625732422
2017-05-12,28.44403076171875
2017-05-15,28.378952026367188
2017-05-16,28.113632202148438
2017-05-17,27.858327865600586
2017-05-18,27.768224716186523
2017-05-19,28.243791580200195
2017-05-22,28.28884506225586
2017-05-23,28.639259338378906
2017-05-24,28.328893661499023
2017-05-25,28.188720703125
2017-05-26,28.378952026367188
2017-05-30,28.033540725708008
2017-05-31,27.668106079101562
2017-06-01,28.11863899230957
2017-06-02,27.427814483642578
2017-06-05,26.917203903198242
2017-06-06,27.017324447631836
2017-06-07,26.80706787109375
2017-06-08,27.477874755859375
2017-06-09,28.278831481933594
2017-06-12,28.43401527404785
2017-06-13,28.98967742919922
2017-06-14,28.79445457458496
2017-06-15,28.884553909301758
2017-06-16,29.420196533203125
2017-06-19,26.787046432495117
2017-06-20,26.24139404296875
2017-06-21,25.4454402923584
2017-06-22,26.046157836914062
2017-06-23,28.128658294677734
2017-06-26,29.209943771362305
2017-06-27,29.169897079467773
2017-06-28,29.41018295288086
2017-06-29,29.540346145629883
2017-06-30,29.33009147644043
2017-07-03,29.91077995300293
2017-07-05,29.930814743041992
2017-07-06,29.535337448120117
2017-07-07,29.405176162719727
2017-07-10,29.985872268676758
2017-07-11,30.55655860900879
2017-07-12,30.651668548583984
2017-07-13,30.886953353881836
2017-07-14,30.977066040039062
2017-07-17,31.122230529785156
2017-07-18,30.61162567138672
2017-07-19,31.29745101928711
2017-07-20,31.017105102539062
2017-07-21,31.507688522338867
2017-07-24,31.577777862548828
2017-07-25,32.06836700439453
2017-07-26,32.023319244384766
2017-07-27,33.55014419555664
2017-07-28,33.0895881652832
2017-07-31,31.888147354125977
2017-08-01,32.00328826904297
2017-08-02,31.542736053466797
2017-08-03,31.097200393676758
2017-08-04,31.267404556274414
2017-08-07,30.866926193237305
2017-08-08,31.427597045898438
2017-08-09,31.40756607055664
2017-08-10,31.0870304107666
2017-08-11,31.51775360107422
2017-08-14,30.961820602416992
2017-08-15,30.5761775970459
2017-08-16,30.430936813354492
2017-08-17,30.5761775970459
2017-08-18,30.175498962402344
2017-08-21,30.140439987182617
2017-08-22,30.681344985961914
2017-08-23,30.5711669921875
2017-08-24,30.69136619567871
2017-08-25,30.581186294555664
2017-08-28,30.465988159179688
2017-08-29,30.641284942626953
2017-08-30,30.94179344177246
2017-08-31,31.222253799438477
2017-09-01,31.357494354248047
2017-09-05,31.397546768188477
2017-09-06,31.51274871826172
2017-09-07,31.10706901550293
2017-09-08,30.3858585357666
2017-09-11,30.541105270385742
2017-09-12,31.167163848876953
2017-09-13,31.607900619506836
2017-09-14,32.4893798828125
2017-09-15,32.4843635559082
2017-09-18,32.213924407958984
2017-09-19,32.113746643066406
2017-09-20,32.30406188964844
2017-09-21,31.973512649536133
2017-09-22,32.18386459350586
2017-09-25,32.279022216796875
2017-09-26,32.529441833496094
2017-09-27,32.69472122192383
2017-09-28,32.58452606201172
2017-09-29,32.674686431884766
2017-10-02,32.73479080200195
2017-10-03,32.15882110595703
2017-10-04,32.15882110595703
2017-10-05,32.579524993896484
2017-10-06,31.858320236206055
2017-10-09,31.50271987915039
2017-10-10,31.49269676208496
2017-10-11,31.602888107299805
2017-10-12,31.7982120513916
2017-10-13,31.557815551757812
2017-10-16,31.332433700561523
2017-10-17,31.713075637817383
2017-10-18,31.52275276184082
2017-10-19,31.582860946655273
2017-10-20,31.72808837890625
2017-10-23,31.53777503967285
2017-10-24,32.07868957519531
2017-10-25,30.481019973754883
2017-10-26,30.085351943969727
2017-10-27,31.708065032958984
2017-10-30,31.02692985534668
2017-10-31,31.322425842285156
2017-11-01,31.082014083862305
2017-11-02,31.066999435424805
2017-11-03,31.442625045776367
2017-11-06,31.968503952026367
2017-11-07,31.673009872436523
2017-11-08,32.279022216796875
2017-11-09,33.025611877441406
2017-11-10,32.659828186035156
2017-11-13,32.359195709228516
2017-11-14,30.364931106567383
2017-11-15,29.818761825561523
2017-11-16,29.713533401489258
2017-11-17,29.578248977661133
2017-11-20,29.72857093811035
2017-11-21,29.22248077392578
2017-11-22,29.152339935302734
2017-11-24,28.886764526367188
2017-11-27,28.500940322875977
2017-11-28,28.495935440063477
2017-11-29,29.117259979248047
2017-11-30,29.863859176635742
2017-12-01,29.84882354736328
2017-12-04,29.888904571533203
2017-12-05,29.5732421875
2017-12-06,28.651268005371094
2017-12-07,27.95978355407715
2017-12-08,28.250404357910156
2017-12-11,28.62620735168457
2017-12-12,28.054990768432617
2017-12-13,28.46586799621582
2017-12-14,28.065011978149414
2017-12-15,27.413616180419922
2017-12-18,27.724279403686523
2017-12-19,27.268306732177734
2017-12-20,27.1680908203125
2017-12-21,27.769380569458008
2017-12-22,27.443683624267578
2017-12-26,27.78441047668457
2017-12-27,27.724279403686523
2017-12-28,28.69135284423828
2017-12-29,28.520984649658203
2018-01-02,29.37281036376953
2018-01-03,29.52813720703125
2018-01-04,29.548179626464844
2018-01-05,28.96693992614746
2018-01-08,29.42792510986328
2018-01-09,29.412893295288086
2018-01-10,29.057132720947266
2018-01-11,29.412893295288086
2018-01-12,29.292640686035156
2018-01-16,29.122272491455078
2018-01-17,29.142316818237305
2018-01-18,28.63623046875
2018-01-19,28.07503890991211
2018-01-22,28.641244888305664
2018-01-23,29.282617568969727
2018-01-24,29.442960739135742
2018-01-25,29.302656173706055
2018-01-26,29.432933807373047
2018-01-29,28.48591423034668
2018-01-30,27.383554458618164
2018-01-31,27.203166961669922
2018-02-01,26.717126846313477
2018-02-02,26.0106201171875
2018-02-05,24.687789916992188
2018-02-06,24.873188018798828
2018-02-07,23.87605094909668
2018-02-08,23.174551010131836
2018-02-09,22.913997650146484
2018-02-12,23.936185836791992
2018-02-13,23.75067138671875
2018-02-14,24.32225227355957
2018-02-15,26.74394416809082
2018-02-16,26.347850799560547
2018-02-20,25.771255493164062
2018-02-21,24.97405242919922
2018-02-22,25.48045539855957
2018-02-23,26.112201690673828
2018-02-26,26.322778701782227
2018-02-27,25.756216049194336
2018-02-28,25.22474479675293
2018-03-01,25.134496688842773
2018-03-02,25.229759216308594
2018-03-05,26.016937255859375
2018-03-06,25.981836318969727
2018-03-07,25.746183395385742
2018-03-08,25.605798721313477
2018-03-09,26.292695999145508
2018-03-12,26.172365188598633
2018-03-13,26.40300750732422
2018-03-14,26.29770851135254
2018-03-15,24.933944702148438
2018-03-16,25.294940948486328
2018-03-19,24.387426376342773
2018-03-20,24.32225227355957
2018-03-21,24.83867835998535
2018-03-22,24.45261001586914
2018-03-23,24.17684555053711
2018-03-26,24.507762908935547
2018-03-27,23.790781021118164
2018-03-28,23.359588623046875
2018-03-29,23.820863723754883
2018-04-02,23.08382797241211
2018-04-03,23.635347366333008
2018-04-04,23.47490692138672
2018-04-05,24.437572479248047
2018-04-06,23.515012741088867
2018-04-09,23.389673233032227
2018-04-10,24.35734748840332
2018-04-11,24.42252540588379
2018-04-12,24.231998443603516
2018-04-13,24.492721557617188
2018-04-16,24.57294273376465
2018-04-17,24.758459091186523
2018-04-18,24.638124465942383
2018-04-19,24.17684555053711
2018-04-20,23.745655059814453
2018-04-23,24.036457061767578
2018-04-24,23.389673233032227
2018-04-25,23.54008674621582
2018-04-26,25.540620803833008
2018-04-27,25.04926109313965
2018-04-30,25.164573669433594
2018-05-01,25.179622650146484
2018-05-02,24.964021682739258
2018-05-03,23.610280990600586
2018-05-04,24.382415771484375
2018-05-07,24.768482208251953
2018-05-08,25.340063095092773
2018-05-09,25.6910400390625
2018-05-10,25.911775588989258
2018-05-11,25.485342025756836
2018-05-14,25.931842803955078
2018-05-15,26.21278190612793
2018-05-16,26.864967346191406
2018-05-17,27.060619354248047
2018-05-18,26.40843963623047
2018-05-21,26.930187225341797
2018-05-22,26.36328887939453
2018-05-23,26.18268394470215
2018-05-24,25.500394821166992
2018-05-25,25.199392318725586
2018-05-29,24.818115234375
2018-05-30,25.701072692871094
2018-05-31,25.85658836364746
2018-06-01,26.042211532592773
2018-06-04,25.349895477294922
2018-06-05,25.450225830078125
2018-06-06,25.931842803955078
2018-06-07,26.664287567138672
2018-06-08,26.649242401123047
2018-06-11,27.201091766357422
2018-06-12,27.843246459960938
2018-06-13,28.490413665771484
2018-06-14,28.17435073852539
2018-06-15,27.82317352294922
2018-06-18,28.043912887573242
2018-06-19,28.319841384887695
2018-06-20,28.485395431518555
2018-06-21,28.06900405883789
2018-06-22,26.930187225341797
2018-06-25,26.995405197143555
2018-06-26,27.617490768432617
2018-06-27,27.57735252380371
2018-06-28,28.214487075805664
2018-06-29,27.68270492553711
2018-07-02,27.31647491455078
2018-07-03,27.34156036376953
2018-07-05,27.57735252380371
2018-07-06,28.0539493560791
2018-07-09,28.540576934814453
2018-07-10,28.294754028320312
2018-07-11,27.998764038085938
2018-07-12,27.707788467407227
2018-07-13,27.853275299072266
2018-07-16,27.527185440063477
2018-07-17,27.56230354309082
2018-07-18,27.527185440063477
2018-07-19,27.938562393188477
2018-07-20,27.93354606628418
2018-07-23,27.547250747680664
2018-07-24,27.592405319213867
2018-07-25,27.808122634887695
2018-07-26,27.261293411254883
2018-07-27,25.008752822875977
2018-07-30,24.92848014831543
2018-07-31,24.923463821411133
2018-08-01,24.68265724182129
2018-08-02,24.82814598083496
2018-08-03,25.264612197875977
2018-08-06,25.334840774536133
2018-08-07,25.610767364501953
2018-08-08,25.364944458007812
2018-08-09,25.073793411254883
2018-08-10,25.003522872924805
2018-08-13,24.772607803344727
2018-08-14,25.27960777282715
2018-08-15,24.717388153076172
2018-08-16,25.023595809936523
2018-08-17,24.862960815429688
2018-08-20,25.09890365600586
2018-08-21,25.71131134033203
2018-08-22,25.93720054626465
2018-08-23,25.83680534362793
2018-08-24,25.67617416381836
2018-08-27,25.09890365600586
2018-08-28,25.113954544067383
2018-08-29,25.44525718688965
2018-08-30,25.751466751098633
2018-08-31,25.61091423034668
2018-09-04,24.747507095336914
2018-09-05,24.481460571289062
2018-09-06,23.54778480529785
2018-09-07,23.372087478637695
2018-09-10,23.075925827026367
2018-09-11,23.52268409729004
2018-09-12,23.678295135498047
2018-09-13,23.989524841308594
2018-09-14,23.869050979614258
2018-09-17,23.613040924072266
2018-09-18,23.357032775878906
2018-09-19,23.884105682373047
2018-09-20,24.340904235839844
2018-09-21,24.21541404724121
2018-09-24,23.482526779174805
2018-09-25,23.557823181152344
2018-09-26,22.307899475097656
2018-09-27,22.443435668945312
2018-09-28,22.202482223510742
2018-10-01,22.112125396728516
2018-10-02,22.177379608154297
2018-10-03,22.182403564453125
2018-10-04,22.202482223510742
2018-10-05,22.508691787719727
2018-10-08,22.940391540527344
2018-10-09,23.28675651550293
2018-10-10,22.91529083251953
2018-10-11,22.76470184326172
2018-10-12,22.789798736572266
2018-10-15,23.56786346435547
2018-10-16,23.874069213867188
2018-10-17,23.773672103881836
2018-10-18,23.432331085205078
2018-10-19,23.281734466552734
2018-10-22,22.302873611450195
2018-10-23,21.313982009887695
2018-10-24,20.310026168823242
2018-10-25,17.73989486694336
2018-10-26,16.33937644958496
2018-10-29,15.561312675476074
2018-10-30,16.50001335144043
2018-10-31,17.05219078063965
2018-11-01,17.508991241455078
2018-11-02,16.379541397094727
2018-11-05,17.744915008544922
2018-11-06,17.579267501831055
2018-11-07,17.152584075927734
2018-11-08,17.46883201599121
2018-11-09,18.02100944519043
2018-11-12,17.388513565063477
2018-11-13,17.114797592163086
2018-11-14,16.118896484375
2018-11-15,15.860692024230957
2018-11-16,15.335077285766602
2018-11-19,15.768486022949219
2018-11-20,15.435927391052246
2018-11-21,16.43358039855957
2018-11-23,16.72918128967285
2018-11-26,17.255725860595703
2018-11-27,17.246490478515625
2018-11-28,17.615989685058594
2018-11-29,17.366573333740234
2018-11-30,17.283435821533203
2018-12-03,17.46818733215332
2018-12-04,16.85850715637207
2018-12-06,16.618337631225586
2018-12-07,17.006311416625977
2018-12-10,18.133289337158203
2018-12-11,18.733734130859375
2018-12-12,18.465839385986328
2018-12-13,18.65059471130371
2018-12-14,17.920827865600586
2018-12-17,17.4497127532959
2018-12-18,17.43124008178711
2018-12-19,17.4497127532959
2018-12-20,17.135637283325195
2018-12-21,17.246490478515625
2018-12-24,16.248838424682617
2018-12-26,17.893115997314453
2018-12-27,18.31804656982422
2018-12-28,17.72684097290039
2018-12-31,17.4497127532959
2019-01-02,18.382705688476562
2019-01-03,17.846933364868164
2019-01-04,18.03168487548828
2019-01-07,18.234899520874023
2019-01-08,18.798397064208984
2019-01-09,18.43813133239746
2019-01-10,18.28109359741211
2019-01-11,18.81687355041504
2019-01-14,19.204843521118164
2019-01-15,19.352643966674805
2019-01-16,18.936954498291016
2019-01-17,19.36188316345215
2019-01-18,19.56511688232422
2019-01-22,18.465839385986328
2019-01-23,17.59751319885254
2019-01-24,17.4497127532959
2019-01-25,18.447368621826172
2019-01-28,17.8746395111084
2019-01-29,18.26262664794922
2019-01-30,18.336519241333008
2019-01-31,17.985492706298828
2019-02-01,18.16100311279297
2019-02-04,18.271854400634766
2019-02-05,17.634462356567383
2019-02-06,17.255725860595703
2019-02-07,16.47977066040039
2019-02-08,16.43358039855957
2019-02-11,16.978601455688477
2019-02-12,17.440479278564453
2019-02-13,17.74531364440918
2019-02-14,16.838619232177734
2019-02-15,17.514015197753906
2019-02-19,17.551025390625
2019-02-20,17.902599334716797
2019-02-21,17.606534957885742
2019-02-22,17.865585327148438
2019-02-25,18.32819175720215
2019-02-26,17.615785598754883
2019-02-27,16.94039535522461
2019-02-28,16.764604568481445
2019-03-01,18.032123565673828
2019-03-04,18.346696853637695
2019-03-05,17.9488582611084
2019-03-06,17.44000244140625
2019-03-07,17.458505630493164
2019-03-08,16.98664665222168
2019-03-11,17.301218032836914
2019-03-12,18.180156707763672
2019-03-13,18.170907974243164
2019-03-14,18.37445068359375
2019-03-15,17.958110809326172
