Date,F
2019-03-08,5.929168701171875
2019-03-11,6.062962055206299
2019-03-12,6.034794807434082
2019-03-13,6.006627082824707
2019-03-14,5.9221272468566895
2019-03-15,5.936210632324219
2019-03-18,6.034794807434082
2019-03-19,6.126338481903076
2019-03-20,5.992544174194336
2019-03-21,6.119296073913574
2019-03-22,6.013669490814209
2019-03-25,5.992544174194336
2019-03-26,6.168588638305664
2019-03-27,6.070003032684326
2019-03-28,6.175630569458008
2019-03-29,6.182672023773193
2019-04-01,6.323507308959961
2019-04-02,6.34463357925415
2019-04-03,6.429134845733643
2019-04-04,6.506593704223633
2019-04-05,6.513634204864502
2019-04-08,6.548844814300537
2019-04-09,6.48546838760376
2019-04-10,6.569969654083252
2019-04-11,6.612221717834473
2019-04-12,6.654470920562744
2019-04-15,6.569969654083252
2019-04-16,6.591094017028809
2019-04-17,6.68967866897583
2019-04-18,6.724889755249023
2019-04-22,6.68967866897583
2019-04-23,6.796999931335449
2019-04-24,6.847082614898682
2019-04-25,6.725452899932861
2019-04-26,7.448080539703369
2019-04-29,7.383687496185303
2019-04-30,7.4766998291015625
2019-05-01,7.369380474090576
2019-05-02,7.397998332977295
2019-05-03,7.448080539703369
2019-05-06,7.419463157653809
2019-05-07,7.4266180992126465
2019-05-08,7.397998332977295
2019-05-09,7.297832489013672
2019-05-10,7.4266180992126465
2019-05-13,7.211976528167725
2019-05-14,7.326449871063232
2019-05-15,7.412308216094971
2019-05-16,7.440925598144531
2019-05-17,7.3622260093688965
2019-05-20,7.355069160461426
2019-05-21,7.326449871063232
2019-05-22,7.133272647857666
2019-05-23,7.047416687011719
2019-05-24,7.033107757568359
2019-05-28,6.99733304977417
2019-05-29,6.947251319885254
2019-05-30,6.968714714050293
2019-05-31,6.811309814453125
2019-06-03,6.875701904296875
2019-06-04,7.097500324249268
2019-06-05,6.99733304977417
2019-06-06,6.9758687019348145
2019-06-07,6.9830241203308105
2019-06-10,7.025950908660889
2019-06-11,7.097500324249268
2019-06-12,7.047416687011719
2019-06-13,7.197665691375732
2019-06-14,7.140428066253662
2019-06-17,7.190511703491211
2019-06-18,7.226284027099609
2019-06-19,7.183357238769531
2019-06-20,7.183357238769531
2019-06-21,7.1475830078125
2019-06-24,7.118963718414307
2019-06-25,7.040261745452881
2019-06-26,7.090343475341797
2019-06-27,7.297832489013672
2019-06-28,7.319296360015869
2019-07-01,7.262057304382324
2019-07-02,7.24059534072876
2019-07-03,7.297832489013672
2019-07-05,7.297832489013672
2019-07-08,7.297832489013672
2019-07-09,7.254903316497803
2019-07-10,7.2334394454956055
2019-07-11,7.290676593780518
2019-07-12,7.505321025848389
2019-07-15,7.45523738861084
2019-07-16,7.51962947845459
2019-07-17,7.390844821929932
2019-07-18,7.340762138366699
2019-07-19,7.297832489013672
2019-07-22,7.276048183441162
2019-07-23,7.384969234466553
2019-07-24,7.501155376434326
2019-07-25,6.942017555236816
2019-07-26,6.949277877807617
2019-07-29,6.971063613891602
2019-07-30,6.934756755828857
2019-07-31,6.920234680175781
2019-08-01,6.760478973388672
2019-08-02,6.73869514465332
2019-08-05,6.702387809753418
2019-08-06,6.8839240074157715
2019-08-07,6.920234680175781
2019-08-08,6.942017555236816
2019-08-09,6.86214017868042
2019-08-12,6.745955944061279
2019-08-13,6.724172115325928
2019-08-14,6.535372734069824
2019-08-15,6.433711051940918
2019-08-16,6.506326198577881
2019-08-19,6.557157516479492
2019-08-20,6.506326198577881
2019-08-21,6.564419269561768
2019-08-22,6.564419269561768
2019-08-23,6.368357181549072
2019-08-26,6.404664993286133
2019-08-27,6.361095905303955
2019-08-28,6.535372734069824
2019-08-29,6.6225104331970215
2019-08-30,6.65881872177124
2019-09-03,6.607987403869629
2019-09-04,6.680602550506592
2019-09-05,6.782262325286865
2019-09-06,6.782262325286865
2019-09-09,6.92749547958374
2019-09-10,6.84035587310791
2019-09-11,6.84035587310791
2019-09-12,6.833095073699951
2019-09-13,6.86214017868042
2019-09-16,6.753218173980713
2019-09-17,6.73869514465332
2019-09-18,6.716909408569336
2019-09-19,6.607987403869629
2019-09-20,6.65881872177124
2019-09-23,6.65155553817749
2019-09-24,6.615248680114746
2019-09-25,6.680602550506592
2019-09-26,6.637033462524414
2019-09-27,6.593463897705078
2019-09-30,6.65155553817749
2019-10-01,6.462756633758545
2019-10-02,6.252171993255615
2019-10-03,6.324787616729736
2019-10-04,6.346573829650879
2019-10-07,6.303004264831543
2019-10-08,6.2013421058654785
2019-10-09,6.215865135192871
2019-10-10,6.259433746337891
2019-10-11,6.375618934631348
2019-10-14,6.404664993286133
2019-10-15,6.586202621459961
2019-10-16,6.586202621459961
2019-10-17,6.615248680114746
2019-10-18,6.745955944061279
2019-10-21,6.664769649505615
2019-10-22,6.694291591644287
2019-10-23,6.79762077331543
2019-10-24,6.347399711608887
2019-10-25,6.435966968536377
2019-10-28,6.354779243469238
2019-10-29,6.376922607421875
2019-10-30,6.303114891052246
2019-10-31,6.340018272399902
2019-11-01,6.561440944671631
2019-11-04,6.642627239227295
2019-11-05,6.657387733459473
2019-11-06,6.583581924438477
2019-11-07,6.561440944671631
2019-11-08,6.672150135040283
2019-11-11,6.701672077178955
2019-11-12,6.672150135040283
2019-11-13,6.502394199371338
2019-11-14,6.487631797790527
2019-11-15,6.6057233810424805
2019-11-18,6.6057233810424805
2019-11-19,6.568819522857666
2019-11-20,6.443347454071045
2019-11-21,6.428586483001709
2019-11-22,6.561440944671631
2019-11-25,6.642627239227295
2019-11-26,6.650007724761963
2019-11-27,6.716433525085449
2019-11-29,6.686912536621094
2019-12-02,6.650007724761963
2019-12-03,6.561440944671631
2019-12-04,6.6057233810424805
2019-12-05,6.590961933135986
2019-12-06,6.657387733459473
2019-12-09,6.650007724761963
2019-12-10,6.694291591644287
2019-12-11,6.723814487457275
2019-12-12,6.878809452056885
2019-12-13,6.812383651733398
2019-12-16,6.93047571182251
2019-12-17,6.93047571182251
2019-12-18,7.0411858558654785
2019-12-19,6.9452362060546875
2019-12-20,6.996899127960205
2019-12-23,6.967376708984375
2019-12-24,6.989519119262695
2019-12-26,6.974757671356201
2019-12-27,6.9083333015441895
2019-12-30,6.827143669128418
2019-12-31,6.864048004150391
2020-01-02,6.952615737915039
2020-01-03,6.79762077331543
2020-01-06,6.760716915130615
2020-01-07,6.827143669128418
2020-01-08,6.827143669128418
2020-01-09,6.834525108337402
2020-01-10,6.827143669128418
2020-01-13,6.81976318359375
2020-01-14,6.8566670417785645
2020-01-15,6.782859802246094
2020-01-16,6.768099308013916
2020-01-17,6.760716915130615
2020-01-21,6.79762077331543
2020-01-22,6.760716915130615
2020-01-23,6.7459564208984375
2020-01-24,6.642627239227295
2020-01-27,6.561440944671631
2020-01-28,6.620484828948975
2020-01-29,6.650509357452393
2020-01-30,6.635497093200684
2020-01-31,6.620484828948975
2020-02-03,6.740583896636963
2020-02-04,6.890709400177002
2020-02-05,6.237666606903076
2020-02-06,6.192629337310791
2020-02-07,6.087543487548828
2020-02-10,6.050012588500977
2020-02-11,6.0800371170043945
2020-02-12,6.185123920440674
2020-02-13,6.192629337310791
2020-02-14,6.0800371170043945
2020-02-18,6.050012588500977
2020-02-19,6.004974365234375
2020-02-20,6.027493953704834
2020-02-21,5.92240571975708
2020-02-24,5.682207107543945
2020-02-25,5.426996231079102
2020-02-26,5.411983489990234
2020-02-27,5.231834411621094
2020-02-28,5.224328517913818
2020-03-02,5.404477596282959
2020-03-03,5.231834411621094
2020-03-04,5.314402103424072
2020-03-05,5.05919075012207
2020-03-06,4.871535301208496
2020-03-09,4.4286699295043945
2020-03-10,4.6988935470581055
2020-03-11,4.4286699295043945
2020-03-12,4.015826225280762
2020-03-13,4.226001262664795
2020-03-16,3.760615587234497
2020-03-17,3.760615587234497
2020-03-18,3.377798557281494
2020-03-19,3.3552792072296143
2020-03-20,3.2501919269561768
2020-03-23,3.009993553161621
2020-03-24,3.715578079223633
2020-03-25,4.045851707458496
2020-03-26,3.940765142440796
2020-03-27,3.8957269191741943
2020-03-30,3.775628089904785
2020-03-31,3.6255035400390625
2020-04-01,3.3027358055114746
2020-04-02,3.2727110385894775
2020-04-03,3.18263578414917
2020-04-06,3.400317668914795
2020-04-07,3.535428762435913
2020-04-08,3.775628089904785
2020-04-09,4.030838966369629
2020-04-13,3.87320876121521
2020-04-14,3.970789670944214
2020-04-15,3.775628089904785
2020-04-16,3.7080719470977783
2020-04-17,3.8431835174560547
2020-04-20,3.7380971908569336
2020-04-21,3.5804667472839355
2020-04-22,3.5804667472839355
2020-04-23,3.6705405712127686
2020-04-24,3.6555275917053223
2020-04-27,3.8807148933410645
2020-04-28,4.038346290588379
2020-04-29,3.9482712745666504
2020-04-30,3.8206655979156494
2020-05-01,3.6930599212646484
2020-05-04,3.648022413253784
2020-05-05,3.7305901050567627
2020-05-06,3.6555275917053223
2020-05-07,3.6555275917053223
2020-05-08,3.933258533477783
2020-05-11,3.8431835174560547
2020-05-12,3.7380971908569336
2020-05-13,3.5429346561431885
2020-05-14,3.6705405712127686
2020-05-15,3.678046464920044
2020-05-18,3.985802173614502
2020-05-19,3.9782960414886475
2020-05-20,4.120914459228516
2020-05-21,4.226001262664795
2020-05-22,4.24101448059082
2020-05-26,4.383631706237793
2020-05-27,4.526249885559082
2020-05-28,4.391138076782227
2020-05-29,4.286050796508789
2020-06-01,4.406149864196777
2020-06-02,4.4286699295043945
2020-06-03,4.6463494300842285
2020-06-04,4.931585788726807
2020-06-05,5.509564399719238
2020-06-08,5.652182102203369
2020-06-09,5.434501647949219
2020-06-10,5.111734867095947
2020-06-11,4.601311683654785
2020-06-12,4.849017143249512
2020-06-15,4.879043102264404
2020-06-16,4.916573524475098
2020-06-17,4.751436710357666
2020-06-18,4.751436710357666
2020-06-19,4.6763739585876465
2020-06-22,4.713904857635498
2020-06-23,4.616324424743652
2020-06-24,4.4661993980407715
2020-06-25,4.526249885559082
2020-06-26,4.436174392700195
2020-06-29,4.511237621307373
2020-06-30,4.563780784606934
2020-07-01,4.488718509674072
2020-07-02,4.541262626647949
2020-07-06,4.6463494300842285
2020-07-07,4.593806743621826
2020-07-08,4.571287631988525
2020-07-09,4.383631706237793
2020-07-10,4.578793048858643
2020-07-13,4.54876708984375
2020-07-14,4.773955345153809
2020-07-15,5.05919075012207
2020-07-16,5.149266719818115
2020-07-17,5.104228973388672
2020-07-20,4.999141693115234
2020-07-21,5.014154434204102
2020-07-22,5.134253978729248
2020-07-23,5.239340782165527
2020-07-24,5.16427755355835
2020-07-27,5.201808929443359
2020-07-28,5.261858940124512
2020-07-29,5.194302558898926
2020-07-30,5.05919075012207
2020-07-31,4.961610317230225
2020-08-03,5.0216593742370605
2020-08-04,5.149266719818115
2020-08-05,5.224328517913818
2020-08-06,5.201808929443359
2020-08-07,5.149266719818115
2020-08-10,5.321908950805664
2020-08-11,5.426996231079102
2020-08-12,5.336922645568848
2020-08-13,5.276871204376221
2020-08-14,5.284378528594971
2020-08-17,5.239340782165527
2020-08-18,5.171784400939941
2020-08-19,5.156771183013916
2020-08-20,5.134253978729248
2020-08-21,4.999141693115234
2020-08-24,5.239340782165527
2020-08-25,5.209315299987793
2020-08-26,5.119241237640381
2020-08-27,5.186797618865967
2020-08-28,5.209315299987793
2020-08-31,5.119241237640381
2020-09-01,5.126747131347656
2020-09-02,5.216822147369385
2020-09-03,5.119241237640381
2020-09-04,5.179291248321533
2020-09-08,5.276871204376221
2020-09-09,5.231834411621094
2020-09-10,5.186797618865967
2020-09-11,5.254352569580078
2020-09-14,5.344427585601807
2020-09-15,5.284378528594971
2020-09-16,5.269364833831787
2020-09-17,5.4645256996154785
2020-09-18,5.426996231079102
2020-09-21,5.156771183013916
2020-09-22,5.089216232299805
2020-09-23,4.984128952026367
2020-09-24,4.999141693115234
2020-09-25,4.88654899597168
2020-09-28,5.0216593742370605
2020-09-29,4.954103469848633
2020-09-30,4.999141693115234
2020-10-01,5.06669807434082
2020-10-02,5.171784400939941
2020-10-05,5.269364833831787
2020-10-06,5.239340782165527
2020-10-07,5.426996231079102
2020-10-08,5.517069339752197
2020-10-09,5.4420084953308105
2020-10-12,5.757269859313965
2020-10-13,5.824825286865234
2020-10-14,5.682207107543945
2020-10-15,5.719737529754639
2020-10-16,5.757269859313965
2020-10-19,5.6972198486328125
2020-10-20,5.809812068939209
2020-10-21,5.892381191253662
2020-10-22,6.162606716156006
2020-10-23,6.125072956085205
2020-10-26,6.027493953704834
2020-10-27,5.944925308227539
2020-10-28,5.779788970947266
2020-10-29,5.92991304397583
2020-10-30,5.802306652069092
2020-11-02,5.787294387817383
2020-11-03,5.914900779724121
2020-11-04,5.734750270843506
2020-11-05,5.9974684715271
2020-11-06,5.847343921661377
2020-11-09,6.155098915100098
2020-11-10,6.290212154388428
2020-11-11,6.252679824829102
2020-11-12,6.162606716156006
2020-11-13,6.410310745239258
2020-11-16,6.605471611022949
2020-11-17,6.567941188812256
2020-11-18,6.620484828948975
2020-11-19,6.620484828948975
2020-11-20,6.560436248779297
2020-11-23,6.650509357452393
2020-11-24,7.0933756828308105
2020-11-25,6.815645694732666
2020-11-27,6.8231520652771
2020-11-30,6.815645694732666
2020-12-01,6.9357452392578125
2020-12-02,6.9057207107543945
2020-12-03,6.91322660446167
2020-12-04,7.010806083679199
2020-12-07,6.920733451843262
2020-12-08,6.943251132965088
2020-12-09,7.0933756828308105
2020-12-10,6.8456711769104
2020-12-11,6.770608425140381
2020-12-14,6.688039779663086
2020-12-15,6.868189811706543
2020-12-16,6.7856221199035645
2020-12-17,6.815645694732666
2020-12-18,6.71806526184082
2020-12-21,6.703052997589111
2020-12-22,6.597965717315674
2020-12-23,6.748090744018555
2020-12-24,6.650509357452393
2020-12-28,6.673029899597168
2020-12-29,6.620484828948975
2020-12-30,6.650509357452393
2020-12-31,6.597965717315674
2021-01-04,6.395298957824707
2021-01-05,6.49287748336792
2021-01-06,6.635497093200684
2021-01-07,6.80063533782959
2021-01-08,6.755597114562988
2021-01-11,6.980783462524414
2021-01-12,7.341081142425537
2021-01-13,7.341081142425537
2021-01-14,7.633822917938232
2021-01-15,7.378612995147705
2021-01-19,7.521231174468994
2021-01-20,8.151754379272461
2021-01-21,8.654670715332031
2021-01-22,8.647164344787598
2021-01-25,8.474520683288574
2021-01-26,8.399456977844238
2021-01-27,8.099210739135742
2021-01-28,8.046666145324707
2021-01-29,7.904048442840576
2021-02-01,8.129234313964844
2021-02-02,8.151754379272461
2021-02-03,8.406964302062988
2021-02-04,8.534570693969727
2021-02-05,8.639657974243164
2021-02-08,8.677189826965332
2021-02-09,8.954919815063477
2021-02-10,8.827310562133789
2021-02-11,8.594620704650879
2021-02-12,8.594620704650879
2021-02-16,8.662175178527832
2021-02-17,8.617137908935547
2021-02-18,8.579608917236328
2021-02-19,8.692200660705566
2021-02-22,8.782276153564453
2021-02-23,8.7222261428833
2021-02-24,9.21013069152832
2021-02-25,8.827310562133789
2021-02-26,8.782276153564453
2021-03-01,8.992448806762695
2021-03-02,9.420303344726562
2021-03-03,9.135066986083984
2021-03-04,8.954919815063477
2021-03-05,9.21013069152832
2021-03-08,9.495367050170898
2021-03-09,9.435317039489746
2021-03-10,9.690526962280273
2021-03-11,9.61546802520752
2021-03-12,10.03581428527832
2021-03-15,9.908206939697266
2021-03-16,9.375266075134277
2021-03-17,9.525389671325684
2021-03-18,9.375266075134277
2021-03-19,9.630478858947754
2021-03-22,9.645490646362305
2021-03-23,9.165092468261719
2021-03-24,9.112548828125
2021-03-25,9.247659683227539
2021-03-26,9.232648849487305
2021-03-29,9.120055198669434
2021-03-30,9.352747917175293
2021-03-31,9.195117950439453
2021-04-01,9.135066986083984
2021-04-05,9.53289794921875
2021-04-06,9.698034286499023
2021-04-07,9.555414199829102
2021-04-08,9.390280723571777
2021-04-09,9.390280723571777
2021-04-12,9.292698860168457
2021-04-13,9.157586097717285
2021-04-14,9.187613487243652
2021-04-15,9.187613487243652
2021-04-16,9.180105209350586
2021-04-19,9.090030670166016
2021-04-20,8.594620704650879
2021-04-21,8.804795265197754
2021-04-22,8.962425231933594
2021-04-23,9.172598838806152
2021-04-26,9.21013069152832
2021-04-27,9.375266075134277
2021-04-28,9.330230712890625
2021-04-29,8.45200252532959
2021-04-30,8.662175178527832
2021-05-03,8.729732513427734
2021-05-04,8.564596176147461
2021-05-05,8.71471881866455
2021-05-06,8.812299728393555
2021-05-07,8.87234878540039
2021-05-10,8.789782524108887
2021-05-11,8.692200660705566
2021-05-12,8.504546165466309
2021-05-13,8.669682502746582
2021-05-14,8.887361526489258
2021-05-17,9.120055198669434
2021-05-18,9.112548828125
2021-05-19,9.090030670166016
2021-05-20,9.375266075134277
2021-05-21,10.005789756774902
2021-05-24,9.803120613098145
2021-05-25,9.61546802520752
2021-05-26,10.43364429473877
2021-05-27,11.1692533493042
2021-05-28,10.906536102294922
2021-06-01,11.11670970916748
2021-06-02,11.191771507263184
2021-06-03,12.002443313598633
2021-06-04,11.987430572509766
2021-06-07,11.919873237609863
2021-06-08,11.732219696044922
2021-06-09,11.619624137878418
2021-06-10,11.34189510345459
2021-06-11,11.469500541687012
2021-06-14,11.161747932434082
2021-06-15,11.259326934814453
2021-06-16,11.274341583251953
2021-06-17,11.086686134338379
2021-06-18,10.899029731750488
2021-06-21,11.094189643859863
2021-06-22,11.191771507263184
2021-06-23,11.574588775634766
2021-06-24,11.45449161529541
2021-06-25,11.401946067810059
2021-06-28,11.229301452636719
2021-06-29,11.266834259033203
2021-06-30,11.154241561889648
2021-07-01,11.191771507263184
2021-07-02,11.20678424835205
2021-07-06,10.884016990661621
2021-07-07,10.681347846984863
2021-07-08,10.553742408752441
2021-07-09,10.869003295898438
2021-07-12,10.966585159301758
2021-07-13,10.823966979980469
2021-07-14,10.696362495422363
2021-07-15,10.516210556030273
2021-07-16,10.215963363647461
2021-07-19,9.968257904052734
2021-07-20,10.44114875793457
2021-07-21,10.651324272155762
2021-07-22,10.44114875793457
2021-07-23,10.373595237731934
2021-07-26,10.53122329711914
2021-07-27,10.351075172424316
2021-07-28,10.403617858886719
2021-07-29,10.8014497756958
2021-07-30,10.471176147460938
2021-08-02,10.44114875793457
2021-08-03,10.523717880249023
2021-08-04,9.998283386230469
2021-08-05,10.29102611541748
2021-08-06,10.358582496643066
2021-08-09,10.321050643920898
2021-08-10,10.373595237731934
2021-08-11,10.456162452697754
2021-08-12,10.43364429473877
2021-08-13,10.200952529907227
2021-08-16,10.10336971282959
2021-08-17,9.750578880310059
2021-08-18,9.758086204528809
2021-08-19,9.510379791259766
2021-08-20,9.435317039489746
2021-08-23,9.555414199829102
2021-08-24,9.818132400512695
2021-08-25,9.88569164276123
2021-08-26,9.683022499084473
2021-08-27,9.990778923034668
2021-08-30,9.795613288879395
2021-08-31,9.780603408813477
2021-09-01,9.840651512145996
2021-09-02,9.765591621398926
2021-09-03,9.675515174865723
2021-09-07,9.720552444458008
2021-09-08,9.780603408813477
2021-09-09,9.577934265136719
2021-09-10,9.5178861618042
2021-09-13,9.750578880310059
2021-09-14,9.652997016906738
2021-09-15,9.92322063446045
2021-09-16,10.058332443237305
2021-09-17,10.170926094055176
2021-09-20,9.62297248840332
2021-09-21,9.585441589355469
2021-09-22,9.930726051330566
2021-09-23,10.29102611541748
2021-09-24,10.343568801879883
2021-09-27,10.628804206848145
2021-09-28,10.741398811340332
2021-09-29,10.733893394470215
2021-09-30,10.628804206848145
2021-10-01,10.628804206848145
2021-10-04,10.771422386169434
2021-10-05,10.726387023925781
2021-10-06,10.598780632019043
2021-10-07,11.1767578125
2021-10-08,11.349403381347656
2021-10-11,11.326885223388672
2021-10-12,11.739725112915039
2021-10-13,11.642144203186035
2021-10-14,11.59710693359375
2021-10-15,11.784762382507324
2021-10-18,11.67967700958252
2021-10-19,11.574588775634766
2021-10-20,12.039974212646484
2021-10-21,12.422791481018066
2021-10-22,12.220123291015625
2021-10-25,12.00994873046875
2021-10-26,11.964913368225098
2021-10-27,11.642144203186035
2021-10-28,12.655484199523926
2021-10-29,12.820621490478516
2021-11-01,13.473661422729492
2021-11-02,13.518698692321777
2021-11-03,13.984085083007812
2021-11-04,14.577077865600586
2021-11-05,14.47949504852295
2021-11-08,15.125027656555176
2021-11-09,15.10251235961914
2021-11-10,14.5320405960083
2021-11-11,14.674657821655273
2021-11-12,14.637125968933105
2021-11-15,14.907349586486816
2021-11-16,14.854805946350098
2021-11-17,14.982409477233887
2021-11-18,14.756092071533203
2021-11-19,14.627842903137207
2021-11-22,15.450138092041016
2021-11-23,15.238905906677246
2021-11-24,15.276626586914062
2021-11-26,14.899429321289062
2021-11-29,14.83907699584961
2021-11-30,14.476964950561523
2021-12-01,14.7711763381958
2021-12-02,14.98995590209961
2021-12-03,14.439241409301758
2021-12-06,14.499594688415527
2021-12-07,15.057851791381836
2021-12-08,14.94468879699707
2021-12-09,14.76363468170166
2021-12-10,16.18191146850586
2021-12-13,15.412419319152832
2021-12-14,15.12574577331543
2021-12-15,15.231364250183105
2021-12-16,15.352069854736328
2021-12-17,14.914515495300293
2021-12-20,14.650479316711426
2021-12-21,14.793810844421387
2021-12-22,15.193644523620605
2021-12-23,15.276626586914062
2021-12-27,15.691548347473145
2021-12-28,15.66137409210205
2021-12-29,15.510488510131836
2021-12-30,15.442596435546875
2021-12-31,15.668916702270508
2022-01-03,16.423315048217773
2022-01-04,18.339496612548828
2022-01-05,17.84913444519043
2022-01-06,18.45265769958496
2022-01-07,18.437570571899414
2022-01-10,17.992473602294922
2022-01-11,18.369678497314453
2022-01-12,18.460201263427734
2022-01-13,18.875125885009766
2022-01-14,19.003372192382812
2022-01-18,18.39230728149414
2022-01-19,16.936311721801758
2022-01-20,16.332794189453125
2022-01-21,15.57839298248291
2022-01-24,15.382243156433105
2022-01-25,15.072940826416016
2022-01-26,15.020132064819336
2022-01-27,14.748546600341797
2022-01-28,14.816794395446777
2022-01-31,15.393086433410645
2022-02-01,15.66606616973877
2022-02-02,15.643319129943848
2022-02-03,15.082189559936523
2022-02-04,13.618709564208984
2022-02-07,13.565629959106445
2022-02-08,13.436722755432129
2022-02-09,13.91443920135498
2022-02-10,13.709702491760254
2022-02-11,13.30781364440918
2022-02-14,13.239570617675781
2022-02-15,13.709702491760254
2022-02-16,13.656620979309082
2022-02-17,13.30023193359375
2022-02-18,13.679375648498535
2022-02-22,13.110662460327148
2022-02-23,12.852848052978516
2022-02-24,13.00450325012207
2022-02-25,13.520133972167969
2022-02-28,13.315397262573242
2022-03-01,12.663277626037598
2022-03-02,13.724868774414062
2022-03-03,13.34572982788086
2022-03-04,12.777020454406738
2022-03-07,12.109731674194336
2022-03-08,12.155230522155762
2022-03-09,12.413043975830078
2022-03-10,12.382715225219727
2022-03-11,12.162813186645508
2022-03-14,11.935328483581543
2022-03-15,12.177977561950684
2022-03-16,12.572283744812012
2022-03-17,12.572283744812012
2022-03-18,12.784601211547852
2022-03-21,12.496455192565918
2022-03-22,12.959007263183594
2022-03-23,12.648111343383789
2022-03-24,12.76185131072998
2022-03-25,12.488873481750488
2022-03-28,12.640528678894043
2022-03-29,13.459470748901367
2022-03-30,13.09549617767334
2022-03-31,12.822517395019531
2022-04-01,12.62536334991455
2022-04-04,12.632946014404297
2022-04-05,11.995989799499512
2022-04-06,11.669929504394531
2022-04-07,11.343870162963867
2022-04-08,11.412115097045898
2022-04-11,11.586519241333008
2022-04-12,11.64718246459961
2022-04-13,11.760924339294434
2022-04-14,11.738175392150879
2022-04-18,11.882248878479004
2022-04-19,12.246221542358398
2022-04-20,12.170394897460938
2022-04-21,11.904996871948242
2022-04-22,11.472777366638184
2022-04-25,11.594907760620117
2022-04-26,11.22851276397705
2022-04-27,11.335378646850586
2022-04-28,11.15981388092041
2022-04-29,10.808685302734375
2022-05-02,10.892650604248047
2022-05-03,11.114013671875
2022-05-04,11.434611320495605
2022-05-05,11.091113090515137
2022-05-06,10.84685230255127
2022-05-09,10.205657005310059
2022-05-10,10.190391540527344
2022-05-11,9.793462753295898
2022-05-12,9.49576473236084
2022-05-13,10.304889678955078
2022-05-16,9.961393356323242
2022-05-17,10.327789306640625
2022-05-18,9.755294799804688
2022-05-19,9.808730125427246
2022-05-20,9.54156494140625
2022-05-23,9.793462753295898
2022-05-24,9.480499267578125
2022-05-25,9.701862335205078
2022-05-26,10.014825820922852
2022-05-27,10.404121398925781
2022-05-31,10.442290306091309
2022-06-01,10.343055725097656
2022-06-02,10.602587699890137
2022-06-03,10.304889678955078
2022-06-06,10.274357795715332
2022-06-07,10.488089561462402
2022-06-08,10.327789306640625
2022-06-09,10.13696002960205
2022-06-10,9.732396125793457
2022-06-13,9.014871597290039
2022-06-14,9.312566757202148
2022-06-15,9.36600112915039
2022-06-16,8.587408065795898
2022-06-17,8.57214069366455
2022-06-21,8.747703552246094
2022-06-22,8.762971878051758
2022-06-23,8.8240385055542
2022-06-24,9.167536735534668
2022-06-27,9.190434455871582
2022-06-28,9.014871597290039
2022-06-29,8.793505668640137
2022-06-30,8.495807647705078
2022-07-01,8.640841484069824
2022-07-05,8.549241065979004
2022-07-06,8.442375183105469
2022-07-07,8.89273738861084
2022-07-08,8.86983871459961
2022-07-11,8.617941856384277
2022-07-12,8.8240385055542
2022-07-13,8.785872459411621
2022-07-14,8.69427490234375
2022-07-15,9.068303108215332
2022-07-18,9.12937068939209
2022-07-19,9.610262870788574
2022-07-20,9.71712875366211
2022-07-21,9.923227310180664
2022-07-22,9.785828590393066
2022-07-25,9.801095008850098
2022-07-26,9.572096824645996
2022-07-27,10.068258285522461
2022-07-28,10.686552047729492
2022-07-29,11.213245391845703
2022-08-01,11.7094087600708
2022-08-02,11.572010040283203
2022-08-03,11.976571083068848
2022-08-04,11.732308387756348
2022-08-05,11.678874969482422
2022-08-08,12.045269966125488
2022-08-09,11.594907760620117
2022-08-10,11.949540138244629
2022-08-11,12.203950881958008
2022-08-12,12.47377872467041
2022-08-15,12.581709861755371
2022-08-16,12.666513442993164
2022-08-17,12.358138084411621
2022-08-18,12.450652122497559
2022-08-19,12.2424955368042
2022-08-22,11.625747680664062
2022-08-23,11.810772895812988
2022-08-24,11.964960098266602
2022-08-25,12.28104305267334
2022-08-26,11.880157470703125
2022-08-29,12.003506660461426
2022-08-30,11.910992622375488
2022-08-31,11.74909782409668
2022-09-01,11.710552215576172
2022-09-02,11.687421798706055
2022-09-06,11.587201118469238
2022-09-07,11.895576477050781
2022-09-08,11.926413536071777
2022-09-09,11.887866020202637
2022-09-12,11.980377197265625
2022-09-13,11.363628387451172
2022-09-14,11.30195426940918
2022-09-15,11.479269027709961
2022-09-16,11.3482084274292
2022-09-19,11.51010799407959
2022-09-20,10.091581344604492
2022-09-21,10.06074333190918
2022-09-22,9.844879150390625
2022-09-23,9.49024772644043
2022-09-26,9.243550300598145
2022-09-27,9.181873321533203
2022-09-28,9.390026092529297
2022-09-29,8.842660903930664
2022-09-30,8.634506225585938
2022-10-03,8.842660903930664
2022-10-04,9.52879524230957
2022-10-05,9.644434928894043
2022-10-06,9.52879524230957
2022-10-07,9.40544319152832
2022-10-10,8.757858276367188
2022-10-11,8.912046432495117
2022-10-12,8.896627426147461
2022-10-13,9.073943138122559
2022-10-14,8.996847152709961
2022-10-17,9.120197296142578
2022-10-18,9.274384498596191
2022-10-19,9.351479530334473
2022-10-20,9.073943138122559
2022-10-21,9.397735595703125
2022-10-24,9.621309280395508
2022-10-25,9.891136169433594
2022-10-26,9.883426666259766
2022-10-27,10.022196769714355
2022-10-28,10.222640037536621
2022-10-31,10.307442665100098
2022-11-01,10.33056926727295
2022-11-02,10.068452835083008
2022-11-03,10.222640037536621
2022-11-04,10.415373802185059
2022-11-07,10.561851501464844
2022-11-08,10.577272415161133
2022-11-09,10.261187553405762
2022-11-10,10.931903839111328
