Date,GPN
2020-02-14,196.0830535888672
2020-02-18,196.74818420410156
2020-02-19,196.66265869140625
2020-02-20,198.078369140625
2020-02-21,194.20175170898438
2020-02-24,190.4296875
2020-02-25,181.66921997070312
2020-02-26,180.196533203125
2020-02-27,174.59056091308594
2020-02-28,174.7996368408203
2020-03-02,182.7999267578125
2020-03-03,178.22967529296875
2020-03-04,184.25369262695312
2020-03-05,176.471923828125
2020-03-06,170.60948181152344
2020-03-09,156.53768920898438
2020-03-10,172.7093048095703
2020-03-11,163.56884765625
2020-03-12,149.4477996826172
2020-03-13,164.5533905029297
2020-03-16,133.0105438232422
2020-03-17,140.60137939453125
2020-03-18,127.99756622314453
2020-03-19,124.15461730957031
2020-03-20,113.19642639160156
2020-03-23,110.4093246459961
2020-03-24,134.34228515625
2020-03-25,139.54550170898438
2020-03-26,145.41461181640625
2020-03-27,137.89039611816406
2020-03-30,143.8546142578125
2020-03-31,137.19593811035156
2020-04-01,126.61830139160156
2020-04-02,124.3163070678711
2020-04-03,120.1404037475586
2020-04-06,136.72987365722656
2020-04-07,134.1901092529297
2020-04-08,142.00921630859375
2020-04-09,143.6643829345703
2020-04-13,136.65374755859375
2020-04-14,139.1554718017578
2020-04-15,133.9142303466797
2020-04-16,134.1234588623047
2020-04-17,147.32656860351562
2020-04-20,140.98187255859375
2020-04-21,134.3993682861328
2020-04-22,140.42063903808594
2020-04-23,140.07821655273438
2020-04-24,145.5477752685547
2020-04-27,151.08389282226562
2020-04-28,154.92689514160156
2020-04-29,161.53794860839844
2020-04-30,157.92327880859375
2020-05-01,153.7568359375
2020-05-04,154.48931884765625
2020-05-05,158.8079071044922
2020-05-06,161.80430603027344
2020-05-07,166.237060546875
2020-05-08,166.50341796875
2020-05-11,164.2679901123047
2020-05-12,159.15988159179688
2020-05-13,155.01254272460938
2020-05-14,156.29669189453125
2020-05-15,161.5854949951172
2020-05-18,171.3166046142578
2020-05-19,171.13587951660156
2020-05-20,171.66860961914062
2020-05-21,167.8065643310547
2020-05-22,168.1299591064453
2020-05-26,168.7768096923828
2020-05-27,169.0812225341797
2020-05-28,169.26194763183594
2020-05-29,170.73635864257812
2020-06-01,172.8195343017578
2020-06-02,172.53421020507812
2020-06-03,179.88714599609375
2020-06-04,174.56028747558594
2020-06-05,180.16307067871094
2020-06-08,180.52450561523438
2020-06-09,176.4057159423828
2020-06-10,179.8015594482422
2020-06-11,167.0371856689453
2020-06-12,170.0461883544922
2020-06-15,171.41734313964844
2020-06-16,177.04495239257812
2020-06-17,172.32196044921875
2020-06-18,171.8172607421875
2020-06-19,167.6656494140625
2020-06-22,168.8083038330078
2020-06-23,168.7416534423828
2020-06-24,158.93382263183594
2020-06-25,159.55276489257812
2020-06-26,155.1344757080078
2020-06-29,158.61007690429688
2020-06-30,161.51431274414062
2020-07-01,163.29498291015625
2020-07-02,163.26641845703125
2020-07-06,162.89503479003906
2020-07-07,159.55276489257812
2020-07-08,160.37167358398438
2020-07-09,156.3152618408203
2020-07-10,156.6770477294922
2020-07-13,153.08726501464844
2020-07-14,155.25830078125
2020-07-15,161.13348388671875
2020-07-16,158.59103393554688
2020-07-17,163.6663360595703
2020-07-20,165.78025817871094
2020-07-21,165.732666015625
2020-07-22,169.30343627929688
2020-07-23,166.62770080566406
2020-07-24,164.38050842285156
2020-07-27,165.96116638183594
2020-07-28,163.65679931640625
2020-07-29,168.88446044921875
2020-07-30,167.6656494140625
2020-07-31,169.51295471191406
2020-08-03,170.4842071533203
2020-08-04,165.904052734375
2020-08-05,166.00875854492188
2020-08-06,168.06556701660156
2020-08-07,166.47535705566406
2020-08-10,162.12374877929688
2020-08-11,162.76174926757812
2020-08-12,164.73280334472656
2020-08-13,165.11367797851562
2020-08-14,164.2566680908203
2020-08-17,164.0377197265625
2020-08-18,161.97140502929688
2020-08-19,161.35244750976562
2020-08-20,159.7432098388672
2020-08-21,160.1431427001953
2020-08-24,164.08535766601562
2020-08-25,165.58026123046875
2020-08-26,166.80862426757812
2020-08-27,166.28492736816406
2020-08-28,168.79876708984375
2020-08-31,168.17979431152344
2020-09-01,171.0840606689453
2020-09-02,176.01649475097656
2020-09-03,168.77023315429688
2020-09-04,164.31382751464844
2020-09-08,159.10523986816406
2020-09-09,161.2550048828125
2020-09-10,160.33978271484375
2020-09-11,158.5093994140625
2020-09-14,162.2464599609375
2020-09-15,165.0682830810547
2020-09-16,167.58506774902344
2020-09-17,173.00950622558594
2020-09-18,170.83592224121094
2020-09-21,167.36582946777344
2020-09-22,171.465087890625
2020-09-23,166.62222290039062
2020-09-24,164.38189697265625
2020-09-25,166.83192443847656
2020-09-28,170.22581481933594
2020-09-29,169.21527099609375
2020-09-30,169.29153442382812
2020-10-01,170.87408447265625
2020-10-02,170.10183715820312
2020-10-05,168.281005859375
2020-10-06,166.75567626953125
2020-10-07,168.5574493408203
2020-10-08,173.07623291015625
2020-10-09,175.20213317871094
2020-10-12,174.59201049804688
2020-10-13,171.62713623046875
2020-10-14,168.9197235107422
2020-10-15,167.80435180664062
2020-10-16,168.79580688476562
2020-10-19,163.94337463378906
2020-10-20,166.1645965576172
2020-10-21,165.87860107421875
2020-10-22,167.70899963378906
2020-10-23,168.72906494140625
2020-10-26,160.92132568359375
2020-10-27,157.0699005126953
2020-10-28,151.6740264892578
2020-10-29,148.88082885742188
2020-10-30,150.3775634765625
2020-11-02,152.87527465820312
2020-11-03,158.1566925048828
2020-11-04,162.88514709472656
2020-11-05,166.10740661621094
2020-11-06,165.76417541503906
2020-11-09,184.6209716796875
2020-11-10,184.43984985351562
2020-11-11,180.4454345703125
2020-11-12,175.82179260253906
2020-11-13,179.61599731445312
2020-11-16,181.07460021972656
2020-11-17,180.9697265625
2020-11-18,179.14889526367188
2020-11-19,181.65615844726562
2020-11-20,181.7991485595703
2020-11-23,183.1814727783203
2020-11-24,189.5496826171875
2020-11-25,187.81463623046875
2020-11-27,187.83367919921875
2020-11-30,186.07958984375
2020-12-01,186.83270263671875
2020-12-02,186.26071166992188
2020-12-03,186.6134490966797
2020-12-04,190.73179626464844
2020-12-07,189.93099975585938
2020-12-08,189.3113555908203
2020-12-09,186.5276336669922
2020-12-10,185.1072235107422
2020-12-11,183.09568786621094
2020-12-14,182.924072265625
2020-12-15,184.53518676757812
2020-12-16,185.77098083496094
2020-12-17,186.48667907714844
2020-12-18,187.3551025390625
2020-12-21,191.25814819335938
2020-12-22,188.7865447998047
2020-12-23,191.10545349121094
2020-12-24,196.1536407470703
2020-12-28,199.4268341064453
2020-12-29,200.18075561523438
2020-12-30,200.53378295898438
2020-12-31,205.5724639892578
2021-01-04,197.747314453125
2021-01-05,195.9723358154297
2021-01-06,197.852294921875
2021-01-07,198.60614013671875
2021-01-08,196.88844299316406
2021-01-11,192.06930541992188
2021-01-12,191.37265014648438
2021-01-13,189.95079040527344
2021-01-14,185.13160705566406
2021-01-15,182.6313934326172
2021-01-19,179.16732788085938
2021-01-20,182.0206756591797
2021-01-21,180.60830688476562
2021-01-22,178.94786071777344
2021-01-25,176.61940002441406
2021-01-26,177.82177734375
2021-01-27,169.4622039794922
2021-01-28,173.91876220703125
2021-01-29,168.45069885253906
2021-02-01,174.548583984375
2021-02-02,182.0492706298828
2021-02-03,185.14117431640625
2021-02-04,188.8342742919922
2021-02-05,189.20643615722656
2021-02-08,191.17225646972656
2021-02-09,193.98739624023438
2021-02-10,192.98541259765625
2021-02-11,190.51380920410156
2021-02-12,188.16622924804688
2021-02-16,187.7082061767578
2021-02-17,184.0341796875
2021-02-18,184.8644256591797
2021-02-19,185.3033905029297
2021-02-22,187.0974578857422
2021-02-23,188.85336303710938
2021-02-24,194.93212890625
2021-02-25,190.27523803710938
2021-02-26,188.9392547607422
2021-03-01,192.9376678466797
2021-03-02,192.86138916015625
2021-03-03,191.6112060546875
2021-03-04,185.6469268798828
2021-03-05,189.2255096435547
2021-03-08,194.03509521484375
2021-03-09,195.79100036621094
2021-03-10,199.98033142089844
2021-03-11,200.45314025878906
2021-03-12,205.42005920410156
2021-03-15,205.8880615234375
2021-03-16,205.77345275878906
2021-03-17,202.9461212158203
2021-03-18,196.76614379882812
2021-03-19,196.2598876953125
2021-03-22,194.73165893554688
2021-03-23,191.80877685546875
2021-03-24,192.63026428222656
2021-03-25,195.8778839111328
2021-03-26,199.79409790039062
2021-03-29,196.29812622070312
2021-03-30,195.22833251953125
2021-03-31,192.54428100585938
2021-04-01,198.64785766601562
2021-04-05,200.50094604492188
2021-04-06,198.94393920898438
2021-04-07,200.28118896484375
2021-04-08,203.27084350585938
2021-04-09,203.73895263671875
2021-04-12,204.84695434570312
2021-04-13,204.07327270507812
2021-04-14,203.8249053955078
2021-04-15,207.88442993164062
2021-04-16,208.03724670410156
2021-04-19,206.22239685058594
2021-04-20,203.48106384277344
2021-04-21,205.52511596679688
2021-04-22,206.48985290527344
2021-04-23,207.19667053222656
2021-04-26,208.5721435546875
2021-04-27,206.7955322265625
2021-04-28,208.1040802001953
2021-04-29,209.41265869140625
2021-04-30,205.00933837890625
2021-05-03,202.9461212158203
2021-05-04,196.28857421875
2021-05-05,191.27392578125
2021-05-06,191.87567138671875
2021-05-07,192.3819122314453
2021-05-10,186.55532836914062
2021-05-11,186.31655883789062
2021-05-12,186.19235229492188
2021-05-13,187.8638916015625
2021-05-14,190.0130615234375
2021-05-17,187.9881134033203
2021-05-18,186.7941436767578
2021-05-19,186.03955078125
