Date,ACN
2020-12-01,252.27000427246094
2020-12-02,249.66000366210938
2020-12-03,249.92999267578125
2020-12-04,253.44000244140625
2020-12-07,249.3000030517578
2020-12-08,249.86000061035156
2020-12-09,246.77000427246094
2020-12-10,246.16000366210938
2020-12-11,245.8300018310547
2020-12-14,243.75
2020-12-15,247.0500030517578
2020-12-16,247.4499969482422
2020-12-17,264.4700012207031
2020-12-18,266.25
2020-12-21,261.4200134277344
2020-12-22,259.4700012207031
2020-12-23,257.44000244140625
2020-12-24,257.29998779296875
2020-12-28,259.67999267578125
2020-12-29,257.760009765625
2020-12-30,257.5400085449219
2020-12-31,261.2099914550781
2021-01-04,256.4599914550781
2021-01-05,257.9200134277344
2021-01-06,260.739990234375
2021-01-07,263.20001220703125
2021-01-08,264.1600036621094
2021-01-11,260.3500061035156
2021-01-12,258.3999938964844
2021-01-13,257.0799865722656
2021-01-14,255.0
2021-01-15,253.64999389648438
2021-01-19,255.83999633789062
2021-01-20,261.6700134277344
2021-01-21,257.94000244140625
2021-01-22,254.77000427246094
2021-01-25,252.0399932861328
2021-01-26,252.99000549316406
2021-01-27,246.10000610351562
2021-01-28,249.33999633789062
2021-01-29,241.9199981689453
2021-02-01,247.57000732421875
2021-02-02,248.75
2021-02-03,248.3699951171875
2021-02-04,253.00999450683594
2021-02-05,253.5399932861328
2021-02-08,257.30999755859375
2021-02-09,257.67999267578125
2021-02-10,256.94000244140625
2021-02-11,258.9700012207031
2021-02-12,257.4700012207031
2021-02-16,257.04998779296875
2021-02-17,258.7799987792969
2021-02-18,257.6300048828125
2021-02-19,254.2899932861328
2021-02-22,252.6300048828125
2021-02-23,256.19000244140625
2021-02-24,259.2699890136719
2021-02-25,253.77999877929688
2021-02-26,250.89999389648438
2021-03-01,258.1600036621094
2021-03-02,259.2300109863281
2021-03-03,254.17999267578125
2021-03-04,247.0
2021-03-05,249.50999450683594
2021-03-08,249.38999938964844
2021-03-09,254.3699951171875
2021-03-10,257.1400146484375
2021-03-11,266.3699951171875
2021-03-12,264.95001220703125
2021-03-15,266.260009765625
2021-03-16,263.5199890136719
2021-03-17,264.2699890136719
2021-03-18,266.8900146484375
2021-03-19,263.7799987792969
2021-03-22,265.20001220703125
2021-03-23,266.0299987792969
2021-03-24,267.54998779296875
2021-03-25,268.6099853515625
2021-03-26,280.7699890136719
2021-03-29,279.5400085449219
2021-03-30,278.54998779296875
2021-03-31,276.25
2021-04-01,278.3399963378906
2021-04-05,281.1300048828125
2021-04-06,281.6300048828125
2021-04-07,282.57000732421875
2021-04-08,284.4200134277344
2021-04-09,287.7099914550781
2021-04-12,287.5400085449219
2021-04-13,285.2200012207031
2021-04-14,284.44000244140625
2021-04-15,285.1499938964844
2021-04-16,286.9599914550781
2021-04-19,286.5400085449219
2021-04-20,288.6000061035156
2021-04-21,290.7200012207031
2021-04-22,290.1600036621094
2021-04-23,291.739990234375
2021-04-26,289.5199890136719
2021-04-27,290.25
2021-04-28,290.2699890136719
2021-04-29,292.5400085449219
2021-04-30,289.9700012207031
2021-05-03,292.1700134277344
2021-05-04,291.6000061035156
2021-05-05,289.5199890136719
2021-05-06,291.1600036621094
2021-05-07,291.5299987792969
2021-05-10,290.6099853515625
2021-05-11,287.95001220703125
2021-05-12,279.3900146484375
2021-05-13,285.32000732421875
2021-05-14,288.20001220703125
