Date,MSFT
2016-08-31,51.2293586730957
2016-09-01,51.34526824951172
2016-09-02,51.41658401489258
2016-09-06,51.363094329833984
2016-09-07,51.40768814086914
2016-09-08,51.20262908935547
2016-09-09,50.11491394042969
2016-09-12,50.86382293701172
2016-09-13,50.40021514892578
2016-09-14,50.159481048583984
2016-09-15,50.988643646240234
2016-09-16,51.042144775390625
2016-09-19,50.7568473815918
2016-09-20,50.64984893798828
2016-09-21,51.496829986572266
2016-09-22,51.55034255981445
2016-09-23,51.20262908935547
2016-09-26,50.7301025390625
2016-09-27,51.66624450683594
2016-09-28,51.73755645751953
2016-09-29,51.175872802734375
2016-09-30,51.35417938232422
2016-10-03,51.19369888305664
2016-10-04,51.03321838378906
2016-10-05,51.38984298706055
2016-10-06,51.479000091552734
2016-10-07,51.53251266479492
2016-10-10,51.74647903442383
2016-10-11,50.988643646240234
2016-10-12,50.91731262207031
2016-10-13,50.7479133605957
2016-10-14,51.19369888305664
2016-10-17,51.01539611816406
2016-10-18,51.40768814086914
2016-10-19,51.291786193847656
2016-10-20,51.042144775390625
2016-10-21,53.19081497192383
2016-10-24,54.38550567626953
2016-10-25,54.37660217285156
2016-10-26,54.05561828613281
2016-10-27,53.58310317993164
2016-10-28,53.37803268432617
2016-10-31,53.42262268066406
2016-11-01,53.315635681152344
2016-11-02,52.985740661621094
2016-11-03,52.78959655761719
2016-11-04,52.34381866455078
2016-11-07,53.868404388427734
2016-11-08,53.91297912597656
2016-11-09,53.64551544189453
2016-11-10,52.33491134643555
2016-11-11,52.620216369628906
2016-11-14,51.81780242919922
2016-11-15,52.84105682373047
2016-11-16,53.541168212890625
2016-11-17,54.42977523803711
2016-11-18,54.16948318481445
2016-11-21,54.62724304199219
2016-11-22,54.86063003540039
2016-11-23,54.21436309814453
2016-11-25,54.331050872802734
2016-11-28,54.40284729003906
2016-11-29,54.83370590209961
2016-11-30,54.08869934082031
2016-12-01,53.13726806640625
2016-12-02,53.182132720947266
2016-12-05,54.05280685424805
2016-12-06,53.81045913696289
2016-12-07,55.085018157958984
2016-12-08,54.76188659667969
2016-12-09,55.62356185913086
2016-12-12,55.80308532714844
2016-12-13,56.5301399230957
2016-12-14,56.2608528137207
2016-12-15,56.171104431152344
2016-12-16,55.91978073120117
2016-12-19,57.10459518432617
2016-12-20,57.03278732299805
2016-12-21,57.03278732299805
2016-12-22,57.04176712036133
2016-12-23,56.76351547241211
2016-12-27,56.79941940307617
2016-12-28,56.53911590576172
2016-12-29,56.458335876464844
2016-12-30,55.776161193847656
2017-01-03,56.171104431152344
2017-01-04,55.91978073120117
2017-01-05,55.91978073120117
2017-01-06,56.404476165771484
2017-01-09,56.22496795654297
2017-01-10,56.207008361816406
2017-01-11,56.718631744384766
2017-01-12,56.198028564453125
2017-01-13,56.278812408447266
2017-01-17,56.126220703125
2017-01-18,56.09929656982422
2017-01-19,55.91978073120117
2017-01-20,56.314727783203125
2017-01-23,56.51218795776367
2017-01-24,57.014835357666016
2017-01-25,57.1584587097168
2017-01-26,57.688018798828125
2017-01-27,59.04338455200195
2017-01-30,58.459957122802734
2017-01-31,58.02911376953125
2017-02-01,57.06869125366211
2017-02-02,56.700679779052734
2017-02-03,57.1584587097168
2017-02-06,57.122554779052734
2017-02-07,56.934059143066406
2017-02-08,56.85327911376953
2017-02-09,57.499534606933594
2017-02-10,57.44568634033203
2017-02-13,58.091949462890625
2017-02-14,58.30867385864258
2017-02-15,58.272544860839844
2017-02-16,58.263511657714844
2017-02-17,58.35382080078125
2017-02-21,58.23642349243164
2017-02-22,58.11903381347656
2017-02-23,58.35382080078125
2017-02-24,58.35382080078125
2017-02-27,58.00164794921875
2017-02-28,57.77587890625
2017-03-01,58.64278793334961
2017-03-02,57.80297088623047
2017-03-03,58.01970672607422
2017-03-06,58.03775405883789
2017-03-07,58.15515899658203
2017-03-08,58.68794250488281
2017-03-09,58.453163146972656
2017-03-10,58.633766174316406
2017-03-13,58.435081481933594
2017-03-14,58.1641960144043
2017-03-15,58.471214294433594
2017-03-16,58.37189865112305
2017-03-17,58.579586029052734
2017-03-20,58.633766174316406
2017-03-21,57.983577728271484
2017-03-22,58.72407150268555
2017-03-23,58.579586029052734
2017-03-24,58.678924560546875
2017-03-27,58.787269592285156
2017-03-28,58.958839416503906
2017-03-29,59.121402740478516
2017-03-30,59.33812713623047
2017-03-31,59.47356414794922
2017-04-03,59.19364929199219
2017-04-04,59.356197357177734
2017-04-05,59.20266342163086
2017-04-06,59.356197357177734
2017-04-07,59.31105041503906
2017-04-10,59.17557144165039
2017-04-11,59.13041687011719
2017-04-12,58.904666900634766
2017-04-13,58.651824951171875
2017-04-17,59.13041687011719
2017-04-18,59.049156188964844
2017-04-19,58.73311233520508
2017-04-20,59.14848709106445
2017-04-21,59.96122360229492
2017-04-24,60.981651306152344
2017-04-25,61.333831787109375
2017-04-26,61.2525749206543
2017-04-27,61.649871826171875
2017-04-28,61.82146453857422
2017-05-01,62.67933654785156
2017-05-02,62.57999038696289
2017-05-03,62.381324768066406
2017-05-04,62.137508392333984
2017-05-05,62.30908203125
2017-05-08,62.254913330078125
2017-05-09,62.345218658447266
2017-05-10,62.58903503417969
2017-05-11,61.82146453857422
2017-05-12,61.74921798706055
2017-05-15,61.794376373291016
2017-05-16,63.038612365722656
2017-05-17,61.2857780456543
2017-05-18,61.49464797973633
2017-05-19,61.476505279541016
2017-05-22,62.16672134399414
2017-05-23,62.3756103515625
2017-05-24,62.457359313964844
2017-05-25,63.229347229003906
2017-05-26,63.53813171386719
2017-05-30,63.946842193603516
2017-05-31,63.42913055419922
2017-06-01,63.66526794433594
2017-06-02,65.17288208007812
2017-06-05,65.6451644897461
2017-06-06,65.86311340332031
2017-06-07,65.74507141113281
2017-06-08,65.34546661376953
2017-06-09,63.86506652832031
2017-06-12,63.37466812133789
2017-06-13,64.16481018066406
2017-06-14,63.81964874267578
2017-06-15,63.48362731933594
2017-06-16,63.5744514465332
2017-06-19,64.3646011352539
2017-06-20,63.49272918701172
2017-06-21,63.81964874267578
2017-06-22,63.81060028076172
2017-06-23,64.67340087890625
2017-06-26,64.05582427978516
2017-06-27,62.85697555541992
2017-06-28,63.39280700683594
2017-06-29,62.203060150146484
2017-06-30,62.602664947509766
2017-07-03,61.91242980957031
2017-07-05,62.7388916015625
2017-07-06,62.275699615478516
2017-07-07,63.084014892578125
2017-07-10,63.55630874633789
2017-07-11,63.56535339355469
2017-07-12,64.61888122558594
2017-07-13,65.18196105957031
2017-07-14,66.0992660522461
2017-07-17,66.61695861816406
2017-07-18,66.57154083251953
2017-07-19,67.08015441894531
2017-07-20,67.40708923339844
2017-07-21,67.01654815673828
2017-07-24,66.843994140625
2017-07-25,67.37984466552734
2017-07-26,67.25272369384766
2017-07-27,66.44438171386719
2017-07-28,66.33541107177734
2017-07-31,66.02660369873047
2017-08-01,65.91759490966797
2017-08-02,65.62702178955078
2017-08-03,65.52710723876953
2017-08-04,66.0084457397461
2017-08-07,65.7541275024414
2017-08-08,66.10835266113281
2017-08-09,65.81771087646484
2017-08-10,64.85504150390625
2017-08-11,65.84496307373047
2017-08-14,66.83491516113281
2017-08-15,66.85317993164062
2017-08-16,67.24578857421875
2017-08-17,66.10447692871094
2017-08-18,66.18666076660156
2017-08-21,65.876220703125
2017-08-22,66.79840087890625
2017-08-23,66.39665222167969
2017-08-24,66.36927032470703
2017-08-25,66.48795318603516
2017-08-28,66.49707794189453
2017-08-29,66.69795989990234
2017-08-30,67.5744857788086
2017-08-31,68.26840209960938
2017-09-01,67.51056671142578
2017-09-05,67.20925903320312
2017-09-06,67.01751708984375
2017-09-07,67.87578582763672
2017-09-08,67.54710388183594
2017-09-11,68.25926208496094
2017-09-12,68.18624114990234
2017-09-13,68.67011260986328
2017-09-14,68.26840209960938
2017-09-15,68.76142120361328
2017-09-18,68.62449645996094
2017-09-19,68.88015747070312
2017-09-20,68.42362976074219
2017-09-21,67.75708770751953
2017-09-22,67.93971252441406
2017-09-25,66.88969421386719
2017-09-26,66.88969421386719
2017-09-27,67.42839050292969
2017-09-28,67.44664764404297
2017-09-29,68.01274108886719
2017-10-02,68.122314453125
2017-10-03,67.80274963378906
2017-10-04,68.19537353515625
2017-10-05,69.3640365600586
2017-10-06,69.39143371582031
2017-10-09,69.65623474121094
2017-10-10,69.65623474121094
2017-10-11,69.7749252319336
2017-10-12,70.41407012939453
2017-10-13,70.7518539428711
2017-10-16,70.8979721069336
2017-10-17,70.84320068359375
2017-10-18,70.8614501953125
2017-10-19,71.1353530883789
2017-10-20,71.95708465576172
2017-10-23,71.97537231445312
2017-10-24,72.00276184082031
2017-10-25,71.792724609375
2017-10-26,71.91146850585938
2017-10-27,76.52230834960938
2017-10-30,76.59537506103516
2017-10-31,75.94711303710938
2017-11-01,75.94711303710938
2017-11-02,76.74146270751953
2017-11-03,76.8236312866211
2017-11-06,77.12494659423828
2017-11-07,76.94232177734375
2017-11-08,77.20711517333984
2017-11-09,76.77796936035156
2017-11-10,76.57711029052734
2017-11-13,76.63190460205078
2017-11-14,76.74146270751953
2017-11-15,76.14497375488281
2017-11-16,76.34686279296875
2017-11-17,75.61275482177734
2017-11-20,75.7320556640625
2017-11-21,76.82405853271484
2017-11-22,76.26429748535156
2017-11-24,76.40193939208984
2017-11-27,76.96168518066406
2017-11-28,77.88849639892578
2017-11-29,76.47533416748047
2017-11-30,77.23700714111328
2017-12-01,77.319580078125
2017-12-04,74.40149688720703
2017-12-05,74.86949157714844
2017-12-06,75.96145629882812
2017-12-07,75.69537353515625
2017-12-08,77.2278060913086
2017-12-11,78.20967864990234
2017-12-12,78.53086853027344
2017-12-13,78.3198013305664
2017-12-14,77.71417236328125
2017-12-15,79.69623565673828
2017-12-18,79.26492309570312
2017-12-19,78.76026153564453
2017-12-20,78.47576904296875
2017-12-21,78.45743560791016
2017-12-22,78.46662139892578
2017-12-26,78.36567687988281
2017-12-27,78.6501235961914
2017-12-28,78.65930938720703
2017-12-29,78.49413299560547
2018-01-02,78.87036895751953
2018-01-03,79.2374038696289
2018-01-04,79.934814453125
2018-01-05,80.92586517333984
2018-01-08,81.0084457397461
2018-01-09,80.95338439941406
2018-01-10,80.58631896972656
2018-01-11,80.82490539550781
2018-01-12,82.21971893310547
2018-01-16,81.07268524169922
2018-01-17,82.71524810791016
2018-01-18,82.67852783203125
2018-01-19,82.58675384521484
2018-01-22,84.06414031982422
2018-01-23,84.33027648925781
2018-01-24,84.2568588256836
2018-01-25,84.7248306274414
2018-01-26,86.31233215332031
2018-01-29,86.18388366699219
2018-01-30,85.10107421875
2018-01-31,87.18408966064453
2018-02-01,86.49588012695312
2018-02-02,84.22014617919922
2018-02-05,80.75149536132812
2018-02-06,83.8072280883789
2018-02-07,82.2288818359375
2018-02-08,78.00778198242188
2018-02-09,80.91668701171875
2018-02-12,81.78841400146484
2018-02-13,82.4307632446289
2018-02-14,83.72149658203125
2018-02-15,85.42705535888672
2018-02-16,84.818603515625
2018-02-20,85.48240661621094
2018-02-21,84.348388671875
2018-02-22,84.5696792602539
2018-02-23,86.71778106689453
2018-02-26,87.97164916992188
2018-02-27,86.84687042236328
2018-02-28,86.45044708251953
2018-03-01,85.60224914550781
2018-03-02,85.78662872314453
2018-03-05,86.3305892944336
2018-03-06,86.03556060791016
2018-03-07,86.5334243774414
2018-03-08,87.05892181396484
2018-03-09,89.00421905517578
2018-03-12,89.21623992919922
2018-03-13,87.04047393798828
2018-03-14,86.52416229248047
2018-03-15,86.82843017578125
2018-03-16,87.21565246582031
2018-03-19,85.6391372680664
2018-03-20,85.86038208007812
2018-03-21,85.26114654541016
2018-03-22,82.7811279296875
2018-03-23,80.37483215332031
2018-03-26,86.45966339111328
2018-03-27,82.48609161376953
2018-03-28,82.41233825683594
2018-03-29,84.14559173583984
2018-04-02,81.61024475097656
2018-04-03,82.70733642578125
2018-04-04,85.12284851074219
2018-04-05,85.1689224243164
2018-04-06,83.1867446899414
2018-04-09,83.6845932006836
2018-04-10,85.62989807128906
2018-04-11,84.68949890136719
2018-04-12,86.27527618408203
2018-04-13,85.81427764892578
2018-04-16,86.81920623779297
2018-04-17,88.57089233398438
2018-04-18,88.91201782226562
2018-04-19,88.60779571533203
2018-04-20,87.58443450927734
2018-04-23,87.90711212158203
2018-04-24,85.85118865966797
2018-04-25,85.10437774658203
2018-04-26,86.90217590332031
2018-04-27,88.34040832519531
2018-04-30,86.21995544433594
2018-05-01,87.58443450927734
2018-05-02,86.21073150634766
2018-05-03,86.72703552246094
2018-05-04,87.73194122314453
2018-05-07,88.70919799804688
2018-05-08,88.33120727539062
2018-05-09,89.37300109863281
2018-05-10,90.26726531982422
2018-05-11,90.07366180419922
2018-05-14,90.3779067993164
2018-05-15,89.72331237792969
2018-05-16,89.95479583740234
2018-05-17,89.0566635131836
2018-05-18,89.22332000732422
2018-05-21,90.37146759033203
2018-05-22,90.27890014648438
2018-05-23,91.35298156738281
2018-05-24,91.02890014648438
2018-05-25,91.07520294189453
2018-05-29,90.75111389160156
2018-05-30,91.62149810791016
2018-05-31,91.51963806152344
2018-06-01,93.32522583007812
2018-06-04,94.14005279541016
2018-06-05,94.62152862548828
2018-06-06,94.89930725097656
2018-06-07,93.40853881835938
2018-06-08,94.1030044555664
2018-06-11,93.56596374511719
2018-06-12,93.80670166015625
2018-06-13,93.38077545166016
2018-06-14,93.90855407714844
2018-06-15,92.71410369873047
2018-06-18,93.39004516601562
2018-06-19,93.39004516601562
2018-06-20,94.32524108886719
2018-06-21,93.64929962158203
2018-06-22,92.97335815429688
2018-06-25,91.10298156738281
2018-06-26,91.74189758300781
2018-06-27,90.3159408569336
2018-06-28,91.32520294189453
2018-06-29,91.30667877197266
2018-07-02,92.6030044555664
2018-07-03,91.7140884399414
2018-07-05,92.37152099609375
2018-07-06,93.66781616210938
2018-07-09,94.30671691894531
2018-07-10,94.55673217773438
2018-07-11,94.42707824707031
2018-07-12,96.473388671875
2018-07-13,97.6215591430664
2018-07-16,97.14009094238281
2018-07-17,98.10306549072266
2018-07-18,97.33454132080078
2018-07-19,96.66786193847656
2018-07-20,98.39936828613281
2018-07-23,99.97344207763672
2018-07-24,99.6864013671875
2018-07-25,102.62161254882812
2018-07-26,101.50125885009766
2018-07-27,99.70492553710938
2018-07-30,97.56600952148438
2018-07-31,98.22344207763672
2018-08-01,98.40863037109375
2018-08-02,99.60307312011719
2018-08-03,100.03826904296875
2018-08-06,100.1216049194336
2018-08-07,100.8160629272461
2018-08-08,101.38088989257812
2018-08-09,101.54755401611328
2018-08-10,100.92715454101562
2018-08-13,100.19566345214844
2018-08-14,101.44568634033203
2018-08-15,100.07001495361328
2018-08-16,100.05144500732422
2018-08-17,99.99566650390625
2018-08-20,99.33573913574219
2018-08-21,98.50847625732422
2018-08-22,99.51231384277344
2018-08-23,99.9770736694336
2018-08-24,100.75785827636719
2018-08-27,101.87327575683594
2018-08-28,102.48674011230469
2018-08-29,104.12265014648438
2018-08-30,104.05757141113281
2018-08-31,104.41081237792969
2018-09-04,103.83451080322266
2018-09-05,100.84150695800781
2018-09-06,101.07391357421875
2018-09-07,100.58125305175781
2018-09-10,101.66876220703125
2018-09-11,103.39763641357422
2018-09-12,103.83451080322266
2018-09-13,104.94992065429688
2018-09-14,105.37748718261719
2018-09-17,104.23419952392578
2018-09-18,105.22875213623047
2018-09-19,103.8251953125
2018-09-20,105.5633773803711
2018-09-21,106.20474243164062
2018-09-24,106.5858383178711
2018-09-25,106.3813247680664
2018-09-26,105.9444808959961
2018-09-27,106.34418487548828
2018-09-28,106.30699157714844
2018-10-01,107.45955657958984
2018-10-02,107.03197479248047
2018-10-03,107.05058288574219
2018-10-04,104.83837127685547
2018-10-05,104.22488403320312
2018-10-08,103.0351333618164
2018-10-09,104.34574127197266
2018-10-10,98.67578887939453
2018-10-11,98.44341278076172
2018-10-12,101.84537506103516
2018-10-15,100.01426696777344
2018-10-16,103.17457580566406
2018-10-17,102.9050064086914
2018-10-18,100.85081481933594
2018-10-19,100.99952697753906
2018-10-22,101.90116119384766
2018-10-23,100.47900390625
2018-10-24,95.10649871826172
2018-10-25,100.66490936279297
2018-10-26,99.41938018798828
2018-10-29,96.52864074707031
2018-10-30,96.41709899902344
2018-10-31,99.27994537353516
2018-11-01,98.45269775390625
2018-11-02,98.67578887939453
2018-11-05,99.93058013916016
2018-11-06,100.12578582763672
2018-11-07,104.06690979003906
2018-11-08,103.87168884277344
2018-11-09,101.84537506103516
2018-11-12,99.33573913574219
2018-11-13,99.40079498291016
2018-11-14,97.99117279052734
2018-11-15,100.1476058959961
2018-11-16,101.0904541015625
2018-11-19,97.66446685791016
2018-11-20,94.94792175292969
2018-11-21,96.25484466552734
2018-11-23,96.21751403808594
2018-11-26,99.3914794921875
2018-11-27,100.01691436767578
2018-11-28,103.7323226928711
2018-11-29,102.8641586303711
2018-11-30,103.51758575439453
2018-12-03,104.63780212402344
2018-12-04,101.30514526367188
2018-12-06,101.93061828613281
2018-12-07,97.85115051269531
2018-12-10,100.43701171875
2018-12-11,101.37051391601562
2018-12-12,101.82793426513672
2018-12-13,102.17333984375
2018-12-14,98.98069763183594
2018-12-17,96.04946899414062
2018-12-18,97.05766296386719
2018-12-19,96.79627227783203
2018-12-20,94.76121520996094
2018-12-21,91.69927978515625
2018-12-24,87.87185668945312
2018-12-26,93.87437438964844
2018-12-27,94.45313262939453
2018-12-28,93.7156753540039
2018-12-31,94.81723022460938
2019-01-02,94.39715576171875
2019-01-03,90.92447662353516
2019-01-04,95.15328979492188
2019-01-07,95.27464294433594
2019-01-08,95.9654541015625
2019-01-09,97.33771514892578
2019-01-10,96.71227264404297
2019-01-11,95.9654541015625
2019-01-14,95.26534271240234
2019-01-15,98.02853393554688
2019-01-16,98.3739242553711
2019-01-17,99.06472778320312
2019-01-18,100.54901885986328
2019-01-22,98.65399169921875
2019-01-23,99.61549377441406
2019-01-24,99.139404296875
2019-01-25,100.04490661621094
2019-01-28,98.09387969970703
2019-01-29,96.09615325927734
2019-01-30,99.30744171142578
2019-01-31,97.48709106445312
2019-02-01,95.94676208496094
2019-02-04,98.7099838256836
2019-02-05,100.09159851074219
2019-02-06,98.98069763183594
2019-02-07,98.27123260498047
2019-02-08,98.64466094970703
2019-02-11,98.2525634765625
2019-02-12,99.78353881835938
2019-02-13,99.70884704589844
2019-02-14,99.79286193847656
2019-02-15,101.02513122558594
2019-02-19,100.97844696044922
2019-02-20,100.45344543457031
2019-02-21,102.57219696044922
2019-02-22,104.03467559814453
2019-02-25,104.615966796875
2019-02-26,105.33782196044922
2019-02-27,105.15967559814453
2019-02-28,105.02845001220703
2019-03-01,105.49720001220703
2019-03-04,105.24408721923828
2019-03-05,104.71907043457031
2019-03-06,104.76593780517578
2019-03-07,103.49095153808594
2019-03-08,103.60345458984375
2019-03-11,105.7784423828125
2019-03-12,106.5190658569336
2019-03-13,107.3440933227539
2019-03-14,107.42845916748047
2019-03-15,108.66595458984375
