Date,SLG
2019-08-14,82.7821273803711
2019-08-15,83.05817413330078
2019-08-16,84.04557037353516
2019-08-19,84.06680297851562
2019-08-20,82.71842193603516
2019-08-21,82.02830505371094
2019-08-22,83.10063934326172
2019-08-23,81.529296875
2019-08-26,82.38928985595703
2019-08-27,82.30435180664062
2019-08-28,82.92015075683594
2019-08-29,84.04557037353516
2019-08-30,85.17098999023438
2019-09-03,85.4258041381836
2019-09-04,85.78678894042969
2019-09-05,85.45764923095703
2019-09-06,85.89295959472656
2019-09-09,87.82528686523438
2019-09-10,87.59170532226562
2019-09-11,88.5047836303711
2019-09-12,87.7934341430664
2019-09-13,87.02899932861328
2019-09-16,87.03961181640625
2019-09-17,86.61492919921875
2019-09-18,86.69985961914062
2019-09-19,86.77418518066406
2019-09-20,86.3919677734375
2019-09-23,86.4556655883789
2019-09-24,85.39395141601562
2019-09-25,86.48751831054688
2019-09-26,87.37936401367188
2019-09-27,86.83788299560547
2019-09-30,86.79541778564453
2019-10-01,83.34483337402344
2019-10-02,83.76952362060547
2019-10-03,84.91617584228516
2019-10-04,85.43641662597656
2019-10-07,85.25592803955078
2019-10-08,84.59766387939453
2019-10-09,84.85247039794922
2019-10-10,84.1729736328125
2019-10-11,85.21345520019531
2019-10-14,85.4151840209961
2019-10-15,86.80603790283203
2019-10-16,86.59368896484375
2019-10-17,85.96727752685547
2019-10-18,85.40457153320312
2019-10-21,86.3070297241211
2019-10-22,87.38997650146484
2019-10-23,89.30107116699219
