Date,MPC
2015-07-01,53.77000045776367
2015-07-02,54.0099983215332
2015-07-06,54.7599983215332
2015-07-07,55.540000915527344
2015-07-08,53.970001220703125
2015-07-09,53.380001068115234
2015-07-10,54.4900016784668
2015-07-13,58.779998779296875
2015-07-14,58.790000915527344
2015-07-15,57.5099983215332
2015-07-16,58.47999954223633
2015-07-17,58.58000183105469
2015-07-20,57.529998779296875
2015-07-21,57.150001525878906
2015-07-22,57.06999969482422
2015-07-23,56.33000183105469
2015-07-24,56.31999969482422
2015-07-27,54.459999084472656
2015-07-28,54.5099983215332
2015-07-29,55.810001373291016
2015-07-30,53.939998626708984
2015-07-31,54.66999816894531
2015-08-03,53.20000076293945
2015-08-04,52.189998626708984
2015-08-05,51.68000030517578
2015-08-06,52.150001525878906
2015-08-07,51.16999816894531
2015-08-10,53.2599983215332
2015-08-11,55.86000061035156
2015-08-12,57.79999923706055
2015-08-13,56.9900016784668
2015-08-14,55.65999984741211
2015-08-17,55.869998931884766
2015-08-18,55.47999954223633
2015-08-19,54.5
2015-08-20,53.290000915527344
2015-08-21,48.380001068115234
2015-08-24,45.81999969482422
2015-08-25,43.77000045776367
2015-08-26,45.52000045776367
2015-08-27,46.66999816894531
2015-08-28,47.220001220703125
2015-08-31,47.310001373291016
2015-09-01,46.060001373291016
2015-09-02,46.810001373291016
2015-09-03,46.97999954223633
2015-09-04,46.34000015258789
2015-09-08,47.720001220703125
2015-09-09,47.45000076293945
2015-09-10,48.15999984741211
2015-09-11,47.869998931884766
2015-09-14,46.52000045776367
2015-09-15,47.25
2015-09-16,46.66999816894531
2015-09-17,46.83000183105469
2015-09-18,46.09000015258789
2015-09-21,46.16999816894531
2015-09-22,45.939998626708984
2015-09-23,46.2599983215332
2015-09-24,46.66999816894531
2015-09-25,47.33000183105469
2015-09-28,45.029998779296875
2015-09-29,45.540000915527344
2015-09-30,46.33000183105469
2015-10-01,47.93000030517578
2015-10-02,48.38999938964844
2015-10-05,50.58000183105469
2015-10-06,50.040000915527344
2015-10-07,50.290000915527344
2015-10-08,51.08000183105469
2015-10-09,49.63999938964844
2015-10-12,49.77000045776367
2015-10-13,48.779998779296875
2015-10-14,48.59000015258789
2015-10-15,50.099998474121094
2015-10-16,51.130001068115234
2015-10-19,49.060001373291016
2015-10-20,47.34000015258789
2015-10-21,46.779998779296875
2015-10-22,47.650001525878906
2015-10-23,48.59000015258789
2015-10-26,48.720001220703125
2015-10-27,48.97999954223633
2015-10-28,49.84000015258789
2015-10-29,51.2400016784668
2015-10-30,51.79999923706055
2015-11-02,52.91999816894531
2015-11-03,54.630001068115234
2015-11-04,54.79999923706055
2015-11-05,55.650001525878906
2015-11-06,55.970001220703125
2015-11-09,54.31999969482422
2015-11-10,54.77000045776367
2015-11-11,54.849998474121094
2015-11-12,54.709999084472656
2015-11-13,53.68000030517578
2015-11-16,53.77000045776367
2015-11-17,54.2599983215332
2015-11-18,55.68000030517578
2015-11-19,55.810001373291016
2015-11-20,55.93000030517578
2015-11-23,56.40999984741211
2015-11-24,57.189998626708984
2015-11-25,58.04999923706055
2015-11-27,58.56999969482422
2015-11-30,58.40999984741211
2015-12-01,59.34000015258789
2015-12-02,58.0099983215332
2015-12-03,54.439998626708984
2015-12-04,55.630001068115234
2015-12-07,53.689998626708984
2015-12-08,52.72999954223633
2015-12-09,51.97999954223633
2015-12-10,52.349998474121094
2015-12-11,49.619998931884766
2015-12-14,47.9900016784668
2015-12-15,49.15999984741211
2015-12-16,49.70000076293945
2015-12-17,51.31999969482422
2015-12-18,50.349998474121094
2015-12-21,51.400001525878906
2015-12-22,51.599998474121094
2015-12-23,52.709999084472656
2015-12-24,52.63999938964844
2015-12-28,51.599998474121094
2015-12-29,52.15999984741211
2015-12-30,52.29999923706055
2015-12-31,51.84000015258789
2016-01-04,51.2400016784668
2016-01-05,50.599998474121094
2016-01-06,48.720001220703125
2016-01-07,47.9900016784668
2016-01-08,46.189998626708984
2016-01-11,45.720001220703125
2016-01-12,46.38999938964844
2016-01-13,42.279998779296875
2016-01-14,43.65999984741211
2016-01-15,41.41999816894531
2016-01-19,41.20000076293945
2016-01-20,40.5
2016-01-21,39.61000061035156
2016-01-22,42.83000183105469
2016-01-25,40.77000045776367
2016-01-26,41.560001373291016
2016-01-27,39.86000061035156
2016-01-28,40.220001220703125
2016-01-29,41.790000915527344
2016-02-01,41.77000045776367
2016-02-02,40.27000045776367
2016-02-03,37.20000076293945
2016-02-04,34.939998626708984
2016-02-05,32.29999923706055
2016-02-08,30.729999542236328
2016-02-09,31.399999618530273
2016-02-10,31.670000076293945
2016-02-11,30.829999923706055
2016-02-12,31.729999542236328
