Date,REG
2018-07-02,61.54999923706055
2018-07-03,61.63999938964844
2018-07-05,62.13999938964844
2018-07-06,62.36000061035156
2018-07-09,61.91999816894531
2018-07-10,61.689998626708984
2018-07-11,61.31999969482422
2018-07-12,61.290000915527344
2018-07-13,61.220001220703125
2018-07-16,61.029998779296875
2018-07-17,60.77000045776367
2018-07-18,60.689998626708984
2018-07-19,61.47999954223633
2018-07-20,61.439998626708984
2018-07-23,61.779998779296875
2018-07-24,60.970001220703125
2018-07-25,62.83000183105469
2018-07-26,62.900001525878906
2018-07-27,61.869998931884766
2018-07-30,62.70000076293945
2018-07-31,63.630001068115234
2018-08-01,63.630001068115234
2018-08-02,63.599998474121094
2018-08-03,64.83999633789062
2018-08-06,63.689998626708984
2018-08-07,63.36000061035156
2018-08-08,63.189998626708984
2018-08-09,63.31999969482422
2018-08-10,63.25
2018-08-13,62.849998474121094
2018-08-14,63.380001068115234
2018-08-15,63.810001373291016
2018-08-16,64.2699966430664
2018-08-17,65.20999908447266
2018-08-20,65.68000030517578
2018-08-21,65.05999755859375
2018-08-22,64.77999877929688
2018-08-23,64.95999908447266
2018-08-24,65.44000244140625
2018-08-27,65.0
2018-08-28,66.06999969482422
2018-08-29,66.0
2018-08-30,65.77999877929688
2018-08-31,66.02999877929688
2018-09-04,65.0999984741211
2018-09-05,65.87999725341797
2018-09-06,66.37000274658203
2018-09-07,65.13999938964844
2018-09-10,65.68000030517578
2018-09-11,65.69000244140625
2018-09-12,65.2699966430664
2018-09-13,65.7699966430664
2018-09-14,64.6500015258789
2018-09-17,65.48999786376953
2018-09-18,65.3499984741211
2018-09-19,64.5
2018-09-20,65.31999969482422
2018-09-21,65.37000274658203
2018-09-24,63.95000076293945
2018-09-25,64.30999755859375
2018-09-26,63.380001068115234
2018-09-27,63.459999084472656
2018-09-28,64.66999816894531
2018-10-01,64.48999786376953
2018-10-02,64.19000244140625
2018-10-03,63.20000076293945
2018-10-04,63.040000915527344
2018-10-05,63.130001068115234
2018-10-08,64.26000213623047
2018-10-09,64.05000305175781
2018-10-10,63.20000076293945
2018-10-11,61.66999816894531
2018-10-12,61.7400016784668
2018-10-15,61.91999816894531
2018-10-16,62.97999954223633
2018-10-17,63.02000045776367
2018-10-18,62.939998626708984
2018-10-19,63.45000076293945
2018-10-22,62.52000045776367
2018-10-23,62.75
2018-10-24,62.7599983215332
2018-10-25,64.19000244140625
2018-10-26,64.08999633789062
2018-10-29,64.9000015258789
2018-10-30,64.88999938964844
2018-10-31,63.36000061035156
2018-11-01,64.05999755859375
2018-11-02,62.810001373291016
2018-11-05,63.290000915527344
2018-11-06,63.470001220703125
2018-11-07,64.0999984741211
2018-11-08,64.94000244140625
2018-11-09,65.25
2018-11-12,65.02999877929688
2018-11-13,64.54000091552734
2018-11-14,63.880001068115234
2018-11-15,62.529998779296875
2018-11-16,63.52000045776367
2018-11-19,63.560001373291016
2018-11-20,63.54999923706055
2018-11-21,63.189998626708984
2018-11-23,62.77000045776367
2018-11-26,62.58000183105469
2018-11-27,62.63999938964844
2018-11-28,62.869998931884766
2018-11-29,62.81999969482422
2018-11-30,63.65999984741211
2018-12-03,64.05999755859375
2018-12-04,63.189998626708984
2018-12-06,65.81999969482422
2018-12-07,65.05999755859375
2018-12-10,64.16000366210938
2018-12-11,63.93000030517578
2018-12-12,62.209999084472656
2018-12-13,62.29999923706055
2018-12-14,61.5
2018-12-17,58.2400016784668
2018-12-18,59.27000045776367
2018-12-19,57.75
2018-12-20,57.529998779296875
2018-12-21,57.459999084472656
2018-12-24,55.7599983215332
2018-12-26,58.08000183105469
2018-12-27,58.34000015258789
2018-12-28,58.470001220703125
2018-12-31,58.68000030517578
2019-01-02,56.810001373291016
2019-01-03,56.88999938964844
2019-01-04,57.099998474121094
2019-01-07,57.65999984741211
2019-01-08,58.880001068115234
2019-01-09,58.810001373291016
2019-01-10,59.560001373291016
2019-01-11,59.790000915527344
2019-01-14,59.83000183105469
2019-01-15,60.599998474121094
2019-01-16,61.16999816894531
2019-01-17,61.45000076293945
2019-01-18,61.689998626708984
2019-01-22,61.54999923706055
2019-01-23,61.459999084472656
2019-01-24,61.439998626708984
2019-01-25,62.75
2019-01-28,63.5
2019-01-29,63.90999984741211
2019-01-30,64.95999908447266
2019-01-31,65.0
2019-02-01,64.44999694824219
2019-02-04,64.83999633789062
2019-02-05,64.7699966430664
2019-02-06,64.48999786376953
2019-02-07,65.7300033569336
2019-02-08,65.72000122070312
2019-02-11,66.2699966430664
2019-02-12,65.33000183105469
2019-02-13,65.4800033569336
2019-02-14,65.76000213623047
2019-02-15,66.31999969482422
2019-02-19,66.56999969482422
2019-02-20,65.83000183105469
2019-02-21,66.37000274658203
2019-02-22,65.87999725341797
2019-02-25,65.77999877929688
2019-02-26,65.79000091552734
2019-02-27,65.08999633789062
2019-02-28,65.25
2019-03-01,64.18000030517578
2019-03-04,64.5199966430664
2019-03-05,65.0999984741211
2019-03-06,64.44000244140625
2019-03-07,64.01000213623047
2019-03-08,63.77000045776367
2019-03-11,64.54000091552734
2019-03-12,64.9800033569336
2019-03-13,65.31999969482422
2019-03-14,65.31999969482422
2019-03-15,64.76000213623047
2019-03-18,64.47000122070312
2019-03-19,64.33999633789062
2019-03-20,64.80999755859375
2019-03-21,66.0
2019-03-22,66.11000061035156
2019-03-25,66.12999725341797
2019-03-26,67.11000061035156
2019-03-27,67.37000274658203
2019-03-28,68.05000305175781
2019-03-29,67.48999786376953
2019-04-01,67.68000030517578
2019-04-02,67.66000366210938
2019-04-03,67.94999694824219
2019-04-04,67.9800033569336
2019-04-05,68.86000061035156
2019-04-08,68.2300033569336
2019-04-09,67.55000305175781
2019-04-10,68.77999877929688
2019-04-11,68.36000061035156
2019-04-12,68.86000061035156
2019-04-15,68.38999938964844
2019-04-16,66.45999908447266
2019-04-17,65.69000244140625
2019-04-18,66.37999725341797
2019-04-22,64.63999938964844
2019-04-23,65.97000122070312
2019-04-24,66.94000244140625
2019-04-25,67.41999816894531
2019-04-26,67.56999969482422
2019-04-29,66.63999938964844
2019-04-30,67.16999816894531
2019-05-01,67.30000305175781
2019-05-02,66.95999908447266
2019-05-03,66.80000305175781
2019-05-06,66.30000305175781
2019-05-07,65.12000274658203
2019-05-08,65.27999877929688
2019-05-09,65.37999725341797
2019-05-10,65.54000091552734
2019-05-13,65.98999786376953
2019-05-14,66.43000030517578
2019-05-15,66.8499984741211
2019-05-16,67.25
2019-05-17,66.95999908447266
2019-05-20,66.06999969482422
2019-05-21,66.48999786376953
2019-05-22,66.38999938964844
2019-05-23,66.7300033569336
2019-05-24,66.76000213623047
2019-05-28,66.41999816894531
2019-05-29,65.11000061035156
2019-05-30,65.30000305175781
2019-05-31,65.95999908447266
2019-06-03,66.01000213623047
2019-06-04,65.8499984741211
2019-06-05,67.91000366210938
2019-06-06,67.88999938964844
2019-06-07,67.47000122070312
2019-06-10,67.4800033569336
2019-06-11,67.52999877929688
2019-06-12,67.80000305175781
2019-06-13,68.51000213623047
2019-06-14,68.87000274658203
2019-06-17,69.55999755859375
2019-06-18,69.19000244140625
2019-06-19,69.73999786376953
2019-06-20,69.9000015258789
2019-06-21,69.5199966430664
2019-06-24,68.86000061035156
2019-06-25,68.0199966430664
2019-06-26,66.2300033569336
2019-06-27,66.9000015258789
2019-06-28,66.73999786376953
2019-07-01,66.72000122070312
2019-07-02,67.75
2019-07-03,68.80999755859375
2019-07-05,68.4800033569336
2019-07-08,68.81999969482422
2019-07-09,69.41000366210938
2019-07-10,69.41999816894531
2019-07-11,68.5999984741211
2019-07-12,68.54000091552734
2019-07-15,68.13999938964844
2019-07-16,67.2300033569336
2019-07-17,66.54000091552734
2019-07-18,66.54000091552734
2019-07-19,65.01000213623047
2019-07-22,64.62999725341797
2019-07-23,65.55000305175781
2019-07-24,66.1500015258789
2019-07-25,66.12000274658203
2019-07-26,66.19999694824219
2019-07-29,66.73999786376953
2019-07-30,66.93000030517578
2019-07-31,66.69999694824219
2019-08-01,65.95999908447266
2019-08-02,65.76000213623047
2019-08-05,63.84000015258789
2019-08-06,64.20999908447266
2019-08-07,64.69999694824219
2019-08-08,65.5999984741211
2019-08-09,64.9800033569336
2019-08-12,64.83999633789062
2019-08-13,65.19999694824219
2019-08-14,64.70999908447266
2019-08-15,65.04000091552734
2019-08-16,65.19000244140625
2019-08-19,65.7300033569336
2019-08-20,65.0
2019-08-21,65.36000061035156
2019-08-22,65.16000366210938
2019-08-23,63.34000015258789
2019-08-26,63.61000061035156
2019-08-27,62.83000183105469
2019-08-28,63.31999969482422
2019-08-29,64.43000030517578
2019-08-30,64.51000213623047
2019-09-03,65.33000183105469
2019-09-04,66.4800033569336
2019-09-05,66.58000183105469
2019-09-06,66.91999816894531
2019-09-09,68.38999938964844
2019-09-10,68.22000122070312
2019-09-11,68.72000122070312
2019-09-12,69.06999969482422
2019-09-13,68.05999755859375
2019-09-16,68.2300033569336
2019-09-17,68.11000061035156
2019-09-18,67.88999938964844
2019-09-19,68.0
2019-09-20,67.7300033569336
2019-09-23,67.66999816894531
2019-09-24,67.62000274658203
2019-09-25,67.55000305175781
2019-09-26,68.8499984741211
2019-09-27,69.08000183105469
2019-09-30,69.48999786376953
2019-10-01,69.23999786376953
2019-10-02,68.4800033569336
2019-10-03,68.30000305175781
2019-10-04,69.0199966430664
2019-10-07,68.87000274658203
2019-10-08,68.37000274658203
2019-10-09,68.22000122070312
2019-10-10,68.30000305175781
2019-10-11,68.48999786376953
2019-10-14,68.44000244140625
2019-10-15,68.5999984741211
2019-10-16,68.47000122070312
2019-10-17,68.47000122070312
2019-10-18,68.81999969482422
2019-10-21,69.5
2019-10-22,69.6500015258789
2019-10-23,69.29000091552734
2019-10-24,68.91999816894531
2019-10-25,68.5
2019-10-28,68.08000183105469
2019-10-29,68.56999969482422
2019-10-30,69.75
2019-10-31,67.23999786376953
2019-11-01,67.08999633789062
2019-11-04,66.31999969482422
2019-11-05,66.75
2019-11-06,66.72000122070312
2019-11-07,65.56999969482422
2019-11-08,64.66000366210938
2019-11-11,64.83000183105469
2019-11-12,64.80999755859375
2019-11-13,64.69000244140625
2019-11-14,65.7699966430664
2019-11-15,65.37000274658203
2019-11-18,65.19999694824219
2019-11-19,65.25
2019-11-20,64.41000366210938
2019-11-21,63.939998626708984
2019-11-22,64.13999938964844
2019-11-25,64.3499984741211
2019-11-26,64.69999694824219
2019-11-27,65.06999969482422
2019-11-29,65.04000091552734
2019-12-02,63.77000045776367
2019-12-03,64.12999725341797
2019-12-04,64.56999969482422
2019-12-05,64.0
2019-12-06,64.36000061035156
2019-12-09,64.5999984741211
2019-12-10,64.25
2019-12-11,62.650001525878906
2019-12-12,60.81999969482422
2019-12-13,60.90999984741211
2019-12-16,61.779998779296875
2019-12-17,61.47999954223633
2019-12-18,62.36000061035156
2019-12-19,62.540000915527344
2019-12-20,62.650001525878906
2019-12-23,61.939998626708984
2019-12-24,61.869998931884766
2019-12-26,62.0
2019-12-27,62.459999084472656
2019-12-30,62.400001525878906
2019-12-31,63.09000015258789
2020-01-02,61.68000030517578
2020-01-03,62.40999984741211
2020-01-06,62.56999969482422
2020-01-07,61.68000030517578
2020-01-08,62.18000030517578
2020-01-09,61.54999923706055
2020-01-10,61.91999816894531
2020-01-13,62.119998931884766
2020-01-14,62.65999984741211
2020-01-15,63.04999923706055
2020-01-16,63.25
2020-01-17,63.20000076293945
2020-01-21,63.849998474121094
2020-01-22,63.61000061035156
2020-01-23,64.08000183105469
2020-01-24,63.790000915527344
2020-01-27,63.33000183105469
2020-01-28,63.75
2020-01-29,62.970001220703125
2020-01-30,62.38999938964844
2020-01-31,62.040000915527344
2020-02-03,61.91999816894531
2020-02-04,62.650001525878906
2020-02-05,63.439998626708984
2020-02-06,63.5099983215332
2020-02-07,63.119998931884766
2020-02-10,63.79999923706055
2020-02-11,62.650001525878906
2020-02-12,62.310001373291016
2020-02-13,62.83000183105469
2020-02-14,64.0199966430664
2020-02-18,64.23999786376953
2020-02-19,63.34000015258789
2020-02-20,64.05999755859375
2020-02-21,63.68000030517578
2020-02-24,63.41999816894531
2020-02-25,61.86000061035156
2020-02-26,61.45000076293945
2020-02-27,58.459999084472656
2020-02-28,57.439998626708984
2020-03-02,60.290000915527344
2020-03-03,58.91999816894531
2020-03-04,62.060001373291016
2020-03-05,61.709999084472656
2020-03-06,60.439998626708984
2020-03-09,56.20000076293945
2020-03-10,57.97999954223633
2020-03-11,55.349998474121094
2020-03-12,51.63999938964844
2020-03-13,55.25
2020-03-16,44.939998626708984
2020-03-17,47.68000030517578
2020-03-18,37.790000915527344
2020-03-19,37.529998779296875
2020-03-20,35.29999923706055
2020-03-23,34.880001068115234
2020-03-24,39.45000076293945
2020-03-25,41.2400016784668
2020-03-26,42.34000015258789
2020-03-27,40.4900016784668
2020-03-30,39.95000076293945
2020-03-31,38.43000030517578
2020-04-01,35.529998779296875
2020-04-02,33.20000076293945
2020-04-03,32.27000045776367
2020-04-06,35.150001525878906
2020-04-07,36.77000045776367
2020-04-08,40.88999938964844
2020-04-09,44.119998931884766
2020-04-13,43.130001068115234
2020-04-14,43.95000076293945
2020-04-15,41.310001373291016
2020-04-16,37.06999969482422
2020-04-17,38.65999984741211
2020-04-20,37.189998626708984
2020-04-21,35.59000015258789
2020-04-22,35.439998626708984
2020-04-23,35.619998931884766
2020-04-24,35.43000030517578
2020-04-27,37.439998626708984
2020-04-28,40.529998779296875
2020-04-29,44.40999984741211
2020-04-30,43.90999984741211
2020-05-01,40.91999816894531
2020-05-04,40.22999954223633
2020-05-05,40.31999969482422
2020-05-06,38.130001068115234
2020-05-07,39.119998931884766
2020-05-08,41.959999084472656
2020-05-11,40.58000183105469
2020-05-12,38.5099983215332
2020-05-13,36.06999969482422
2020-05-14,36.5099983215332
2020-05-15,36.810001373291016
2020-05-18,41.31999969482422
2020-05-19,41.650001525878906
2020-05-20,41.369998931884766
2020-05-21,42.09000015258789
2020-05-22,41.2599983215332
2020-05-26,45.119998931884766
2020-05-27,45.849998474121094
2020-05-28,44.689998626708984
2020-05-29,42.790000915527344
2020-06-01,45.400001525878906
2020-06-02,45.790000915527344
2020-06-03,49.25
2020-06-04,49.810001373291016
2020-06-05,50.79999923706055
2020-06-08,53.70000076293945
2020-06-09,50.779998779296875
2020-06-10,48.15999984741211
2020-06-11,44.720001220703125
2020-06-12,47.88999938964844
2020-06-15,47.939998626708984
2020-06-16,49.06999969482422
2020-06-17,46.86000061035156
2020-06-18,46.45000076293945
2020-06-19,44.63999938964844
2020-06-22,45.40999984741211
2020-06-23,46.130001068115234
2020-06-24,44.36000061035156
2020-06-25,45.08000183105469
2020-06-26,44.4900016784668
2020-06-29,45.81999969482422
2020-06-30,45.88999938964844
2020-07-01,46.16999816894531
2020-07-02,45.72999954223633
2020-07-06,45.97999954223633
2020-07-07,44.09000015258789
2020-07-08,43.400001525878906
2020-07-09,42.119998931884766
2020-07-10,42.939998626708984
2020-07-13,42.59000015258789
2020-07-14,42.06999969482422
2020-07-15,42.970001220703125
2020-07-16,42.099998474121094
2020-07-17,41.70000076293945
2020-07-20,41.16999816894531
2020-07-21,40.58000183105469
2020-07-22,41.369998931884766
2020-07-23,40.43000030517578
2020-07-24,39.959999084472656
2020-07-27,39.90999984741211
2020-07-28,41.75
2020-07-29,42.11000061035156
2020-07-30,41.810001373291016
2020-07-31,41.029998779296875
2020-08-03,40.59000015258789
2020-08-04,41.060001373291016
2020-08-05,40.97999954223633
2020-08-06,40.959999084472656
2020-08-07,41.650001525878906
2020-08-10,42.869998931884766
2020-08-11,43.5
2020-08-12,43.66999816894531
2020-08-13,42.4900016784668
2020-08-14,42.880001068115234
2020-08-17,42.720001220703125
2020-08-18,41.81999969482422
2020-08-19,40.20000076293945
2020-08-20,41.150001525878906
2020-08-21,40.459999084472656
2020-08-24,41.04999923706055
2020-08-25,40.95000076293945
2020-08-26,40.099998474121094
2020-08-27,40.650001525878906
2020-08-28,40.439998626708984
2020-08-31,39.709999084472656
2020-09-01,39.400001525878906
2020-09-02,41.029998779296875
2020-09-03,41.22999954223633
2020-09-04,41.529998779296875
2020-09-08,40.970001220703125
2020-09-09,40.869998931884766
2020-09-10,39.34000015258789
2020-09-11,38.599998474121094
2020-09-14,40.040000915527344
2020-09-15,41.209999084472656
2020-09-16,41.61000061035156
2020-09-17,41.290000915527344
2020-09-18,40.06999969482422
2020-09-21,37.209999084472656
2020-09-22,37.2599983215332
2020-09-23,36.529998779296875
2020-09-24,36.779998779296875
2020-09-25,37.41999816894531
2020-09-28,38.560001373291016
2020-09-29,37.77000045776367
2020-09-30,38.02000045776367
2020-10-01,39.400001525878906
