Date,GPC
2018-06-25,92.25
2018-06-26,92.55999755859375
2018-06-27,91.91000366210938
2018-06-28,91.7300033569336
2018-06-29,91.79000091552734
2018-07-02,91.01000213623047
2018-07-03,90.72000122070312
2018-07-05,91.37999725341797
2018-07-06,90.73999786376953
2018-07-09,92.73999786376953
2018-07-10,93.41999816894531
2018-07-11,92.05999755859375
2018-07-12,92.41999816894531
2018-07-13,93.25
2018-07-16,93.23999786376953
2018-07-17,94.18000030517578
2018-07-18,94.62999725341797
2018-07-19,97.30000305175781
2018-07-20,98.05999755859375
2018-07-23,98.56999969482422
2018-07-24,97.87999725341797
2018-07-25,97.0
2018-07-26,97.61000061035156
2018-07-27,96.69000244140625
2018-07-30,96.51000213623047
2018-07-31,97.30999755859375
2018-08-01,97.1500015258789
2018-08-02,97.83000183105469
2018-08-03,98.04000091552734
2018-08-06,98.37999725341797
2018-08-07,99.30000305175781
2018-08-08,99.33000183105469
2018-08-09,99.37000274658203
2018-08-10,98.02999877929688
2018-08-13,96.58000183105469
2018-08-14,98.2699966430664
2018-08-15,98.0999984741211
2018-08-16,98.45999908447266
2018-08-17,98.88999938964844
2018-08-20,99.4800033569336
2018-08-21,99.77999877929688
2018-08-22,99.27999877929688
2018-08-23,99.58999633789062
2018-08-24,99.12999725341797
2018-08-27,99.83999633789062
2018-08-28,99.61000061035156
2018-08-29,100.12000274658203
2018-08-30,99.08000183105469
2018-08-31,99.8499984741211
2018-09-04,100.19000244140625
2018-09-05,101.11000061035156
2018-09-06,101.23999786376953
2018-09-07,101.38999938964844
2018-09-10,101.80000305175781
2018-09-11,101.9800033569336
2018-09-12,101.69999694824219
2018-09-13,101.62999725341797
2018-09-14,101.9000015258789
2018-09-17,100.68000030517578
2018-09-18,101.30999755859375
2018-09-19,101.02999877929688
2018-09-20,101.51000213623047
2018-09-21,101.13999938964844
2018-09-24,99.38999938964844
2018-09-25,98.7699966430664
2018-09-26,99.45999908447266
2018-09-27,99.44999694824219
2018-09-28,99.4000015258789
2018-10-01,99.27999877929688
2018-10-02,100.06999969482422
2018-10-03,97.95999908447266
2018-10-04,97.75
2018-10-05,99.2300033569336
2018-10-08,99.73999786376953
2018-10-09,98.08000183105469
2018-10-10,96.63999938964844
2018-10-11,94.75
2018-10-12,94.8499984741211
2018-10-15,96.25
2018-10-16,97.05999755859375
2018-10-17,95.13999938964844
2018-10-18,100.81999969482422
2018-10-19,101.33999633789062
2018-10-22,100.79000091552734
2018-10-23,100.56999969482422
2018-10-24,99.55999755859375
2018-10-25,100.5999984741211
2018-10-26,98.55999755859375
2018-10-29,99.75
2018-10-30,98.33000183105469
2018-10-31,97.91999816894531
2018-11-01,97.83000183105469
2018-11-02,97.0199966430664
2018-11-05,98.08000183105469
2018-11-06,98.55999755859375
2018-11-07,100.45999908447266
2018-11-08,101.08000183105469
2018-11-09,100.61000061035156
2018-11-12,100.29000091552734
2018-11-13,101.41000366210938
2018-11-14,101.87000274658203
2018-11-15,101.58999633789062
2018-11-16,102.41000366210938
2018-11-19,101.66000366210938
2018-11-20,99.5199966430664
2018-11-21,100.01000213623047
2018-11-23,99.72000122070312
2018-11-26,101.19000244140625
2018-11-27,102.01000213623047
2018-11-28,103.87999725341797
2018-11-29,103.08999633789062
2018-11-30,103.70999908447266
2018-12-03,104.19999694824219
2018-12-04,103.23999786376953
2018-12-06,101.05000305175781
2018-12-07,99.54000091552734
2018-12-10,99.31999969482422
2018-12-11,99.11000061035156
2018-12-12,100.11000061035156
2018-12-13,100.11000061035156
2018-12-14,98.9000015258789
2018-12-17,96.5
2018-12-18,96.20999908447266
2018-12-19,94.79000091552734
2018-12-20,93.80000305175781
2018-12-21,93.20999908447266
2018-12-24,91.8499984741211
2018-12-26,94.80999755859375
2018-12-27,95.19999694824219
2018-12-28,95.51000213623047
2018-12-31,96.0199966430664
2019-01-02,94.79000091552734
2019-01-03,93.27999877929688
2019-01-04,93.79000091552734
2019-01-07,94.62000274658203
2019-01-08,95.1500015258789
2019-01-09,96.20999908447266
2019-01-10,97.05999755859375
2019-01-11,96.16000366210938
2019-01-14,95.2699966430664
2019-01-15,96.68000030517578
2019-01-16,96.05000305175781
2019-01-17,97.05999755859375
2019-01-18,97.93000030517578
2019-01-22,96.79000091552734
2019-01-23,96.86000061035156
2019-01-24,95.54000091552734
2019-01-25,96.80000305175781
2019-01-28,96.91000366210938
2019-01-29,98.31999969482422
2019-01-30,99.43000030517578
2019-01-31,99.81999969482422
2019-02-01,100.87999725341797
2019-02-04,101.38999938964844
2019-02-05,102.56999969482422
2019-02-06,102.52999877929688
2019-02-07,102.87000274658203
2019-02-08,102.83999633789062
2019-02-11,103.61000061035156
2019-02-12,105.55000305175781
2019-02-13,105.95999908447266
2019-02-14,105.69000244140625
2019-02-15,107.58999633789062
2019-02-19,109.18000030517578
2019-02-20,109.11000061035156
2019-02-21,109.9000015258789
2019-02-22,110.80999755859375
2019-02-25,109.63999938964844
2019-02-26,109.80000305175781
2019-02-27,109.16000366210938
2019-02-28,108.77999877929688
2019-03-01,109.1500015258789
2019-03-04,108.51000213623047
2019-03-05,108.33000183105469
2019-03-06,107.80000305175781
2019-03-07,106.8499984741211
2019-03-08,105.94000244140625
2019-03-11,106.36000061035156
2019-03-12,106.72000122070312
2019-03-13,107.16999816894531
2019-03-14,107.0999984741211
2019-03-15,107.05000305175781
2019-03-18,107.30999755859375
2019-03-19,107.20999908447266
2019-03-20,107.25
2019-03-21,109.0999984741211
2019-03-22,107.4800033569336
2019-03-25,108.08999633789062
2019-03-26,109.18000030517578
2019-03-27,109.5199966430664
2019-03-28,111.0
2019-03-29,112.02999877929688
