Date,MSI
2022-11-23,266.0
2022-11-25,268.42999267578125
2022-11-28,265.9800109863281
2022-11-29,264.4599914550781
2022-11-30,272.20001220703125
2022-12-01,271.7799987792969
2022-12-02,272.70001220703125
2022-12-05,268.2300109863281
2022-12-06,266.1700134277344
2022-12-07,266.7900085449219
2022-12-08,269.7900085449219
2022-12-09,265.57000732421875
2022-12-12,270.8399963378906
2022-12-13,267.1499938964844
2022-12-14,265.8299865722656
2022-12-15,257.1400146484375
2022-12-16,252.44000244140625
2022-12-19,254.58999633789062
2022-12-20,255.82000732421875
2022-12-21,257.5
2022-12-22,255.4199981689453
2022-12-23,256.6300048828125
2022-12-27,256.6300048828125
2022-12-28,253.8000030517578
2022-12-29,258.80999755859375
2022-12-30,257.7099914550781
2023-01-03,257.3999938964844
2023-01-04,258.0199890136719
2023-01-05,255.1199951171875
2023-01-06,263.8399963378906
2023-01-09,260.6099853515625
2023-01-10,262.3500061035156
2023-01-11,264.3399963378906
2023-01-12,264.7099914550781
2023-01-13,266.010009765625
2023-01-17,263.2900085449219
2023-01-18,256.8599853515625
2023-01-19,252.52999877929688
2023-01-20,255.30999755859375
2023-01-23,256.82000732421875
2023-01-24,256.2300109863281
2023-01-25,258.57000732421875
2023-01-26,257.25
2023-01-27,254.39999389648438
2023-01-30,252.24000549316406
2023-01-31,257.010009765625
2023-02-01,259.7699890136719
2023-02-02,255.9199981689453
2023-02-03,256.44000244140625
2023-02-06,258.239990234375
2023-02-07,257.79998779296875
2023-02-08,258.0
2023-02-09,257.1499938964844
2023-02-10,271.5199890136719
2023-02-13,271.57000732421875
2023-02-14,270.4200134277344
2023-02-15,272.010009765625
2023-02-16,267.3599853515625
2023-02-17,269.4200134277344
2023-02-21,268.4200134277344
2023-02-22,264.1099853515625
2023-02-23,264.0
2023-02-24,261.79998779296875
2023-02-27,262.94000244140625
2023-02-28,262.80999755859375
2023-03-01,263.3500061035156
2023-03-02,263.55999755859375
2023-03-03,266.55999755859375
2023-03-06,268.0
2023-03-07,265.9599914550781
2023-03-08,267.5899963378906
2023-03-09,265.17999267578125
2023-03-10,261.4800109863281
2023-03-13,261.1499938964844
2023-03-14,266.25
2023-03-15,258.7200012207031
2023-03-16,268.5799865722656
2023-03-17,264.239990234375
2023-03-20,268.1099853515625
2023-03-21,271.6600036621094
2023-03-22,267.5400085449219
2023-03-23,268.1600036621094
2023-03-24,271.67999267578125
2023-03-27,274.20001220703125
2023-03-28,272.8800048828125
2023-03-29,276.80999755859375
2023-03-30,281.6499938964844
2023-03-31,286.1300048828125
2023-04-03,285.42999267578125
2023-04-04,285.8999938964844
2023-04-05,286.1400146484375
2023-04-06,283.4599914550781
2023-04-10,283.6199951171875
2023-04-11,283.5
2023-04-12,285.7200012207031
2023-04-13,289.3999938964844
2023-04-14,291.4599914550781
2023-04-17,290.9200134277344
2023-04-18,290.5
2023-04-19,288.8699951171875
2023-04-20,287.7200012207031
2023-04-21,292.75
2023-04-24,293.3999938964844
2023-04-25,289.29998779296875
2023-04-26,287.69000244140625
2023-04-27,293.6499938964844
2023-04-28,291.3999938964844
2023-05-01,294.57000732421875
2023-05-02,293.1600036621094
2023-05-03,288.6199951171875
2023-05-04,290.4100036621094
2023-05-05,281.55999755859375
2023-05-08,284.8999938964844
2023-05-09,286.57000732421875
2023-05-10,289.54998779296875
2023-05-11,288.4200134277344
2023-05-12,292.9599914550781
2023-05-15,291.8800048828125
2023-05-16,291.3800048828125
2023-05-17,292.6499938964844
2023-05-18,296.5299987792969
2023-05-19,297.45001220703125
2023-05-22,293.760009765625
2023-05-23,285.42999267578125
2023-05-24,283.5799865722656
2023-05-25,282.0
2023-05-26,284.57000732421875
2023-05-30,285.0299987792969
