Date,AWK
2021-09-14,184.8800048828125
2021-09-15,183.64999389648438
2021-09-16,181.6999969482422
2021-09-17,178.0399932861328
2021-09-20,179.25
2021-09-21,178.4600067138672
2021-09-22,177.72000122070312
2021-09-23,177.8300018310547
2021-09-24,176.7899932861328
2021-09-27,170.7100067138672
2021-09-28,168.19000244140625
2021-09-29,170.3000030517578
2021-09-30,169.0399932861328
2021-10-01,168.33999633789062
2021-10-04,170.91000366210938
2021-10-05,171.60000610351562
2021-10-06,174.17999267578125
2021-10-07,172.47000122070312
2021-10-08,170.8300018310547
2021-10-11,168.86000061035156
2021-10-12,169.5399932861328
2021-10-13,169.39999389648438
2021-10-14,171.17999267578125
2021-10-15,171.4199981689453
2021-10-18,170.38999938964844
2021-10-19,172.64999389648438
2021-10-20,173.97000122070312
2021-10-21,173.5500030517578
2021-10-22,175.80999755859375
2021-10-25,174.85000610351562
2021-10-26,174.9499969482422
2021-10-27,173.22000122070312
2021-10-28,175.30999755859375
2021-10-29,174.17999267578125
2021-11-01,173.69000244140625
2021-11-02,176.8000030517578
2021-11-03,168.00999450683594
2021-11-04,168.77000427246094
2021-11-05,169.66000366210938
2021-11-08,169.00999450683594
2021-11-09,169.52000427246094
2021-11-10,172.0
2021-11-11,170.64999389648438
2021-11-12,170.74000549316406
2021-11-15,172.67999267578125
2021-11-16,170.74000549316406
2021-11-17,170.75
2021-11-18,171.49000549316406
2021-11-19,173.3800048828125
2021-11-22,174.57000732421875
2021-11-23,173.0800018310547
2021-11-24,173.41000366210938
2021-11-26,170.30999755859375
2021-11-29,173.32000732421875
2021-11-30,168.57000732421875
2021-12-01,167.8000030517578
2021-12-02,170.3699951171875
2021-12-03,171.6300048828125
2021-12-06,173.9199981689453
2021-12-07,176.52000427246094
2021-12-08,176.75999450683594
2021-12-09,175.82000732421875
2021-12-10,176.13999938964844
2021-12-13,180.89999389648438
2021-12-14,179.3000030517578
2021-12-15,182.27000427246094
2021-12-16,182.92999267578125
2021-12-17,183.11000061035156
2021-12-20,182.6199951171875
2021-12-21,181.27000427246094
2021-12-22,183.3699951171875
2021-12-23,182.0800018310547
2021-12-27,183.5800018310547
2021-12-28,186.13999938964844
2021-12-29,187.38999938964844
2021-12-30,188.02999877929688
2021-12-31,188.86000061035156
2022-01-03,184.13999938964844
2022-01-04,179.4199981689453
2022-01-05,178.10000610351562
2022-01-06,175.3000030517578
2022-01-07,173.5
2022-01-10,170.02999877929688
2022-01-11,168.30999755859375
2022-01-12,169.17999267578125
2022-01-13,168.08999633789062
2022-01-14,163.57000732421875
2022-01-18,162.00999450683594
2022-01-19,161.02000427246094
2022-01-20,162.6999969482422
2022-01-21,161.38999938964844
2022-01-24,159.7899932861328
2022-01-25,157.0
2022-01-26,155.5500030517578
2022-01-27,156.14999389648438
2022-01-28,157.83999633789062
2022-01-31,160.8000030517578
2022-02-01,158.7100067138672
2022-02-02,160.82000732421875
2022-02-03,157.50999450683594
2022-02-04,155.5
2022-02-07,155.4199981689453
2022-02-08,155.66000366210938
2022-02-09,155.72999572753906
2022-02-10,150.41000366210938
2022-02-11,149.4600067138672
2022-02-14,148.02999877929688
2022-02-15,146.77000427246094
2022-02-16,146.2899932861328
2022-02-17,148.05999755859375
2022-02-18,148.25999450683594
2022-02-22,147.8300018310547
2022-02-23,146.72999572753906
2022-02-24,148.60000610351562
2022-02-25,152.69000244140625
2022-02-28,151.08999633789062
2022-03-01,151.02000427246094
2022-03-02,152.10000610351562
2022-03-03,154.94000244140625
2022-03-04,161.0399932861328
2022-03-07,159.22000122070312
2022-03-08,154.25
2022-03-09,153.7899932861328
2022-03-10,153.1300048828125
2022-03-11,152.0800018310547
2022-03-14,152.6199951171875
2022-03-15,155.9499969482422
2022-03-16,156.14999389648438
2022-03-17,157.42999267578125
2022-03-18,158.72000122070312
2022-03-21,157.00999450683594
2022-03-22,156.5800018310547
2022-03-23,155.60000610351562
2022-03-24,158.14999389648438
2022-03-25,159.5500030517578
2022-03-28,161.4199981689453
2022-03-29,164.44000244140625
2022-03-30,165.85000610351562
2022-03-31,165.52999877929688
2022-04-01,168.83999633789062
2022-04-04,166.25
2022-04-05,167.63999938964844
2022-04-06,168.99000549316406
2022-04-07,171.13999938964844
2022-04-08,169.8699951171875
2022-04-11,169.22000122070312
2022-04-12,168.5500030517578
2022-04-13,167.14999389648438
2022-04-14,166.16000366210938
2022-04-18,162.44000244140625
2022-04-19,164.3800048828125
2022-04-20,167.55999755859375
2022-04-21,165.30999755859375
2022-04-22,164.1999969482422
2022-04-25,160.80999755859375
2022-04-26,158.25999450683594
2022-04-27,156.24000549316406
2022-04-28,160.67999267578125
2022-04-29,154.0800018310547
2022-05-02,148.8300018310547
2022-05-03,149.6199951171875
2022-05-04,152.5
2022-05-05,148.36000061035156
2022-05-06,149.00999450683594
2022-05-09,145.7899932861328
2022-05-10,143.5500030517578
2022-05-11,144.0399932861328
2022-05-12,145.82000732421875
2022-05-13,146.47999572753906
2022-05-16,145.97000122070312
2022-05-17,146.41000366210938
2022-05-18,144.27999877929688
2022-05-19,145.0500030517578
2022-05-20,145.57000732421875
2022-05-23,148.36000061035156
2022-05-24,148.47000122070312
2022-05-25,146.88999938964844
2022-05-26,148.82000732421875
2022-05-27,151.75999450683594
2022-05-31,151.25
2022-06-01,151.9199981689453
2022-06-02,155.05999755859375
2022-06-03,155.14999389648438
2022-06-06,155.10000610351562
2022-06-07,156.85000610351562
2022-06-08,153.60000610351562
2022-06-09,150.55999755859375
2022-06-10,148.27000427246094
2022-06-13,140.66000366210938
2022-06-14,133.47000122070312
2022-06-15,135.02000427246094
2022-06-16,130.8800048828125
2022-06-17,131.83999633789062
2022-06-21,134.44000244140625
2022-06-22,137.00999450683594
2022-06-23,144.5800018310547
2022-06-24,148.33999633789062
2022-06-27,148.9499969482422
2022-06-28,145.10000610351562
2022-06-29,145.82000732421875
2022-06-30,148.77000427246094
2022-07-01,153.42999267578125
2022-07-05,149.64999389648438
2022-07-06,152.24000549316406
2022-07-07,153.22999572753906
2022-07-08,150.86000061035156
2022-07-11,150.1699981689453
2022-07-12,148.02999877929688
2022-07-13,148.02000427246094
2022-07-14,146.5399932861328
2022-07-15,148.57000732421875
2022-07-18,145.07000732421875
2022-07-19,146.77000427246094
