Date,TFX
2021-06-21,400.2900085449219
2021-06-22,404.79998779296875
2021-06-23,408.1600036621094
2021-06-24,400.82000732421875
2021-06-25,412.2099914550781
2021-06-28,406.3900146484375
2021-06-29,408.6300048828125
2021-06-30,401.7900085449219
2021-07-01,406.8399963378906
2021-07-02,410.0
2021-07-06,412.6099853515625
2021-07-07,421.5899963378906
2021-07-08,422.510009765625
2021-07-09,422.82000732421875
2021-07-12,420.42999267578125
2021-07-13,418.760009765625
2021-07-14,417.25
2021-07-15,376.20001220703125
2021-07-16,390.32000732421875
2021-07-19,375.1000061035156
2021-07-20,386.1499938964844
2021-07-21,390.8900146484375
2021-07-22,393.1600036621094
2021-07-23,397.9100036621094
2021-07-26,397.69000244140625
2021-07-27,402.2900085449219
2021-07-28,399.2300109863281
2021-07-29,396.0
2021-07-30,397.42999267578125
2021-08-02,391.2900085449219
2021-08-03,384.9599914550781
2021-08-04,373.4100036621094
2021-08-05,377.8399963378906
2021-08-06,380.8800048828125
2021-08-09,375.1199951171875
2021-08-10,360.29998779296875
2021-08-11,364.05999755859375
2021-08-12,361.6499938964844
2021-08-13,366.0799865722656
2021-08-16,372.3500061035156
2021-08-17,378.3399963378906
2021-08-18,371.9599914550781
2021-08-19,375.8399963378906
2021-08-20,377.07000732421875
2021-08-23,382.42999267578125
2021-08-24,386.1700134277344
2021-08-25,385.2799987792969
2021-08-26,385.9599914550781
2021-08-27,388.2200012207031
2021-08-30,392.5799865722656
2021-08-31,395.4599914550781
2021-09-01,397.55999755859375
2021-09-02,404.6099853515625
2021-09-03,398.42999267578125
2021-09-07,399.1400146484375
2021-09-08,400.1099853515625
2021-09-09,385.3999938964844
2021-09-10,372.4200134277344
2021-09-13,377.7300109863281
2021-09-14,387.3399963378906
2021-09-15,388.6700134277344
2021-09-16,385.9700012207031
2021-09-17,385.57000732421875
2021-09-20,379.1099853515625
2021-09-21,378.1400146484375
2021-09-22,383.3299865722656
2021-09-23,389.29998779296875
2021-09-24,388.0899963378906
2021-09-27,387.2200012207031
2021-09-28,387.4200134277344
2021-09-29,385.20001220703125
2021-09-30,376.54998779296875
2021-10-01,383.2699890136719
2021-10-04,374.3399963378906
2021-10-05,375.6099853515625
2021-10-06,378.739990234375
2021-10-07,373.989990234375
2021-10-08,362.9100036621094
2021-10-11,354.1400146484375
2021-10-12,351.4599914550781
2021-10-13,354.510009765625
2021-10-14,364.4800109863281
2021-10-15,363.20001220703125
2021-10-18,359.8699951171875
2021-10-19,367.82000732421875
2021-10-20,372.25
2021-10-21,378.2799987792969
2021-10-22,376.510009765625
2021-10-25,376.8999938964844
2021-10-26,373.3599853515625
2021-10-27,366.2699890136719
2021-10-28,347.3599853515625
2021-10-29,356.94000244140625
2021-11-01,359.239990234375
2021-11-02,369.7099914550781
2021-11-03,348.0299987792969
2021-11-04,346.4599914550781
2021-11-05,353.30999755859375
2021-11-08,352.4100036621094
2021-11-09,342.32000732421875
2021-11-10,341.94000244140625
2021-11-11,338.260009765625
2021-11-12,340.1199951171875
2021-11-15,338.1400146484375
2021-11-16,340.7099914550781
2021-11-17,339.5199890136719
2021-11-18,329.989990234375
2021-11-19,318.8299865722656
2021-11-22,321.239990234375
2021-11-23,315.2900085449219
2021-11-24,317.7699890136719
2021-11-26,305.1499938964844
2021-11-29,308.95001220703125
2021-11-30,297.4200134277344
2021-12-01,289.4800109863281
2021-12-02,298.29998779296875
2021-12-03,305.2200012207031
2021-12-06,320.4200134277344
2021-12-07,321.80999755859375
2021-12-08,323.2799987792969
2021-12-09,320.3500061035156
2021-12-10,321.2900085449219
2021-12-13,320.760009765625
2021-12-14,317.7799987792969
2021-12-15,319.0299987792969
2021-12-16,318.0
2021-12-17,321.5
2021-12-20,312.3999938964844
2021-12-21,321.5
2021-12-22,328.19000244140625
2021-12-23,327.3800048828125
2021-12-27,331.1600036621094
2021-12-28,330.0299987792969
2021-12-29,333.69000244140625
2021-12-30,330.8900146484375
2021-12-31,328.4800109863281
2022-01-03,334.7300109863281
2022-01-04,334.54998779296875
2022-01-05,328.6400146484375
2022-01-06,326.8599853515625
2022-01-07,316.4200134277344
2022-01-10,323.5199890136719
2022-01-11,330.20001220703125
2022-01-12,334.6600036621094
2022-01-13,329.8599853515625
2022-01-14,325.75
2022-01-18,325.70001220703125
2022-01-19,332.8599853515625
2022-01-20,324.8299865722656
2022-01-21,323.20001220703125
2022-01-24,317.2900085449219
2022-01-25,304.4200134277344
2022-01-26,298.739990234375
2022-01-27,295.55999755859375
2022-01-28,299.8500061035156
2022-01-31,310.19000244140625
2022-02-01,309.5
2022-02-02,308.8900146484375
2022-02-03,310.9200134277344
2022-02-04,313.2900085449219
2022-02-07,313.739990234375
2022-02-08,322.7699890136719
2022-02-09,332.1499938964844
2022-02-10,324.4100036621094
2022-02-11,320.6300048828125
2022-02-14,317.3399963378906
2022-02-15,327.8500061035156
2022-02-16,327.0
2022-02-17,317.989990234375
2022-02-18,315.7799987792969
2022-02-22,322.5299987792969
2022-02-23,322.3500061035156
2022-02-24,338.05999755859375
2022-02-25,343.010009765625
2022-02-28,336.30999755859375
2022-03-01,333.239990234375
2022-03-02,340.1199951171875
2022-03-03,343.6600036621094
2022-03-04,349.9800109863281
2022-03-07,347.25
2022-03-08,336.9599914550781
2022-03-09,343.1000061035156
2022-03-10,339.3500061035156
2022-03-11,335.989990234375
2022-03-14,334.6099853515625
2022-03-15,335.5799865722656
2022-03-16,341.1199951171875
2022-03-17,347.04998779296875
2022-03-18,349.92999267578125
2022-03-21,348.70001220703125
2022-03-22,346.8500061035156
2022-03-23,328.9700012207031
2022-03-24,334.45001220703125
2022-03-25,339.3999938964844
2022-03-28,344.94000244140625
2022-03-29,346.9800109863281
2022-03-30,348.30999755859375
2022-03-31,354.8299865722656
2022-04-01,354.82000732421875
2022-04-04,344.54998779296875
2022-04-05,342.54998779296875
2022-04-06,341.3299865722656
2022-04-07,343.1700134277344
2022-04-08,346.4700012207031
2022-04-11,338.8800048828125
2022-04-12,339.69000244140625
2022-04-13,338.1000061035156
2022-04-14,336.6199951171875
2022-04-18,327.010009765625
2022-04-19,338.7300109863281
2022-04-20,346.0400085449219
2022-04-21,338.510009765625
2022-04-22,321.1099853515625
2022-04-25,326.3500061035156
2022-04-26,316.8900146484375
2022-04-27,316.17999267578125
2022-04-28,295.5
2022-04-29,285.6199951171875
2022-05-02,282.5299987792969
2022-05-03,284.8500061035156
2022-05-04,286.6499938964844
2022-05-05,277.7799987792969
2022-05-06,269.6099853515625
2022-05-09,259.70001220703125
2022-05-10,267.760009765625
2022-05-11,267.3699951171875
2022-05-12,269.239990234375
2022-05-13,278.4599914550781
2022-05-16,281.3399963378906
2022-05-17,292.760009765625
2022-05-18,286.3399963378906
2022-05-19,288.69000244140625
2022-05-20,287.29998779296875
2022-05-23,289.3599853515625
2022-05-24,285.1099853515625
2022-05-25,283.010009765625
2022-05-26,285.4700012207031
2022-05-27,290.0899963378906
2022-05-31,287.739990234375
2022-06-01,282.8599853515625
2022-06-02,290.57000732421875
2022-06-03,281.8500061035156
2022-06-06,283.79998779296875
2022-06-07,285.3299865722656
2022-06-08,281.30999755859375
2022-06-09,271.8800048828125
2022-06-10,267.6700134277344
2022-06-13,259.510009765625
2022-06-14,252.50999450683594
2022-06-15,257.2200012207031
2022-06-16,249.44000244140625
2022-06-17,244.92999267578125
2022-06-21,249.11000061035156
2022-06-22,247.91000366210938
2022-06-23,251.49000549316406
2022-06-24,258.04998779296875
2022-06-27,259.55999755859375
2022-06-28,253.25999450683594
2022-06-29,256.8299865722656
2022-06-30,245.85000610351562
2022-07-01,255.08999633789062
2022-07-05,252.25
2022-07-06,251.8000030517578
2022-07-07,255.9199981689453
2022-07-08,254.66000366210938
2022-07-11,248.24000549316406
2022-07-12,243.77000427246094
2022-07-13,242.50999450683594
2022-07-14,239.08999633789062
2022-07-15,244.13999938964844
2022-07-18,244.3800048828125
2022-07-19,254.5500030517578
2022-07-20,257.7699890136719
2022-07-21,267.32000732421875
2022-07-22,265.17999267578125
2022-07-25,263.07000732421875
2022-07-26,262.6400146484375
2022-07-27,266.5299987792969
2022-07-28,245.69000244140625
2022-07-29,240.4600067138672
2022-08-01,245.3000030517578
2022-08-02,250.85000610351562
2022-08-03,254.97000122070312
2022-08-04,250.55999755859375
2022-08-05,250.57000732421875
2022-08-08,255.91000366210938
2022-08-09,249.3000030517578
2022-08-10,254.0500030517578
2022-08-11,253.8699951171875
2022-08-12,256.95001220703125
2022-08-15,254.64999389648438
2022-08-16,253.11000061035156
2022-08-17,244.94000244140625
2022-08-18,245.4499969482422
2022-08-19,242.17999267578125
2022-08-22,235.5
2022-08-23,229.69000244140625
2022-08-24,229.97999572753906
2022-08-25,234.72000122070312
2022-08-26,224.13999938964844
2022-08-29,221.92999267578125
2022-08-30,223.0
2022-08-31,226.25999450683594
2022-09-01,226.64999389648438
2022-09-02,222.77000427246094
2022-09-06,221.6999969482422
2022-09-07,233.1300048828125
2022-09-08,237.4600067138672
2022-09-09,242.14999389648438
2022-09-12,245.14999389648438
2022-09-13,237.69000244140625
2022-09-14,238.64999389648438
2022-09-15,232.6699981689453
2022-09-16,227.35000610351562
2022-09-19,222.9499969482422
2022-09-20,220.24000549316406
2022-09-21,214.19000244140625
2022-09-22,211.8800048828125
2022-09-23,207.47999572753906
2022-09-26,204.33999633789062
2022-09-27,201.97000122070312
2022-09-28,207.9600067138672
2022-09-29,203.97000122070312
2022-09-30,201.4600067138672
2022-10-03,208.5
2022-10-04,206.25
2022-10-05,205.5500030517578
2022-10-06,199.42999267578125
2022-10-07,194.22000122070312
