Date,AVB
2015-07-01,162.9499969482422
2015-07-02,163.97999572753906
2015-07-06,164.9499969482422
2015-07-07,167.42999267578125
2015-07-08,166.64999389648438
2015-07-09,166.67999267578125
2015-07-10,167.3000030517578
2015-07-13,167.36000061035156
2015-07-14,168.19000244140625
2015-07-15,168.6199951171875
2015-07-16,169.83999633789062
2015-07-17,169.2100067138672
2015-07-20,169.39999389648438
2015-07-21,168.61000061035156
2015-07-22,170.02999877929688
2015-07-23,168.57000732421875
2015-07-24,169.27000427246094
2015-07-27,168.61000061035156
2015-07-28,169.88999938964844
2015-07-29,170.6199951171875
2015-07-30,171.22999572753906
2015-07-31,172.33999633789062
2015-08-03,173.97000122070312
2015-08-04,172.64999389648438
2015-08-05,172.3800048828125
2015-08-06,172.77000427246094
2015-08-07,173.85000610351562
2015-08-10,173.75999450683594
2015-08-11,175.22000122070312
2015-08-12,175.6999969482422
2015-08-13,176.0800018310547
2015-08-14,177.1199951171875
2015-08-17,178.58999633789062
2015-08-18,179.6999969482422
2015-08-19,178.13999938964844
2015-08-20,177.39999389648438
2015-08-21,173.44000244140625
2015-08-24,165.5500030517578
2015-08-25,162.47999572753906
2015-08-26,166.49000549316406
2015-08-27,168.63999938964844
2015-08-28,168.7100067138672
2015-08-31,165.05999755859375
2015-09-01,161.82000732421875
2015-09-02,163.1300048828125
2015-09-03,163.1300048828125
2015-09-04,160.52999877929688
2015-09-08,162.77000427246094
2015-09-09,161.1300048828125
2015-09-10,161.86000061035156
2015-09-11,165.77000427246094
2015-09-14,164.85000610351562
2015-09-15,167.0399932861328
2015-09-16,168.5800018310547
2015-09-17,169.85000610351562
2015-09-18,170.8300018310547
2015-09-21,172.32000732421875
2015-09-22,170.52000427246094
2015-09-23,171.41000366210938
2015-09-24,169.33999633789062
2015-09-25,170.64999389648438
2015-09-28,167.24000549316406
2015-09-29,172.80999755859375
2015-09-30,174.82000732421875
2015-10-01,175.25
2015-10-02,175.8000030517578
2015-10-05,177.0399932861328
2015-10-06,175.57000732421875
2015-10-07,176.77999877929688
2015-10-08,178.22999572753906
2015-10-09,178.94000244140625
2015-10-12,180.19000244140625
2015-10-13,179.72999572753906
2015-10-14,177.72999572753906
2015-10-15,180.77000427246094
2015-10-16,183.4199981689453
2015-10-19,185.25999450683594
2015-10-20,184.69000244140625
2015-10-21,184.22999572753906
2015-10-22,184.7899932861328
2015-10-23,182.85000610351562
2015-10-26,182.0
2015-10-27,178.91000366210938
2015-10-28,177.05999755859375
2015-10-29,177.9499969482422
2015-10-30,174.8300018310547
2015-11-02,180.14999389648438
2015-11-03,177.7100067138672
2015-11-04,178.10000610351562
2015-11-05,177.4199981689453
2015-11-06,172.9499969482422
2015-11-09,170.2100067138672
2015-11-10,172.49000549316406
2015-11-11,173.94000244140625
2015-11-12,173.82000732421875
2015-11-13,172.63999938964844
2015-11-16,174.4199981689453
2015-11-17,175.16000366210938
2015-11-18,176.39999389648438
2015-11-19,177.39999389648438
2015-11-20,180.02000427246094
2015-11-23,181.5
2015-11-24,179.4499969482422
2015-11-25,181.0399932861328
2015-11-27,182.35000610351562
2015-11-30,181.7899932861328
2015-12-01,184.88999938964844
2015-12-02,180.86000061035156
2015-12-03,176.2100067138672
2015-12-04,182.11000061035156
2015-12-07,179.02999877929688
2015-12-08,179.36000061035156
2015-12-09,177.1199951171875
2015-12-10,173.77999877929688
2015-12-11,174.9199981689453
2015-12-14,174.32000732421875
2015-12-15,176.8699951171875
2015-12-16,180.9199981689453
2015-12-17,178.97999572753906
2015-12-18,178.2100067138672
2015-12-21,179.9499969482422
2015-12-22,180.82000732421875
2015-12-23,183.07000732421875
2015-12-24,182.72999572753906
2015-12-28,183.89999389648438
2015-12-29,185.5399932861328
2015-12-30,185.32000732421875
2015-12-31,184.1300048828125
2016-01-04,180.72000122070312
2016-01-05,184.8800048828125
2016-01-06,183.5
2016-01-07,182.66000366210938
2016-01-08,179.4199981689453
2016-01-11,180.5399932861328
2016-01-12,179.50999450683594
2016-01-13,177.0
2016-01-14,176.17999267578125
2016-01-15,175.6999969482422
2016-01-19,178.35000610351562
2016-01-20,171.52000427246094
2016-01-21,171.3000030517578
2016-01-22,174.3300018310547
2016-01-25,174.27000427246094
2016-01-26,178.0
2016-01-27,175.58999633789062
