Date,ANDV
2016-08-04,74.22000122070312
2016-08-05,74.70999908447266
2016-08-08,77.47000122070312
2016-08-09,76.48999786376953
2016-08-10,75.76000213623047
2016-08-11,75.98999786376953
2016-08-12,75.37000274658203
2016-08-15,76.4000015258789
2016-08-16,76.91999816894531
2016-08-17,75.8499984741211
2016-08-18,75.75
2016-08-19,76.06999969482422
2016-08-22,74.41999816894531
2016-08-23,75.1500015258789
2016-08-24,75.9000015258789
2016-08-25,74.0999984741211
2016-08-26,73.94999694824219
2016-08-29,73.75
2016-08-30,75.83000183105469
2016-08-31,75.41999816894531
2016-09-01,73.30999755859375
2016-09-02,74.55000305175781
2016-09-06,76.6500015258789
2016-09-07,79.68000030517578
2016-09-08,81.5
2016-09-09,79.13999938964844
2016-09-12,81.54000091552734
2016-09-13,81.1500015258789
2016-09-14,79.76000213623047
2016-09-15,81.25
2016-09-16,81.9800033569336
2016-09-19,83.54000091552734
2016-09-20,81.0199966430664
2016-09-21,81.79000091552734
2016-09-22,82.94999694824219
2016-09-23,83.61000061035156
2016-09-26,81.8499984741211
2016-09-27,82.88999938964844
2016-09-28,82.86000061035156
2016-09-29,77.56999969482422
2016-09-30,79.55999755859375
2016-10-03,79.43000030517578
2016-10-04,80.23999786376953
2016-10-05,82.41000366210938
2016-10-06,81.27999877929688
2016-10-07,79.9800033569336
2016-10-10,80.30999755859375
2016-10-11,81.2699966430664
2016-10-12,80.73999786376953
2016-10-13,81.76000213623047
2016-10-14,81.66000366210938
2016-10-17,80.47000122070312
2016-10-18,81.44000244140625
2016-10-19,79.81999969482422
2016-10-20,80.8499984741211
2016-10-21,81.80000305175781
2016-10-24,81.9000015258789
2016-10-25,82.80000305175781
2016-10-26,84.33000183105469
2016-10-27,83.20999908447266
2016-10-28,83.5199966430664
2016-10-31,84.97000122070312
2016-11-01,83.16999816894531
2016-11-02,79.94000244140625
2016-11-03,79.66000366210938
2016-11-04,79.91999816894531
2016-11-07,80.43000030517578
2016-11-08,79.95999908447266
2016-11-09,83.23999786376953
2016-11-10,84.61000061035156
2016-11-11,85.37999725341797
2016-11-14,86.30999755859375
2016-11-15,86.02999877929688
2016-11-16,85.73999786376953
2016-11-17,86.55999755859375
2016-11-18,83.22000122070312
2016-11-21,84.69999694824219
2016-11-22,87.25
2016-11-23,86.04000091552734
2016-11-25,86.4800033569336
2016-11-28,84.36000061035156
2016-11-29,82.16000366210938
2016-11-30,81.3499984741211
2016-12-01,82.20999908447266
2016-12-02,84.91000366210938
2016-12-05,88.61000061035156
2016-12-06,88.7300033569336
2016-12-07,92.0
2016-12-08,90.94000244140625
2016-12-09,90.18000030517578
2016-12-12,90.36000061035156
2016-12-13,91.62000274658203
2016-12-14,89.6500015258789
2016-12-15,90.44000244140625
2016-12-16,90.55000305175781
2016-12-19,90.51000213623047
2016-12-20,88.7699966430664
2016-12-21,89.66999816894531
2016-12-22,90.30999755859375
2016-12-23,90.94999694824219
2016-12-27,90.43000030517578
2016-12-28,88.69000244140625
2016-12-29,88.55000305175781
2016-12-30,87.44999694824219
2017-01-03,88.77999877929688
2017-01-04,85.7300033569336
2017-01-05,85.2699966430664
2017-01-06,83.75
2017-01-09,81.68000030517578
2017-01-10,81.58999633789062
2017-01-11,81.7699966430664
2017-01-12,80.68000030517578
2017-01-13,79.61000061035156
2017-01-17,80.83000183105469
2017-01-18,81.62999725341797
2017-01-19,80.55999755859375
2017-01-20,80.4800033569336
2017-01-23,80.43000030517578
2017-01-24,81.9800033569336
2017-01-25,82.02999877929688
2017-01-26,81.94000244140625
2017-01-27,82.0199966430664
2017-01-30,83.41000366210938
2017-01-31,80.8499984741211
2017-02-01,80.9800033569336
2017-02-02,82.51000213623047
2017-02-03,83.5199966430664
2017-02-06,83.3499984741211
2017-02-07,85.19000244140625
2017-02-08,85.31999969482422
2017-02-09,87.58000183105469
2017-02-10,87.33000183105469
2017-02-13,87.3499984741211
2017-02-14,88.01000213623047
2017-02-15,88.01000213623047
2017-02-16,87.2300033569336
2017-02-17,86.63999938964844
2017-02-21,89.08000183105469
2017-02-22,88.0
2017-02-23,88.86000061035156
2017-02-24,87.94999694824219
2017-02-27,88.33000183105469
2017-02-28,85.19000244140625
2017-03-01,85.98999786376953
2017-03-02,83.20999908447266
2017-03-03,83.41000366210938
2017-03-06,84.36000061035156
2017-03-07,83.45999908447266
2017-03-08,83.76000213623047
2017-03-09,81.75
2017-03-10,81.94999694824219
2017-03-13,83.44999694824219
2017-03-14,83.08999633789062
2017-03-15,85.4800033569336
2017-03-16,85.12999725341797
2017-03-17,85.33999633789062
2017-03-20,84.2300033569336
2017-03-21,82.01000213623047
2017-03-22,81.98999786376953
2017-03-23,81.79000091552734
2017-03-24,80.27999877929688
2017-03-27,81.44000244140625
2017-03-28,81.62999725341797
2017-03-29,83.02999877929688
2017-03-30,80.63999938964844
2017-03-31,81.05999755859375
2017-04-03,80.5
2017-04-04,79.88999938964844
2017-04-05,78.83000183105469
2017-04-06,79.31999969482422
2017-04-07,80.16999816894531
2017-04-10,80.93000030517578
2017-04-11,81.8499984741211
2017-04-12,81.18000030517578
2017-04-13,79.7699966430664
2017-04-17,79.37000274658203
2017-04-18,77.20999908447266
2017-04-19,75.48999786376953
2017-04-20,76.38999938964844
2017-04-21,77.88999938964844
2017-04-24,80.04000091552734
2017-04-25,80.66000366210938
2017-04-26,80.06999969482422
2017-04-27,79.8499984741211
2017-04-28,79.70999908447266
2017-05-01,78.87999725341797
2017-05-02,79.55000305175781
2017-05-03,79.55999755859375
2017-05-04,78.91999816894531
2017-05-05,80.86000061035156
2017-05-08,81.8499984741211
2017-05-09,83.47000122070312
2017-05-10,83.08000183105469
2017-05-11,81.83000183105469
2017-05-12,80.86000061035156
2017-05-15,81.95999908447266
2017-05-16,81.87999725341797
2017-05-17,81.83999633789062
2017-05-18,81.48999786376953
2017-05-19,83.30999755859375
2017-05-22,83.26000213623047
2017-05-23,83.0199966430664
2017-05-24,83.08999633789062
2017-05-25,84.19999694824219
2017-05-26,83.45999908447266
2017-05-30,84.0
2017-05-31,83.23999786376953
2017-06-01,83.25
2017-06-02,84.51000213623047
2017-06-05,86.83999633789062
2017-06-06,88.73999786376953
2017-06-07,89.43000030517578
2017-06-08,89.45999908447266
2017-06-09,91.77999877929688
2017-06-12,91.19000244140625
2017-06-13,94.22000122070312
2017-06-14,92.12999725341797
2017-06-15,91.7300033569336
2017-06-16,92.43000030517578
2017-06-19,92.7699966430664
2017-06-20,91.95999908447266
2017-06-21,91.1500015258789
2017-06-22,91.05999755859375
2017-06-23,92.27999877929688
2017-06-26,92.31999969482422
2017-06-27,93.52999877929688
2017-06-28,94.44999694824219
2017-06-29,93.23999786376953
2017-06-30,93.5999984741211
2017-07-03,95.02999877929688
2017-07-05,94.12999725341797
2017-07-06,94.12999725341797
2017-07-07,96.26000213623047
2017-07-10,96.12000274658203
2017-07-11,96.38999938964844
2017-07-12,96.45999908447266
2017-07-13,96.79000091552734
2017-07-14,97.58000183105469
2017-07-17,97.04000091552734
2017-07-18,97.11000061035156
2017-07-19,97.75
2017-07-20,97.54000091552734
2017-07-21,96.98999786376953
2017-07-24,96.70999908447266
2017-07-25,97.80000305175781
2017-07-26,97.79000091552734
2017-07-27,97.69999694824219
2017-07-28,97.87000274658203
2017-07-31,99.52999877929688
2017-08-01,101.37000274658203
2017-08-02,99.73999786376953
2017-08-03,97.72000122070312
2017-08-04,97.93000030517578
2017-08-07,97.16999816894531
2017-08-08,95.80000305175781
2017-08-09,95.4000015258789
2017-08-10,93.83000183105469
2017-08-11,94.41999816894531
2017-08-14,95.19999694824219
2017-08-15,94.6500015258789
2017-08-16,93.37000274658203
2017-08-17,92.72000122070312
2017-08-18,92.83000183105469
2017-08-21,92.75
2017-08-22,93.43000030517578
2017-08-23,93.94999694824219
2017-08-24,95.05000305175781
2017-08-25,95.4800033569336
2017-08-28,98.55000305175781
2017-08-29,98.80999755859375
2017-08-30,100.62000274658203
2017-08-31,100.1500015258789
2017-09-01,102.20999908447266
2017-09-05,99.41000366210938
2017-09-06,99.54000091552734
2017-09-08,101.56999969482422
2017-09-11,102.19000244140625
2017-09-12,103.43000030517578
2017-09-13,103.16999816894531
2017-09-14,101.55000305175781
2017-09-15,102.41999816894531
2017-09-18,103.1500015258789
2017-09-19,104.55000305175781
2017-09-20,103.69999694824219
2017-09-21,103.80999755859375
2017-09-22,104.0
2017-09-25,105.27999877929688
2017-09-26,103.76000213623047
2017-09-27,102.44000244140625
2017-09-28,102.4800033569336
2017-09-29,103.1500015258789
2017-10-02,103.75
2017-10-03,104.76000213623047
2017-10-04,105.12000274658203
2017-10-05,105.36000061035156
2017-10-06,105.98999786376953
2017-10-09,106.66000366210938
2017-10-10,106.33000183105469
2017-10-11,106.41999816894531
2017-10-12,105.68000030517578
2017-10-13,105.37000274658203
2017-10-16,103.81999969482422
2017-10-17,104.44999694824219
2017-10-18,104.31999969482422
2017-10-19,104.94999694824219
2017-10-20,106.55999755859375
2017-10-23,105.8499984741211
2017-10-24,106.75
2017-10-25,104.9000015258789
2017-10-26,104.75
2017-10-27,105.73999786376953
2017-10-30,104.91999816894531
2017-10-31,106.23999786376953
2017-11-01,109.20999908447266
2017-11-02,109.7300033569336
2017-11-03,110.16999816894531
2017-11-06,111.56999969482422
2017-11-07,111.27999877929688
2017-11-08,111.13999938964844
2017-11-09,107.0
2017-11-10,107.19999694824219
2017-11-13,106.1500015258789
2017-11-14,105.69000244140625
2017-11-15,103.83000183105469
2017-11-16,104.79000091552734
2017-11-17,105.33999633789062
2017-11-20,105.11000061035156
2017-11-21,105.33999633789062
2017-11-22,103.94999694824219
2017-11-24,104.0
2017-11-27,103.55000305175781
2017-11-28,105.45999908447266
2017-11-29,105.1500015258789
2017-11-30,105.47000122070312
2017-12-01,104.43000030517578
2017-12-04,106.97000122070312
2017-12-05,107.58000183105469
2017-12-06,107.73999786376953
2017-12-07,108.91999816894531
2017-12-08,111.04000091552734
2017-12-11,110.95999908447266
2017-12-12,110.4000015258789
2017-12-13,108.9000015258789
2017-12-14,108.95999908447266
2017-12-15,111.55000305175781
2017-12-18,111.94999694824219
2017-12-19,110.37999725341797
2017-12-20,110.93000030517578
2017-12-21,111.0199966430664
2017-12-22,112.18000030517578
2017-12-26,114.30000305175781
2017-12-27,115.0
2017-12-28,115.36000061035156
2017-12-29,114.33999633789062
2018-01-02,114.7699966430664
2018-01-03,116.45999908447266
2018-01-04,116.01000213623047
2018-01-05,116.27999877929688
2018-01-08,115.98999786376953
2018-01-09,116.04000091552734
2018-01-10,116.4800033569336
2018-01-11,117.43000030517578
2018-01-12,119.12999725341797
2018-01-16,119.1500015258789
2018-01-17,121.12999725341797
2018-01-18,118.20999908447266
2018-01-19,118.3499984741211
2018-01-22,119.25
2018-01-23,118.62000274658203
2018-01-24,116.56999969482422
2018-01-25,115.12000274658203
2018-01-26,114.11000061035156
2018-01-29,110.76000213623047
2018-01-30,108.87000274658203
2018-01-31,108.16000366210938
2018-02-01,106.80999755859375
2018-02-02,103.52999877929688
2018-02-05,99.29000091552734
2018-02-06,103.19000244140625
2018-02-07,100.62000274658203
2018-02-08,96.9000015258789
2018-02-09,97.30999755859375
2018-02-12,97.62999725341797
2018-02-13,97.7699966430664
2018-02-14,98.61000061035156
2018-02-15,99.06999969482422
2018-02-16,96.1500015258789
2018-02-20,94.18000030517578
2018-02-21,92.55000305175781
2018-02-22,92.44999694824219
2018-02-23,94.52999877929688
2018-02-26,94.54000091552734
2018-02-27,93.58000183105469
2018-02-28,89.62000274658203
2018-03-01,91.05000305175781
2018-03-02,92.0
2018-03-05,94.44999694824219
2018-03-06,96.43000030517578
2018-03-07,96.72000122070312
2018-03-08,100.5
2018-03-09,102.16000366210938
2018-03-12,99.98999786376953
2018-03-13,98.56999969482422
2018-03-14,99.43000030517578
2018-03-15,97.23999786376953
2018-03-16,99.19999694824219
2018-03-19,98.66000366210938
2018-03-20,100.44999694824219
2018-03-21,102.4000015258789
2018-03-22,100.93000030517578
2018-03-23,100.86000061035156
2018-03-26,103.77999877929688
2018-03-27,101.5199966430664
2018-03-28,99.02999877929688
2018-03-29,100.55999755859375
2018-04-02,100.5
2018-04-03,102.72000122070312
2018-04-04,104.11000061035156
2018-04-05,107.76000213623047
2018-04-06,106.9000015258789
2018-04-09,106.58000183105469
2018-04-10,110.29000091552734
2018-04-11,113.11000061035156
2018-04-12,110.12999725341797
2018-04-13,110.55999755859375
2018-04-16,113.83999633789062
2018-04-17,115.4800033569336
2018-04-18,116.69999694824219
2018-04-19,116.4800033569336
2018-04-20,117.80999755859375
2018-04-23,119.54000091552734
2018-04-24,118.91999816894531
2018-04-25,120.08999633789062
2018-04-26,125.1500015258789
2018-04-27,122.37999725341797
2018-04-30,138.32000732421875
2018-05-01,133.47999572753906
2018-05-02,138.5800018310547
2018-05-03,141.55999755859375
2018-05-04,139.75999450683594
2018-05-07,139.6300048828125
2018-05-08,137.5500030517578
2018-05-09,140.27999877929688
2018-05-10,140.6699981689453
2018-05-11,140.16000366210938
2018-05-14,142.11000061035156
2018-05-15,141.22999572753906
2018-05-16,140.7100067138672
2018-05-17,146.80999755859375
2018-05-18,144.7100067138672
2018-05-21,144.07000732421875
2018-05-22,143.6999969482422
2018-05-23,144.0
2018-05-24,143.99000549316406
2018-05-25,141.19000244140625
2018-05-29,142.50999450683594
2018-05-30,145.85000610351562
2018-05-31,144.42999267578125
2018-06-01,149.67999267578125
2018-06-04,149.57000732421875
2018-06-05,146.8000030517578
2018-06-06,144.5
2018-06-07,144.8000030517578
2018-06-08,144.67999267578125
2018-06-11,142.8699951171875
2018-06-12,139.30999755859375
2018-06-13,138.57000732421875
2018-06-14,139.02000427246094
2018-06-15,136.0
2018-06-18,138.3800048828125
2018-06-19,137.99000549316406
2018-06-20,137.0800018310547
2018-06-21,135.05999755859375
2018-06-22,135.0500030517578
2018-06-25,130.47999572753906
2018-06-26,131.66000366210938
2018-06-27,129.89999389648438
2018-06-28,130.27999877929688
2018-06-29,131.17999267578125
