Date,VTRS
2023-03-10,10.0
2023-03-13,9.829999923706055
2023-03-14,9.850000381469727
2023-03-15,9.5
2023-03-16,9.5
2023-03-17,9.430000305175781
2023-03-20,9.4399995803833
2023-03-21,9.649999618530273
2023-03-22,9.399999618530273
2023-03-23,9.199999809265137
2023-03-24,9.329999923706055
2023-03-27,9.470000267028809
2023-03-28,9.529999732971191
2023-03-29,9.529999732971191
2023-03-30,9.5600004196167
2023-03-31,9.619999885559082
2023-04-03,9.609999656677246
2023-04-04,9.529999732971191
2023-04-05,9.800000190734863
2023-04-06,9.920000076293945
2023-04-10,9.850000381469727
2023-04-11,9.90999984741211
2023-04-12,9.819999694824219
2023-04-13,9.920000076293945
2023-04-14,9.869999885559082
2023-04-17,9.90999984741211
2023-04-18,9.880000114440918
2023-04-19,9.829999923706055
2023-04-20,9.680000305175781
2023-04-21,9.649999618530273
2023-04-24,9.329999923706055
2023-04-25,9.180000305175781
2023-04-26,9.100000381469727
2023-04-27,9.260000228881836
2023-04-28,9.329999923706055
2023-05-01,9.359999656677246
2023-05-02,9.119999885559082
2023-05-03,9.140000343322754
2023-05-04,9.020000457763672
2023-05-05,9.279999732971191
2023-05-08,9.819999694824219
2023-05-09,9.739999771118164
2023-05-10,9.59000015258789
2023-05-11,9.359999656677246
2023-05-12,9.279999732971191
2023-05-15,9.369999885559082
2023-05-16,9.149999618530273
2023-05-17,9.300000190734863
2023-05-18,9.369999885559082
2023-05-19,9.329999923706055
2023-05-22,9.470000267028809
2023-05-23,9.239999771118164
2023-05-24,9.029999732971191
2023-05-25,9.029999732971191
2023-05-26,9.109999656677246
2023-05-30,9.180000305175781
2023-05-31,9.149999618530273
2023-06-01,9.180000305175781
2023-06-02,9.329999923706055
2023-06-05,9.329999923706055
2023-06-06,9.510000228881836
2023-06-07,9.710000038146973
2023-06-08,9.520000457763672
2023-06-09,9.380000114440918
2023-06-12,9.399999618530273
2023-06-13,9.630000114440918
2023-06-14,9.760000228881836
2023-06-15,9.9399995803833
2023-06-16,10.289999961853027
2023-06-20,10.1899995803833
2023-06-21,10.109999656677246
2023-06-22,10.050000190734863
2023-06-23,9.760000228881836
2023-06-26,9.850000381469727
2023-06-27,9.850000381469727
2023-06-28,9.720000267028809
2023-06-29,9.90999984741211
2023-06-30,9.979999542236328
2023-07-03,9.890000343322754
2023-07-05,9.90999984741211
2023-07-06,9.84000015258789
2023-07-07,9.859999656677246
2023-07-10,9.930000305175781
2023-07-11,10.25
2023-07-12,10.239999771118164
2023-07-13,10.289999961853027
2023-07-14,10.15999984741211
2023-07-17,10.010000228881836
2023-07-18,10.180000305175781
2023-07-19,10.430000305175781
2023-07-20,10.470000267028809
2023-07-21,10.479999542236328
2023-07-24,10.619999885559082
2023-07-25,10.40999984741211
2023-07-26,10.479999542236328
2023-07-27,10.329999923706055
2023-07-28,10.399999618530273
2023-07-31,10.529999732971191
2023-08-01,10.220000267028809
2023-08-02,10.430000305175781
2023-08-03,10.449999809265137
2023-08-04,10.59000015258789
2023-08-07,11.0
2023-08-08,11.149999618530273
2023-08-09,11.260000228881836
2023-08-10,11.15999984741211
2023-08-11,11.350000381469727
2023-08-14,11.1899995803833
2023-08-15,11.15999984741211
