Date,ADS
2016-03-10,166.0494842529297
2016-03-11,168.87469482421875
2016-03-14,171.48443603515625
2016-03-15,168.1564178466797
2016-03-16,165.474853515625
2016-03-17,164.0542755126953
2016-03-18,166.5602569580078
2016-03-21,167.83718872070312
2016-03-22,167.8531494140625
2016-03-23,167.43814086914062
2016-03-24,169.0103759765625
2016-03-28,168.4277801513672
2016-03-29,169.80845642089844
2016-03-30,172.35435485839844
2016-03-31,175.57861328125
2016-04-01,176.47247314453125
2016-04-04,171.35675048828125
2016-04-05,167.59776306152344
2016-04-06,171.1572265625
2016-04-07,169.537109375
2016-04-08,171.8036651611328
2016-04-11,164.96408081054688
2016-04-12,163.1284942626953
2016-04-13,171.69992065429688
2016-04-14,171.17318725585938
2016-04-15,171.40463256835938
2016-04-18,171.5881805419922
2016-04-19,168.89065551757812
2016-04-20,173.91859436035156
2016-04-21,161.6919403076172
2016-04-22,164.39744567871094
2016-04-25,162.7294464111328
2016-04-26,160.95770263671875
2016-04-27,161.94732666015625
2016-04-28,160.57461547851562
2016-04-29,162.25857543945312
2016-05-02,161.86752319335938
2016-05-03,160.49481201171875
2016-05-04,160.21548461914062
2016-05-05,159.80845642089844
2016-05-06,162.69752502441406
2016-05-09,162.25059509277344
2016-05-10,163.12051391601562
2016-05-11,163.28811645507812
2016-05-12,161.2769317626953
2016-05-13,160.8699188232422
2016-05-16,163.63926696777344
2016-05-17,168.26815795898438
2016-05-18,169.6967315673828
2016-05-19,163.95849609375
2016-05-20,164.73263549804688
2016-05-23,163.830810546875
2016-05-24,167.34237670898438
2016-05-25,169.86431884765625
2016-05-26,169.2338409423828
2016-05-27,171.63607788085938
2016-05-31,177.326416015625
2016-06-01,177.66958618164062
2016-06-02,179.16201782226562
2016-06-03,178.45172119140625
2016-06-06,180.72625732421875
2016-06-07,180.0558624267578
2016-06-08,178.6033477783203
2016-06-09,177.66160583496094
2016-06-10,172.06703186035156
2016-06-13,169.9361572265625
2016-06-14,166.78372192382812
2016-06-15,165.96168518066406
2016-06-16,164.84437561035156
2016-06-17,165.37908935546875
2016-06-20,160.25538635253906
2016-06-21,159.62489318847656
2016-06-22,159.61691284179688
2016-06-23,160.90184020996094
2016-06-24,154.14205932617188
2016-06-27,148.76296997070312
2016-06-28,149.6089324951172
2016-06-29,154.68475341796875
2016-06-30,156.36073303222656
2016-07-01,156.2649688720703
2016-07-05,154.57302856445312
2016-07-06,156.1133270263672
2016-07-07,157.40621948242188
2016-07-08,160.38308715820312
2016-07-11,167.9090118408203
2016-07-12,170.12770080566406
2016-07-13,167.14285278320312
2016-07-14,169.6009521484375
2016-07-15,170.12770080566406
2016-07-18,168.63526916503906
2016-07-19,171.11732482910156
2016-07-20,171.60415649414062
2016-07-21,182.64166259765625
2016-07-22,184.42138671875
2016-07-25,183.86273193359375
2016-07-26,185.95370483398438
2016-07-27,186.3288116455078
2016-07-28,186.6240997314453
2016-07-29,184.85235595703125
2016-08-01,182.06703186035156
2016-08-02,177.64564514160156
2016-08-03,177.43016052246094
2016-08-04,175.01995849609375
2016-08-05,177.47007751464844
2016-08-08,177.90103149414062
2016-08-09,175.89784240722656
2016-08-10,174.57302856445312
2016-08-11,175.53073120117188
2016-08-12,174.80447387695312
2016-08-15,171.64405822753906
2016-08-16,169.07421875
2016-08-17,162.57781982421875
2016-08-18,161.4604949951172
2016-08-19,159.72865295410156
2016-08-22,160.04788208007812
2016-08-23,160.83798217773438
2016-08-24,158.1963348388672
2016-08-25,159.90423583984375
2016-08-26,158.5395050048828
2016-08-29,158.66720581054688
2016-08-30,160.1755828857422
2016-08-31,163.2721405029297
2016-09-01,167.74940490722656
2016-09-02,167.51795959472656
2016-09-06,170.0558624267578
2016-09-07,172.1468505859375
2016-09-08,173.39186096191406
2016-09-09,166.52833557128906
2016-09-12,172.77732849121094
2016-09-13,170.31922912597656
2016-09-14,170.1596221923828
2016-09-15,171.9074249267578
2016-09-16,171.17318725585938
2016-09-19,172.41819763183594
2016-09-20,170.5825958251953
2016-09-21,172.0909881591797
2016-09-22,174.03033447265625
2016-09-23,173.17637634277344
2016-09-26,168.74700927734375
2016-09-27,170.36712646484375
2016-09-28,170.95770263671875
2016-09-29,169.95211791992188
2016-09-30,171.2130889892578
2016-10-03,173.10455322265625
2016-10-04,169.7605743408203
2016-10-05,172.6097412109375
2016-10-06,170.8300018310547
2016-10-07,166.7438201904297
2016-10-10,166.6240997314453
2016-10-11,166.20111083984375
2016-10-12,166.21707153320312
2016-10-13,165.07582092285156
2016-10-14,167.41419982910156
2016-10-17,164.7645721435547
2016-10-18,168.45172119140625
2016-10-19,171.41261291503906
2016-10-20,163.4237823486328
2016-10-21,159.57701110839844
2016-10-24,164.79649353027344
2016-10-25,162.7294464111328
2016-10-26,161.9154052734375
2016-10-27,161.66001892089844
2016-10-28,162.673583984375
2016-10-31,163.18435668945312
2016-11-01,161.00558471679688
2016-11-02,159.640869140625
2016-11-03,159.65682983398438
2016-11-04,159.45730590820312
2016-11-07,162.64166259765625
2016-11-08,160.8539581298828
2016-11-09,165.45889282226562
2016-11-10,167.43016052246094
2016-11-11,168.97047424316406
2016-11-14,168.23623657226562
2016-11-15,167.70950317382812
2016-11-16,168.16439819335938
2016-11-17,173.62330627441406
2016-11-18,173.6632080078125
2016-11-21,182.49002075195312
2016-11-22,186.0494842529297
2016-11-23,187.58978271484375
2016-11-25,187.30247497558594
2016-11-28,185.1875457763672
2016-11-29,182.52992248535156
2016-11-30,182.58580017089844
2016-12-01,182.10694885253906
2016-12-02,174.54908752441406
2016-12-05,178.28411865234375
2016-12-06,181.2928924560547
2016-12-07,186.35275268554688
2016-12-08,191.43655395507812
2016-12-09,185.31524658203125
2016-12-12,184.03831481933594
2016-12-13,185.6983184814453
2016-12-14,183.55148315429688
2016-12-15,184.6608123779297
2016-12-16,182.62570190429688
2016-12-19,184.32562255859375
2016-12-20,184.62889099121094
2016-12-21,186.4964141845703
2016-12-22,184.88427734375
2016-12-23,186.4644775390625
2016-12-27,186.52035522460938
2016-12-28,182.41819763183594
2016-12-29,182.9608917236328
2016-12-30,182.36233520507812
2017-01-03,185.96168518066406
2017-01-04,189.7685546875
2017-01-05,188.20431518554688
2017-01-06,188.6033477783203
2017-01-09,189.61691284179688
2017-01-10,187.75738525390625
2017-01-11,187.23065185546875
2017-01-12,188.0845947265625
2017-01-13,189.58499145507812
2017-01-17,183.55946350097656
2017-01-18,184.85235595703125
2017-01-19,183.7350311279297
2017-01-20,183.99839782714844
2017-01-23,182.40223693847656
2017-01-24,180.5347137451172
2017-01-25,181.37271118164062
2017-01-26,176.9353485107422
2017-01-27,177.45411682128906
2017-01-30,182.10694885253906
2017-01-31,182.2665557861328
2017-02-01,183.87071228027344
2017-02-02,180.3511505126953
2017-02-03,182.0750274658203
2017-02-06,180.7581787109375
2017-02-07,179.65682983398438
2017-02-08,180.1755828857422
2017-02-09,182.47406005859375
2017-02-10,181.18914794921875
2017-02-13,181.8116455078125
2017-02-14,183.0726318359375
2017-02-15,184.0143585205078
2017-02-16,184.68475341796875
2017-02-17,187.58180236816406
2017-02-21,191.10934448242188
2017-02-22,191.43655395507812
2017-02-23,193.47166442871094
2017-02-24,195.37908935546875
2017-02-27,196.94332885742188
2017-02-28,193.91859436035156
2017-03-01,197.6217041015625
2017-03-02,194.68475341796875
2017-03-03,195.2354278564453
2017-03-06,195.88986206054688
2017-03-07,195.5706329345703
2017-03-08,196.48045349121094
2017-03-09,197.86911010742188
2017-03-10,198.0845947265625
2017-03-13,197.7813262939453
2017-03-14,195.95370483398438
2017-03-15,195.96966552734375
2017-03-16,195.60255432128906
2017-03-17,195.53871154785156
2017-03-20,195.16360473632812
2017-03-21,190.97366333007812
2017-03-22,192.23463439941406
2017-03-23,193.87071228027344
2017-03-24,194.56504821777344
2017-03-27,194.27774047851562
2017-03-28,195.2913055419922
2017-03-29,195.79409790039062
2017-03-30,198.62728881835938
2017-03-31,198.7230682373047
2017-04-03,199.78451538085938
2017-04-04,200.2952880859375
2017-04-05,199.72865295410156
2017-04-06,202.2027130126953
2017-04-07,200.3511505126953
2017-04-10,197.65362548828125
2017-04-11,190.21548461914062
2017-04-12,190.66241455078125
2017-04-13,187.47805786132812
2017-04-17,190.3511505126953
2017-04-18,189.9441375732422
2017-04-19,192.0510711669922
2017-04-20,207.99681091308594
2017-04-21,207.11093139648438
2017-04-24,208.1963348388672
2017-04-25,209.90423583984375
2017-04-26,209.3615264892578
2017-04-27,207.93296813964844
2017-04-28,199.22586059570312
2017-05-01,202.29847717285156
2017-05-02,204.22984313964844
2017-05-03,202.92897033691406
2017-05-04,202.45809936523438
2017-05-05,203.9026336669922
2017-05-08,205.39505004882812
2017-05-09,207.66958618164062
2017-05-10,206.35275268554688
2017-05-11,200.3990478515625
2017-05-12,194.30966186523438
2017-05-15,195.4110107421875
2017-05-16,195.57861328125
2017-05-17,190.09576416015625
2017-05-18,187.27853393554688
2017-05-19,187.68556213378906
2017-05-22,190.1596221923828
2017-05-23,188.51556396484375
2017-05-24,189.7126922607422
2017-05-25,196.02554321289062
2017-05-26,194.7645721435547
2017-05-30,193.2561798095703
2017-05-31,192.442138671875
2017-06-01,192.85714721679688
2017-06-02,189.81643676757812
2017-06-05,188.75498962402344
2017-06-06,191.747802734375
2017-06-07,190.13568115234375
2017-06-08,193.1444549560547
2017-06-09,192.62570190429688
2017-06-12,195.0438995361328
2017-06-13,196.5602569580078
2017-06-14,194.1819610595703
2017-06-15,199.55307006835938
2017-06-16,203.4317626953125
2017-06-19,205.43495178222656
2017-06-20,205.9856414794922
2017-06-21,206.65602111816406
2017-06-22,207.23863220214844
2017-06-23,208.49960327148438
2017-06-26,208.22825622558594
2017-06-27,207.47007751464844
2017-06-28,209.57701110839844
2017-06-29,206.00160217285156
2017-06-30,204.86033630371094
2017-07-03,206.08938598632812
2017-07-05,206.9273681640625
2017-07-06,202.9768524169922
2017-07-07,204.44532775878906
2017-07-10,204.34158325195312
2017-07-11,206.9593048095703
2017-07-12,207.7174835205078
2017-07-13,211.1492462158203
2017-07-14,210.80606079101562
2017-07-17,209.15403747558594
2017-07-18,209.09815979003906
2017-07-19,210.31922912597656
2017-07-20,190.43894958496094
2017-07-21,188.7789306640625
2017-07-24,191.66001892089844
2017-07-25,193.1923370361328
2017-07-26,190.55067443847656
2017-07-27,192.10694885253906
2017-07-28,192.3782958984375
2017-07-31,192.6815643310547
2017-08-01,191.43655395507812
2017-08-02,191.89146423339844
2017-08-03,191.53231811523438
2017-08-04,190.95770263671875
2017-08-07,190.71827697753906
2017-08-08,187.9090118408203
2017-08-09,185.5067901611328
2017-08-10,177.34237670898438
2017-08-11,177.68556213378906
2017-08-14,177.5019989013672
2017-08-15,180.72625732421875
2017-08-16,182.45809936523438
2017-08-17,177.98883056640625
2017-08-18,176.59217834472656
2017-08-21,176.4964141845703
2017-08-22,177.87709045410156
2017-08-23,176.24102783203125
2017-08-24,177.89305114746094
2017-08-25,177.19073486328125
2017-08-28,178.51556396484375
2017-08-29,178.483642578125
2017-08-30,179.640869140625
2017-08-31,179.96807861328125
2017-09-01,179.7126922607422
2017-09-05,175.1795654296875
2017-09-06,175.8818817138672
2017-09-07,172.42617797851562
2017-09-08,171.0454864501953
2017-09-11,174.93215942382812
2017-09-12,176.863525390625
2017-09-13,177.54190063476562
2017-09-14,174.67677307128906
2017-09-15,172.3862762451172
2017-09-18,173.2561798095703
2017-09-19,171.6280975341797
2017-09-20,167.94094848632812
2017-09-21,172.23463439941406
2017-09-22,172.99281311035156
2017-09-25,173.49560546875
2017-09-26,174.7246551513672
2017-09-27,175.4668731689453
2017-09-28,176.06544494628906
2017-09-29,176.81564331054688
2017-10-02,178.53152465820312
2017-10-03,180.1676025390625
2017-10-04,180.13568115234375
2017-10-05,180.92578125
2017-10-06,180.54269409179688
2017-10-09,180.54269409179688
2017-10-10,180.83798217773438
2017-10-11,179.409423828125
2017-10-12,175.69033813476562
2017-10-13,184.2458038330078
2017-10-16,182.57781982421875
2017-10-17,181.11732482910156
2017-10-18,182.2665557861328
2017-10-19,185.79409790039062
2017-10-20,191.03750610351562
2017-10-23,191.00558471679688
2017-10-24,191.3806915283203
2017-10-25,188.20431518554688
2017-10-26,185.62649536132812
2017-10-27,185.01995849609375
2017-10-30,179.1460418701172
2017-10-31,178.5554656982422
2017-11-01,180.5267333984375
2017-11-02,180.55865478515625
2017-11-03,180.03990173339844
2017-11-06,184.11013793945312
2017-11-07,183.33599853515625
2017-11-08,183.24819946289062
2017-11-09,181.89146423339844
2017-11-10,179.9281768798828
2017-11-13,178.93057250976562
2017-11-14,180.50279235839844
2017-11-15,179.2418212890625
2017-11-16,179.8323974609375
2017-11-17,179.05027770996094
2017-11-20,179.3056640625
2017-11-21,178.64324951171875
2017-11-22,177.0231475830078
2017-11-24,177.19073486328125
2017-11-27,176.73583984375
2017-11-28,180.0558624267578
2017-11-29,186.12130737304688
2017-11-30,190.95770263671875
2017-12-01,186.77574157714844
2017-12-04,190.07980346679688
2017-12-05,185.55467224121094
2017-12-06,183.44772338867188
2017-12-07,185.5147705078125
2017-12-08,185.99362182617188
2017-12-11,186.9752655029297
2017-12-12,190.21548461914062
2017-12-13,186.75180053710938
2017-12-14,188.57940673828125
2017-12-15,191.388671875
2017-12-18,197.30247497558594
2017-12-19,195.4110107421875
2017-12-20,197.24661254882812
2017-12-21,199.34556579589844
2017-12-22,201.10934448242188
2017-12-26,200.03192138671875
2017-12-27,199.85633850097656
2017-12-28,200.5985565185547
2017-12-29,202.29847717285156
2018-01-02,203.77493286132812
2018-01-03,207.557861328125
2018-01-04,210.73423767089844
2018-01-05,211.30087280273438
2018-01-08,210.13568115234375
2018-01-09,213.85475158691406
2018-01-10,217.1508331298828
2018-01-11,218.3719024658203
2018-01-12,220.56663513183594
2018-01-16,205.96168518066406
2018-01-17,206.1133270263672
2018-01-18,204.2617645263672
2018-01-19,208.9545135498047
2018-01-22,208.97845458984375
2018-01-23,208.12449645996094
2018-01-24,207.094970703125
2018-01-25,201.79568481445312
2018-01-26,208.97845458984375
2018-01-29,204.7166748046875
2018-01-30,203.18435668945312
2018-01-31,204.83639526367188
2018-02-01,205.19552612304688
2018-02-02,199.44932556152344
2018-02-05,190.56663513183594
2018-02-06,192.71348571777344
2018-02-07,196.9273681640625
2018-02-08,192.01914978027344
2018-02-09,192.0750274658203
2018-02-12,198.1564178466797
2018-02-13,196.53631591796875
2018-02-14,199.56105041503906
2018-02-15,192.05905151367188
2018-02-16,195.2753448486328
2018-02-20,195.1875457763672
2018-02-21,191.2130889892578
2018-02-22,190.5985565185547
2018-02-23,193.2082977294922
2018-02-26,196.05746459960938
2018-02-27,193.44772338867188
2018-02-28,192.30645751953125
2018-03-01,187.82920837402344
2018-03-02,185.73023986816406
2018-03-05,184.97206115722656
2018-03-06,187.6217041015625
2018-03-07,187.8531494140625
2018-03-08,188.483642578125
2018-03-09,190.89385986328125
2018-03-12,189.9920196533203
2018-03-13,185.65841674804688
2018-03-14,183.8228302001953
2018-03-15,182.1548309326172
2018-03-16,182.8332061767578
2018-03-19,183.4397430419922
2018-03-20,181.70790100097656
2018-03-21,180.9896240234375
2018-03-22,175.8739013671875
2018-03-23,171.59617614746094
2018-03-26,177.37429809570312
2018-03-27,174.8762969970703
2018-03-28,177.094970703125
2018-03-29,169.88027954101562
2018-04-02,166.00160217285156
2018-04-03,164.56504821777344
2018-04-04,165.57861328125
2018-04-05,167.54190063476562
2018-04-06,164.20590209960938
2018-04-09,164.6608123779297
2018-04-10,167.9569091796875
2018-04-11,164.3016815185547
2018-04-12,165.96168518066406
2018-04-13,164.38946533203125
2018-04-16,168.03671264648438
2018-04-17,168.85873413085938
2018-04-18,170.47885131835938
2018-04-19,168.92259216308594
2018-04-20,167.05506896972656
2018-04-23,165.83399963378906
2018-04-24,163.9026336669922
2018-04-25,162.88906860351562
2018-04-26,162.77732849121094
2018-04-27,163.1923370361328
2018-04-30,162.0510711669922
2018-05-01,162.25059509277344
2018-05-02,159.0183563232422
2018-05-03,155.3391876220703
2018-05-04,157.23863220214844
2018-05-07,158.8986358642578
2018-05-08,161.01356506347656
2018-05-09,162.71348571777344
2018-05-10,164.9401397705078
2018-05-11,166.04150390625
2018-05-14,167.1588134765625
2018-05-15,165.88986206054688
2018-05-16,167.34237670898438
2018-05-17,168.05267333984375
2018-05-18,167.66958618164062
2018-05-21,169.74461364746094
2018-05-22,169.78451538085938
2018-05-23,171.42857360839844
2018-05-24,170.71029663085938
2018-05-25,170.09576416015625
2018-05-29,167.50997924804688
2018-05-30,170.2314453125
2018-05-31,168.252197265625
2018-06-01,167.51795959472656
2018-06-04,169.20191955566406
2018-06-05,172.442138671875
2018-06-06,177.43814086914062
2018-06-07,176.0335235595703
2018-06-08,177.47805786132812
2018-06-11,177.326416015625
2018-06-12,179.19393920898438
2018-06-13,178.9545135498047
2018-06-14,180.74221801757812
2018-06-15,185.4189910888672
2018-06-18,186.3288116455078
2018-06-19,187.14285278320312
2018-06-20,188.88267517089844
2018-06-21,188.81085205078125
2018-06-22,188.8427734375
2018-06-25,187.34237670898438
2018-06-26,185.2354278564453
2018-06-27,183.4397430419922
2018-06-28,187.99681091308594
2018-06-29,186.1133270263672
2018-07-02,188.7071075439453
2018-07-03,187.74142456054688
2018-07-05,189.95211791992188
2018-07-06,192.01914978027344
2018-07-09,194.86831665039062
2018-07-10,194.22186279296875
2018-07-11,193.33599853515625
2018-07-12,194.86033630371094
2018-07-13,194.33360290527344
2018-07-16,174.75657653808594
2018-07-17,179.92019653320312
2018-07-18,180.48683166503906
2018-07-19,181.31683349609375
2018-07-20,186.01756286621094
2018-07-23,186.24900817871094
2018-07-24,185.56265258789062
2018-07-25,188.50758361816406
2018-07-26,186.8715057373047
2018-07-27,181.43655395507812
2018-07-30,179.63287353515625
2018-07-31,179.4732666015625
2018-08-01,180.0079803466797
2018-08-02,179.640869140625
2018-08-03,181.63607788085938
2018-08-06,181.89146423339844
2018-08-07,183.5435028076172
2018-08-08,183.9664764404297
2018-08-09,184.04629516601562
2018-08-10,182.0909881591797
2018-08-13,181.4525146484375
2018-08-14,184.70071411132812
2018-08-15,184.062255859375
2018-08-16,187.54190063476562
2018-08-17,189.96807861328125
2018-08-20,191.78770446777344
2018-08-21,192.24261474609375
2018-08-22,191.8036651611328
2018-08-23,189.1859588623047
2018-08-24,189.09017944335938
2018-08-27,190.73423767089844
2018-08-28,190.41500854492188
2018-08-29,192.2665557861328
2018-08-30,190.89385986328125
2018-08-31,190.4070281982422
2018-09-04,189.0662384033203
2018-09-05,190.6225128173828
2018-09-06,189.9281768798828
2018-09-07,189.10614013671875
2018-09-10,189.58499145507812
2018-09-11,189.72865295410156
2018-09-12,194.3655242919922
2018-09-13,194.22186279296875
2018-09-14,192.72146606445312
2018-09-17,196.42457580566406
2018-09-18,197.01516723632812
2018-09-19,197.52593994140625
2018-09-20,197.76536560058594
2018-09-21,198.4756622314453
2018-09-24,195.38706970214844
2018-09-25,193.99041748046875
2018-09-26,190.90982055664062
2018-09-27,188.5395050048828
2018-09-28,188.4756622314453
2018-10-01,189.81643676757812
2018-10-02,186.38467407226562
2018-10-03,189.1460418701172
2018-10-04,188.0127716064453
2018-10-05,184.62091064453125
2018-10-08,183.09657287597656
2018-10-09,181.37271118164062
2018-10-10,176.13726806640625
2018-10-11,168.946533203125
2018-10-12,170.4070281982422
2018-10-15,167.86911010742188
2018-10-16,170.03192138671875
2018-10-17,168.76296997070312
2018-10-18,178.06065368652344
2018-10-19,172.52992248535156
2018-10-22,165.96966552734375
2018-10-23,163.99041748046875
2018-10-24,158.76296997070312
2018-10-25,161.7398223876953
2018-10-26,158.85873413085938
2018-10-29,160.09576416015625
2018-10-30,160.87789916992188
2018-10-31,164.54908752441406
2018-11-01,165.61851501464844
2018-11-02,163.47964477539062
2018-11-05,164.34158325195312
2018-11-06,165.6344757080078
2018-11-07,169.85633850097656
2018-11-08,169.9281768798828
2018-11-09,166.20909118652344
2018-11-12,162.56983947753906
2018-11-13,163.8228302001953
2018-11-14,159.409423828125
2018-11-15,157.94094848632812
2018-11-16,158.05267333984375
2018-11-19,154.0143585205078
2018-11-20,153.63926696777344
2018-11-21,156.42457580566406
2018-11-23,155.45091247558594
2018-11-26,160.37510681152344
2018-11-27,154.67677307128906
2018-11-28,159.27374267578125
2018-11-29,156.98324584960938
2018-11-30,159.90423583984375
2018-12-03,158.85873413085938
2018-12-04,150.72625732421875
2018-12-06,149.35354614257812
2018-12-07,144.00637817382812
2018-12-10,142.86512756347656
2018-12-11,142.19473266601562
2018-12-12,143.15243530273438
2018-12-13,140.0558624267578
2018-12-14,138.21229553222656
2018-12-17,128.63526916503906
2018-12-18,127.91699981689453
2018-12-19,126.69593048095703
2018-12-20,123.12849426269531
2018-12-21,118.96248626708984
2018-12-24,115.29129791259766
2018-12-26,121.05347442626953
2018-12-27,121.2210693359375
2018-12-28,119.56903076171875
2018-12-31,119.77653503417969
2019-01-02,124.00638580322266
2019-01-03,120.86991119384766
2019-01-04,129.05027770996094
2019-01-07,129.04229736328125
2019-01-08,131.284912109375
2019-01-09,134.15802001953125
2019-01-10,133.46368408203125
2019-01-11,133.6552276611328
2019-01-14,134.18994140625
2019-01-15,133.76695251464844
2019-01-16,134.66879272460938
2019-01-17,135.42697143554688
2019-01-18,137.68556213378906
2019-01-22,136.22506713867188
2019-01-23,138.64324951171875
2019-01-24,139.3695068359375
2019-01-25,141.82762145996094
2019-01-28,142.6656036376953
2019-01-29,141.9074249267578
2019-01-30,143.3040771484375
2019-01-31,141.73184204101562
2019-02-01,144.7166748046875
2019-02-04,144.4772491455078
2019-02-05,144.86033630371094
2019-02-06,143.55946350097656
2019-02-07,129.44134521484375
2019-02-08,131.14126586914062
2019-02-11,131.77174377441406
2019-02-12,134.90821838378906
2019-02-13,135.20350646972656
2019-02-14,133.2561798095703
2019-02-15,138.23623657226562
2019-02-19,139.5291290283203
2019-02-20,138.40382385253906
2019-02-21,136.5123748779297
2019-02-22,138.91461181640625
2019-02-25,139.09815979003906
2019-02-26,139.3056640625
2019-02-27,138.28411865234375
2019-02-28,138.06863403320312
2019-03-01,138.5395050048828
2019-03-04,137.58180236816406
2019-03-05,136.61611938476562
2019-03-06,134.38946533203125
2019-03-07,132.19473266601562
2019-03-08,132.76136779785156
2019-03-11,134.8762969970703
2019-03-12,134.00637817382812
2019-03-13,136.5123748779297
2019-03-14,135.42697143554688
2019-03-15,137.59776306152344
2019-03-18,137.094970703125
2019-03-19,137.2067108154297
2019-03-20,134.39744567871094
