Date,MCK
2016-06-09,186.8800048828125
2016-06-10,185.47000122070312
2016-06-13,183.63999938964844
2016-06-14,181.5500030517578
2016-06-15,180.92999267578125
2016-06-16,179.75
2016-06-17,177.77999877929688
2016-06-20,179.8699951171875
2016-06-21,179.27000427246094
2016-06-22,181.52999877929688
2016-06-23,184.0
2016-06-24,177.07000732421875
2016-06-27,172.6300048828125
2016-06-28,176.5800018310547
2016-06-29,183.33999633789062
2016-06-30,186.64999389648438
2016-07-01,188.10000610351562
2016-07-05,187.47999572753906
2016-07-06,191.8800048828125
2016-07-07,191.1999969482422
2016-07-08,192.7899932861328
2016-07-11,193.4499969482422
2016-07-12,195.47000122070312
2016-07-13,197.41000366210938
2016-07-14,198.02999877929688
2016-07-15,197.13999938964844
2016-07-18,197.6999969482422
2016-07-19,197.97000122070312
2016-07-20,198.44000244140625
2016-07-21,196.5
2016-07-22,196.57000732421875
2016-07-25,196.00999450683594
2016-07-26,196.27999877929688
2016-07-27,196.9199981689453
2016-07-28,193.44000244140625
2016-07-29,194.55999755859375
2016-08-01,192.08999633789062
2016-08-02,193.52999877929688
2016-08-03,195.13999938964844
2016-08-04,194.47999572753906
2016-08-05,194.66000366210938
2016-08-08,195.10000610351562
2016-08-09,196.2899932861328
2016-08-10,195.64999389648438
2016-08-11,196.6199951171875
2016-08-12,195.24000549316406
2016-08-15,196.1199951171875
2016-08-16,195.00999450683594
2016-08-17,195.77999877929688
2016-08-18,194.42999267578125
2016-08-19,193.85000610351562
2016-08-22,193.64999389648438
2016-08-23,192.75
2016-08-24,189.0500030517578
2016-08-25,183.3000030517578
2016-08-26,182.7899932861328
2016-08-29,183.89999389648438
2016-08-30,183.02999877929688
2016-08-31,184.6199951171875
2016-09-01,183.27000427246094
2016-09-02,182.97999572753906
2016-09-06,184.69000244140625
2016-09-07,184.9600067138672
2016-09-08,183.0399932861328
2016-09-09,176.08999633789062
2016-09-12,180.47000122070312
2016-09-13,175.83999633789062
2016-09-14,167.6999969482422
2016-09-15,168.97000122070312
2016-09-16,166.16000366210938
2016-09-19,165.0
2016-09-20,164.8000030517578
2016-09-21,166.39999389648438
2016-09-22,168.1199951171875
2016-09-23,167.0800018310547
2016-09-26,165.17999267578125
2016-09-27,166.36000061035156
2016-09-28,166.6199951171875
2016-09-29,164.4199981689453
2016-09-30,166.75
2016-10-03,165.3800048828125
2016-10-04,165.66000366210938
2016-10-05,165.6699981689453
2016-10-06,164.75
2016-10-07,165.82000732421875
2016-10-10,165.3300018310547
2016-10-11,163.6300048828125
2016-10-12,162.5399932861328
2016-10-13,162.07000732421875
2016-10-14,161.0
2016-10-17,160.64999389648438
2016-10-18,162.10000610351562
2016-10-19,161.1199951171875
2016-10-20,161.9499969482422
2016-10-21,161.02999877929688
2016-10-24,160.27000427246094
2016-10-25,158.5
2016-10-26,158.57000732421875
2016-10-27,160.5
2016-10-28,124.11000061035156
2016-10-31,127.16999816894531
2016-11-01,129.27000427246094
2016-11-02,135.8300018310547
2016-11-03,129.58999633789062
2016-11-04,130.75999450683594
2016-11-07,134.50999450683594
2016-11-08,130.50999450683594
2016-11-09,141.67999267578125
2016-11-10,147.49000549316406
2016-11-11,143.02999877929688
2016-11-14,143.69000244140625
2016-11-15,142.8699951171875
2016-11-16,141.47999572753906
2016-11-17,141.47999572753906
2016-11-18,140.0500030517578
2016-11-21,141.35000610351562
2016-11-22,141.3300018310547
2016-11-23,141.27000427246094
2016-11-25,143.07000732421875
2016-11-28,143.11000061035156
2016-11-29,141.25
2016-11-30,143.80999755859375
2016-12-01,143.0800018310547
2016-12-02,143.55999755859375
2016-12-05,145.0
2016-12-06,145.39999389648438
2016-12-07,141.6199951171875
2016-12-08,143.33999633789062
2016-12-09,146.25
2016-12-12,146.49000549316406
2016-12-13,147.97000122070312
2016-12-14,143.3699951171875
2016-12-15,142.33999633789062
2016-12-16,142.2899932861328
2016-12-19,141.55999755859375
2016-12-20,141.1300048828125
2016-12-21,141.58999633789062
2016-12-22,140.33999633789062
2016-12-23,141.17999267578125
2016-12-27,142.07000732421875
2016-12-28,141.52999877929688
2016-12-29,141.77999877929688
2016-12-30,140.4499969482422
2017-01-03,147.42999267578125
2017-01-04,148.5800018310547
2017-01-05,146.5
2017-01-06,146.9199981689453
2017-01-09,146.83999633789062
2017-01-10,146.82000732421875
2017-01-11,143.1999969482422
2017-01-12,144.67999267578125
2017-01-13,147.17999267578125
2017-01-17,148.42999267578125
2017-01-18,149.74000549316406
2017-01-19,147.2899932861328
2017-01-20,150.27999877929688
2017-01-23,149.32000732421875
2017-01-24,148.30999755859375
2017-01-25,151.10000610351562
2017-01-26,138.5500030517578
2017-01-27,136.74000549316406
2017-01-30,137.11000061035156
2017-01-31,139.14999389648438
2017-02-01,140.02999877929688
2017-02-02,139.0
2017-02-03,138.83999633789062
2017-02-06,139.82000732421875
2017-02-07,139.92999267578125
2017-02-08,140.94000244140625
2017-02-09,139.7100067138672
2017-02-10,139.57000732421875
2017-02-13,140.49000549316406
2017-02-14,145.1999969482422
2017-02-15,149.52000427246094
2017-02-16,149.4199981689453
2017-02-17,150.25
2017-02-21,150.88999938964844
2017-02-22,149.0500030517578
2017-02-23,148.97000122070312
2017-02-24,150.85000610351562
2017-02-27,151.4499969482422
2017-02-28,150.1300048828125
2017-03-01,148.97000122070312
2017-03-02,150.16000366210938
2017-03-03,152.52999877929688
2017-03-06,150.24000549316406
2017-03-07,147.24000549316406
2017-03-08,147.8300018310547
2017-03-09,149.47000122070312
2017-03-10,147.6699981689453
2017-03-13,148.0500030517578
2017-03-14,147.11000061035156
2017-03-15,148.25999450683594
2017-03-16,148.8300018310547
2017-03-17,147.92999267578125
2017-03-20,147.1699981689453
2017-03-21,146.0
2017-03-22,146.30999755859375
2017-03-23,145.82000732421875
2017-03-24,145.6300048828125
2017-03-27,148.5
2017-03-28,149.8800048828125
2017-03-29,151.35000610351562
2017-03-30,149.47999572753906
2017-03-31,148.25999450683594
2017-04-03,146.1699981689453
2017-04-04,145.77000427246094
2017-04-05,144.75
2017-04-06,144.83999633789062
2017-04-07,143.91000366210938
2017-04-10,145.49000549316406
2017-04-11,145.3800048828125
2017-04-12,143.88999938964844
2017-04-13,143.1999969482422
2017-04-17,144.22000122070312
2017-04-18,137.60000610351562
2017-04-19,136.08999633789062
2017-04-20,137.66000366210938
2017-04-21,135.9199981689453
2017-04-24,136.14999389648438
2017-04-25,135.0
2017-04-26,136.02999877929688
2017-04-27,138.7899932861328
2017-04-28,138.2899932861328
2017-05-01,138.47000122070312
2017-05-02,139.2100067138672
2017-05-03,138.2100067138672
2017-05-04,142.22000122070312
2017-05-05,141.47000122070312
2017-05-08,140.8699951171875
2017-05-09,142.49000549316406
2017-05-10,143.22999572753906
2017-05-11,145.6999969482422
2017-05-12,144.5800018310547
2017-05-15,145.3300018310547
2017-05-16,144.9199981689453
2017-05-17,142.0399932861328
2017-05-18,141.44000244140625
2017-05-19,153.00999450683594
2017-05-22,155.4199981689453
2017-05-23,159.0
2017-05-24,161.22999572753906
2017-05-25,162.36000061035156
2017-05-26,161.1999969482422
2017-05-30,162.11000061035156
2017-05-31,163.08999633789062
2017-06-01,165.9199981689453
2017-06-02,165.6999969482422
2017-06-05,165.89999389648438
2017-06-06,161.94000244140625
2017-06-07,161.58999633789062
2017-06-08,162.14999389648438
2017-06-09,163.38999938964844
2017-06-12,161.77000427246094
2017-06-13,162.14999389648438
2017-06-14,163.3699951171875
2017-06-15,163.91000366210938
2017-06-16,159.8300018310547
2017-06-19,161.75
2017-06-20,160.97000122070312
2017-06-21,162.8699951171875
2017-06-22,165.57000732421875
2017-06-23,166.9600067138672
2017-06-26,167.61000061035156
2017-06-27,166.69000244140625
2017-06-28,166.6199951171875
2017-06-29,163.63999938964844
2017-06-30,164.5399932861328
2017-07-03,164.5500030517578
2017-07-05,165.27000427246094
2017-07-06,163.0800018310547
2017-07-07,164.67999267578125
2017-07-10,164.7100067138672
2017-07-11,165.1999969482422
2017-07-12,166.33999633789062
2017-07-13,166.3300018310547
2017-07-14,167.5
2017-07-17,168.1199951171875
2017-07-18,165.41000366210938
2017-07-19,164.85000610351562
2017-07-20,165.07000732421875
2017-07-21,165.9199981689453
2017-07-24,166.74000549316406
2017-07-25,167.6300048828125
2017-07-26,166.35000610351562
2017-07-27,162.52999877929688
2017-07-28,162.50999450683594
2017-07-31,161.8699951171875
2017-08-01,161.25999450683594
2017-08-02,159.61000061035156
2017-08-03,155.33999633789062
2017-08-04,154.69000244140625
2017-08-07,155.67999267578125
2017-08-08,157.25999450683594
2017-08-09,154.27000427246094
2017-08-10,151.07000732421875
2017-08-11,149.99000549316406
2017-08-14,149.0800018310547
2017-08-15,149.25999450683594
2017-08-16,147.63999938964844
2017-08-17,146.8300018310547
2017-08-18,146.0
2017-08-21,146.13999938964844
2017-08-22,148.27999877929688
2017-08-23,147.19000244140625
2017-08-24,146.8699951171875
2017-08-25,147.5800018310547
2017-08-28,148.3300018310547
2017-08-29,147.2100067138672
2017-08-30,146.6999969482422
2017-08-31,149.30999755859375
2017-09-01,149.41000366210938
2017-09-05,147.82000732421875
2017-09-06,152.08999633789062
2017-09-07,155.83999633789062
2017-09-08,156.94000244140625
2017-09-11,159.24000549316406
2017-09-12,156.36000061035156
2017-09-13,157.67999267578125
2017-09-14,151.67999267578125
2017-09-15,149.8800048828125
2017-09-18,148.4199981689453
2017-09-19,148.3699951171875
2017-09-20,150.17999267578125
2017-09-21,152.57000732421875
2017-09-22,154.00999450683594
2017-09-25,154.50999450683594
2017-09-26,154.8800048828125
2017-09-27,155.9499969482422
2017-09-28,153.72000122070312
2017-09-29,153.61000061035156
2017-10-02,155.25999450683594
2017-10-03,153.99000549316406
2017-10-04,153.61000061035156
2017-10-05,153.72000122070312
2017-10-06,151.2899932861328
2017-10-09,148.13999938964844
2017-10-10,149.41000366210938
2017-10-11,149.94000244140625
2017-10-12,150.6699981689453
2017-10-13,147.1699981689453
2017-10-16,146.61000061035156
2017-10-17,146.41000366210938
2017-10-18,146.2100067138672
2017-10-19,149.9600067138672
2017-10-20,150.77999877929688
2017-10-23,148.3000030517578
2017-10-24,149.75
2017-10-25,151.3800048828125
2017-10-26,143.5399932861328
2017-10-27,135.6199951171875
2017-10-30,135.02000427246094
2017-10-31,137.8800048828125
2017-11-01,139.6699981689453
2017-11-02,137.05999755859375
2017-11-03,137.61000061035156
2017-11-06,135.2100067138672
2017-11-07,136.92999267578125
2017-11-08,140.36000061035156
2017-11-09,140.11000061035156
2017-11-10,137.61000061035156
2017-11-13,138.0500030517578
2017-11-14,136.1699981689453
2017-11-15,138.86000061035156
2017-11-16,142.6999969482422
2017-11-17,142.1300048828125
2017-11-20,138.24000549316406
2017-11-21,142.8699951171875
2017-11-22,145.8000030517578
2017-11-24,144.66000366210938
2017-11-27,144.85000610351562
2017-11-28,147.75
2017-11-29,148.1199951171875
2017-11-30,147.74000549316406
2017-12-01,146.38999938964844
2017-12-04,153.08999633789062
2017-12-05,150.69000244140625
2017-12-06,150.47000122070312
2017-12-07,150.00999450683594
2017-12-08,152.57000732421875
2017-12-11,153.80999755859375
2017-12-12,154.5500030517578
2017-12-13,155.2100067138672
2017-12-14,157.1999969482422
2017-12-15,162.60000610351562
2017-12-18,160.25999450683594
2017-12-19,159.97000122070312
2017-12-20,160.63999938964844
2017-12-21,159.38999938964844
2017-12-22,158.44000244140625
2017-12-26,158.89999389648438
2017-12-27,158.02000427246094
2017-12-28,157.72999572753906
2017-12-29,155.9499969482422
2018-01-02,159.0
2018-01-03,156.75999450683594
2018-01-04,155.05999755859375
2018-01-05,157.16000366210938
2018-01-08,159.14999389648438
2018-01-09,160.63999938964844
2018-01-10,160.6699981689453
2018-01-11,162.3000030517578
2018-01-12,166.25
2018-01-16,170.66000366210938
2018-01-17,172.8300018310547
2018-01-18,171.77999877929688
2018-01-19,170.36000061035156
2018-01-22,172.9600067138672
2018-01-23,170.60000610351562
2018-01-24,174.5800018310547
2018-01-25,175.1999969482422
2018-01-26,176.72000122070312
2018-01-29,176.3300018310547
2018-01-30,171.75
2018-01-31,168.8800048828125
2018-02-01,166.27000427246094
2018-02-02,159.2100067138672
2018-02-05,152.38999938964844
2018-02-06,152.52000427246094
2018-02-07,152.8300018310547
2018-02-08,150.22999572753906
2018-02-09,148.92999267578125
2018-02-12,149.02000427246094
2018-02-13,146.17999267578125
2018-02-14,148.77000427246094
2018-02-15,148.6999969482422
2018-02-16,150.5
2018-02-20,148.85000610351562
2018-02-21,149.58999633789062
2018-02-22,150.08999633789062
2018-02-23,152.64999389648438
2018-02-26,154.52000427246094
2018-02-27,153.67999267578125
2018-02-28,149.22999572753906
2018-03-01,146.5399932861328
2018-03-02,149.89999389648438
2018-03-05,151.30999755859375
2018-03-06,151.1699981689453
2018-03-07,151.75
2018-03-08,153.97999572753906
2018-03-09,155.7899932861328
2018-03-12,157.8000030517578
2018-03-13,157.69000244140625
2018-03-14,155.44000244140625
2018-03-15,153.9600067138672
2018-03-16,152.3300018310547
2018-03-19,147.6199951171875
2018-03-20,141.80999755859375
2018-03-21,142.9199981689453
2018-03-22,141.69000244140625
2018-03-23,139.0399932861328
2018-03-26,139.2899932861328
2018-03-27,138.75
2018-03-28,140.66000366210938
2018-03-29,140.8699951171875
2018-04-02,139.80999755859375
2018-04-03,140.52999877929688
2018-04-04,141.35000610351562
2018-04-05,142.61000061035156
2018-04-06,139.7100067138672
2018-04-09,140.02999877929688
2018-04-10,143.1999969482422
2018-04-11,143.0800018310547
2018-04-12,143.94000244140625
2018-04-13,142.85000610351562
2018-04-16,147.8800048828125
2018-04-17,149.5
2018-04-18,149.27999877929688
2018-04-19,147.10000610351562
2018-04-20,146.25
2018-04-23,148.3300018310547
2018-04-24,148.88999938964844
2018-04-25,151.7100067138672
2018-04-26,153.9600067138672
2018-04-27,158.1300048828125
2018-04-30,156.2100067138672
2018-05-01,154.2100067138672
2018-05-02,154.6300048828125
2018-05-03,146.58999633789062
2018-05-04,146.82000732421875
2018-05-07,144.27999877929688
2018-05-08,144.00999450683594
2018-05-09,144.80999755859375
2018-05-10,147.25999450683594
2018-05-11,149.2100067138672
2018-05-14,151.02000427246094
2018-05-15,149.58999633789062
2018-05-16,150.16000366210938
2018-05-17,150.99000549316406
2018-05-18,148.9199981689453
2018-05-21,146.5
2018-05-22,146.44000244140625
2018-05-23,146.8300018310547
2018-05-24,144.02999877929688
2018-05-25,145.80999755859375
2018-05-29,141.22000122070312
2018-05-30,144.42999267578125
2018-05-31,141.94000244140625
2018-06-01,142.24000549316406
2018-06-04,142.8000030517578
2018-06-05,143.77000427246094
2018-06-06,145.63999938964844
2018-06-07,145.6300048828125
2018-06-08,145.3699951171875
2018-06-11,145.2100067138672
2018-06-12,145.5399932861328
2018-06-13,149.52000427246094
2018-06-14,150.0
2018-06-15,150.0
2018-06-18,146.0399932861328
2018-06-19,146.74000549316406
2018-06-20,147.5
2018-06-21,146.4600067138672
2018-06-22,148.8800048828125
2018-06-25,146.07000732421875
2018-06-26,144.92999267578125
2018-06-27,144.66000366210938
2018-06-28,135.8000030517578
2018-06-29,133.39999389648438
2018-07-02,134.8800048828125
2018-07-03,134.57000732421875
2018-07-05,136.0399932861328
2018-07-06,137.8800048828125
2018-07-09,138.27000427246094
2018-07-10,138.52000427246094
2018-07-11,134.6999969482422
2018-07-12,135.97999572753906
2018-07-13,136.58999633789062
2018-07-16,135.5800018310547
2018-07-17,134.5800018310547
2018-07-18,134.33999633789062
2018-07-19,133.80999755859375
2018-07-20,132.89999389648438
2018-07-23,132.6300048828125
2018-07-24,131.97999572753906
2018-07-25,133.35000610351562
2018-07-26,127.05999755859375
2018-07-27,123.88999938964844
2018-07-30,125.9000015258789
2018-07-31,125.5999984741211
2018-08-01,124.79000091552734
2018-08-02,123.98999786376953
2018-08-03,126.20999908447266
2018-08-06,126.75
2018-08-07,126.75
2018-08-08,124.05999755859375
2018-08-09,123.87999725341797
2018-08-10,123.13999938964844
2018-08-13,126.02999877929688
2018-08-14,126.68000030517578
2018-08-15,126.41999816894531
2018-08-16,127.08999633789062
2018-08-17,129.3800048828125
2018-08-20,130.64999389648438
2018-08-21,130.38999938964844
2018-08-22,129.72000122070312
2018-08-23,129.36000061035156
2018-08-24,129.6699981689453
2018-08-27,130.32000732421875
2018-08-28,130.0
2018-08-29,130.0
2018-08-30,129.97999572753906
2018-08-31,128.75
2018-09-04,123.9000015258789
2018-09-05,123.43000030517578
2018-09-06,125.5
2018-09-07,129.74000549316406
2018-09-10,130.36000061035156
2018-09-11,130.0800018310547
2018-09-12,130.2899932861328
2018-09-13,129.61000061035156
2018-09-14,128.55999755859375
2018-09-17,131.77999877929688
2018-09-18,133.0800018310547
2018-09-19,134.27000427246094
2018-09-20,135.85000610351562
2018-09-21,134.9499969482422
2018-09-24,132.63999938964844
2018-09-25,131.72000122070312
2018-09-26,131.9600067138672
2018-09-27,131.69000244140625
2018-09-28,132.64999389648438
2018-10-01,132.32000732421875
2018-10-02,132.52999877929688
2018-10-03,130.5
2018-10-04,132.25999450683594
2018-10-05,134.0800018310547
2018-10-08,136.0500030517578
2018-10-09,136.83999633789062
2018-10-10,135.5
2018-10-11,129.24000549316406
2018-10-12,130.7899932861328
2018-10-15,131.3699951171875
2018-10-16,133.44000244140625
2018-10-17,135.0399932861328
2018-10-18,132.6999969482422
2018-10-19,132.38999938964844
2018-10-22,126.7300033569336
2018-10-23,127.29000091552734
2018-10-24,121.58000183105469
2018-10-25,121.98999786376953
2018-10-26,118.38999938964844
2018-10-29,120.7699966430664
2018-10-30,124.12000274658203
2018-10-31,124.76000213623047
2018-11-01,129.08999633789062
2018-11-02,125.41000366210938
2018-11-05,127.12000274658203
2018-11-06,128.60000610351562
2018-11-07,132.72000122070312
2018-11-08,132.57000732421875
2018-11-09,130.80999755859375
2018-11-12,130.47000122070312
2018-11-13,130.14999389648438
2018-11-14,128.88999938964844
2018-11-15,127.47000122070312
2018-11-16,123.88999938964844
2018-11-19,126.19000244140625
2018-11-20,122.55000305175781
2018-11-21,121.80999755859375
2018-11-23,121.16000366210938
2018-11-26,120.63999938964844
2018-11-27,125.69000244140625
2018-11-28,127.16000366210938
2018-11-29,127.01000213623047
2018-11-30,124.5
2018-12-03,127.16000366210938
2018-12-04,125.05000305175781
2018-12-06,126.4000015258789
2018-12-07,124.94000244140625
2018-12-10,123.0999984741211
2018-12-11,122.1500015258789
2018-12-12,123.33000183105469
2018-12-13,122.86000061035156
2018-12-14,116.66000366210938
2018-12-17,111.9000015258789
2018-12-18,109.19000244140625
2018-12-19,110.62999725341797
2018-12-20,109.86000061035156
2018-12-21,108.33999633789062
2018-12-24,108.2300033569336
2018-12-26,110.77999877929688
2018-12-27,111.05999755859375
2018-12-28,110.04000091552734
2018-12-31,110.47000122070312
2019-01-02,113.06999969482422
2019-01-03,112.94000244140625
2019-01-04,114.33000183105469
2019-01-07,115.36000061035156
2019-01-08,117.70999908447266
2019-01-09,118.26000213623047
2019-01-10,122.04000091552734
2019-01-11,122.16000366210938
2019-01-14,121.69000244140625
2019-01-15,123.05000305175781
2019-01-16,123.5999984741211
2019-01-17,124.38999938964844
2019-01-18,126.66999816894531
2019-01-22,125.87000274658203
2019-01-23,126.12000274658203
2019-01-24,125.47000122070312
2019-01-25,127.05000305175781
2019-01-28,125.7699966430664
2019-01-29,125.29000091552734
2019-01-30,124.97000122070312
2019-01-31,128.25
2019-02-01,127.33000183105469
2019-02-04,132.25999450683594
2019-02-05,131.77000427246094
2019-02-06,132.6199951171875
2019-02-07,130.60000610351562
2019-02-08,128.49000549316406
2019-02-11,130.42999267578125
2019-02-12,134.0
2019-02-13,134.1699981689453
2019-02-14,134.38999938964844
2019-02-15,135.55999755859375
2019-02-19,136.3000030517578
2019-02-20,134.0399932861328
2019-02-21,131.9499969482422
2019-02-22,131.49000549316406
2019-02-25,130.17999267578125
2019-02-26,127.1500015258789
2019-02-27,127.41999816894531
2019-02-28,127.16000366210938
2019-03-01,124.52999877929688
2019-03-04,120.0999984741211
2019-03-05,117.16000366210938
2019-03-06,113.51000213623047
2019-03-07,112.27999877929688
2019-03-08,111.86000061035156
2019-03-11,113.4800033569336
2019-03-12,115.61000061035156
2019-03-13,117.47000122070312
2019-03-14,117.72000122070312
2019-03-15,119.26000213623047
2019-03-18,121.37000274658203
2019-03-19,122.5199966430664
2019-03-20,120.6500015258789
2019-03-21,122.2300033569336
2019-03-22,118.54000091552734
2019-03-25,115.6500015258789
2019-03-26,115.8499984741211
2019-03-27,115.70999908447266
2019-03-28,115.29000091552734
2019-03-29,117.05999755859375
2019-04-01,118.83999633789062
2019-04-02,114.79000091552734
2019-04-03,115.08000183105469
2019-04-04,115.01000213623047
2019-04-05,116.69999694824219
2019-04-08,116.81999969482422
2019-04-09,115.80000305175781
