Date,CRL
2024-10-10,191.42999267578125
2024-10-11,192.97000122070312
2024-10-14,193.13999938964844
2024-10-15,193.8699951171875
2024-10-16,195.11000061035156
2024-10-17,197.77999877929688
2024-10-18,197.77000427246094
2024-10-21,195.0399932861328
2024-10-22,185.94000244140625
2024-10-23,186.6300048828125
2024-10-24,182.72999572753906
2024-10-25,182.1199951171875
2024-10-28,186.52000427246094
2024-10-29,184.0
2024-10-30,181.38999938964844
2024-10-31,178.5800018310547
2024-11-01,180.9600067138672
2024-11-04,182.47999572753906
2024-11-05,188.67999267578125
2024-11-06,214.1999969482422
2024-11-07,210.2899932861328
2024-11-08,215.38999938964844
2024-11-11,220.69000244140625
2024-11-12,215.94000244140625
2024-11-13,206.5399932861328
2024-11-14,196.89999389648438
2024-11-15,187.74000549316406
2024-11-18,187.5
2024-11-19,186.10000610351562
2024-11-20,187.89999389648438
2024-11-21,194.19000244140625
2024-11-22,195.77000427246094
2024-11-25,201.3000030517578
2024-11-26,197.75
2024-11-27,199.58999633789062
2024-11-29,199.05999755859375
2024-12-02,201.25
2024-12-03,199.3000030517578
2024-12-04,199.35000610351562
2024-12-05,191.5399932861328
2024-12-06,191.80999755859375
2024-12-09,201.75
2024-12-10,197.0500030517578
2024-12-11,193.5500030517578
2024-12-12,194.27000427246094
2024-12-13,190.4600067138672
2024-12-16,190.07000732421875
2024-12-17,189.3300018310547
2024-12-18,183.16000366210938
2024-12-19,182.14999389648438
2024-12-20,185.77000427246094
2024-12-23,185.38999938964844
2024-12-24,186.2899932861328
2024-12-26,186.64999389648438
2024-12-27,186.16000366210938
2024-12-30,183.4199981689453
2024-12-31,184.60000610351562
2025-01-02,182.63999938964844
2025-01-03,185.8000030517578
2025-01-06,189.5399932861328
2025-01-07,189.75999450683594
2025-01-08,187.91000366210938
2025-01-10,186.1199951171875
2025-01-13,190.13999938964844
2025-01-14,178.0800018310547
2025-01-15,173.91000366210938
2025-01-16,165.8000030517578
2025-01-17,163.5
2025-01-21,169.80999755859375
2025-01-22,168.22000122070312
2025-01-23,166.86000061035156
2025-01-24,164.97000122070312
2025-01-27,165.83999633789062
2025-01-28,163.63999938964844
2025-01-29,161.63999938964844
2025-01-30,165.57000732421875
2025-01-31,164.75999450683594
2025-02-03,161.6199951171875
2025-02-04,163.1199951171875
2025-02-05,165.8699951171875
2025-02-06,166.27000427246094
2025-02-07,163.7899932861328
2025-02-10,159.88999938964844
2025-02-11,154.89999389648438
2025-02-12,154.0
2025-02-13,153.1699981689453
2025-02-14,151.99000549316406
2025-02-18,154.38999938964844
2025-02-19,165.0
2025-02-20,162.25
2025-02-21,163.02000427246094
2025-02-24,170.50999450683594
2025-02-25,167.10000610351562
2025-02-26,167.9600067138672
2025-02-27,164.8800048828125
2025-02-28,165.30999755859375
2025-03-03,163.5
2025-03-04,164.30999755859375
2025-03-05,167.5500030517578
2025-03-06,169.27000427246094
2025-03-07,175.9199981689453
2025-03-10,175.1199951171875
2025-03-11,166.6300048828125
2025-03-12,170.58999633789062
2025-03-13,166.92999267578125
2025-03-14,171.0399932861328
2025-03-17,175.00999450683594
2025-03-18,176.94000244140625
2025-03-19,173.8800048828125
2025-03-20,165.35000610351562
2025-03-21,167.27999877929688
2025-03-24,166.97999572753906
2025-03-25,161.35000610351562
2025-03-26,158.25
2025-03-27,158.05999755859375
2025-03-28,155.5500030517578
2025-03-31,150.52000427246094
2025-04-01,145.99000549316406
2025-04-02,149.27999877929688
2025-04-03,140.97999572753906
2025-04-04,136.89999389648438
2025-04-07,134.07000732421875
2025-04-08,123.61000061035156
2025-04-09,139.07000732421875
2025-04-10,99.94999694824219
2025-04-11,99.75
2025-04-14,106.5999984741211
2025-04-15,105.91999816894531
2025-04-16,104.25
2025-04-17,106.05000305175781
2025-04-21,102.66999816894531
2025-04-22,106.88999938964844
2025-04-23,109.0
2025-04-24,115.76000213623047
2025-04-25,114.66000366210938
2025-04-28,115.08000183105469
2025-04-29,117.29000091552734
2025-04-30,118.62000274658203
2025-05-01,116.88999938964844
2025-05-02,118.45999908447266
2025-05-05,119.44000244140625
2025-05-06,115.41000366210938
2025-05-07,136.97000122070312
2025-05-08,141.36000061035156
2025-05-09,138.7899932861328
2025-05-12,143.0800018310547
2025-05-13,144.02000427246094
2025-05-14,138.9499969482422
2025-05-15,138.88999938964844
2025-05-16,140.97000122070312
2025-05-19,141.3800048828125
2025-05-20,143.52999877929688
2025-05-21,134.97999572753906
2025-05-22,135.60000610351562
2025-05-23,136.72999572753906
2025-05-27,138.64999389648438
2025-05-28,136.25
2025-05-29,137.6999969482422
2025-05-30,135.6300048828125
2025-06-02,135.0399932861328
2025-06-03,138.49000549316406
2025-06-04,143.22000122070312
2025-06-05,141.1999969482422
2025-06-06,144.6999969482422
2025-06-09,147.4600067138672
2025-06-10,151.0
2025-06-11,151.11000061035156
2025-06-12,151.88999938964844
2025-06-13,149.4499969482422
2025-06-16,151.02999877929688
2025-06-17,145.0500030517578
2025-06-18,145.2899932861328
2025-06-20,147.4499969482422
2025-06-23,147.3800048828125
2025-06-24,148.39999389648438
2025-06-25,150.2100067138672
2025-06-26,151.58999633789062
2025-06-27,150.00999450683594
2025-06-30,151.72999572753906
2025-07-01,154.39999389648438
2025-07-02,157.49000549316406
2025-07-03,157.1199951171875
2025-07-07,153.89999389648438
2025-07-08,158.38999938964844
2025-07-09,158.97000122070312
2025-07-10,163.66000366210938
2025-07-11,159.39999389648438
2025-07-14,158.0399932861328
2025-07-15,154.4199981689453
2025-07-16,154.94000244140625
2025-07-17,156.6999969482422
2025-07-18,154.47999572753906
2025-07-21,149.7899932861328
2025-07-22,163.36000061035156
2025-07-23,167.9499969482422
2025-07-24,177.10000610351562
2025-07-25,176.92999267578125
2025-07-28,178.99000549316406
2025-07-29,178.4499969482422
2025-07-30,176.19000244140625
2025-07-31,169.63999938964844
2025-08-01,166.91000366210938
2025-08-04,167.9199981689453
2025-08-05,167.49000549316406
2025-08-06,150.3300018310547
2025-08-07,149.77999877929688
2025-08-08,148.74000549316406
2025-08-11,148.92999267578125
2025-08-12,152.75
2025-08-13,155.0
2025-08-14,155.8000030517578
2025-08-15,156.67999267578125
2025-08-18,156.97999572753906
2025-08-19,158.47999572753906
2025-08-20,159.5800018310547
2025-08-21,154.5399932861328
2025-08-22,161.83999633789062
2025-08-25,164.11000061035156
2025-08-26,163.7100067138672
2025-08-27,162.8000030517578
2025-08-28,163.22000122070312
2025-08-29,163.30999755859375
2025-09-02,161.25
2025-09-03,162.3300018310547
2025-09-04,162.30999755859375
2025-09-05,163.99000549316406
2025-09-08,162.0
2025-09-09,157.3800048828125
2025-09-10,153.27000427246094
2025-09-11,159.74000549316406
2025-09-12,152.88999938964844
2025-09-15,152.24000549316406
2025-09-16,151.60000610351562
2025-09-17,152.72000122070312
2025-09-18,156.99000549316406
2025-09-19,155.38999938964844
2025-09-22,153.88999938964844
2025-09-23,150.25
2025-09-24,149.4499969482422
2025-09-25,145.57000732421875
2025-09-26,148.55999755859375
2025-09-29,146.99000549316406
2025-09-30,156.4600067138672
2025-10-01,170.47999572753906
2025-10-02,175.36000061035156
2025-10-03,177.3300018310547
2025-10-06,174.9499969482422
2025-10-07,170.10000610351562
2025-10-08,173.47000122070312
2025-10-09,172.13999938964844
2025-10-10,167.02999877929688
2025-10-13,170.63999938964844
2025-10-14,170.1300048828125
2025-10-15,170.72000122070312
2025-10-16,174.9499969482422
2025-10-17,178.52000427246094
2025-10-20,184.13999938964844
2025-10-21,188.25999450683594
2025-10-22,187.0
2025-10-23,190.97000122070312
2025-10-24,197.0399932861328
2025-10-27,195.27999877929688
2025-10-28,187.92999267578125
2025-10-29,180.14999389648438
2025-10-30,179.11000061035156
2025-10-31,180.07000732421875
2025-11-03,178.86000061035156
2025-11-04,177.85000610351562
2025-11-05,167.6999969482422
2025-11-06,170.8800048828125
2025-11-07,168.0500030517578
2025-11-10,168.97000122070312
2025-11-11,173.5
2025-11-12,171.5
2025-11-13,169.2100067138672
2025-11-14,167.80999755859375
2025-11-17,162.74000549316406
2025-11-18,162.52999877929688
2025-11-19,161.63999938964844
2025-11-20,162.0800018310547
2025-11-21,167.63999938964844
2025-11-24,170.44000244140625
2025-11-25,178.0500030517578
2025-11-26,178.94000244140625
2025-11-28,178.13999938964844
2025-12-01,176.08999633789062
2025-12-02,174.75999450683594
2025-12-03,184.6699981689453
2025-12-04,184.0399932861328
2025-12-05,184.30999755859375
2025-12-08,187.1199951171875
2025-12-09,185.99000549316406
2025-12-10,194.85000610351562
2025-12-11,194.42999267578125
2025-12-12,193.02999877929688
2025-12-15,198.14999389648438
2025-12-16,195.22000122070312
2025-12-17,195.97999572753906
2025-12-18,193.85000610351562
2025-12-19,197.05999755859375
2025-12-22,203.02000427246094
2025-12-23,202.8699951171875
2025-12-24,203.16000366210938
2025-12-26,203.66000366210938
2025-12-29,203.16000366210938
2025-12-30,201.97999572753906
