Date,LH
2017-04-04,123.29037475585938
2017-04-05,123.32474517822266
2017-04-06,123.72852325439453
2017-04-07,123.18728637695312
2017-04-10,123.273193359375
2017-04-11,123.14433288574219
2017-04-12,122.48281860351562
2017-04-13,122.07904052734375
2017-04-17,122.4312744140625
2017-04-18,122.15635681152344
2017-04-19,122.68041229248047
2017-04-20,125.13745880126953
2017-04-21,123.10137176513672
2017-04-24,124.23539733886719
2017-04-25,119.32130432128906
2017-04-26,119.14948272705078
2017-04-27,120.0
2017-04-28,120.40377807617188
2017-05-01,121.14260864257812
2017-05-02,121.19416046142578
2017-05-03,120.79037475585938
2017-05-04,121.04811096191406
2017-05-05,122.31958770751953
2017-05-08,122.15635681152344
2017-05-09,122.0188980102539
2017-05-10,121.73539733886719
2017-05-11,121.2457046508789
2017-05-12,119.69071960449219
2017-05-15,120.73023986816406
2017-05-16,118.6769790649414
2017-05-17,118.1357421875
2017-05-18,118.78006744384766
2017-05-19,119.71649169921875
2017-05-22,120.53264617919922
2017-05-23,120.01718139648438
2017-05-24,120.8591079711914
2017-05-25,121.82130432128906
2017-05-26,120.36082458496094
2017-05-30,119.00343322753906
2017-05-31,119.41580963134766
2017-06-01,122.05326843261719
2017-06-02,121.6323013305664
2017-06-05,120.20618438720703
2017-06-06,119.66494750976562
2017-06-07,120.67869567871094
2017-06-08,120.1632308959961
2017-06-09,120.79896545410156
2017-06-12,120.89347076416016
2017-06-13,121.68384552001953
2017-06-14,121.22852325439453
2017-06-15,120.61856079101562
2017-06-16,120.9364242553711
2017-06-19,121.89862823486328
2017-06-20,124.09793853759766
2017-06-21,125.6099624633789
2017-06-22,129.1580810546875
2017-06-23,130.2577362060547
2017-06-26,130.8419189453125
2017-06-27,129.12371826171875
2017-06-28,131.4175262451172
2017-06-29,130.6271514892578
2017-06-30,132.4226837158203
2017-07-03,130.2405548095703
2017-07-05,131.726806640625
2017-07-06,129.71649169921875
2017-07-07,130.11167907714844
2017-07-10,130.17181396484375
2017-07-11,130.1288604736328
2017-07-12,130.97079467773438
2017-07-13,130.9450225830078
2017-07-14,131.70103454589844
2017-07-17,132.02749633789062
2017-07-18,131.70962524414062
2017-07-19,133.17010498046875
2017-07-20,134.12371826171875
2017-07-21,134.49313354492188
2017-07-24,135.6443328857422
2017-07-25,134.81959533691406
2017-07-26,138.4622039794922
2017-07-27,137.54295349121094
2017-07-28,137.51718139648438
2017-07-31,136.52061462402344
2017-08-01,137.85223388671875
2017-08-02,137.32818603515625
2017-08-03,137.93814086914062
2017-08-04,136.29725646972656
2017-08-07,135.91925048828125
2017-08-08,135.2491455078125
2017-08-09,135.5240478515625
2017-08-10,134.3642578125
2017-08-11,134.20103454589844
2017-08-14,134.45016479492188
2017-08-15,134.6735382080078
2017-08-16,134.39862060546875
2017-08-17,132.78350830078125
2017-08-18,132.22508239746094
2017-08-21,132.07904052734375
2017-08-22,133.50515747070312
2017-08-23,132.01031494140625
2017-08-24,132.66322326660156
2017-08-25,132.9639129638672
2017-08-28,131.63230895996094
2017-08-29,131.3402099609375
2017-08-30,132.16494750976562
2017-08-31,134.76803588867188
2017-09-01,135.40377807617188
2017-09-05,134.87973022460938
2017-09-06,136.1511993408203
2017-09-07,135.773193359375
2017-09-08,135.35223388671875
2017-09-11,136.77835083007812
2017-09-12,136.31443786621094
2017-09-13,133.3419189453125
2017-09-14,132.37973022460938
2017-09-15,131.95875549316406
2017-09-18,132.08763122558594
2017-09-19,131.31443786621094
2017-09-20,132.4312744140625
2017-09-21,132.20790100097656
2017-09-22,133.22164916992188
2017-09-25,129.14089965820312
2017-09-26,129.57044982910156
2017-09-27,128.41065979003906
2017-09-28,128.6511993408203
2017-09-29,129.69931030273438
2017-10-02,130.05154418945312
2017-10-03,129.65635681152344
2017-10-04,130.73883056640625
2017-10-05,130.3092803955078
2017-10-06,130.28350830078125
2017-10-09,128.23883056640625
2017-10-10,128.41925048828125
2017-10-11,128.24742126464844
2017-10-12,129.08934020996094
2017-10-13,128.5223388671875
2017-10-16,128.5824737548828
2017-10-17,128.63401794433594
2017-10-18,127.13917541503906
2017-10-19,130.0
2017-10-20,130.34364318847656
2017-10-23,130.3865966796875
2017-10-24,129.6048126220703
2017-10-25,131.19415283203125
2017-10-26,131.77835083007812
2017-10-27,133.50515747070312
2017-10-30,132.44845581054688
2017-10-31,132.0532684326172
2017-11-01,129.9914093017578
2017-11-02,130.42095947265625
2017-11-03,132.07904052734375
2017-11-06,130.36082458496094
2017-11-07,130.91925048828125
2017-11-08,130.40377807617188
2017-11-09,130.66151428222656
2017-11-10,129.26116943359375
2017-11-13,128.75430297851562
2017-11-14,128.78866577148438
2017-11-15,128.32473754882812
2017-11-16,129.7422637939453
2017-11-17,129.17526245117188
2017-11-20,129.4845428466797
2017-11-21,131.30584716796875
2017-11-22,130.50686645507812
2017-11-24,129.80239868164062
2017-11-27,130.19760131835938
2017-11-28,129.91409301757812
2017-11-29,134.89691162109375
2017-11-30,135.97079467773438
2017-12-01,134.4415740966797
2017-12-04,135.66151428222656
2017-12-05,133.3505096435547
2017-12-06,133.5996551513672
2017-12-07,133.38487243652344
2017-12-08,134.24398803710938
2017-12-11,133.8402099609375
2017-12-12,134.0377960205078
2017-12-13,134.24398803710938
2017-12-14,133.88316345214844
2017-12-15,136.6494903564453
2017-12-18,138.71133422851562
2017-12-19,140.8505096435547
2017-12-20,140.0601348876953
2017-12-21,138.64260864257812
2017-12-22,138.0756072998047
2017-12-26,138.3505096435547
2017-12-27,138.10137939453125
2017-12-28,138.18728637695312
2017-12-29,137.0360870361328
2018-01-02,139.4329833984375
2018-01-03,140.0773162841797
2018-01-04,139.57044982910156
2018-01-05,143.0240478515625
2018-01-08,142.5601348876953
2018-01-09,146.51202392578125
2018-01-10,146.45188903808594
2018-01-11,146.28866577148438
2018-01-12,147.45704650878906
2018-01-16,146.90721130371094
2018-01-17,148.32473754882812
2018-01-18,148.7199249267578
2018-01-19,149.81959533691406
2018-01-22,151.42611694335938
2018-01-23,151.0137481689453
2018-01-24,150.20619201660156
2018-01-25,150.09449768066406
2018-01-26,151.5549774169922
2018-01-29,153.0154571533203
2018-01-30,152.46563720703125
2018-01-31,149.91409301757812
2018-02-01,148.6597900390625
2018-02-02,145.75601196289062
2018-02-05,140.22337341308594
2018-02-06,144.90550231933594
2018-02-07,145.75601196289062
2018-02-08,142.14776611328125
2018-02-09,144.39862060546875
2018-02-12,144.7508544921875
2018-02-13,146.91580200195312
2018-02-14,148.35910034179688
2018-02-15,149.45016479492188
2018-02-16,152.7405548095703
2018-02-20,149.83677673339844
2018-02-21,149.27835083007812
2018-02-22,147.08763122558594
2018-02-23,148.08419799804688
2018-02-26,150.20619201660156
2018-02-27,150.6357421875
2018-02-28,148.36769104003906
2018-03-01,146.3402099609375
2018-03-02,147.9639129638672
2018-03-05,149.4759521484375
2018-03-06,148.38487243652344
2018-03-07,147.29380798339844
2018-03-08,148.45361328125
2018-03-09,150.98797607421875
2018-03-12,150.86769104003906
2018-03-13,150.04295349121094
2018-03-14,149.78521728515625
2018-03-15,149.33848571777344
2018-03-16,149.33848571777344
2018-03-19,146.54638671875
2018-03-20,146.4776611328125
2018-03-21,145.67869567871094
2018-03-22,142.3539581298828
2018-03-23,139.59622192382812
2018-03-26,141.52920532226562
2018-03-27,139.80239868164062
2018-03-28,138.771484375
2018-03-29,138.96047973632812
2018-04-02,137.7405548095703
2018-04-03,140.43814086914062
2018-04-04,140.75601196289062
2018-04-05,141.8041229248047
2018-04-06,138.87457275390625
2018-04-09,139.72508239746094
2018-04-10,141.8728485107422
2018-04-11,141.03952026367188
2018-04-12,141.6666717529297
2018-04-13,141.59793090820312
2018-04-16,143.04124450683594
2018-04-17,143.2817840576172
2018-04-18,143.9862518310547
2018-04-19,144.5532684326172
2018-04-20,141.89862060546875
2018-04-23,143.1443328857422
2018-04-24,142.68040466308594
2018-04-25,148.37628173828125
2018-04-26,148.17869567871094
2018-04-27,149.9312744140625
2018-04-30,146.69244384765625
2018-05-01,146.8041229248047
2018-05-02,146.8556671142578
2018-05-03,145.73883056640625
2018-05-04,147.16494750976562
2018-05-07,147.00172424316406
2018-05-08,146.04811096191406
2018-05-09,147.6460418701172
2018-05-10,149.4845428466797
2018-05-11,151.1511993408203
2018-05-14,152.18212890625
2018-05-15,151.05670166015625
2018-05-16,151.95016479492188
2018-05-17,151.46047973632812
2018-05-18,151.38316345214844
2018-05-21,152.6460418701172
2018-05-22,151.77835083007812
2018-05-23,150.8333282470703
2018-05-24,150.68728637695312
2018-05-25,156.4776611328125
2018-05-29,154.73367309570312
2018-05-30,157.28521728515625
2018-05-31,155.1460418701172
2018-06-01,156.7182159423828
2018-06-04,157.2594451904297
2018-06-05,156.6580810546875
2018-06-06,158.5996551513672
2018-06-07,158.04124450683594
2018-06-08,160.61856079101562
2018-06-11,162.32818603515625
2018-06-12,162.3539581298828
2018-06-13,161.29725646972656
2018-06-14,161.408935546875
2018-06-15,162.72337341308594
2018-06-18,159.71649169921875
2018-06-19,160.91925048828125
2018-06-20,160.79896545410156
2018-06-21,161.1511993408203
2018-06-22,162.48281860351562
2018-06-25,161.091064453125
2018-06-26,157.41409301757812
2018-06-27,154.11512756347656
2018-06-28,154.20962524414062
2018-06-29,154.2353973388672
2018-07-02,155.3092803955078
2018-07-03,154.56185913085938
2018-07-05,155.31787109375
2018-07-06,155.79037475585938
2018-07-09,156.4690704345703
2018-07-10,158.50515747070312
2018-07-11,158.47079467773438
2018-07-12,159.79380798339844
2018-07-13,160.8333282470703
2018-07-16,160.17181396484375
2018-07-17,158.80584716796875
2018-07-18,159.71649169921875
2018-07-19,160.6443328857422
2018-07-20,160.60137939453125
2018-07-23,161.74398803710938
2018-07-24,158.48797607421875
2018-07-25,154.34707641601562
2018-07-26,149.94845581054688
2018-07-27,149.4673614501953
2018-07-30,148.273193359375
2018-07-31,150.6357421875
2018-08-01,150.22337341308594
2018-08-02,151.62371826171875
2018-08-03,153.70274353027344
2018-08-06,154.08074951171875
2018-08-07,154.7422637939453
2018-08-08,154.49313354492188
2018-08-09,154.58763122558594
2018-08-10,154.2869415283203
2018-08-13,154.4415740966797
2018-08-14,155.1460418701172
2018-08-15,153.96047973632812
2018-08-16,153.67697143554688
2018-08-17,156.52061462402344
2018-08-20,153.79725646972656
2018-08-21,152.5601348876953
2018-08-22,151.70103454589844
2018-08-23,151.13401794433594
2018-08-24,150.08590698242188
2018-08-27,149.63917541503906
2018-08-28,149.6907196044922
2018-08-29,149.4329833984375
2018-08-30,148.50515747070312
2018-08-31,148.5137481689453
2018-09-04,145.31787109375
2018-09-05,145.10308837890625
2018-09-06,145.79896545410156
2018-09-07,144.04638671875
2018-09-10,145.09449768066406
2018-09-11,146.726806640625
2018-09-12,147.7491455078125
2018-09-13,148.22164916992188
2018-09-14,148.60824584960938
2018-09-17,147.1735382080078
2018-09-18,147.18212890625
2018-09-19,146.91580200195312
2018-09-20,147.91236877441406
2018-09-21,147.83505249023438
2018-09-24,145.6271514892578
2018-09-25,146.51202392578125
2018-09-26,146.77835083007812
2018-09-27,146.70103454589844
2018-09-28,149.20962524414062
2018-10-01,148.9862518310547
2018-10-02,148.9175262451172
2018-10-03,147.59449768066406
2018-10-04,146.45188903808594
2018-10-05,145.27491760253906
2018-10-08,146.2199249267578
2018-10-09,148.00686645507812
2018-10-10,146.44329833984375
2018-10-11,144.544677734375
2018-10-12,145.92784118652344
2018-10-15,145.6443328857422
2018-10-16,149.226806640625
2018-10-17,149.56185913085938
2018-10-18,148.10997009277344
2018-10-19,148.2817840576172
2018-10-22,145.48968505859375
2018-10-23,144.84536743164062
2018-10-24,133.41925048828125
2018-10-25,134.57044982910156
2018-10-26,132.7577362060547
2018-10-29,135.8333282470703
2018-10-30,136.0996551513672
2018-10-31,137.92955017089844
2018-11-01,141.2199249267578
2018-11-02,139.58763122558594
2018-11-05,140.03436279296875
2018-11-06,141.52061462402344
2018-11-07,146.89862060546875
2018-11-08,147.30239868164062
2018-11-09,146.17697143554688
2018-11-12,143.9003448486328
2018-11-13,141.271484375
2018-11-14,140.7817840576172
2018-11-15,141.1511993408203
2018-11-16,141.1511993408203
2018-11-19,138.9175262451172
2018-11-20,138.31614685058594
2018-11-21,138.04983520507812
2018-11-23,138.9175262451172
2018-11-26,139.3728485107422
2018-11-27,137.91236877441406
2018-11-28,141.82989501953125
2018-11-29,139.01202392578125
2018-11-30,125.12027740478516
2018-12-03,127.20790100097656
2018-12-04,123.1357421875
2018-12-06,123.3591079711914
2018-12-07,121.9587631225586
2018-12-10,119.88831329345703
2018-12-11,121.10824584960938
2018-12-12,121.00515747070312
2018-12-13,120.02577209472656
2018-12-14,118.0498275756836
2018-12-17,114.94845581054688
2018-12-18,112.09622192382812
2018-12-19,110.30928039550781
2018-12-20,107.89518737792969
2018-12-21,106.6323013305664
2018-12-24,103.79724884033203
2018-12-26,106.99312591552734
2018-12-27,107.044677734375
2018-12-28,106.96735382080078
2018-12-31,108.55670166015625
2019-01-02,108.61683654785156
2019-01-03,106.27147674560547
2019-01-04,109.9312744140625
2019-01-07,109.08934783935547
2019-01-08,110.27491760253906
2019-01-09,111.41752624511719
2019-01-10,112.45704650878906
2019-01-11,113.33333587646484
2019-01-14,112.67182159423828
2019-01-15,113.95188903808594
2019-01-16,113.4278335571289
2019-01-17,116.20275115966797
2019-01-18,118.29896545410156
2019-01-22,116.58075714111328
2019-01-23,116.83848571777344
2019-01-24,117.14776611328125
2019-01-25,118.0412368774414
2019-01-28,117.2680435180664
2019-01-29,117.37113189697266
2019-01-30,118.87457275390625
2019-01-31,119.71649169921875
2019-02-01,121.12542724609375
2019-02-04,121.10824584960938
2019-02-05,121.91580963134766
2019-02-06,121.34020233154297
2019-02-07,126.68384552001953
2019-02-08,124.42440032958984
2019-02-11,123.96047973632812
2019-02-12,125.9364242553711
2019-02-13,126.45188903808594
2019-02-14,126.08247375488281
2019-02-15,129.01202392578125
2019-02-19,128.68556213378906
2019-02-20,128.6511993408203
2019-02-21,127.42268371582031
2019-02-22,127.80068969726562
2019-02-25,126.36598205566406
2019-02-26,126.21993255615234
2019-02-27,126.39175415039062
2019-02-28,127.35395050048828
2019-03-01,127.77491760253906
2019-03-04,126.30583953857422
2019-03-05,126.60652923583984
2019-03-06,124.75086212158203
2019-03-07,125.26631927490234
2019-03-08,125.8676986694336
2019-03-11,128.0154571533203
2019-03-12,130.0773162841797
2019-03-13,133.10137939453125
2019-03-14,131.28866577148438
2019-03-15,132.61167907714844
2019-03-18,133.0670166015625
2019-03-19,133.9862518310547
