Date,EXR
2017-05-17,75.2699966430664
2017-05-18,75.9000015258789
2017-05-19,76.48999786376953
2017-05-22,77.54000091552734
2017-05-23,77.87999725341797
2017-05-24,78.69000244140625
2017-05-25,79.04000091552734
2017-05-26,78.0
2017-05-30,77.16999816894531
2017-05-31,77.47000122070312
2017-06-01,75.7699966430664
2017-06-02,76.45999908447266
2017-06-05,75.68000030517578
2017-06-06,74.4800033569336
2017-06-07,75.83000183105469
2017-06-08,75.16999816894531
2017-06-09,74.5199966430664
2017-06-12,75.44999694824219
2017-06-13,75.19999694824219
2017-06-14,75.4000015258789
2017-06-15,76.79000091552734
2017-06-16,78.5
2017-06-19,77.91999816894531
2017-06-20,78.29000091552734
2017-06-21,78.08999633789062
2017-06-22,77.30999755859375
2017-06-23,78.75
2017-06-26,78.76000213623047
2017-06-27,78.30999755859375
2017-06-28,77.94999694824219
2017-06-29,77.52999877929688
2017-06-30,78.0
2017-07-03,78.48999786376953
2017-07-05,77.38999938964844
2017-07-06,75.91000366210938
2017-07-07,76.52999877929688
2017-07-10,74.76000213623047
2017-07-11,74.12999725341797
2017-07-12,75.43000030517578
2017-07-13,75.56999969482422
2017-07-14,76.68000030517578
2017-07-17,77.4000015258789
2017-07-18,77.4800033569336
2017-07-19,78.79000091552734
2017-07-20,78.2300033569336
2017-07-21,78.97000122070312
2017-07-24,78.63999938964844
2017-07-25,79.4800033569336
2017-07-26,80.30000305175781
2017-07-27,76.5
2017-07-28,77.91999816894531
2017-07-31,79.5
2017-08-01,79.29000091552734
2017-08-02,79.26000213623047
2017-08-03,77.22000122070312
2017-08-04,77.75
2017-08-07,77.87000274658203
2017-08-08,77.0
2017-08-09,76.58999633789062
2017-08-10,76.2300033569336
2017-08-11,76.30999755859375
2017-08-14,76.87000274658203
2017-08-15,76.5999984741211
2017-08-16,75.87000274658203
2017-08-17,76.19000244140625
2017-08-18,74.73999786376953
2017-08-21,75.5199966430664
2017-08-22,75.81999969482422
2017-08-23,77.66000366210938
2017-08-24,77.52999877929688
2017-08-25,76.9000015258789
2017-08-28,77.2699966430664
2017-08-29,78.08000183105469
2017-08-30,77.58999633789062
2017-08-31,77.62999725341797
2017-09-01,77.77999877929688
2017-09-05,78.4000015258789
2017-09-06,79.38999938964844
2017-09-07,81.23999786376953
2017-09-08,82.25
2017-09-11,79.7300033569336
2017-09-12,77.47000122070312
2017-09-13,77.68000030517578
2017-09-14,78.37000274658203
2017-09-15,79.06999969482422
2017-09-18,79.4000015258789
2017-09-19,79.44000244140625
2017-09-20,79.45999908447266
2017-09-21,79.33999633789062
2017-09-22,78.88999938964844
2017-09-25,79.69000244140625
2017-09-26,79.37000274658203
2017-09-27,78.04000091552734
2017-09-28,79.08000183105469
2017-09-29,79.91999816894531
2017-10-02,79.5999984741211
2017-10-03,79.0199966430664
2017-10-04,79.5999984741211
2017-10-05,80.45999908447266
2017-10-06,80.37999725341797
2017-10-09,80.0199966430664
2017-10-10,80.19999694824219
2017-10-11,80.56999969482422
2017-10-12,81.61000061035156
2017-10-13,82.70999908447266
2017-10-16,81.87000274658203
2017-10-17,82.19000244140625
2017-10-18,81.91999816894531
2017-10-19,81.69999694824219
2017-10-20,81.7699966430664
2017-10-23,81.87000274658203
2017-10-24,80.41000366210938
2017-10-25,80.6500015258789
2017-10-26,78.69999694824219
2017-10-27,80.30000305175781
2017-10-30,81.08999633789062
2017-10-31,81.58999633789062
2017-11-01,81.5999984741211
2017-11-02,83.12000274658203
2017-11-03,85.04000091552734
2017-11-06,86.0199966430664
2017-11-07,85.68000030517578
2017-11-08,86.01000213623047
2017-11-09,85.44999694824219
2017-11-10,86.0
2017-11-13,86.87000274658203
2017-11-14,86.33999633789062
2017-11-15,85.66999816894531
2017-11-16,87.19999694824219
2017-11-17,87.19999694824219
2017-11-20,87.3499984741211
2017-11-21,87.66000366210938
2017-11-22,87.41999816894531
2017-11-24,87.37999725341797
2017-11-27,87.4000015258789
2017-11-28,85.20999908447266
2017-11-29,85.05999755859375
2017-11-30,85.36000061035156
2017-12-01,85.19999694824219
2017-12-04,84.8499984741211
2017-12-05,84.87000274658203
2017-12-06,85.44000244140625
2017-12-07,85.25
2017-12-08,86.27999877929688
2017-12-11,87.81999969482422
2017-12-12,87.86000061035156
2017-12-13,87.5999984741211
2017-12-14,86.5999984741211
2017-12-15,87.55999755859375
2017-12-18,87.58000183105469
2017-12-19,86.19999694824219
2017-12-20,85.66000366210938
2017-12-21,85.16999816894531
2017-12-22,86.12000274658203
2017-12-26,86.80000305175781
2017-12-27,87.41000366210938
2017-12-28,87.76000213623047
2017-12-29,87.44999694824219
2018-01-02,85.68000030517578
2018-01-03,85.86000061035156
2018-01-04,84.30000305175781
2018-01-05,83.9000015258789
2018-01-08,85.16999816894531
2018-01-09,83.11000061035156
2018-01-10,82.36000061035156
2018-01-11,82.25
2018-01-12,82.25
2018-01-16,82.70999908447266
2018-01-17,83.45999908447266
2018-01-18,82.69999694824219
2018-01-19,83.63999938964844
2018-01-22,85.1500015258789
2018-01-23,86.72000122070312
2018-01-24,85.54000091552734
2018-01-25,85.0
2018-01-26,84.20999908447266
2018-01-29,82.79000091552734
2018-01-30,82.91000366210938
2018-01-31,83.4800033569336
2018-02-01,82.05999755859375
2018-02-02,81.83999633789062
2018-02-05,79.87000274658203
2018-02-06,79.7300033569336
2018-02-07,80.41999816894531
2018-02-08,77.55999755859375
2018-02-09,80.38999938964844
2018-02-12,80.80000305175781
2018-02-13,82.58000183105469
2018-02-14,81.13999938964844
2018-02-15,82.51000213623047
2018-02-16,82.19999694824219
2018-02-20,80.75
2018-02-21,81.5
2018-02-22,84.43000030517578
2018-02-23,86.5999984741211
2018-02-26,86.66000366210938
2018-02-27,84.87999725341797
2018-02-28,85.05000305175781
2018-03-01,85.86000061035156
2018-03-02,85.05000305175781
2018-03-05,86.22000122070312
2018-03-06,86.25
2018-03-07,86.19000244140625
2018-03-08,87.05000305175781
2018-03-09,88.19000244140625
2018-03-12,87.55999755859375
2018-03-13,87.91000366210938
2018-03-14,86.16000366210938
2018-03-15,86.2300033569336
2018-03-16,85.9800033569336
2018-03-19,85.0999984741211
2018-03-20,85.5199966430664
2018-03-21,85.19000244140625
2018-03-22,84.30999755859375
2018-03-23,82.9800033569336
2018-03-26,84.36000061035156
2018-03-27,85.55000305175781
2018-03-28,87.36000061035156
2018-03-29,87.36000061035156
2018-04-02,85.76000213623047
2018-04-03,86.45999908447266
2018-04-04,87.69999694824219
2018-04-05,87.77999877929688
2018-04-06,86.81999969482422
2018-04-09,86.87000274658203
2018-04-10,87.58000183105469
2018-04-11,87.4800033569336
2018-04-12,85.48999786376953
2018-04-13,87.08000183105469
2018-04-16,87.3499984741211
2018-04-17,89.12999725341797
2018-04-18,89.55999755859375
2018-04-19,87.4000015258789
2018-04-20,86.08999633789062
2018-04-23,85.91000366210938
2018-04-24,86.69999694824219
2018-04-25,86.27999877929688
2018-04-26,88.47000122070312
2018-04-27,89.7699966430664
2018-04-30,89.58999633789062
2018-05-01,90.41000366210938
2018-05-02,89.55999755859375
2018-05-03,91.73999786376953
2018-05-04,92.19000244140625
2018-05-07,93.44000244140625
2018-05-08,93.52999877929688
2018-05-09,94.30999755859375
2018-05-10,95.16000366210938
2018-05-11,95.25
2018-05-14,94.33999633789062
2018-05-15,92.5199966430664
2018-05-16,92.19000244140625
2018-05-17,92.0199966430664
2018-05-18,91.9800033569336
2018-05-21,92.9800033569336
2018-05-22,92.58000183105469
2018-05-23,93.73999786376953
2018-05-24,95.0999984741211
2018-05-25,95.1500015258789
2018-05-29,95.6500015258789
2018-05-30,96.94000244140625
2018-05-31,96.25
2018-06-01,96.61000061035156
2018-06-04,98.83000183105469
2018-06-05,97.66999816894531
2018-06-06,97.48999786376953
2018-06-07,97.7300033569336
2018-06-08,98.0199966430664
2018-06-11,97.86000061035156
2018-06-12,98.43000030517578
2018-06-13,96.95999908447266
2018-06-14,97.52999877929688
2018-06-15,96.70999908447266
2018-06-18,97.18000030517578
2018-06-19,97.33999633789062
2018-06-20,98.19999694824219
2018-06-21,99.69000244140625
2018-06-22,99.2699966430664
2018-06-25,100.01000213623047
2018-06-26,100.95999908447266
2018-06-27,99.6500015258789
2018-06-28,100.0999984741211
2018-06-29,99.80999755859375
2018-07-02,98.8499984741211
2018-07-03,99.27999877929688
2018-07-05,100.66999816894531
2018-07-06,100.76000213623047
2018-07-09,99.30999755859375
2018-07-10,99.2300033569336
2018-07-11,98.88999938964844
2018-07-12,98.66000366210938
2018-07-13,96.80999755859375
2018-07-16,96.70999908447266
2018-07-17,94.68000030517578
2018-07-18,94.38999938964844
2018-07-19,95.12000274658203
2018-07-20,94.56999969482422
2018-07-23,93.9800033569336
2018-07-24,93.61000061035156
2018-07-25,94.25
2018-07-26,94.69999694824219
2018-07-27,92.9000015258789
2018-07-30,93.51000213623047
2018-07-31,93.97000122070312
2018-08-01,92.62999725341797
2018-08-02,90.94999694824219
2018-08-03,92.19999694824219
2018-08-06,93.41999816894531
2018-08-07,93.6500015258789
2018-08-08,93.58000183105469
2018-08-09,93.30000305175781
2018-08-10,92.9000015258789
2018-08-13,92.80000305175781
2018-08-14,92.55999755859375
2018-08-15,92.94999694824219
2018-08-16,94.2699966430664
2018-08-17,95.18000030517578
2018-08-20,94.88999938964844
2018-08-21,93.6500015258789
2018-08-22,91.66999816894531
2018-08-23,91.51000213623047
2018-08-24,92.52999877929688
2018-08-27,91.63999938964844
2018-08-28,92.37000274658203
2018-08-29,92.05000305175781
2018-08-30,91.83999633789062
2018-08-31,92.20999908447266
2018-09-04,91.9000015258789
2018-09-05,92.37999725341797
2018-09-06,92.70999908447266
2018-09-07,90.12999725341797
2018-09-10,90.91000366210938
2018-09-11,90.3499984741211
2018-09-12,90.37000274658203
2018-09-13,90.02999877929688
2018-09-14,88.41000366210938
2018-09-17,89.31999969482422
2018-09-18,87.91999816894531
2018-09-19,86.83999633789062
2018-09-20,87.37999725341797
2018-09-21,87.69000244140625
2018-09-24,87.02999877929688
2018-09-25,86.9000015258789
2018-09-26,86.43000030517578
2018-09-27,85.52999877929688
2018-09-28,86.63999938964844
2018-10-01,85.73999786376953
2018-10-02,85.80999755859375
2018-10-03,85.0
2018-10-04,84.80999755859375
2018-10-05,85.30999755859375
2018-10-08,86.04000091552734
2018-10-09,87.0999984741211
2018-10-10,86.31999969482422
2018-10-11,84.61000061035156
2018-10-12,84.86000061035156
2018-10-15,85.52999877929688
2018-10-16,86.75
2018-10-17,86.05999755859375
2018-10-18,86.37000274658203
2018-10-19,87.18000030517578
2018-10-22,85.93000030517578
2018-10-23,86.44000244140625
2018-10-24,87.73999786376953
2018-10-25,88.2699966430664
2018-10-26,87.69000244140625
2018-10-29,90.5999984741211
2018-10-30,90.97000122070312
2018-10-31,90.05999755859375
2018-11-01,90.37999725341797
2018-11-02,87.22000122070312
2018-11-05,88.87000274658203
2018-11-06,88.69999694824219
2018-11-07,89.52999877929688
2018-11-08,90.27999877929688
2018-11-09,90.75
2018-11-12,91.37999725341797
2018-11-13,91.77999877929688
2018-11-14,93.0
2018-11-15,92.86000061035156
2018-11-16,94.94000244140625
2018-11-19,95.4000015258789
2018-11-20,94.5
2018-11-21,92.88999938964844
2018-11-23,93.08999633789062
2018-11-26,92.62000274658203
2018-11-27,93.23999786376953
2018-11-28,93.79000091552734
2018-11-29,94.38999938964844
2018-11-30,95.9800033569336
2018-12-03,97.01000213623047
2018-12-04,96.9000015258789
2018-12-06,99.81999969482422
2018-12-07,98.69999694824219
2018-12-10,97.68000030517578
2018-12-11,98.30999755859375
2018-12-12,97.30000305175781
2018-12-13,97.4000015258789
2018-12-14,97.31999969482422
2018-12-17,93.19999694824219
2018-12-18,93.70999908447266
2018-12-19,93.77999877929688
2018-12-20,93.04000091552734
2018-12-21,92.58000183105469
2018-12-24,88.5999984741211
2018-12-26,90.30999755859375
2018-12-27,90.69999694824219
2018-12-28,89.95999908447266
2018-12-31,90.4800033569336
2019-01-02,87.44000244140625
2019-01-03,88.45999908447266
2019-01-04,87.83999633789062
2019-01-07,87.69999694824219
2019-01-08,89.08999633789062
2019-01-09,88.51000213623047
2019-01-10,89.97000122070312
2019-01-11,89.7300033569336
2019-01-14,90.02999877929688
2019-01-15,91.58000183105469
2019-01-16,92.01000213623047
2019-01-17,92.13999938964844
2019-01-18,92.33000183105469
2019-01-22,92.3499984741211
2019-01-23,92.12999725341797
2019-01-24,92.02999877929688
2019-01-25,93.1500015258789
2019-01-28,94.7699966430664
2019-01-29,96.55000305175781
2019-01-30,97.52999877929688
2019-01-31,98.61000061035156
2019-02-01,97.62000274658203
2019-02-04,98.01000213623047
2019-02-05,98.02999877929688
2019-02-06,98.25
2019-02-07,99.5999984741211
2019-02-08,100.37999725341797
2019-02-11,99.95999908447266
2019-02-12,99.0
2019-02-13,99.31999969482422
2019-02-14,98.9800033569336
2019-02-15,99.72000122070312
2019-02-19,99.11000061035156
2019-02-20,96.0
2019-02-21,92.27999877929688
2019-02-22,94.55999755859375
2019-02-25,93.4800033569336
2019-02-26,93.48999786376953
2019-02-27,94.36000061035156
2019-02-28,95.94000244140625
2019-03-01,95.58000183105469
2019-03-04,96.30000305175781
2019-03-05,97.80000305175781
2019-03-06,97.25
2019-03-07,96.93000030517578
2019-03-08,97.05999755859375
2019-03-11,98.88999938964844
2019-03-12,99.63999938964844
2019-03-13,100.1500015258789
2019-03-14,100.05000305175781
2019-03-15,99.77999877929688
2019-03-18,99.1500015258789
2019-03-19,98.93000030517578
2019-03-20,99.2699966430664
2019-03-21,100.66000366210938
2019-03-22,100.61000061035156
2019-03-25,101.33999633789062
2019-03-26,101.79000091552734
2019-03-27,101.1500015258789
2019-03-28,102.76000213623047
2019-03-29,101.91000366210938
2019-04-01,101.18000030517578
2019-04-02,102.08999633789062
2019-04-03,102.19000244140625
2019-04-04,100.91999816894531
2019-04-05,101.63999938964844
2019-04-08,100.12999725341797
2019-04-09,100.98999786376953
2019-04-10,101.98999786376953
2019-04-11,101.5999984741211
2019-04-12,102.19000244140625
2019-04-15,101.68000030517578
2019-04-16,100.02999877929688
2019-04-17,99.79000091552734
2019-04-18,100.69999694824219
2019-04-22,99.23999786376953
2019-04-23,100.08999633789062
2019-04-24,101.80999755859375
2019-04-25,102.04000091552734
2019-04-26,103.55999755859375
2019-04-29,102.6500015258789
2019-04-30,103.69000244140625
2019-05-01,105.98999786376953
2019-05-02,106.45999908447266
2019-05-03,106.27999877929688
2019-05-06,106.25
2019-05-07,104.16000366210938
2019-05-08,103.43000030517578
2019-05-09,103.79000091552734
2019-05-10,105.87999725341797
2019-05-13,107.62000274658203
2019-05-14,106.62999725341797
2019-05-15,106.52999877929688
2019-05-16,106.25
2019-05-17,105.98999786376953
2019-05-20,105.87000274658203
2019-05-21,106.51000213623047
2019-05-22,106.25
2019-05-23,106.69000244140625
2019-05-24,106.9800033569336
2019-05-28,105.30000305175781
2019-05-29,104.7699966430664
2019-05-30,105.66000366210938
2019-05-31,107.16000366210938
2019-06-03,107.05000305175781
2019-06-04,106.37000274658203
2019-06-05,109.7300033569336
2019-06-06,108.91000366210938
2019-06-07,109.4800033569336
2019-06-10,109.12000274658203
2019-06-11,109.11000061035156
2019-06-12,108.83000183105469
2019-06-13,108.05000305175781
2019-06-14,108.05999755859375
2019-06-17,108.76000213623047
2019-06-18,108.3499984741211
2019-06-19,109.08999633789062
2019-06-20,109.08000183105469
2019-06-21,107.73999786376953
2019-06-24,107.2300033569336
2019-06-25,106.38999938964844
2019-06-26,105.05999755859375
2019-06-27,105.61000061035156
2019-06-28,106.0999984741211
2019-07-01,105.70999908447266
2019-07-02,107.30999755859375
2019-07-03,108.5
2019-07-05,108.5
2019-07-08,109.41999816894531
2019-07-09,110.55999755859375
2019-07-10,111.44000244140625
2019-07-11,110.5999984741211
2019-07-12,110.86000061035156
2019-07-15,111.98999786376953
2019-07-16,111.4000015258789
2019-07-17,111.33999633789062
2019-07-18,111.08999633789062
2019-07-19,108.69000244140625
2019-07-22,108.69000244140625
2019-07-23,110.0
2019-07-24,109.81999969482422
2019-07-25,109.94999694824219
2019-07-26,110.26000213623047
2019-07-29,111.41000366210938
2019-07-30,111.9000015258789
2019-07-31,112.38999938964844
2019-08-01,114.1500015258789
2019-08-02,114.80999755859375
2019-08-05,114.12000274658203
2019-08-06,115.25
2019-08-07,116.9800033569336
2019-08-08,118.70999908447266
2019-08-09,118.63999938964844
2019-08-12,119.0999984741211
2019-08-13,119.01000213623047
2019-08-14,117.97000122070312
2019-08-15,120.80000305175781
2019-08-16,120.62000274658203
2019-08-19,121.70999908447266
2019-08-20,120.95999908447266
2019-08-21,120.7699966430664
2019-08-22,121.37000274658203
2019-08-23,121.0
2019-08-26,121.5199966430664
2019-08-27,121.2300033569336
2019-08-28,121.0
2019-08-29,121.20999908447266
2019-08-30,121.91999816894531
2019-09-03,122.45999908447266
2019-09-04,123.5199966430664
2019-09-05,121.19999694824219
2019-09-06,119.73999786376953
2019-09-09,118.27999877929688
2019-09-10,115.77999877929688
2019-09-11,116.54000091552734
2019-09-12,117.0
2019-09-13,116.12000274658203
2019-09-16,117.12000274658203
2019-09-17,117.72000122070312
2019-09-18,116.83000183105469
2019-09-19,116.8499984741211
2019-09-20,115.9800033569336
2019-09-23,115.73999786376953
2019-09-24,116.33999633789062
2019-09-25,117.06999969482422
2019-09-26,117.9800033569336
2019-09-27,116.69000244140625
2019-09-30,116.81999969482422
2019-10-01,115.66999816894531
2019-10-02,115.19999694824219
2019-10-03,116.6500015258789
2019-10-04,117.44999694824219
2019-10-07,116.75
