Date,LYB
2017-04-20,85.51000213623047
2017-04-21,85.41999816894531
2017-04-24,86.5199966430664
2017-04-25,87.01000213623047
2017-04-26,87.05999755859375
2017-04-27,87.41999816894531
2017-04-28,84.76000213623047
2017-05-01,83.45999908447266
2017-05-02,83.54000091552734
2017-05-03,81.87999725341797
2017-05-04,81.41999816894531
2017-05-05,84.16000366210938
2017-05-08,80.77999877929688
2017-05-09,81.91000366210938
2017-05-10,82.45999908447266
2017-05-11,81.97000122070312
2017-05-12,81.04000091552734
2017-05-15,82.52999877929688
2017-05-16,83.05999755859375
2017-05-17,79.9800033569336
2017-05-18,80.41000366210938
2017-05-19,81.0999984741211
2017-05-22,80.30000305175781
2017-05-23,80.56999969482422
2017-05-24,81.62999725341797
2017-05-25,80.66999816894531
2017-05-26,80.7300033569336
2017-05-30,80.55999755859375
2017-05-31,80.5199966430664
2017-06-01,80.55000305175781
2017-06-02,80.04000091552734
2017-06-05,78.91000366210938
2017-06-06,79.13999938964844
2017-06-07,79.23999786376953
2017-06-08,79.4800033569336
2017-06-09,81.87999725341797
2017-06-12,81.77999877929688
2017-06-13,82.94999694824219
2017-06-14,80.93000030517578
2017-06-15,80.13999938964844
2017-06-16,80.87999725341797
2017-06-19,81.30000305175781
2017-06-20,80.0999984741211
2017-06-21,79.56999969482422
2017-06-22,80.01000213623047
2017-06-23,80.16999816894531
2017-06-26,80.88999938964844
2017-06-27,82.06999969482422
2017-06-28,83.80000305175781
2017-06-29,83.7699966430664
2017-06-30,84.38999938964844
2017-07-03,85.36000061035156
2017-07-05,83.36000061035156
2017-07-06,83.05000305175781
2017-07-07,83.93000030517578
2017-07-10,84.19999694824219
2017-07-11,84.45999908447266
2017-07-12,85.72000122070312
2017-07-13,85.4800033569336
2017-07-14,85.87000274658203
2017-07-17,85.6500015258789
2017-07-18,85.25
2017-07-19,87.16000366210938
2017-07-20,87.0199966430664
2017-07-21,86.87000274658203
2017-07-24,87.25
2017-07-25,87.94999694824219
2017-07-26,87.33999633789062
2017-07-27,86.52999877929688
2017-07-28,89.88999938964844
2017-07-31,90.08999633789062
2017-08-01,89.26000213623047
2017-08-02,88.37000274658203
2017-08-03,88.75
2017-08-04,88.77999877929688
2017-08-07,89.12000274658203
2017-08-08,88.7300033569336
2017-08-09,89.19999694824219
2017-08-10,87.5999984741211
2017-08-11,87.19000244140625
2017-08-14,88.02999877929688
2017-08-15,87.94999694824219
2017-08-16,87.66000366210938
2017-08-17,86.2300033569336
2017-08-18,87.33999633789062
2017-08-21,88.0999984741211
2017-08-22,88.7699966430664
2017-08-23,89.36000061035156
2017-08-24,89.51000213623047
2017-08-25,90.26000213623047
2017-08-28,90.31999969482422
2017-08-29,89.5999984741211
2017-08-30,90.33000183105469
2017-08-31,90.58999633789062
2017-09-01,90.25
2017-09-05,89.38999938964844
2017-09-06,91.72000122070312
2017-09-07,91.72000122070312
2017-09-08,91.5999984741211
2017-09-11,93.66000366210938
2017-09-12,94.58000183105469
2017-09-13,94.16999816894531
2017-09-14,94.43000030517578
2017-09-15,95.16999816894531
2017-09-18,95.58000183105469
2017-09-19,96.55999755859375
2017-09-20,96.05000305175781
2017-09-21,95.79000091552734
2017-09-22,96.87000274658203
2017-09-25,97.91999816894531
2017-09-26,99.76000213623047
2017-09-27,99.77999877929688
2017-09-28,99.77999877929688
2017-09-29,99.05000305175781
2017-10-02,100.55000305175781
2017-10-03,99.76000213623047
2017-10-04,98.87999725341797
2017-10-05,99.4800033569336
2017-10-06,98.9000015258789
2017-10-09,99.04000091552734
2017-10-10,98.05999755859375
2017-10-11,97.26000213623047
2017-10-12,97.52999877929688
2017-10-13,97.68000030517578
2017-10-16,97.69999694824219
2017-10-17,98.20999908447266
2017-10-18,98.26000213623047
2017-10-19,99.38999938964844
2017-10-20,98.94000244140625
2017-10-23,98.55999755859375
2017-10-24,100.94000244140625
2017-10-25,99.75
2017-10-26,101.2300033569336
2017-10-27,99.01000213623047
2017-10-30,106.0
2017-10-31,103.52999877929688
2017-11-01,103.43000030517578
2017-11-02,103.54000091552734
2017-11-03,105.58000183105469
2017-11-06,106.48999786376953
2017-11-07,105.91999816894531
2017-11-08,105.86000061035156
2017-11-09,104.19000244140625
2017-11-10,104.26000213623047
2017-11-13,104.19000244140625
2017-11-14,103.73999786376953
2017-11-15,102.5
2017-11-16,103.19999694824219
2017-11-17,103.9000015258789
2017-11-20,104.2699966430664
2017-11-21,103.81999969482422
2017-11-22,103.41999816894531
2017-11-24,104.33999633789062
2017-11-27,104.37999725341797
2017-11-28,104.94000244140625
2017-11-29,105.01000213623047
2017-11-30,104.69999694824219
2017-12-01,104.0999984741211
2017-12-04,103.80999755859375
2017-12-05,104.58000183105469
2017-12-06,104.69000244140625
2017-12-07,106.51000213623047
2017-12-08,107.13999938964844
2017-12-11,107.51000213623047
2017-12-12,106.98999786376953
2017-12-13,107.5
2017-12-14,105.43000030517578
2017-12-15,106.02999877929688
2017-12-18,109.55999755859375
2017-12-19,108.94999694824219
2017-12-20,109.91999816894531
2017-12-21,110.27999877929688
2017-12-22,109.9800033569336
2017-12-26,109.93000030517578
2017-12-27,110.02999877929688
2017-12-28,111.16000366210938
2017-12-29,110.31999969482422
2018-01-02,112.2300033569336
2018-01-03,112.26000213623047
2018-01-04,112.80000305175781
2018-01-05,114.37000274658203
2018-01-08,114.11000061035156
2018-01-09,115.1500015258789
2018-01-10,115.02999877929688
2018-01-11,117.69999694824219
2018-01-12,117.68000030517578
2018-01-16,115.88999938964844
2018-01-17,116.87999725341797
2018-01-18,116.88999938964844
2018-01-19,119.91999816894531
2018-01-22,118.94000244140625
2018-01-23,118.43000030517578
2018-01-24,118.94000244140625
2018-01-25,120.73999786376953
2018-01-26,121.48999786376953
2018-01-29,120.91000366210938
2018-01-30,118.8499984741211
2018-01-31,119.83999633789062
2018-02-01,117.55999755859375
2018-02-02,112.16999816894531
2018-02-05,108.7699966430664
2018-02-06,113.81999969482422
2018-02-07,110.2699966430664
2018-02-08,105.79000091552734
2018-02-09,106.98999786376953
2018-02-12,109.69999694824219
2018-02-13,109.63999938964844
2018-02-14,112.0
2018-02-15,109.97000122070312
2018-02-16,108.61000061035156
2018-02-20,108.58999633789062
2018-02-21,109.08999633789062
2018-02-22,110.83000183105469
2018-02-23,111.5999984741211
2018-02-26,110.51000213623047
2018-02-27,109.66000366210938
2018-02-28,108.22000122070312
2018-03-01,108.12999725341797
2018-03-02,107.20999908447266
2018-03-05,108.66999816894531
2018-03-06,109.73999786376953
2018-03-07,109.37999725341797
2018-03-08,109.37000274658203
2018-03-09,112.27999877929688
2018-03-12,111.13999938964844
2018-03-13,110.33999633789062
2018-03-14,108.75
2018-03-15,107.47000122070312
2018-03-16,107.18000030517578
2018-03-19,106.7699966430664
2018-03-20,107.47000122070312
2018-03-21,111.20999908447266
2018-03-22,106.5999984741211
2018-03-23,104.55000305175781
2018-03-26,105.08999633789062
2018-03-27,104.13999938964844
2018-03-28,103.1500015258789
2018-03-29,105.68000030517578
2018-04-02,103.70999908447266
2018-04-03,104.13999938964844
2018-04-04,102.7300033569336
2018-04-05,104.8499984741211
2018-04-06,100.79000091552734
2018-04-09,99.43000030517578
2018-04-10,102.33999633789062
2018-04-11,102.20999908447266
2018-04-12,103.69999694824219
2018-04-13,103.04000091552734
2018-04-16,104.54000091552734
2018-04-17,106.04000091552734
2018-04-18,108.87000274658203
2018-04-19,107.5999984741211
2018-04-20,107.68000030517578
2018-04-23,108.31999969482422
2018-04-24,105.94000244140625
2018-04-25,105.38999938964844
2018-04-26,106.48999786376953
2018-04-27,106.66999816894531
2018-04-30,105.7300033569336
2018-05-01,103.79000091552734
2018-05-02,104.75
2018-05-03,103.94999694824219
2018-05-04,104.79000091552734
2018-05-07,104.5999984741211
2018-05-08,104.54000091552734
2018-05-09,109.9000015258789
2018-05-10,112.41999816894531
2018-05-11,112.56999969482422
2018-05-14,111.9800033569336
2018-05-15,112.16999816894531
2018-05-16,115.30999755859375
2018-05-17,116.19000244140625
2018-05-18,116.22000122070312
2018-05-21,117.52999877929688
2018-05-22,116.16999816894531
2018-05-23,115.66000366210938
2018-05-24,117.0199966430664
2018-05-25,113.76000213623047
2018-05-29,111.44999694824219
2018-05-30,113.87999725341797
2018-05-31,112.12000274658203
2018-06-01,113.12000274658203
2018-06-04,113.38999938964844
2018-06-05,115.44000244140625
2018-06-06,118.04000091552734
2018-06-07,118.54000091552734
2018-06-08,118.08999633789062
2018-06-11,117.52999877929688
2018-06-12,117.66999816894531
2018-06-13,115.52999877929688
2018-06-14,114.1500015258789
2018-06-15,115.31999969482422
2018-06-18,114.70999908447266
2018-06-19,111.25
2018-06-20,110.0
2018-06-21,108.0199966430664
2018-06-22,111.0199966430664
2018-06-25,107.62000274658203
2018-06-26,108.30000305175781
2018-06-27,109.04000091552734
2018-06-28,109.3499984741211
2018-06-29,109.8499984741211
2018-07-02,107.55000305175781
2018-07-03,106.76000213623047
2018-07-05,107.83000183105469
2018-07-06,108.56999969482422
2018-07-09,110.52999877929688
2018-07-10,110.19000244140625
2018-07-11,106.68000030517578
2018-07-12,106.72000122070312
2018-07-13,107.37999725341797
2018-07-16,106.22000122070312
2018-07-17,108.11000061035156
2018-07-18,108.61000061035156
2018-07-19,108.55999755859375
2018-07-20,107.93000030517578
2018-07-23,107.58000183105469
2018-07-24,108.37000274658203
2018-07-25,109.41999816894531
2018-07-26,110.94999694824219
2018-07-27,109.48999786376953
2018-07-30,109.11000061035156
2018-07-31,110.79000091552734
2018-08-01,110.11000061035156
2018-08-02,108.47000122070312
2018-08-03,112.1500015258789
2018-08-06,113.01000213623047
2018-08-07,113.4000015258789
2018-08-08,113.06999969482422
2018-08-09,113.37999725341797
2018-08-10,112.56999969482422
2018-08-13,111.58000183105469
2018-08-14,113.19000244140625
2018-08-15,110.76000213623047
2018-08-16,111.94999694824219
2018-08-17,113.0999984741211
2018-08-20,113.98999786376953
2018-08-21,114.94000244140625
2018-08-22,114.7699966430664
2018-08-23,114.02999877929688
2018-08-24,115.12000274658203
2018-08-27,115.94999694824219
2018-08-28,114.97000122070312
2018-08-29,114.9800033569336
2018-08-30,113.6500015258789
2018-08-31,112.77999877929688
2018-09-04,111.01000213623047
2018-09-05,111.66999816894531
2018-09-06,112.23999786376953
2018-09-07,108.62999725341797
2018-09-10,106.87999725341797
2018-09-11,106.54000091552734
2018-09-12,106.08999633789062
2018-09-13,104.95999908447266
2018-09-14,105.30999755859375
2018-09-17,103.45999908447266
2018-09-18,102.0999984741211
2018-09-19,102.70999908447266
2018-09-20,104.48999786376953
2018-09-21,105.20999908447266
2018-09-24,104.3499984741211
2018-09-25,104.80000305175781
2018-09-26,104.29000091552734
2018-09-27,102.77999877929688
2018-09-28,102.51000213623047
2018-10-01,104.04000091552734
2018-10-02,105.7300033569336
2018-10-03,105.77999877929688
2018-10-04,103.91999816894531
2018-10-05,103.5
2018-10-08,104.22000122070312
2018-10-09,99.70999908447266
2018-10-10,97.62000274658203
2018-10-11,97.02999877929688
2018-10-12,97.5
2018-10-15,96.94000244140625
2018-10-16,97.62999725341797
2018-10-17,96.22000122070312
2018-10-18,94.79000091552734
2018-10-19,93.58999633789062
2018-10-22,91.94000244140625
2018-10-23,90.0
2018-10-24,86.56999969482422
2018-10-25,89.19999694824219
2018-10-26,89.2300033569336
2018-10-29,88.44999694824219
2018-10-30,88.81999969482422
2018-10-31,89.2699966430664
2018-11-01,92.52999877929688
2018-11-02,93.0999984741211
2018-11-05,93.48999786376953
2018-11-06,95.08000183105469
2018-11-07,96.8499984741211
2018-11-08,96.52999877929688
2018-11-09,96.05999755859375
2018-11-12,95.23999786376953
2018-11-13,92.06999969482422
2018-11-14,91.87999725341797
2018-11-15,93.44000244140625
2018-11-16,95.43000030517578
2018-11-19,92.77999877929688
2018-11-20,91.4000015258789
2018-11-21,92.37999725341797
2018-11-23,90.83999633789062
2018-11-26,92.0999984741211
2018-11-27,91.18000030517578
2018-11-28,92.0199966430664
2018-11-29,93.0199966430664
2018-11-30,93.30999755859375
2018-12-03,94.31999969482422
2018-12-04,90.56999969482422
2018-12-06,88.2300033569336
2018-12-07,84.37000274658203
2018-12-10,84.43000030517578
2018-12-11,84.81999969482422
2018-12-12,85.44000244140625
2018-12-13,83.68000030517578
2018-12-14,82.33999633789062
2018-12-17,82.19000244140625
2018-12-18,82.45999908447266
2018-12-19,80.66000366210938
2018-12-20,79.56999969482422
2018-12-21,79.01000213623047
2018-12-24,78.5199966430664
2018-12-26,81.41999816894531
2018-12-27,83.43000030517578
2018-12-28,82.37999725341797
2018-12-31,83.16000366210938
2019-01-02,83.88999938964844
2019-01-03,82.26000213623047
2019-01-04,86.69999694824219
2019-01-07,86.94000244140625
2019-01-08,88.61000061035156
2019-01-09,88.11000061035156
2019-01-10,87.4000015258789
2019-01-11,86.0
2019-01-14,85.70999908447266
2019-01-15,84.58000183105469
2019-01-16,84.77999877929688
2019-01-17,85.8499984741211
2019-01-18,87.86000061035156
2019-01-22,85.80000305175781
2019-01-23,84.43000030517578
2019-01-24,83.95999908447266
2019-01-25,86.20999908447266
2019-01-28,86.13999938964844
2019-01-29,87.08999633789062
2019-01-30,88.22000122070312
2019-01-31,86.97000122070312
2019-02-01,88.88999938964844
2019-02-04,87.69000244140625
2019-02-05,87.56999969482422
2019-02-06,87.19999694824219
2019-02-07,84.58999633789062
2019-02-08,84.58000183105469
2019-02-11,83.91000366210938
2019-02-12,85.45999908447266
2019-02-13,86.05000305175781
2019-02-14,86.31999969482422
2019-02-15,87.63999938964844
2019-02-19,87.4800033569336
2019-02-20,89.16000366210938
2019-02-21,88.5
2019-02-22,89.13999938964844
2019-02-25,88.58999633789062
2019-02-26,86.86000061035156
2019-02-27,86.69000244140625
2019-02-28,85.5199966430664
2019-03-01,85.05000305175781
2019-03-04,85.0999984741211
2019-03-05,84.12000274658203
2019-03-06,89.26000213623047
2019-03-07,87.11000061035156
2019-03-08,87.13999938964844
2019-03-11,88.69999694824219
2019-03-12,89.27999877929688
2019-03-13,88.87999725341797
2019-03-14,87.44000244140625
2019-03-15,87.0
2019-03-18,87.2699966430664
2019-03-19,86.95999908447266
2019-03-20,86.33000183105469
2019-03-21,88.30999755859375
2019-03-22,85.06999969482422
2019-03-25,83.47000122070312
2019-03-26,84.30999755859375
2019-03-27,83.48999786376953
2019-03-28,83.86000061035156
2019-03-29,84.08000183105469
2019-04-01,87.16999816894531
2019-04-02,89.36000061035156
