Date,SBUX
2016-10-28,53.529998779296875
2016-10-31,53.06999969482422
2016-11-01,52.5
2016-11-02,52.97999954223633
2016-11-03,51.77000045776367
2016-11-04,52.75
2016-11-07,54.4900016784668
2016-11-08,54.619998931884766
2016-11-09,54.58000183105469
2016-11-10,53.56999969482422
2016-11-11,53.93000030517578
2016-11-14,54.220001220703125
2016-11-15,54.59000015258789
2016-11-16,55.439998626708984
2016-11-17,55.849998474121094
2016-11-18,55.77000045776367
2016-11-21,56.099998474121094
2016-11-22,57.119998931884766
2016-11-23,57.59000015258789
2016-11-25,57.43000030517578
2016-11-28,57.59000015258789
2016-11-29,58.16999816894531
2016-11-30,57.970001220703125
2016-12-01,58.5099983215332
2016-12-02,57.209999084472656
2016-12-05,57.5
2016-12-06,57.439998626708984
2016-12-07,58.7599983215332
2016-12-08,58.650001525878906
2016-12-09,58.75
2016-12-12,58.77000045776367
2016-12-13,59.310001373291016
2016-12-14,58.75
2016-12-15,57.709999084472656
2016-12-16,57.65999984741211
2016-12-19,57.650001525878906
2016-12-20,57.70000076293945
2016-12-21,57.439998626708984
2016-12-22,57.11000061035156
2016-12-23,57.0099983215332
2016-12-27,56.86000061035156
2016-12-28,56.349998474121094
2016-12-29,56.31999969482422
2016-12-30,55.52000045776367
2017-01-03,55.349998474121094
2017-01-04,55.9900016784668
2017-01-05,56.459999084472656
2017-01-06,57.130001068115234
2017-01-09,58.20000076293945
2017-01-10,57.880001068115234
2017-01-11,58.099998474121094
2017-01-12,58.029998779296875
2017-01-13,57.849998474121094
2017-01-17,58.0
2017-01-18,58.45000076293945
2017-01-19,57.88999938964844
2017-01-20,57.65999984741211
2017-01-23,57.7599983215332
2017-01-24,58.439998626708984
2017-01-25,58.70000076293945
2017-01-26,58.459999084472656
2017-01-27,56.119998931884766
2017-01-30,55.900001525878906
2017-01-31,55.220001220703125
2017-02-01,53.900001525878906
2017-02-02,53.869998931884766
2017-02-03,55.060001373291016
2017-02-06,55.72999954223633
2017-02-07,55.2400016784668
2017-02-08,55.220001220703125
2017-02-09,55.810001373291016
2017-02-10,56.220001220703125
2017-02-13,56.11000061035156
2017-02-14,56.58000183105469
2017-02-15,56.86000061035156
2017-02-16,56.72999954223633
2017-02-17,57.349998474121094
2017-02-21,57.540000915527344
2017-02-22,57.56999969482422
2017-02-23,57.63999938964844
2017-02-24,57.47999954223633
2017-02-27,56.779998779296875
2017-02-28,56.869998931884766
2017-03-01,57.13999938964844
2017-03-02,57.119998931884766
2017-03-03,57.099998474121094
2017-03-06,56.68000030517578
2017-03-07,56.20000076293945
2017-03-08,55.7400016784668
2017-03-09,55.189998626708984
2017-03-10,54.529998779296875
2017-03-13,54.630001068115234
2017-03-14,54.27000045776367
2017-03-15,54.540000915527344
2017-03-16,54.79999923706055
2017-03-17,55.779998779296875
2017-03-20,55.810001373291016
2017-03-21,55.540000915527344
2017-03-22,55.88999938964844
2017-03-23,55.849998474121094
2017-03-24,56.810001373291016
2017-03-27,57.22999954223633
2017-03-28,57.349998474121094
2017-03-29,57.540000915527344
2017-03-30,58.15999984741211
2017-03-31,58.38999938964844
2017-04-03,58.439998626708984
2017-04-04,58.31999969482422
2017-04-05,58.220001220703125
2017-04-06,57.91999816894531
2017-04-07,58.02000045776367
2017-04-10,57.95000076293945
2017-04-11,57.880001068115234
2017-04-12,57.58000183105469
2017-04-13,57.5099983215332
2017-04-17,58.08000183105469
2017-04-18,58.349998474121094
2017-04-19,59.040000915527344
2017-04-20,60.08000183105469
2017-04-21,60.61000061035156
2017-04-24,61.11000061035156
2017-04-25,60.959999084472656
2017-04-26,61.560001373291016
2017-04-27,61.29999923706055
2017-04-28,60.060001373291016
2017-05-01,60.18000030517578
2017-05-02,60.5
2017-05-03,60.59000015258789
2017-05-04,60.83000183105469
2017-05-05,60.95000076293945
2017-05-08,60.939998626708984
2017-05-09,60.97999954223633
2017-05-10,60.65999984741211
2017-05-11,60.27000045776367
2017-05-12,59.93000030517578
2017-05-15,60.45000076293945
2017-05-16,59.97999954223633
2017-05-17,59.72999954223633
2017-05-18,59.81999969482422
2017-05-19,61.36000061035156
2017-05-22,61.22999954223633
2017-05-23,61.150001525878906
2017-05-24,61.88999938964844
2017-05-25,62.900001525878906
2017-05-26,63.29999923706055
2017-05-30,63.2599983215332
2017-05-31,63.61000061035156
2017-06-01,63.75
2017-06-02,64.56999969482422
2017-06-05,64.2699966430664
2017-06-06,64.16000366210938
2017-06-07,63.5
2017-06-08,62.2400016784668
2017-06-09,62.189998626708984
2017-06-12,61.290000915527344
2017-06-13,60.91999816894531
2017-06-14,60.27000045776367
2017-06-15,60.09000015258789
2017-06-16,60.13999938964844
2017-06-19,60.900001525878906
2017-06-20,59.86000061035156
2017-06-21,59.959999084472656
2017-06-22,59.5099983215332
2017-06-23,59.810001373291016
2017-06-26,59.63999938964844
2017-06-27,58.959999084472656
2017-06-28,59.18000030517578
2017-06-29,58.36000061035156
2017-06-30,58.310001373291016
2017-07-03,58.25
2017-07-05,57.939998626708984
2017-07-06,57.599998474121094
2017-07-07,58.040000915527344
2017-07-10,57.810001373291016
2017-07-11,57.900001525878906
2017-07-12,58.540000915527344
2017-07-13,58.380001068115234
2017-07-14,58.7599983215332
2017-07-17,58.33000183105469
2017-07-18,58.209999084472656
2017-07-19,58.11000061035156
2017-07-20,58.029998779296875
2017-07-21,57.97999954223633
2017-07-24,58.02000045776367
2017-07-25,58.54999923706055
2017-07-26,57.939998626708984
2017-07-27,59.5
2017-07-28,54.0
2017-07-31,53.97999954223633
2017-08-01,54.72999954223633
2017-08-02,55.43000030517578
2017-08-03,55.68000030517578
2017-08-04,55.439998626708984
2017-08-07,55.630001068115234
2017-08-08,54.52000045776367
2017-08-09,53.7400016784668
2017-08-10,53.06999969482422
2017-08-11,53.18000030517578
2017-08-14,53.220001220703125
2017-08-15,53.150001525878906
2017-08-16,53.5
2017-08-17,53.040000915527344
2017-08-18,52.70000076293945
2017-08-21,53.150001525878906
2017-08-22,54.45000076293945
2017-08-23,54.08000183105469
2017-08-24,53.939998626708984
2017-08-25,54.36000061035156
2017-08-28,54.400001525878906
2017-08-29,54.099998474121094
2017-08-30,54.52000045776367
2017-08-31,54.86000061035156
2017-09-01,54.93000030517578
2017-09-05,55.130001068115234
2017-09-06,54.310001373291016
2017-09-07,53.470001220703125
2017-09-08,53.4900016784668
2017-09-11,54.02000045776367
2017-09-12,53.540000915527344
2017-09-13,54.290000915527344
2017-09-14,54.529998779296875
2017-09-15,54.66999816894531
2017-09-18,54.689998626708984
2017-09-19,54.619998931884766
2017-09-20,55.150001525878906
2017-09-21,55.0099983215332
2017-09-22,55.09000015258789
2017-09-25,54.95000076293945
2017-09-26,55.130001068115234
2017-09-27,54.9900016784668
2017-09-28,54.5
2017-09-29,53.709999084472656
2017-10-02,53.810001373291016
2017-10-03,53.9900016784668
2017-10-04,53.93000030517578
2017-10-05,54.599998474121094
2017-10-06,55.16999816894531
2017-10-09,55.02000045776367
2017-10-10,55.41999816894531
2017-10-11,55.63999938964844
2017-10-12,55.970001220703125
2017-10-13,55.720001220703125
2017-10-16,54.90999984741211
2017-10-17,54.5099983215332
2017-10-18,55.209999084472656
2017-10-19,55.400001525878906
2017-10-20,54.56999969482422
2017-10-23,54.27000045776367
2017-10-24,54.279998779296875
2017-10-25,54.15999984741211
2017-10-26,54.90999984741211
2017-10-27,54.880001068115234
2017-10-30,55.16999816894531
2017-10-31,54.84000015258789
2017-11-01,55.130001068115234
2017-11-02,54.869998931884766
2017-11-03,56.029998779296875
2017-11-06,56.56999969482422
2017-11-07,57.220001220703125
2017-11-08,57.90999984741211
2017-11-09,57.36000061035156
2017-11-10,57.040000915527344
2017-11-13,56.63999938964844
2017-11-14,56.93000030517578
2017-11-15,56.70000076293945
2017-11-16,57.2400016784668
2017-11-17,56.93000030517578
2017-11-20,56.810001373291016
2017-11-21,57.2599983215332
2017-11-22,57.13999938964844
2017-11-24,56.79999923706055
2017-11-27,55.90999984741211
2017-11-28,56.65999984741211
2017-11-29,57.5099983215332
2017-11-30,57.81999969482422
2017-12-01,57.31999969482422
2017-12-04,58.7599983215332
2017-12-05,59.34000015258789
2017-12-06,59.279998779296875
2017-12-07,59.13999938964844
2017-12-08,58.61000061035156
2017-12-11,59.06999969482422
2017-12-12,59.27000045776367
2017-12-13,59.4900016784668
2017-12-14,59.70000076293945
2017-12-15,58.290000915527344
2017-12-18,58.029998779296875
2017-12-19,58.0099983215332
2017-12-20,57.72999954223633
2017-12-21,57.58000183105469
2017-12-22,57.29999923706055
2017-12-26,57.13999938964844
2017-12-27,57.27000045776367
2017-12-28,57.810001373291016
2017-12-29,57.43000030517578
2018-01-02,57.630001068115234
2018-01-03,58.709999084472656
2018-01-04,58.93000030517578
2018-01-05,59.61000061035156
2018-01-08,59.310001373291016
2018-01-09,59.18000030517578
2018-01-10,59.81999969482422
2018-01-11,60.0
2018-01-12,60.400001525878906
2018-01-16,60.560001373291016
2018-01-17,60.65999984741211
2018-01-18,61.09000015258789
2018-01-19,61.2599983215332
2018-01-22,61.40999984741211
2018-01-23,61.689998626708984
2018-01-24,60.83000183105469
2018-01-25,60.54999923706055
2018-01-26,57.9900016784668
2018-01-29,57.02000045776367
2018-01-30,57.189998626708984
2018-01-31,56.810001373291016
2018-02-01,56.0
2018-02-02,55.77000045776367
2018-02-05,54.689998626708984
2018-02-06,55.61000061035156
2018-02-07,54.459999084472656
2018-02-08,53.77000045776367
2018-02-09,54.58000183105469
2018-02-12,55.380001068115234
2018-02-13,55.66999816894531
2018-02-14,55.9900016784668
2018-02-15,56.58000183105469
2018-02-16,56.47999954223633
2018-02-20,55.970001220703125
2018-02-21,56.099998474121094
2018-02-22,55.400001525878906
2018-02-23,56.13999938964844
2018-02-26,57.16999816894531
2018-02-27,56.56999969482422
2018-02-28,57.099998474121094
2018-03-01,56.16999816894531
2018-03-02,56.93000030517578
2018-03-05,56.9900016784668
2018-03-06,57.029998779296875
2018-03-07,57.029998779296875
2018-03-08,57.470001220703125
2018-03-09,58.459999084472656
2018-03-12,59.400001525878906
2018-03-13,59.04999923706055
2018-03-14,58.83000183105469
2018-03-15,59.369998931884766
2018-03-16,59.0
2018-03-19,58.29999923706055
2018-03-20,58.65999984741211
2018-03-21,58.470001220703125
2018-03-22,57.77000045776367
2018-03-23,56.310001373291016
2018-03-26,57.79999923706055
2018-03-27,57.459999084472656
2018-03-28,57.900001525878906
2018-03-29,57.88999938964844
2018-04-02,56.2400016784668
2018-04-03,58.0
2018-04-04,58.83000183105469
2018-04-05,59.13999938964844
2018-04-06,58.34000015258789
2018-04-09,58.70000076293945
2018-04-10,59.40999984741211
2018-04-11,59.41999816894531
2018-04-12,59.43000030517578
2018-04-13,59.2400016784668
2018-04-16,59.43000030517578
2018-04-17,59.83000183105469
2018-04-18,59.5
2018-04-19,59.220001220703125
2018-04-20,58.0
2018-04-23,58.15999984741211
2018-04-24,57.810001373291016
2018-04-25,57.709999084472656
2018-04-26,59.380001068115234
2018-04-27,58.36000061035156
2018-04-30,57.56999969482422
2018-05-01,58.130001068115234
2018-05-02,56.70000076293945
2018-05-03,56.130001068115234
2018-05-04,57.68000030517578
2018-05-07,57.45000076293945
2018-05-08,57.66999816894531
2018-05-09,57.040000915527344
2018-05-10,57.650001525878906
2018-05-11,57.27000045776367
2018-05-14,57.130001068115234
2018-05-15,56.63999938964844
2018-05-16,57.150001525878906
2018-05-17,57.20000076293945
2018-05-18,57.15999984741211
2018-05-21,57.34000015258789
2018-05-22,56.959999084472656
2018-05-23,57.4900016784668
2018-05-24,57.68000030517578
2018-05-25,57.91999816894531
2018-05-29,57.22999954223633
2018-05-30,57.47999954223633
2018-05-31,56.66999816894531
2018-06-01,56.90999984741211
2018-06-04,57.06999969482422
2018-06-05,55.68000030517578
2018-06-06,57.16999816894531
2018-06-07,57.13999938964844
2018-06-08,56.599998474121094
2018-06-11,56.47999954223633
2018-06-12,56.47999954223633
2018-06-13,56.209999084472656
2018-06-14,57.02000045776367
2018-06-15,57.11000061035156
2018-06-18,57.220001220703125
2018-06-19,57.43000030517578
2018-06-20,52.220001220703125
2018-06-21,50.619998931884766
2018-06-22,51.2400016784668
2018-06-25,50.65999984741211
2018-06-26,50.380001068115234
2018-06-27,49.84000015258789
2018-06-28,48.540000915527344
2018-06-29,48.849998474121094
2018-07-02,49.060001373291016
2018-07-03,48.77000045776367
2018-07-05,48.61000061035156
2018-07-06,48.97999954223633
2018-07-09,49.900001525878906
2018-07-10,50.41999816894531
2018-07-11,50.13999938964844
2018-07-12,50.25
2018-07-13,51.619998931884766
2018-07-16,50.939998626708984
2018-07-17,51.279998779296875
2018-07-18,51.150001525878906
2018-07-19,51.34000015258789
2018-07-20,50.90999984741211
2018-07-23,51.189998626708984
2018-07-24,51.16999816894531
2018-07-25,51.619998931884766
2018-07-26,51.45000076293945
2018-07-27,52.150001525878906
2018-07-30,51.900001525878906
2018-07-31,52.38999938964844
2018-08-01,51.93000030517578
2018-08-02,51.68000030517578
2018-08-03,52.22999954223633
2018-08-06,52.06999969482422
2018-08-07,52.06999969482422
2018-08-08,51.54999923706055
2018-08-09,51.91999816894531
2018-08-10,51.5099983215332
2018-08-13,51.810001373291016
2018-08-14,52.59000015258789
2018-08-15,52.75
2018-08-16,53.040000915527344
2018-08-17,53.560001373291016
2018-08-20,53.91999816894531
2018-08-21,54.0
2018-08-22,52.81999969482422
2018-08-23,52.65999984741211
2018-08-24,52.75
2018-08-27,52.970001220703125
2018-08-28,53.04999923706055
2018-08-29,53.25
2018-08-30,53.099998474121094
2018-08-31,53.45000076293945
2018-09-04,53.529998779296875
2018-09-05,53.790000915527344
2018-09-06,54.209999084472656
2018-09-07,54.86000061035156
2018-09-10,54.970001220703125
2018-09-11,55.119998931884766
2018-09-12,54.970001220703125
2018-09-13,54.88999938964844
2018-09-14,54.75
2018-09-17,54.56999969482422
2018-09-18,55.06999969482422
2018-09-19,55.43000030517578
2018-09-20,56.43000030517578
2018-09-21,57.45000076293945
2018-09-24,56.689998626708984
2018-09-25,56.900001525878906
2018-09-26,57.27000045776367
2018-09-27,57.34000015258789
2018-09-28,56.84000015258789
2018-10-01,55.58000183105469
2018-10-02,55.59000015258789
2018-10-03,55.470001220703125
2018-10-04,55.88999938964844
2018-10-05,55.7599983215332
2018-10-08,56.540000915527344
2018-10-09,57.709999084472656
2018-10-10,56.0099983215332
2018-10-11,54.86000061035156
2018-10-12,56.45000076293945
2018-10-15,56.75
2018-10-16,57.810001373291016
2018-10-17,59.099998474121094
2018-10-18,58.63999938964844
2018-10-19,58.65999984741211
2018-10-22,58.900001525878906
2018-10-23,58.810001373291016
2018-10-24,58.060001373291016
2018-10-25,58.959999084472656
2018-10-26,58.06999969482422
2018-10-29,58.369998931884766
2018-10-30,58.59000015258789
2018-10-31,58.27000045776367
2018-11-01,58.630001068115234
2018-11-02,64.31999969482422
2018-11-05,64.4800033569336
2018-11-06,66.01000213623047
2018-11-07,68.16000366210938
2018-11-08,68.72000122070312
2018-11-09,68.5999984741211
2018-11-12,67.91000366210938
2018-11-13,67.41000366210938
2018-11-14,67.04000091552734
2018-11-15,67.62000274658203
2018-11-16,68.16000366210938
2018-11-19,67.91000366210938
2018-11-20,67.18000030517578
2018-11-21,66.7699966430664
2018-11-23,65.69999694824219
2018-11-26,65.69000244140625
2018-11-27,66.08000183105469
2018-11-28,66.81999969482422
2018-11-29,66.87999725341797
2018-11-30,66.72000122070312
2018-12-03,67.5
2018-12-04,66.6500015258789
2018-12-06,66.55000305175781
2018-12-07,65.47000122070312
2018-12-10,65.48999786376953
2018-12-11,65.91999816894531
2018-12-12,66.12999725341797
2018-12-13,66.91000366210938
2018-12-14,65.33999633789062
2018-12-17,64.47000122070312
2018-12-18,64.91999816894531
2018-12-19,64.05999755859375
2018-12-20,62.150001525878906
2018-12-21,61.38999938964844
2018-12-24,60.560001373291016
2018-12-26,63.08000183105469
2018-12-27,63.20000076293945
2018-12-28,63.38999938964844
2018-12-31,64.4000015258789
2019-01-02,64.31999969482422
2019-01-03,61.529998779296875
2019-01-04,63.56999969482422
2019-01-07,63.56999969482422
2019-01-08,63.619998931884766
2019-01-09,63.880001068115234
2019-01-10,64.19000244140625
2019-01-11,63.72999954223633
2019-01-14,63.369998931884766
2019-01-15,64.08000183105469
2019-01-16,63.77000045776367
2019-01-17,64.27999877929688
2019-01-18,64.69999694824219
2019-01-22,65.38999938964844
2019-01-23,66.43000030517578
2019-01-24,64.73999786376953
2019-01-25,67.08999633789062
2019-01-28,66.9000015258789
2019-01-29,67.04000091552734
2019-01-30,68.1500015258789
2019-01-31,68.13999938964844
2019-02-01,68.11000061035156
2019-02-04,67.58000183105469
2019-02-05,69.33999633789062
2019-02-06,68.8499984741211
2019-02-07,69.13999938964844
2019-02-08,69.75
2019-02-11,69.98999786376953
2019-02-12,69.75
2019-02-13,70.51000213623047
2019-02-14,70.83999633789062
2019-02-15,70.70999908447266
2019-02-19,70.19999694824219
2019-02-20,70.38999938964844
2019-02-21,70.69999694824219
2019-02-22,71.30000305175781
2019-02-25,71.05000305175781
2019-02-26,71.13999938964844
2019-02-27,70.1500015258789
2019-02-28,70.26000213623047
2019-03-01,70.8499984741211
2019-03-04,70.94999694824219
2019-03-05,71.58000183105469
2019-03-06,71.2699966430664
2019-03-07,70.61000061035156
2019-03-08,69.36000061035156
2019-03-11,69.68000030517578
2019-03-12,70.05000305175781
2019-03-13,70.0999984741211
2019-03-14,70.73999786376953
2019-03-15,70.66999816894531
2019-03-18,70.83999633789062
2019-03-19,71.37999725341797
2019-03-20,71.62999725341797
2019-03-21,72.26000213623047
2019-03-22,71.95999908447266
2019-03-25,72.30000305175781
2019-03-26,72.95999908447266
2019-03-27,72.73999786376953
2019-03-28,73.95999908447266
2019-03-29,74.33999633789062
