Date,PNC
2016-07-27,82.62000274658203
2016-07-28,83.0199966430664
2016-07-29,82.6500015258789
2016-08-01,82.41999816894531
2016-08-02,81.66000366210938
2016-08-03,83.8499984741211
2016-08-04,83.87999725341797
2016-08-05,86.44000244140625
2016-08-08,86.48999786376953
2016-08-09,86.25
2016-08-10,85.38999938964844
2016-08-11,85.5
2016-08-12,85.0
2016-08-15,85.62999725341797
2016-08-16,85.66999816894531
2016-08-17,85.77999877929688
2016-08-18,85.45999908447266
2016-08-19,85.41999816894531
2016-08-22,85.52999877929688
2016-08-23,85.70999908447266
2016-08-24,85.66999816894531
2016-08-25,85.87000274658203
2016-08-26,86.69000244140625
2016-08-29,87.91999816894531
2016-08-30,88.87000274658203
2016-08-31,90.0999984741211
2016-09-01,89.98999786376953
2016-09-02,90.54000091552734
2016-09-06,89.4800033569336
2016-09-07,90.41999816894531
2016-09-08,90.72000122070312
2016-09-09,89.91999816894531
2016-09-12,90.9000015258789
2016-09-13,89.91999816894531
2016-09-14,89.29000091552734
2016-09-15,90.31999969482422
2016-09-16,89.38999938964844
2016-09-19,90.11000061035156
2016-09-20,90.36000061035156
2016-09-21,90.73999786376953
2016-09-22,90.0
2016-09-23,89.41000366210938
2016-09-26,87.7699966430664
2016-09-27,88.55000305175781
2016-09-28,89.41000366210938
2016-09-29,88.98999786376953
2016-09-30,90.08999633789062
2016-10-03,89.4000015258789
2016-10-04,90.5
2016-10-05,91.5199966430664
2016-10-06,91.81999969482422
2016-10-07,91.41999816894531
2016-10-10,91.69000244140625
2016-10-11,90.51000213623047
2016-10-12,90.37999725341797
2016-10-13,87.94000244140625
2016-10-14,88.02999877929688
2016-10-17,88.20999908447266
2016-10-18,89.86000061035156
2016-10-19,91.5999984741211
2016-10-20,93.30000305175781
2016-10-21,92.91999816894531
2016-10-24,93.0199966430664
2016-10-25,93.13999938964844
2016-10-26,94.27999877929688
2016-10-27,95.43000030517578
2016-10-28,95.0999984741211
2016-10-31,95.5999984741211
2016-11-01,95.56999969482422
2016-11-02,94.7699966430664
2016-11-03,94.9000015258789
2016-11-04,94.6500015258789
2016-11-07,96.4000015258789
2016-11-08,96.63999938964844
2016-11-09,101.25
2016-11-10,105.9800033569336
2016-11-11,105.93000030517578
2016-11-14,108.0999984741211
2016-11-15,108.77999877929688
2016-11-16,107.51000213623047
2016-11-17,110.5999984741211
2016-11-18,111.23999786376953
2016-11-21,110.70999908447266
2016-11-22,110.76000213623047
2016-11-23,111.13999938964844
2016-11-25,112.06999969482422
2016-11-28,109.80000305175781
2016-11-29,109.26000213623047
2016-11-30,110.54000091552734
2016-12-01,112.5999984741211
2016-12-02,111.08000183105469
2016-12-05,111.5
2016-12-06,111.48999786376953
2016-12-07,112.66999816894531
2016-12-08,114.81999969482422
2016-12-09,115.0199966430664
2016-12-12,114.06999969482422
2016-12-13,114.69999694824219
2016-12-14,114.19999694824219
2016-12-15,115.62999725341797
2016-12-16,114.86000061035156
2016-12-19,115.80000305175781
2016-12-20,118.06999969482422
2016-12-21,117.63999938964844
2016-12-22,117.43000030517578
2016-12-23,117.95999908447266
2016-12-27,118.30999755859375
2016-12-28,117.05999755859375
2016-12-29,116.0999984741211
2016-12-30,116.95999908447266
2017-01-03,117.97000122070312
2017-01-04,118.97000122070312
2017-01-05,117.37999725341797
2017-01-06,119.05000305175781
2017-01-09,118.19999694824219
2017-01-10,118.66999816894531
2017-01-11,121.33000183105469
2017-01-12,117.93000030517578
2017-01-13,118.79000091552734
2017-01-17,113.93000030517578
2017-01-18,116.31999969482422
2017-01-19,115.61000061035156
2017-01-20,117.3499984741211
2017-01-23,116.93000030517578
2017-01-24,118.66000366210938
2017-01-25,121.01000213623047
2017-01-26,121.62999725341797
2017-01-27,121.63999938964844
2017-01-30,120.37999725341797
2017-01-31,120.45999908447266
2017-02-01,121.13999938964844
2017-02-02,120.01000213623047
2017-02-03,122.16000366210938
2017-02-06,122.41000366210938
2017-02-07,121.47000122070312
2017-02-08,121.45999908447266
2017-02-09,122.38999938964844
2017-02-10,123.0999984741211
2017-02-13,124.41999816894531
2017-02-14,126.0999984741211
2017-02-15,127.76000213623047
2017-02-16,126.95999908447266
2017-02-17,126.86000061035156
2017-02-21,127.55000305175781
2017-02-22,127.76000213623047
2017-02-23,128.13999938964844
2017-02-24,126.87999725341797
2017-02-27,128.1300048828125
2017-02-28,127.2300033569336
2017-03-01,130.85000610351562
2017-03-02,127.51000213623047
2017-03-03,127.83000183105469
2017-03-06,127.58999633789062
2017-03-07,127.4000015258789
2017-03-08,127.55000305175781
2017-03-09,127.4800033569336
2017-03-10,126.45999908447266
2017-03-13,126.4000015258789
2017-03-14,126.22000122070312
2017-03-15,125.2300033569336
2017-03-16,125.72000122070312
2017-03-17,124.3499984741211
2017-03-20,123.79000091552734
2017-03-21,118.69999694824219
2017-03-22,118.6500015258789
2017-03-23,119.27999877929688
2017-03-24,119.4000015258789
2017-03-27,118.19999694824219
2017-03-28,120.2699966430664
2017-03-29,119.33999633789062
2017-03-30,121.52999877929688
2017-03-31,120.23999786376953
2017-04-03,119.83999633789062
2017-04-04,119.1500015258789
2017-04-05,118.29000091552734
2017-04-06,119.26000213623047
2017-04-07,119.16999816894531
2017-04-10,118.37000274658203
2017-04-11,118.02999877929688
2017-04-12,116.0
2017-04-13,115.80000305175781
2017-04-17,118.41000366210938
2017-04-18,116.41000366210938
2017-04-19,116.4800033569336
2017-04-20,118.83000183105469
2017-04-21,118.16999816894531
2017-04-24,120.86000061035156
2017-04-25,121.11000061035156
2017-04-26,122.0
2017-04-27,121.0199966430664
2017-04-28,119.75
2017-05-01,121.1500015258789
2017-05-02,120.66000366210938
2017-05-03,122.44000244140625
2017-05-04,123.44999694824219
2017-05-05,123.12000274658203
2017-05-08,123.68000030517578
2017-05-09,121.95999908447266
2017-05-10,122.44999694824219
2017-05-11,121.73999786376953
2017-05-12,120.80999755859375
2017-05-15,122.13999938964844
2017-05-16,122.62000274658203
2017-05-17,117.19000244140625
2017-05-18,117.36000061035156
2017-05-19,118.76000213623047
2017-05-22,119.44999694824219
2017-05-23,121.1500015258789
2017-05-24,120.95999908447266
2017-05-25,121.44999694824219
2017-05-26,121.31999969482422
2017-05-30,118.86000061035156
2017-05-31,118.69999694824219
2017-06-01,120.12999725341797
2017-06-02,119.16000366210938
2017-06-05,118.58000183105469
2017-06-06,118.1500015258789
2017-06-07,119.9000015258789
2017-06-08,121.01000213623047
2017-06-09,123.16999816894531
2017-06-12,122.83999633789062
2017-06-13,123.80999755859375
2017-06-14,123.97000122070312
2017-06-15,122.97000122070312
2017-06-16,122.51000213623047
2017-06-19,123.79000091552734
2017-06-20,122.98999786376953
2017-06-21,122.33000183105469
2017-06-22,120.76000213623047
2017-06-23,119.55000305175781
2017-06-26,120.37999725341797
2017-06-27,121.12000274658203
2017-06-28,123.4000015258789
2017-06-29,125.25
2017-06-30,124.87000274658203
2017-07-03,126.0
2017-07-05,126.08000183105469
2017-07-06,126.01000213623047
2017-07-07,126.54000091552734
2017-07-10,127.19999694824219
2017-07-11,127.38999938964844
2017-07-12,127.22000122070312
2017-07-13,127.31999969482422
2017-07-14,127.16999816894531
2017-07-17,127.36000061035156
2017-07-18,125.56999969482422
2017-07-19,126.4000015258789
2017-07-20,126.94999694824219
2017-07-21,126.23999786376953
2017-07-24,127.13999938964844
2017-07-25,129.3300018310547
2017-07-26,127.36000061035156
2017-07-27,127.66999816894531
2017-07-28,127.6500015258789
2017-07-31,128.8000030517578
2017-08-01,130.41000366210938
2017-08-02,130.67999267578125
2017-08-03,130.50999450683594
2017-08-04,132.1699981689453
2017-08-07,131.11000061035156
2017-08-08,132.36000061035156
2017-08-09,131.72999572753906
2017-08-10,128.99000549316406
2017-08-11,128.0500030517578
2017-08-14,130.89999389648438
2017-08-15,130.33999633789062
2017-08-16,130.10000610351562
2017-08-17,127.30000305175781
2017-08-18,127.11000061035156
2017-08-21,126.5999984741211
2017-08-22,127.51000213623047
2017-08-23,127.52999877929688
2017-08-24,127.66999816894531
2017-08-25,127.87999725341797
2017-08-28,127.55000305175781
2017-08-29,126.2699966430664
2017-08-30,125.79000091552734
2017-08-31,125.41000366210938
2017-09-01,126.63999938964844
2017-09-05,123.79000091552734
2017-09-06,123.55999755859375
2017-09-07,120.70999908447266
2017-09-08,121.51000213623047
2017-09-11,123.7699966430664
2017-09-12,126.44000244140625
2017-09-13,127.30000305175781
2017-09-14,127.19000244140625
2017-09-15,128.19000244140625
2017-09-18,129.6999969482422
2017-09-19,131.27999877929688
2017-09-20,133.0
2017-09-21,133.35000610351562
2017-09-22,133.42999267578125
2017-09-25,133.52000427246094
2017-09-26,132.42999267578125
2017-09-27,134.32000732421875
2017-09-28,134.4600067138672
2017-09-29,134.77000427246094
2017-10-02,135.1199951171875
2017-10-03,134.17999267578125
2017-10-04,134.27000427246094
2017-10-05,135.5399932861328
2017-10-06,135.69000244140625
2017-10-09,135.61000061035156
2017-10-10,136.72000122070312
2017-10-11,136.49000549316406
2017-10-12,135.27000427246094
2017-10-13,133.75
2017-10-16,135.02999877929688
2017-10-17,134.25999450683594
2017-10-18,134.74000549316406
2017-10-19,135.3000030517578
2017-10-20,136.9499969482422
2017-10-23,136.77000427246094
2017-10-24,137.8300018310547
2017-10-25,137.4600067138672
2017-10-26,137.85000610351562
2017-10-27,138.1699981689453
2017-10-30,137.16000366210938
2017-10-31,136.7899932861328
2017-11-01,136.94000244140625
2017-11-02,138.39999389648438
2017-11-03,138.63999938964844
2017-11-06,138.58999633789062
2017-11-07,134.08999633789062
2017-11-08,133.2899932861328
2017-11-09,132.5500030517578
2017-11-10,132.47999572753906
2017-11-13,132.22999572753906
2017-11-14,132.0
2017-11-15,132.89999389648438
2017-11-16,132.49000549316406
2017-11-17,132.85000610351562
2017-11-20,133.2899932861328
2017-11-21,133.11000061035156
2017-11-22,133.0399932861328
2017-11-24,132.55999755859375
2017-11-27,132.55999755859375
2017-11-28,135.67999267578125
2017-11-29,139.72999572753906
2017-11-30,140.55999755859375
2017-12-01,141.0
2017-12-04,143.83999633789062
2017-12-05,142.42999267578125
2017-12-06,143.00999450683594
2017-12-07,143.4199981689453
2017-12-08,143.8000030517578
2017-12-11,143.2899932861328
2017-12-12,145.85000610351562
2017-12-13,143.8300018310547
2017-12-14,142.97000122070312
2017-12-15,144.9499969482422
2017-12-18,146.14999389648438
2017-12-19,145.10000610351562
2017-12-20,144.9199981689453
2017-12-21,146.25999450683594
2017-12-22,146.1199951171875
2017-12-26,144.89999389648438
2017-12-27,144.97999572753906
2017-12-28,145.6699981689453
2017-12-29,144.2899932861328
2018-01-02,144.6199951171875
2018-01-03,144.58999633789062
2018-01-04,144.60000610351562
2018-01-05,144.77999877929688
2018-01-08,145.0500030517578
2018-01-09,147.82000732421875
2018-01-10,149.6199951171875
2018-01-11,151.49000549316406
2018-01-12,151.83999633789062
2018-01-16,152.25999450683594
2018-01-17,154.22999572753906
2018-01-18,153.7100067138672
2018-01-19,155.25
2018-01-22,155.72000122070312
2018-01-23,155.77000427246094
2018-01-24,157.74000549316406
2018-01-25,157.8000030517578
2018-01-26,158.66000366210938
2018-01-29,159.2100067138672
2018-01-30,157.89999389648438
2018-01-31,158.02000427246094
2018-02-01,159.14999389648438
2018-02-02,157.97000122070312
2018-02-05,150.32000732421875
2018-02-06,154.2899932861328
2018-02-07,155.0
2018-02-08,149.3800048828125
2018-02-09,151.7100067138672
2018-02-12,152.27999877929688
2018-02-13,153.2899932861328
2018-02-14,158.27000427246094
2018-02-15,159.86000061035156
2018-02-16,159.0800018310547
2018-02-20,159.1300048828125
2018-02-21,161.27999877929688
2018-02-22,157.60000610351562
2018-02-23,160.08999633789062
2018-02-26,161.8300018310547
2018-02-27,160.22999572753906
2018-02-28,157.66000366210938
2018-03-01,155.99000549316406
2018-03-02,157.42999267578125
2018-03-05,158.7100067138672
2018-03-06,159.33999633789062
2018-03-07,159.63999938964844
2018-03-08,159.49000549316406
2018-03-09,162.4499969482422
2018-03-12,162.25999450683594
2018-03-13,160.49000549316406
2018-03-14,158.08999633789062
2018-03-15,157.8699951171875
2018-03-16,160.07000732421875
2018-03-19,159.42999267578125
2018-03-20,158.85000610351562
2018-03-21,158.88999938964844
2018-03-22,153.27999877929688
2018-03-23,147.24000549316406
2018-03-26,153.00999450683594
2018-03-27,149.17999267578125
2018-03-28,149.4499969482422
2018-03-29,151.24000549316406
2018-04-02,148.32000732421875
2018-04-03,151.10000610351562
2018-04-04,152.5
2018-04-05,152.75999450683594
2018-04-06,147.9499969482422
2018-04-09,149.2100067138672
2018-04-10,151.5399932861328
2018-04-11,149.44000244140625
2018-04-12,152.49000549316406
2018-04-13,145.4600067138672
2018-04-16,143.83999633789062
2018-04-17,140.86000061035156
2018-04-18,141.66000366210938
2018-04-19,144.25999450683594
2018-04-20,144.1199951171875
2018-04-23,145.2100067138672
2018-04-24,145.00999450683594
2018-04-25,145.6999969482422
2018-04-26,145.72999572753906
2018-04-27,147.33999633789062
2018-04-30,145.61000061035156
2018-05-01,145.33999633789062
2018-05-02,143.61000061035156
2018-05-03,145.02000427246094
2018-05-04,145.60000610351562
2018-05-07,145.89999389648438
2018-05-08,147.52999877929688
2018-05-09,150.2899932861328
2018-05-10,150.83999633789062
2018-05-11,150.97000122070312
2018-05-14,150.35000610351562
2018-05-15,150.7899932861328
2018-05-16,149.9499969482422
2018-05-17,150.64999389648438
2018-05-18,148.75999450683594
2018-05-21,149.42999267578125
2018-05-22,150.8800048828125
2018-05-23,149.72999572753906
2018-05-24,148.5
2018-05-25,148.14999389648438
2018-05-29,141.25
2018-05-30,144.30999755859375
2018-05-31,143.41000366210938
2018-06-01,145.1199951171875
2018-06-04,146.5399932861328
2018-06-05,145.38999938964844
2018-06-06,147.63999938964844
2018-06-07,148.00999450683594
2018-06-08,148.85000610351562
2018-06-11,147.02999877929688
2018-06-12,147.19000244140625
2018-06-13,145.60000610351562
2018-06-14,141.83999633789062
2018-06-15,143.97000122070312
2018-06-18,142.5
2018-06-19,142.14999389648438
2018-06-20,141.35000610351562
2018-06-21,141.33999633789062
2018-06-22,139.36000061035156
2018-06-25,138.42999267578125
2018-06-26,137.27999877929688
2018-06-27,135.3000030517578
2018-06-28,135.57000732421875
2018-06-29,135.10000610351562
2018-07-02,135.9199981689453
2018-07-03,134.38999938964844
2018-07-05,135.5800018310547
2018-07-06,136.0
2018-07-09,138.7899932861328
2018-07-10,137.75
2018-07-11,137.67999267578125
2018-07-12,137.99000549316406
2018-07-13,138.32000732421875
2018-07-16,140.88999938964844
2018-07-17,141.47999572753906
2018-07-18,142.41000366210938
2018-07-19,140.7100067138672
2018-07-20,142.5
2018-07-23,144.16000366210938
2018-07-24,143.14999389648438
2018-07-25,142.7100067138672
2018-07-26,142.58999633789062
2018-07-27,144.39999389648438
2018-07-30,145.36000061035156
2018-07-31,144.8300018310547
2018-08-01,145.02000427246094
2018-08-02,145.13999938964844
2018-08-03,145.02999877929688
2018-08-06,145.39999389648438
2018-08-07,145.9199981689453
2018-08-08,146.33999633789062
2018-08-09,145.22000122070312
2018-08-10,143.5500030517578
2018-08-13,141.91000366210938
2018-08-14,142.72000122070312
2018-08-15,142.00999450683594
2018-08-16,144.4600067138672
2018-08-17,144.5500030517578
2018-08-20,144.8800048828125
2018-08-21,145.1199951171875
2018-08-22,144.5500030517578
2018-08-23,143.1999969482422
2018-08-24,142.92999267578125
2018-08-27,145.72999572753906
2018-08-28,146.0800018310547
2018-08-29,145.94000244140625
2018-08-30,143.77000427246094
2018-08-31,143.5399932861328
2018-09-04,143.92999267578125
2018-09-05,144.17999267578125
2018-09-06,143.1999969482422
2018-09-07,142.9600067138672
2018-09-10,142.64999389648438
2018-09-11,143.22999572753906
2018-09-12,141.30999755859375
2018-09-13,140.25999450683594
2018-09-14,140.39999389648438
2018-09-17,139.66000366210938
2018-09-18,139.92999267578125
2018-09-19,141.52999877929688
2018-09-20,144.4600067138672
2018-09-21,144.00999450683594
2018-09-24,141.25999450683594
2018-09-25,140.8800048828125
2018-09-26,138.61000061035156
2018-09-27,137.33999633789062
2018-09-28,136.19000244140625
2018-10-01,135.99000549316406
2018-10-02,136.25999450683594
2018-10-03,138.08999633789062
2018-10-04,139.1699981689453
2018-10-05,138.52000427246094
2018-10-08,139.75
2018-10-09,138.6999969482422
2018-10-10,136.1999969482422
2018-10-11,131.61000061035156
2018-10-12,124.26000213623047
2018-10-15,125.5999984741211
2018-10-16,124.8499984741211
2018-10-17,127.33000183105469
2018-10-18,124.22000122070312
2018-10-19,125.16000366210938
2018-10-22,121.45999908447266
2018-10-23,120.30000305175781
2018-10-24,116.9000015258789
2018-10-25,119.62999725341797
2018-10-26,119.44999694824219
2018-10-29,122.16000366210938
2018-10-30,124.76000213623047
2018-10-31,128.49000549316406
2018-11-01,129.74000549316406
2018-11-02,129.8800048828125
2018-11-05,130.5800018310547
2018-11-06,131.75999450683594
2018-11-07,133.27999877929688
2018-11-08,134.24000549316406
2018-11-09,134.22999572753906
2018-11-12,132.77000427246094
2018-11-13,135.58999633789062
2018-11-14,134.1300048828125
2018-11-15,136.69000244140625
2018-11-16,136.38999938964844
2018-11-19,135.3000030517578
2018-11-20,133.0800018310547
2018-11-21,132.7100067138672
2018-11-23,132.6199951171875
2018-11-26,135.5500030517578
2018-11-27,133.89999389648438
2018-11-28,134.2100067138672
2018-11-29,133.64999389648438
2018-11-30,135.77999877929688
2018-12-03,135.89999389648438
2018-12-04,129.50999450683594
2018-12-06,129.30999755859375
2018-12-07,126.55999755859375
2018-12-10,124.26000213623047
2018-12-11,122.45999908447266
2018-12-12,122.73999786376953
2018-12-13,119.9000015258789
2018-12-14,118.5
2018-12-17,118.31999969482422
2018-12-18,116.58999633789062
2018-12-19,114.02999877929688
2018-12-20,113.58000183105469
2018-12-21,111.48999786376953
2018-12-24,109.70999908447266
2018-12-26,114.83999633789062
2018-12-27,115.75
2018-12-28,115.37000274658203
2018-12-31,116.91000366210938
2019-01-02,118.80999755859375
2019-01-03,118.2699966430664
2019-01-04,121.2300033569336
2019-01-07,120.95999908447266
2019-01-08,121.1500015258789
2019-01-09,120.80999755859375
2019-01-10,119.58000183105469
2019-01-11,120.05000305175781
2019-01-14,120.55000305175781
2019-01-15,121.12000274658203
2019-01-16,121.20999908447266
2019-01-17,121.88999938964844
2019-01-18,125.25
2019-01-22,124.58000183105469
2019-01-23,124.38999938964844
2019-01-24,123.80999755859375
2019-01-25,124.91999816894531
2019-01-28,124.87000274658203
2019-01-29,124.33000183105469
2019-01-30,123.66000366210938
2019-01-31,122.66999816894531
2019-02-01,122.7300033569336
2019-02-04,124.62999725341797
2019-02-05,123.0199966430664
2019-02-06,122.61000061035156
2019-02-07,122.83999633789062
2019-02-08,121.23999786376953
2019-02-11,121.56999969482422
2019-02-12,123.1500015258789
2019-02-13,121.4800033569336
2019-02-14,120.61000061035156
2019-02-15,124.1500015258789
2019-02-19,124.94999694824219
2019-02-20,126.5199966430664
2019-02-21,124.91000366210938
2019-02-22,124.1500015258789
2019-02-25,123.69000244140625
2019-02-26,123.20999908447266
2019-02-27,125.72000122070312
2019-02-28,126.0199966430664
2019-03-01,126.62000274658203
2019-03-04,126.33000183105469
2019-03-05,127.81999969482422
2019-03-06,127.44000244140625
2019-03-07,125.98999786376953
2019-03-08,126.69999694824219
2019-03-11,128.55999755859375
2019-03-12,127.70999908447266
2019-03-13,128.92999267578125
2019-03-14,129.60000610351562
2019-03-15,129.86000061035156
2019-03-18,131.8800048828125
2019-03-19,129.47999572753906
2019-03-20,125.45999908447266
2019-03-21,122.9000015258789
2019-03-22,119.18000030517578
2019-03-25,119.18000030517578
2019-03-26,121.45999908447266
2019-03-27,121.2699966430664
2019-03-28,122.86000061035156
