Date,EMR
2016-04-27,56.290000915527344
2016-04-28,55.02000045776367
2016-04-29,54.630001068115234
2016-05-02,55.209999084472656
2016-05-03,54.66999816894531
2016-05-04,52.779998779296875
2016-05-05,52.97999954223633
2016-05-06,53.310001373291016
2016-05-09,52.619998931884766
2016-05-10,53.5
2016-05-11,52.86000061035156
2016-05-12,52.90999984741211
2016-05-13,51.810001373291016
2016-05-16,52.810001373291016
2016-05-17,52.349998474121094
2016-05-18,50.79999923706055
2016-05-19,50.13999938964844
2016-05-20,50.650001525878906
2016-05-23,50.689998626708984
2016-05-24,51.16999816894531
2016-05-25,52.09000015258789
2016-05-26,52.02000045776367
2016-05-27,52.20000076293945
2016-05-31,52.02000045776367
2016-06-01,52.15999984741211
2016-06-02,52.2400016784668
2016-06-03,52.29999923706055
2016-06-06,53.47999954223633
2016-06-07,53.529998779296875
2016-06-08,53.81999969482422
2016-06-09,53.59000015258789
2016-06-10,52.72999954223633
2016-06-13,51.630001068115234
2016-06-14,52.02000045776367
2016-06-15,51.959999084472656
2016-06-16,52.119998931884766
2016-06-17,52.439998626708984
2016-06-20,53.36000061035156
2016-06-21,53.150001525878906
2016-06-22,52.59000015258789
2016-06-23,53.66999816894531
2016-06-24,50.83000183105469
2016-06-27,49.22999954223633
2016-06-28,49.72999954223633
2016-06-29,50.65999984741211
2016-06-30,52.15999984741211
2016-07-01,52.20000076293945
2016-07-05,51.04999923706055
2016-07-06,51.66999816894531
2016-07-07,52.369998931884766
2016-07-08,53.439998626708984
2016-07-11,53.88999938964844
2016-07-12,55.029998779296875
2016-07-13,55.22999954223633
2016-07-14,56.04999923706055
2016-07-15,56.22999954223633
2016-07-18,56.189998626708984
2016-07-19,56.34000015258789
2016-07-20,56.18000030517578
2016-07-21,55.4900016784668
2016-07-22,55.810001373291016
2016-07-25,55.61000061035156
2016-07-26,56.18000030517578
2016-07-27,56.040000915527344
2016-07-28,55.83000183105469
2016-07-29,55.900001525878906
2016-08-01,55.779998779296875
2016-08-02,53.029998779296875
2016-08-03,52.90999984741211
2016-08-04,53.029998779296875
2016-08-05,53.790000915527344
2016-08-08,54.310001373291016
2016-08-09,54.33000183105469
2016-08-10,53.439998626708984
2016-08-11,54.029998779296875
2016-08-12,53.970001220703125
2016-08-15,54.709999084472656
2016-08-16,54.56999969482422
2016-08-17,54.900001525878906
2016-08-18,54.66999816894531
2016-08-19,52.97999954223633
2016-08-22,52.91999816894531
2016-08-23,53.97999954223633
2016-08-24,53.88999938964844
2016-08-25,54.09000015258789
2016-08-26,53.72999954223633
2016-08-29,53.72999954223633
2016-08-30,53.470001220703125
2016-08-31,52.68000030517578
2016-09-01,52.65999984741211
2016-09-02,52.90999984741211
2016-09-06,52.560001373291016
2016-09-07,52.790000915527344
2016-09-08,52.81999969482422
2016-09-09,50.86000061035156
2016-09-12,52.09000015258789
2016-09-13,51.209999084472656
2016-09-14,51.290000915527344
2016-09-15,51.58000183105469
2016-09-16,51.09000015258789
2016-09-19,51.189998626708984
2016-09-20,51.220001220703125
2016-09-21,51.77000045776367
2016-09-22,52.79999923706055
2016-09-23,51.91999816894531
2016-09-26,51.43000030517578
2016-09-27,51.81999969482422
2016-09-28,52.689998626708984
2016-09-29,53.02000045776367
2016-09-30,54.5099983215332
2016-10-03,53.79999923706055
2016-10-04,53.349998474121094
2016-10-05,53.689998626708984
2016-10-06,53.38999938964844
2016-10-07,52.70000076293945
2016-10-10,51.77000045776367
2016-10-11,50.790000915527344
2016-10-12,50.20000076293945
2016-10-13,50.20000076293945
2016-10-14,49.880001068115234
2016-10-17,49.689998626708984
2016-10-18,49.880001068115234
2016-10-19,49.90999984741211
2016-10-20,50.150001525878906
2016-10-21,50.11000061035156
2016-10-24,50.310001373291016
2016-10-25,50.11000061035156
2016-10-26,50.439998626708984
2016-10-27,49.84000015258789
2016-10-28,50.09000015258789
2016-10-31,50.68000030517578
2016-11-01,51.0
2016-11-02,50.040000915527344
2016-11-03,49.84000015258789
2016-11-04,49.40999984741211
2016-11-07,50.38999938964844
2016-11-08,51.33000183105469
2016-11-09,53.38999938964844
2016-11-10,55.75
2016-11-11,55.5
2016-11-14,55.5099983215332
2016-11-15,55.779998779296875
2016-11-16,54.970001220703125
2016-11-17,54.70000076293945
2016-11-18,54.20000076293945
2016-11-21,54.5099983215332
2016-11-22,54.349998474121094
2016-11-23,55.060001373291016
2016-11-25,55.2400016784668
2016-11-28,54.43000030517578
2016-11-29,54.400001525878906
2016-11-30,56.439998626708984
2016-12-01,56.77000045776367
2016-12-02,56.349998474121094
2016-12-05,56.93000030517578
2016-12-06,56.56999969482422
2016-12-07,58.2599983215332
2016-12-08,57.599998474121094
2016-12-09,57.4900016784668
2016-12-12,57.09000015258789
2016-12-13,56.77000045776367
2016-12-14,56.27000045776367
2016-12-15,56.18000030517578
2016-12-16,55.72999954223633
2016-12-19,56.310001373291016
2016-12-20,57.310001373291016
2016-12-21,56.91999816894531
2016-12-22,56.689998626708984
2016-12-23,56.79999923706055
2016-12-27,57.16999816894531
2016-12-28,56.29999923706055
2016-12-29,56.20000076293945
2016-12-30,55.75
2017-01-03,56.95000076293945
2017-01-04,56.61000061035156
2017-01-05,56.13999938964844
2017-01-06,56.400001525878906
2017-01-09,56.189998626708984
2017-01-10,56.689998626708984
2017-01-11,57.56999969482422
2017-01-12,57.470001220703125
2017-01-13,57.119998931884766
2017-01-17,56.310001373291016
2017-01-18,57.220001220703125
2017-01-19,58.43000030517578
2017-01-20,58.83000183105469
2017-01-23,58.290000915527344
2017-01-24,59.11000061035156
2017-01-25,60.2599983215332
2017-01-26,60.08000183105469
2017-01-27,60.13999938964844
2017-01-30,59.13999938964844
2017-01-31,58.65999984741211
2017-02-01,58.779998779296875
2017-02-02,58.880001068115234
2017-02-03,59.540000915527344
2017-02-06,59.86000061035156
2017-02-07,62.540000915527344
2017-02-08,62.40999984741211
2017-02-09,62.709999084472656
2017-02-10,63.2599983215332
2017-02-13,64.1500015258789
2017-02-14,64.13999938964844
2017-02-15,63.72999954223633
2017-02-16,62.900001525878906
2017-02-17,61.88999938964844
2017-02-21,62.16999816894531
2017-02-22,61.81999969482422
2017-02-23,60.61000061035156
2017-02-24,60.47999954223633
2017-02-27,60.43000030517578
2017-02-28,60.099998474121094
2017-03-01,60.880001068115234
2017-03-02,60.310001373291016
2017-03-03,60.369998931884766
2017-03-06,60.33000183105469
2017-03-07,60.220001220703125
2017-03-08,59.790000915527344
2017-03-09,59.279998779296875
2017-03-10,59.52000045776367
2017-03-13,60.130001068115234
2017-03-14,58.970001220703125
2017-03-15,60.27000045776367
2017-03-16,60.22999954223633
2017-03-17,60.599998474121094
2017-03-20,60.099998474121094
2017-03-21,58.959999084472656
2017-03-22,59.119998931884766
2017-03-23,58.9900016784668
2017-03-24,58.56999969482422
2017-03-27,58.43000030517578
2017-03-28,59.439998626708984
2017-03-29,59.54999923706055
2017-03-30,59.61000061035156
2017-03-31,59.86000061035156
2017-04-03,59.81999969482422
2017-04-04,59.709999084472656
2017-04-05,59.560001373291016
2017-04-06,59.689998626708984
2017-04-07,59.36000061035156
2017-04-10,59.619998931884766
2017-04-11,59.72999954223633
2017-04-12,58.41999816894531
2017-04-13,57.869998931884766
2017-04-17,58.400001525878906
2017-04-18,58.40999984741211
2017-04-19,58.209999084472656
2017-04-20,59.16999816894531
2017-04-21,59.0
2017-04-24,59.86000061035156
2017-04-25,61.220001220703125
2017-04-26,61.220001220703125
2017-04-27,60.83000183105469
2017-04-28,60.279998779296875
2017-05-01,60.369998931884766
2017-05-02,59.15999984741211
2017-05-03,59.27000045776367
2017-05-04,58.16999816894531
2017-05-05,58.939998626708984
2017-05-08,58.619998931884766
2017-05-09,58.849998474121094
2017-05-10,58.93000030517578
2017-05-11,58.15999984741211
2017-05-12,57.439998626708984
2017-05-15,58.34000015258789
2017-05-16,58.599998474121094
2017-05-17,57.9900016784668
2017-05-18,58.45000076293945
2017-05-19,59.400001525878906
2017-05-22,59.459999084472656
2017-05-23,59.2400016784668
2017-05-24,59.77000045776367
2017-05-25,59.25
2017-05-26,58.91999816894531
2017-05-30,58.95000076293945
2017-05-31,59.119998931884766
2017-06-01,59.25
2017-06-02,59.34000015258789
2017-06-05,59.06999969482422
2017-06-06,58.650001525878906
2017-06-07,57.619998931884766
2017-06-08,59.650001525878906
2017-06-09,60.709999084472656
2017-06-12,60.95000076293945
2017-06-13,60.84000015258789
2017-06-14,59.9900016784668
2017-06-15,60.2599983215332
2017-06-16,60.68000030517578
2017-06-19,61.380001068115234
2017-06-20,60.22999954223633
2017-06-21,58.63999938964844
2017-06-22,58.72999954223633
2017-06-23,59.08000183105469
2017-06-26,58.9900016784668
2017-06-27,58.63999938964844
2017-06-28,59.060001373291016
2017-06-29,58.380001068115234
2017-06-30,59.619998931884766
2017-07-03,60.25
2017-07-05,59.31999969482422
2017-07-06,59.18000030517578
2017-07-07,59.470001220703125
2017-07-10,59.7400016784668
2017-07-11,59.81999969482422
2017-07-12,60.060001373291016
2017-07-13,59.810001373291016
2017-07-14,60.18000030517578
2017-07-17,60.36000061035156
2017-07-18,59.83000183105469
2017-07-19,60.599998474121094
2017-07-20,60.29999923706055
2017-07-21,60.040000915527344
2017-07-24,60.029998779296875
2017-07-25,60.43000030517578
2017-07-26,59.79999923706055
2017-07-27,59.90999984741211
2017-07-28,59.529998779296875
2017-07-31,59.61000061035156
2017-08-01,59.959999084472656
2017-08-02,60.9900016784668
2017-08-03,60.68000030517578
2017-08-04,61.150001525878906
2017-08-07,60.90999984741211
2017-08-08,60.43000030517578
2017-08-09,60.029998779296875
2017-08-10,59.13999938964844
2017-08-11,58.88999938964844
2017-08-14,59.630001068115234
2017-08-15,59.40999984741211
2017-08-16,59.31999969482422
2017-08-17,58.290000915527344
2017-08-18,58.0
2017-08-21,58.0
2017-08-22,58.81999969482422
2017-08-23,58.43000030517578
2017-08-24,58.02000045776367
2017-08-25,58.560001373291016
2017-08-28,58.400001525878906
2017-08-29,58.349998474121094
2017-08-30,58.630001068115234
2017-08-31,59.040000915527344
2017-09-01,58.810001373291016
2017-09-05,58.65999984741211
2017-09-06,59.90999984741211
2017-09-07,60.209999084472656
2017-09-08,60.400001525878906
2017-09-11,60.90999984741211
2017-09-12,61.2599983215332
2017-09-13,61.29999923706055
2017-09-14,61.88999938964844
2017-09-15,62.349998474121094
2017-09-18,62.9900016784668
2017-09-19,63.209999084472656
2017-09-20,63.88999938964844
2017-09-21,63.439998626708984
2017-09-22,63.439998626708984
2017-09-25,63.61000061035156
2017-09-26,63.099998474121094
2017-09-27,63.34000015258789
2017-09-28,62.86000061035156
2017-09-29,62.84000015258789
2017-10-02,63.20000076293945
2017-10-03,63.33000183105469
2017-10-04,63.91999816894531
2017-10-05,63.97999954223633
2017-10-06,63.70000076293945
2017-10-09,63.81999969482422
2017-10-10,63.41999816894531
2017-10-11,63.43000030517578
2017-10-12,63.91999816894531
2017-10-13,63.970001220703125
2017-10-16,64.44000244140625
2017-10-17,65.4800033569336
2017-10-18,65.51000213623047
2017-10-19,65.16000366210938
2017-10-20,65.77999877929688
2017-10-23,66.0999984741211
2017-10-24,66.73999786376953
2017-10-25,66.5
2017-10-26,66.83000183105469
2017-10-27,67.37999725341797
2017-10-30,67.33999633789062
2017-10-31,64.45999908447266
2017-11-01,64.06999969482422
2017-11-02,63.619998931884766
2017-11-03,64.0999984741211
2017-11-06,64.5199966430664
2017-11-07,63.08000183105469
2017-11-08,62.52000045776367
2017-11-09,61.47999954223633
2017-11-10,61.61000061035156
2017-11-13,61.38999938964844
2017-11-14,60.7400016784668
2017-11-15,59.59000015258789
2017-11-16,59.02000045776367
2017-11-17,59.849998474121094
2017-11-20,60.2599983215332
2017-11-21,60.349998474121094
2017-11-22,61.880001068115234
2017-11-24,61.630001068115234
2017-11-27,61.880001068115234
2017-11-28,64.1500015258789
2017-11-29,63.869998931884766
2017-11-30,64.81999969482422
2017-12-01,64.69000244140625
2017-12-04,65.0999984741211
2017-12-05,64.68000030517578
2017-12-06,64.7300033569336
2017-12-07,65.77999877929688
2017-12-08,66.55000305175781
2017-12-11,66.41000366210938
2017-12-12,66.66999816894531
2017-12-13,67.19999694824219
2017-12-14,66.51000213623047
2017-12-15,67.26000213623047
2017-12-18,68.36000061035156
2017-12-19,68.54000091552734
2017-12-20,68.95999908447266
2017-12-21,69.58000183105469
2017-12-22,69.66000366210938
2017-12-26,69.52999877929688
2017-12-27,69.75
2017-12-28,69.9800033569336
2017-12-29,69.69000244140625
2018-01-02,70.73999786376953
2018-01-03,71.38999938964844
2018-01-04,71.48999786376953
2018-01-05,72.43000030517578
2018-01-08,72.19999694824219
2018-01-09,72.31999969482422
2018-01-10,72.58999633789062
2018-01-11,73.87999725341797
2018-01-12,73.91000366210938
2018-01-16,72.83000183105469
2018-01-17,73.06999969482422
2018-01-18,73.44999694824219
2018-01-19,73.13999938964844
2018-01-22,73.26000213623047
2018-01-23,73.12000274658203
2018-01-24,72.62999725341797
2018-01-25,72.68000030517578
2018-01-26,74.05000305175781
2018-01-29,72.98999786376953
2018-01-30,72.47000122070312
2018-01-31,72.2300033569336
2018-02-01,72.58000183105469
2018-02-02,70.56999969482422
2018-02-05,68.44000244140625
2018-02-06,69.25
2018-02-07,68.95999908447266
2018-02-08,66.4000015258789
2018-02-09,69.06999969482422
2018-02-12,70.30999755859375
2018-02-13,70.37999725341797
2018-02-14,71.30999755859375
2018-02-15,71.5
2018-02-16,72.98999786376953
2018-02-20,71.06999969482422
2018-02-21,71.80999755859375
2018-02-22,72.08999633789062
2018-02-23,72.19000244140625
2018-02-26,73.52999877929688
2018-02-27,73.08999633789062
2018-02-28,71.05999755859375
2018-03-01,69.58000183105469
2018-03-02,69.36000061035156
2018-03-05,70.1500015258789
2018-03-06,70.47000122070312
2018-03-07,69.58999633789062
2018-03-08,70.20999908447266
2018-03-09,72.2699966430664
2018-03-12,71.41999816894531
2018-03-13,71.2300033569336
2018-03-14,70.73999786376953
2018-03-15,70.93000030517578
2018-03-16,72.37999725341797
2018-03-19,70.7300033569336
2018-03-20,70.55000305175781
2018-03-21,71.1500015258789
2018-03-22,68.7699966430664
2018-03-23,67.36000061035156
2018-03-26,69.51000213623047
2018-03-27,67.91999816894531
2018-03-28,67.30000305175781
2018-03-29,68.30000305175781
2018-04-02,66.27999877929688
2018-04-03,67.8499984741211
2018-04-04,68.12999725341797
2018-04-05,68.41000366210938
2018-04-06,66.30999755859375
2018-04-09,66.19000244140625
2018-04-10,67.55999755859375
2018-04-11,67.08000183105469
2018-04-12,68.19999694824219
2018-04-13,68.41999816894531
2018-04-16,68.80999755859375
2018-04-17,69.38999938964844
2018-04-18,70.62000274658203
2018-04-19,70.66999816894531
2018-04-20,70.19999694824219
2018-04-23,69.9000015258789
2018-04-24,68.30000305175781
2018-04-25,68.70999908447266
2018-04-26,67.48999786376953
2018-04-27,67.81999969482422
2018-04-30,66.41000366210938
2018-05-01,68.9800033569336
2018-05-02,67.5999984741211
2018-05-03,67.41999816894531
2018-05-04,68.41999816894531
2018-05-07,69.30000305175781
2018-05-08,69.76000213623047
2018-05-09,71.93000030517578
2018-05-10,71.97000122070312
2018-05-11,72.0
2018-05-14,72.16000366210938
2018-05-15,71.83000183105469
2018-05-16,71.94999694824219
2018-05-17,72.97000122070312
2018-05-18,73.13999938964844
2018-05-21,74.08000183105469
2018-05-22,73.26000213623047
2018-05-23,73.01000213623047
2018-05-24,73.25
2018-05-25,72.48999786376953
2018-05-29,70.7699966430664
2018-05-30,71.6500015258789
2018-05-31,70.83999633789062
2018-06-01,71.37000274658203
2018-06-04,71.51000213623047
2018-06-05,72.66999816894531
2018-06-06,73.29000091552734
2018-06-07,73.37000274658203
2018-06-08,73.1500015258789
2018-06-11,73.18000030517578
2018-06-12,73.20999908447266
2018-06-13,72.77999877929688
2018-06-14,72.9000015258789
2018-06-15,72.27999877929688
2018-06-18,72.13999938964844
2018-06-19,70.55999755859375
2018-06-20,70.38999938964844
2018-06-21,69.19999694824219
2018-06-22,69.87000274658203
2018-06-25,69.1500015258789
2018-06-26,68.94999694824219
2018-06-27,68.55000305175781
2018-06-28,68.58999633789062
2018-06-29,69.13999938964844
2018-07-02,69.44000244140625
2018-07-03,68.7699966430664
2018-07-05,69.18000030517578
2018-07-06,69.27999877929688
2018-07-09,70.83999633789062
2018-07-10,70.98999786376953
2018-07-11,69.06999969482422
2018-07-12,70.2300033569336
2018-07-13,70.58000183105469
2018-07-16,69.30999755859375
2018-07-17,69.4800033569336
2018-07-18,69.69000244140625
2018-07-19,69.80000305175781
2018-07-20,69.27999877929688
2018-07-23,67.88999938964844
2018-07-24,68.87000274658203
2018-07-25,70.19999694824219
2018-07-26,71.26000213623047
2018-07-27,71.26000213623047
2018-07-30,70.52999877929688
2018-07-31,72.27999877929688
2018-08-01,71.30000305175781
2018-08-02,71.27999877929688
2018-08-03,71.4800033569336
2018-08-06,71.62000274658203
2018-08-07,74.66000366210938
2018-08-08,74.04000091552734
2018-08-09,74.05000305175781
2018-08-10,73.86000061035156
2018-08-13,73.44999694824219
2018-08-14,74.23999786376953
2018-08-15,73.55999755859375
2018-08-16,73.95999908447266
2018-08-17,74.86000061035156
2018-08-20,75.54000091552734
2018-08-21,76.5999984741211
2018-08-22,75.16000366210938
2018-08-23,75.56999969482422
2018-08-24,75.66999816894531
2018-08-27,76.6500015258789
2018-08-28,76.52999877929688
2018-08-29,76.80000305175781
2018-08-30,76.36000061035156
2018-08-31,76.7300033569336
2018-09-04,76.4000015258789
2018-09-05,77.2699966430664
2018-09-06,76.20999908447266
2018-09-07,75.79000091552734
2018-09-10,76.2699966430664
2018-09-11,76.22000122070312
2018-09-12,77.11000061035156
2018-09-13,77.75
2018-09-14,77.54000091552734
2018-09-17,77.7699966430664
2018-09-18,78.41000366210938
2018-09-19,77.41000366210938
2018-09-20,78.37999725341797
2018-09-21,78.01000213623047
2018-09-24,77.4800033569336
2018-09-25,77.20999908447266
2018-09-26,76.6500015258789
2018-09-27,76.79000091552734
2018-09-28,76.58000183105469
2018-10-01,77.63999938964844
2018-10-02,77.86000061035156
2018-10-03,78.5199966430664
2018-10-04,78.16000366210938
2018-10-05,78.05999755859375
2018-10-08,77.9000015258789
2018-10-09,75.9800033569336
2018-10-10,73.3499984741211
2018-10-11,71.19999694824219
2018-10-12,71.91999816894531
2018-10-15,71.41999816894531
2018-10-16,73.56999969482422
2018-10-17,74.0
2018-10-18,72.44000244140625
2018-10-19,72.2699966430664
2018-10-22,71.72000122070312
2018-10-23,68.97000122070312
2018-10-24,66.01000213623047
2018-10-25,67.0999984741211
2018-10-26,66.25
2018-10-29,66.33000183105469
2018-10-30,67.80999755859375
2018-10-31,67.87999725341797
2018-11-01,69.94999694824219
2018-11-02,69.62000274658203
2018-11-05,70.3499984741211
2018-11-06,70.52999877929688
2018-11-07,69.87000274658203
2018-11-08,69.76000213623047
2018-11-09,68.48999786376953
2018-11-12,67.01000213623047
2018-11-13,66.76000213623047
2018-11-14,67.4000015258789
2018-11-15,68.80999755859375
2018-11-16,69.62000274658203
2018-11-19,68.45999908447266
2018-11-20,67.11000061035156
2018-11-21,67.27999877929688
2018-11-23,65.80999755859375
2018-11-26,66.62000274658203
2018-11-27,66.75
2018-11-28,68.06999969482422
2018-11-29,67.33000183105469
2018-11-30,67.5199966430664
2018-12-03,68.86000061035156
2018-12-04,65.6500015258789
2018-12-06,63.790000915527344
2018-12-07,62.95000076293945
2018-12-10,62.54999923706055
2018-12-11,62.279998779296875
2018-12-12,61.08000183105469
2018-12-13,60.72999954223633
2018-12-14,60.439998626708984
2018-12-17,58.720001220703125
2018-12-18,58.4900016784668
2018-12-19,57.68000030517578
2018-12-20,56.70000076293945
2018-12-21,56.869998931884766
2018-12-24,55.4900016784668
2018-12-26,58.470001220703125
2018-12-27,59.33000183105469
2018-12-28,59.130001068115234
2018-12-31,59.75
2019-01-02,59.75
2019-01-03,58.459999084472656
2019-01-04,59.720001220703125
2019-01-07,60.16999816894531
2019-01-08,60.66999816894531
2019-01-09,61.400001525878906
2019-01-10,62.11000061035156
2019-01-11,62.02000045776367
2019-01-14,61.689998626708984
2019-01-15,61.52000045776367
2019-01-16,61.380001068115234
2019-01-17,62.0
2019-01-18,63.68000030517578
2019-01-22,63.0099983215332
2019-01-23,62.400001525878906
2019-01-24,63.040000915527344
2019-01-25,63.939998626708984
2019-01-28,62.40999984741211
2019-01-29,63.43000030517578
2019-01-30,65.69000244140625
2019-01-31,65.47000122070312
2019-02-01,66.6500015258789
2019-02-04,67.6500015258789
2019-02-05,66.9000015258789
2019-02-06,67.01000213623047
2019-02-07,66.33999633789062
2019-02-08,66.73999786376953
2019-02-11,66.91999816894531
2019-02-12,68.06999969482422
2019-02-13,68.41000366210938
2019-02-14,66.4800033569336
2019-02-15,68.30999755859375
2019-02-19,67.88999938964844
2019-02-20,68.58000183105469
2019-02-21,67.73999786376953
2019-02-22,68.55000305175781
2019-02-25,68.75
2019-02-26,68.33999633789062
2019-02-27,68.54000091552734
2019-02-28,68.1500015258789
2019-03-01,68.4000015258789
2019-03-04,68.05999755859375
2019-03-05,67.7300033569336
2019-03-06,67.69999694824219
2019-03-07,67.30000305175781
2019-03-08,66.5999984741211
2019-03-11,67.44000244140625
2019-03-12,67.31999969482422
2019-03-13,67.91999816894531
2019-03-14,67.4800033569336
2019-03-15,67.33000183105469
2019-03-18,68.79000091552734
2019-03-19,68.41999816894531
2019-03-20,68.27999877929688
2019-03-21,69.26000213623047
2019-03-22,66.86000061035156
2019-03-25,66.4800033569336
2019-03-26,67.27999877929688
