Date,CMS
2016-08-23,42.81999969482422
2016-08-24,42.86000061035156
2016-08-25,42.959999084472656
2016-08-26,41.95000076293945
2016-08-29,42.33000183105469
2016-08-30,41.790000915527344
2016-08-31,41.970001220703125
2016-09-01,41.849998474121094
2016-09-02,42.310001373291016
2016-09-06,42.79999923706055
2016-09-07,42.84000015258789
2016-09-08,42.93000030517578
2016-09-09,41.310001373291016
2016-09-12,41.86000061035156
2016-09-13,41.400001525878906
2016-09-14,41.68000030517578
2016-09-15,41.880001068115234
2016-09-16,42.33000183105469
2016-09-19,42.810001373291016
2016-09-20,42.70000076293945
2016-09-21,43.599998474121094
2016-09-22,43.7599983215332
2016-09-23,43.869998931884766
2016-09-26,44.02000045776367
2016-09-27,43.2599983215332
2016-09-28,43.0
2016-09-29,42.310001373291016
2016-09-30,42.0099983215332
2016-10-03,41.400001525878906
2016-10-04,40.459999084472656
2016-10-05,40.380001068115234
2016-10-06,40.45000076293945
2016-10-07,40.2599983215332
2016-10-10,40.61000061035156
2016-10-11,40.11000061035156
2016-10-12,40.40999984741211
2016-10-13,40.849998474121094
2016-10-14,40.70000076293945
2016-10-17,41.040000915527344
2016-10-18,41.41999816894531
2016-10-19,41.36000061035156
2016-10-20,41.349998474121094
2016-10-21,41.15999984741211
2016-10-24,41.380001068115234
2016-10-25,41.61000061035156
2016-10-26,41.650001525878906
2016-10-27,41.36000061035156
2016-10-28,41.29999923706055
2016-10-31,42.150001525878906
2016-11-01,41.529998779296875
2016-11-02,40.869998931884766
2016-11-03,41.15999984741211
2016-11-04,40.779998779296875
2016-11-07,41.709999084472656
2016-11-08,41.97999954223633
2016-11-09,40.34000015258789
2016-11-10,39.4900016784668
2016-11-11,39.75
2016-11-14,39.4900016784668
2016-11-15,39.9900016784668
2016-11-16,39.91999816894531
2016-11-17,39.77000045776367
2016-11-18,39.720001220703125
2016-11-21,40.18000030517578
2016-11-22,40.529998779296875
2016-11-23,39.720001220703125
2016-11-25,40.599998474121094
2016-11-28,41.52000045776367
2016-11-29,41.84000015258789
2016-11-30,40.220001220703125
2016-12-01,39.689998626708984
2016-12-02,39.939998626708984
2016-12-05,39.91999816894531
2016-12-06,39.91999816894531
2016-12-07,40.56999969482422
2016-12-08,40.61000061035156
2016-12-09,41.119998931884766
2016-12-12,41.720001220703125
2016-12-13,41.529998779296875
2016-12-14,40.81999969482422
2016-12-15,40.900001525878906
2016-12-16,41.5
2016-12-19,41.88999938964844
2016-12-20,41.709999084472656
2016-12-21,41.560001373291016
2016-12-22,41.59000015258789
2016-12-23,41.70000076293945
2016-12-27,41.689998626708984
2016-12-28,41.29999923706055
2016-12-29,41.77000045776367
2016-12-30,41.619998931884766
2017-01-03,41.529998779296875
2017-01-04,41.7599983215332
2017-01-05,41.9900016784668
2017-01-06,42.150001525878906
2017-01-09,41.58000183105469
2017-01-10,41.5099983215332
2017-01-11,41.95000076293945
2017-01-12,41.900001525878906
2017-01-13,41.939998626708984
2017-01-17,42.20000076293945
2017-01-18,42.189998626708984
2017-01-19,42.130001068115234
2017-01-20,42.33000183105469
2017-01-23,42.290000915527344
2017-01-24,41.970001220703125
2017-01-25,41.810001373291016
2017-01-26,41.959999084472656
2017-01-27,41.779998779296875
2017-01-30,42.040000915527344
2017-01-31,42.599998474121094
2017-02-01,42.119998931884766
2017-02-02,42.7599983215332
2017-02-03,42.619998931884766
2017-02-06,42.45000076293945
2017-02-07,42.5099983215332
2017-02-08,42.900001525878906
2017-02-09,42.7400016784668
2017-02-10,42.93000030517578
2017-02-13,43.130001068115234
2017-02-14,42.779998779296875
2017-02-15,42.77000045776367
2017-02-16,43.09000015258789
2017-02-17,43.220001220703125
2017-02-21,43.540000915527344
2017-02-22,43.7599983215332
2017-02-23,44.189998626708984
2017-02-24,44.68000030517578
2017-02-27,44.29999923706055
2017-02-28,44.52000045776367
2017-03-01,44.130001068115234
2017-03-02,44.52000045776367
2017-03-03,44.29999923706055
2017-03-06,44.349998474121094
2017-03-07,44.439998626708984
2017-03-08,43.66999816894531
2017-03-09,43.720001220703125
2017-03-10,44.13999938964844
2017-03-13,44.189998626708984
2017-03-14,44.22999954223633
2017-03-15,45.0
2017-03-16,44.38999938964844
2017-03-17,44.709999084472656
2017-03-20,44.25
2017-03-21,45.0099983215332
2017-03-22,45.189998626708984
2017-03-23,45.099998474121094
2017-03-24,45.279998779296875
2017-03-27,45.099998474121094
2017-03-28,45.15999984741211
2017-03-29,44.81999969482422
2017-03-30,44.630001068115234
2017-03-31,44.7400016784668
2017-04-03,44.83000183105469
2017-04-04,44.90999984741211
2017-04-05,45.2599983215332
2017-04-06,45.099998474121094
2017-04-07,44.95000076293945
2017-04-10,45.2400016784668
2017-04-11,45.29999923706055
2017-04-12,45.54999923706055
2017-04-13,45.209999084472656
2017-04-17,45.54999923706055
2017-04-18,45.689998626708984
2017-04-19,45.13999938964844
2017-04-20,44.81999969482422
2017-04-21,45.189998626708984
2017-04-24,45.470001220703125
2017-04-25,45.5099983215332
2017-04-26,45.36000061035156
2017-04-27,45.4900016784668
2017-04-28,45.400001525878906
2017-05-01,45.150001525878906
2017-05-02,45.31999969482422
2017-05-03,44.97999954223633
2017-05-04,45.130001068115234
2017-05-05,45.439998626708984
2017-05-08,45.47999954223633
2017-05-09,44.900001525878906
2017-05-10,45.18000030517578
2017-05-11,45.20000076293945
2017-05-12,45.540000915527344
2017-05-15,45.709999084472656
2017-05-16,45.310001373291016
2017-05-17,45.560001373291016
2017-05-18,45.75
2017-05-19,46.04999923706055
2017-05-22,46.470001220703125
2017-05-23,46.66999816894531
2017-05-24,46.81999969482422
2017-05-25,47.40999984741211
2017-05-26,47.40999984741211
2017-05-30,47.47999954223633
2017-05-31,47.40999984741211
2017-06-01,47.68000030517578
2017-06-02,47.790000915527344
2017-06-05,47.31999969482422
2017-06-06,47.31999969482422
2017-06-07,47.52000045776367
2017-06-08,46.91999816894531
2017-06-09,46.97999954223633
2017-06-12,47.02000045776367
2017-06-13,47.27000045776367
2017-06-14,47.7400016784668
2017-06-15,48.08000183105469
2017-06-16,48.25
2017-06-19,47.959999084472656
2017-06-20,48.02000045776367
2017-06-21,47.709999084472656
2017-06-22,47.619998931884766
2017-06-23,47.310001373291016
2017-06-26,47.560001373291016
2017-06-27,47.02000045776367
2017-06-28,46.599998474121094
2017-06-29,46.33000183105469
2017-06-30,46.25
2017-07-03,46.0
2017-07-05,45.810001373291016
2017-07-06,45.70000076293945
2017-07-07,45.75
2017-07-10,45.59000015258789
2017-07-11,45.56999969482422
2017-07-12,46.040000915527344
2017-07-13,45.70000076293945
2017-07-14,45.900001525878906
2017-07-17,46.0
2017-07-18,46.099998474121094
2017-07-19,46.2400016784668
2017-07-20,46.59000015258789
2017-07-21,46.75
2017-07-24,46.38999938964844
2017-07-25,46.15999984741211
2017-07-26,46.529998779296875
2017-07-27,46.88999938964844
2017-07-28,46.29999923706055
2017-07-31,46.2400016784668
2017-08-01,46.63999938964844
2017-08-02,46.63999938964844
2017-08-03,47.02000045776367
2017-08-04,47.029998779296875
2017-08-07,47.189998626708984
2017-08-08,47.41999816894531
2017-08-09,47.380001068115234
2017-08-10,47.47999954223633
2017-08-11,47.310001373291016
2017-08-14,47.459999084472656
2017-08-15,47.7599983215332
2017-08-16,48.0099983215332
2017-08-17,47.84000015258789
2017-08-18,48.209999084472656
2017-08-21,48.279998779296875
2017-08-22,48.2599983215332
2017-08-23,48.58000183105469
2017-08-24,48.34000015258789
2017-08-25,48.5
2017-08-28,48.630001068115234
2017-08-29,48.7400016784668
2017-08-30,48.56999969482422
2017-08-31,48.540000915527344
2017-09-01,48.41999816894531
2017-09-05,48.43000030517578
2017-09-06,48.18000030517578
2017-09-07,48.459999084472656
2017-09-08,48.65999984741211
2017-09-11,49.099998474121094
2017-09-12,48.08000183105469
2017-09-13,47.5
2017-09-14,47.88999938964844
2017-09-15,47.869998931884766
2017-09-18,47.630001068115234
2017-09-19,47.38999938964844
2017-09-20,47.06999969482422
2017-09-21,47.060001373291016
2017-09-22,46.470001220703125
2017-09-25,47.099998474121094
2017-09-26,46.939998626708984
2017-09-27,46.22999954223633
2017-09-28,46.349998474121094
2017-09-29,46.31999969482422
2017-10-02,46.41999816894531
2017-10-03,45.970001220703125
2017-10-04,46.4900016784668
2017-10-05,46.529998779296875
2017-10-06,46.29999923706055
2017-10-09,46.47999954223633
2017-10-10,47.0
2017-10-11,47.349998474121094
2017-10-12,47.720001220703125
2017-10-13,47.540000915527344
2017-10-16,47.40999984741211
2017-10-17,47.810001373291016
2017-10-18,47.810001373291016
2017-10-19,48.189998626708984
2017-10-20,48.18000030517578
2017-10-23,48.209999084472656
2017-10-24,48.41999816894531
2017-10-25,47.970001220703125
2017-10-26,47.939998626708984
2017-10-27,48.20000076293945
2017-10-30,47.79999923706055
2017-10-31,48.369998931884766
2017-11-01,48.06999969482422
2017-11-02,48.119998931884766
2017-11-03,48.130001068115234
2017-11-06,48.04999923706055
2017-11-07,48.90999984741211
2017-11-08,49.130001068115234
2017-11-09,49.279998779296875
2017-11-10,49.27000045776367
2017-11-13,49.630001068115234
2017-11-14,50.54999923706055
2017-11-15,50.220001220703125
2017-11-16,50.16999816894531
2017-11-17,49.59000015258789
2017-11-20,49.40999984741211
2017-11-21,49.47999954223633
2017-11-22,49.400001525878906
2017-11-24,49.439998626708984
2017-11-27,49.75
2017-11-28,49.70000076293945
2017-11-29,49.61000061035156
2017-11-30,49.900001525878906
2017-12-01,49.7400016784668
2017-12-04,49.7599983215332
2017-12-05,49.310001373291016
2017-12-06,49.40999984741211
2017-12-07,49.58000183105469
2017-12-08,49.869998931884766
2017-12-11,50.09000015258789
2017-12-12,49.16999816894531
2017-12-13,49.25
2017-12-14,49.06999969482422
2017-12-15,49.25
2017-12-18,48.650001525878906
2017-12-19,47.720001220703125
2017-12-20,47.15999984741211
2017-12-21,47.2599983215332
2017-12-22,47.349998474121094
2017-12-26,46.810001373291016
2017-12-27,47.209999084472656
2017-12-28,47.38999938964844
2017-12-29,47.29999923706055
2018-01-02,46.95000076293945
2018-01-03,46.65999984741211
2018-01-04,46.13999938964844
2018-01-05,45.810001373291016
2018-01-08,46.34000015258789
2018-01-09,45.709999084472656
2018-01-10,44.97999954223633
2018-01-11,44.38999938964844
2018-01-12,44.0099983215332
2018-01-16,44.2599983215332
2018-01-17,44.54999923706055
2018-01-18,44.099998474121094
2018-01-19,44.04999923706055
2018-01-22,44.15999984741211
2018-01-23,44.459999084472656
2018-01-24,44.2599983215332
2018-01-25,45.0
2018-01-26,44.790000915527344
2018-01-29,44.099998474121094
2018-01-30,44.31999969482422
2018-01-31,44.75
2018-02-01,44.15999984741211
2018-02-02,43.47999954223633
2018-02-05,42.72999954223633
2018-02-06,42.15999984741211
2018-02-07,42.15999984741211
2018-02-08,41.77000045776367
2018-02-09,42.790000915527344
2018-02-12,42.880001068115234
2018-02-13,43.04999923706055
2018-02-14,42.900001525878906
2018-02-15,43.7400016784668
2018-02-16,44.20000076293945
2018-02-20,43.36000061035156
2018-02-21,43.02000045776367
2018-02-22,43.0099983215332
2018-02-23,43.86000061035156
2018-02-26,43.77000045776367
2018-02-27,42.75
2018-02-28,42.45000076293945
2018-03-01,42.36000061035156
2018-03-02,42.59000015258789
2018-03-05,43.290000915527344
2018-03-06,42.689998626708984
2018-03-07,42.4900016784668
2018-03-08,42.560001373291016
2018-03-09,42.86000061035156
2018-03-12,43.09000015258789
2018-03-13,42.959999084472656
2018-03-14,43.31999969482422
2018-03-15,43.709999084472656
2018-03-16,44.279998779296875
2018-03-19,43.97999954223633
2018-03-20,43.9900016784668
2018-03-21,43.810001373291016
2018-03-22,43.95000076293945
2018-03-23,43.25
2018-03-26,43.81999969482422
2018-03-27,44.75
2018-03-28,45.06999969482422
2018-03-29,45.290000915527344
2018-04-02,45.0099983215332
2018-04-03,45.279998779296875
2018-04-04,45.310001373291016
2018-04-05,45.560001373291016
2018-04-06,45.31999969482422
2018-04-09,45.099998474121094
2018-04-10,44.630001068115234
2018-04-11,44.54999923706055
2018-04-12,43.959999084472656
2018-04-13,44.209999084472656
2018-04-16,45.0
2018-04-17,45.2599983215332
2018-04-18,45.06999969482422
2018-04-19,45.369998931884766
2018-04-20,45.189998626708984
2018-04-23,45.369998931884766
2018-04-24,45.75
2018-04-25,45.86000061035156
2018-04-26,46.439998626708984
2018-04-27,47.18000030517578
2018-04-30,47.189998626708984
2018-05-01,47.04999923706055
2018-05-02,46.86000061035156
2018-05-03,46.470001220703125
2018-05-04,46.45000076293945
2018-05-07,46.02000045776367
2018-05-08,44.9900016784668
2018-05-09,44.72999954223633
2018-05-10,45.209999084472656
2018-05-11,45.380001068115234
2018-05-14,45.25
2018-05-15,44.630001068115234
2018-05-16,44.400001525878906
2018-05-17,44.08000183105469
2018-05-18,44.11000061035156
2018-05-21,43.970001220703125
2018-05-22,44.119998931884766
2018-05-23,44.7599983215332
2018-05-24,45.25
2018-05-25,45.619998931884766
2018-05-29,45.83000183105469
2018-05-30,46.150001525878906
2018-05-31,46.130001068115234
2018-06-01,45.16999816894531
2018-06-04,44.68000030517578
2018-06-05,44.16999816894531
2018-06-06,43.29999923706055
2018-06-07,43.380001068115234
2018-06-08,43.349998474121094
2018-06-11,42.630001068115234
2018-06-12,43.29999923706055
2018-06-13,43.09000015258789
2018-06-14,43.619998931884766
2018-06-15,44.08000183105469
2018-06-18,44.47999954223633
2018-06-19,45.209999084472656
2018-06-20,45.119998931884766
2018-06-21,45.33000183105469
2018-06-22,45.439998626708984
2018-06-25,46.5099983215332
2018-06-26,46.5099983215332
2018-06-27,47.119998931884766
2018-06-28,47.040000915527344
2018-06-29,47.279998779296875
2018-07-02,47.84000015258789
2018-07-03,47.959999084472656
2018-07-05,48.18000030517578
2018-07-06,48.59000015258789
2018-07-09,46.779998779296875
2018-07-10,47.209999084472656
2018-07-11,47.88999938964844
2018-07-12,47.91999816894531
2018-07-13,47.849998474121094
2018-07-16,47.709999084472656
2018-07-17,47.599998474121094
2018-07-18,47.380001068115234
2018-07-19,47.86000061035156
2018-07-20,47.41999816894531
2018-07-23,47.09000015258789
2018-07-24,47.40999984741211
2018-07-25,47.880001068115234
2018-07-26,48.13999938964844
2018-07-27,48.119998931884766
2018-07-30,47.63999938964844
2018-07-31,48.34000015258789
2018-08-01,47.86000061035156
2018-08-02,47.83000183105469
2018-08-03,48.36000061035156
2018-08-06,48.33000183105469
2018-08-07,48.15999984741211
2018-08-08,48.209999084472656
2018-08-09,48.45000076293945
2018-08-10,48.369998931884766
2018-08-13,48.65999984741211
2018-08-14,48.79999923706055
2018-08-15,49.45000076293945
2018-08-16,49.880001068115234
2018-08-17,49.88999938964844
2018-08-20,49.77000045776367
2018-08-21,49.47999954223633
2018-08-22,49.11000061035156
2018-08-23,49.09000015258789
2018-08-24,49.36000061035156
2018-08-27,48.91999816894531
2018-08-28,48.81999969482422
2018-08-29,49.2400016784668
2018-08-30,49.5099983215332
2018-08-31,49.2400016784668
2018-09-04,49.52000045776367
2018-09-05,50.18000030517578
2018-09-06,50.619998931884766
2018-09-07,50.09000015258789
2018-09-10,50.560001373291016
2018-09-11,50.439998626708984
2018-09-12,50.310001373291016
2018-09-13,50.689998626708984
2018-09-14,50.380001068115234
2018-09-17,50.29999923706055
2018-09-18,50.2599983215332
2018-09-19,48.970001220703125
2018-09-20,49.11000061035156
2018-09-21,49.33000183105469
2018-09-24,48.93000030517578
2018-09-25,48.36000061035156
2018-09-26,47.75
2018-09-27,48.31999969482422
2018-09-28,49.0
2018-10-01,48.849998474121094
2018-10-02,49.34000015258789
2018-10-03,48.7599983215332
2018-10-04,48.90999984741211
2018-10-05,49.88999938964844
2018-10-08,50.25
2018-10-09,50.650001525878906
2018-10-10,50.279998779296875
2018-10-11,49.209999084472656
2018-10-12,48.849998474121094
2018-10-15,49.0099983215332
2018-10-16,49.689998626708984
2018-10-17,49.869998931884766
2018-10-18,49.79999923706055
2018-10-19,50.68000030517578
2018-10-22,50.47999954223633
2018-10-23,50.27000045776367
2018-10-24,51.70000076293945
2018-10-25,50.75
2018-10-26,49.25
2018-10-29,49.790000915527344
2018-10-30,49.849998474121094
2018-10-31,49.52000045776367
2018-11-01,48.61000061035156
2018-11-02,48.13999938964844
2018-11-05,48.70000076293945
2018-11-06,49.099998474121094
2018-11-07,49.630001068115234
2018-11-08,49.5
2018-11-09,50.13999938964844
2018-11-12,50.70000076293945
2018-11-13,50.70000076293945
2018-11-14,50.529998779296875
2018-11-15,50.650001525878906
2018-11-16,51.02000045776367
2018-11-19,51.65999984741211
2018-11-20,51.7400016784668
2018-11-21,50.790000915527344
2018-11-23,50.68000030517578
2018-11-26,50.959999084472656
2018-11-27,51.189998626708984
2018-11-28,51.22999954223633
2018-11-29,51.310001373291016
2018-11-30,52.09000015258789
2018-12-03,52.349998474121094
2018-12-04,52.56999969482422
2018-12-06,52.90999984741211
2018-12-07,52.93000030517578
2018-12-10,53.13999938964844
2018-12-11,53.15999984741211
2018-12-12,52.72999954223633
2018-12-13,53.47999954223633
2018-12-14,52.88999938964844
2018-12-17,51.400001525878906
2018-12-18,51.189998626708984
2018-12-19,51.119998931884766
2018-12-20,51.119998931884766
2018-12-21,51.16999816894531
2018-12-24,48.25
2018-12-26,48.880001068115234
2018-12-27,49.439998626708984
2018-12-28,49.369998931884766
2018-12-31,49.650001525878906
2019-01-02,48.310001373291016
2019-01-03,48.400001525878906
2019-01-04,48.849998474121094
2019-01-07,48.599998474121094
2019-01-08,49.33000183105469
2019-01-09,48.86000061035156
2019-01-10,49.81999969482422
2019-01-11,49.72999954223633
2019-01-14,49.36000061035156
2019-01-15,50.220001220703125
2019-01-16,50.540000915527344
2019-01-17,50.97999954223633
2019-01-18,50.880001068115234
2019-01-22,50.959999084472656
2019-01-23,51.439998626708984
2019-01-24,51.689998626708984
2019-01-25,50.810001373291016
2019-01-28,50.79999923706055
2019-01-29,50.9900016784668
2019-01-30,51.439998626708984
2019-01-31,52.13999938964844
2019-02-01,51.779998779296875
2019-02-04,52.0
2019-02-05,52.04999923706055
2019-02-06,51.97999954223633
2019-02-07,52.599998474121094
2019-02-08,52.95000076293945
2019-02-11,52.83000183105469
2019-02-12,52.790000915527344
2019-02-13,52.779998779296875
2019-02-14,52.5
2019-02-15,52.77000045776367
2019-02-19,52.790000915527344
2019-02-20,52.790000915527344
2019-02-21,53.40999984741211
2019-02-22,54.20000076293945
2019-02-25,53.81999969482422
2019-02-26,53.849998474121094
2019-02-27,53.849998474121094
2019-02-28,54.400001525878906
2019-03-01,54.099998474121094
2019-03-04,54.150001525878906
2019-03-05,54.0
2019-03-06,54.029998779296875
2019-03-07,54.279998779296875
2019-03-08,54.63999938964844
2019-03-11,54.95000076293945
2019-03-12,55.31999969482422
2019-03-13,55.29999923706055
2019-03-14,55.150001525878906
2019-03-15,55.529998779296875
2019-03-18,55.31999969482422
2019-03-19,54.369998931884766
2019-03-20,54.599998474121094
2019-03-21,55.220001220703125
2019-03-22,55.63999938964844
2019-03-25,55.83000183105469
2019-03-26,56.22999954223633
2019-03-27,55.869998931884766
2019-03-28,55.209999084472656
2019-03-29,55.540000915527344
2019-04-01,54.9900016784668
2019-04-02,54.900001525878906
