Date,BDX
2015-11-23,115.75395202636719
2015-11-24,115.47016143798828
2015-11-25,115.1403579711914
2015-11-27,116.03773498535156
2015-11-30,115.24006652832031
2015-12-01,117.09618377685547
2015-12-02,116.41355895996094
2015-12-03,114.99462890625
2015-12-04,118.73753356933594
2015-12-07,117.82482147216797
2015-12-08,118.65316772460938
2015-12-09,117.24958038330078
2015-12-10,118.38471984863281
2015-12-11,116.33686065673828
2015-12-14,117.4950180053711
2015-12-15,117.57171630859375
2015-12-16,119.56588745117188
2015-12-17,119.58122253417969
2015-12-18,117.44132232666016
2015-12-21,117.80181121826172
2015-12-22,118.40006256103516
2015-12-23,119.55054473876953
2015-12-24,119.58122253417969
2015-12-28,119.16705322265625
2015-12-29,120.05675506591797
2015-12-30,119.21306610107422
2015-12-31,118.185302734375
2016-01-04,113.47599029541016
2016-01-05,113.83647918701172
2016-01-06,112.70133209228516
2016-01-07,110.85289001464844
2016-01-08,109.18852233886719
2016-01-11,108.26046752929688
2016-01-12,109.25755310058594
2016-01-13,108.43687438964844
2016-01-14,111.52783966064453
2016-01-15,109.24221801757812
2016-01-19,109.29590606689453
2016-01-20,108.03804016113281
2016-01-21,108.64396667480469
2016-01-22,111.029296875
2016-01-25,111.13668060302734
2016-01-26,111.60453796386719
2016-01-27,112.01104736328125
2016-01-28,109.12716674804688
2016-01-29,111.49716186523438
2016-02-01,111.9957046508789
2016-02-02,111.25172424316406
2016-02-03,108.20677947998047
2016-02-04,105.77542877197266
2016-02-05,103.73523712158203
2016-02-08,101.91747283935547
2016-02-09,103.03727722167969
2016-02-10,104.41785430908203
2016-02-11,103.79659271240234
2016-02-12,107.23270416259766
2016-02-16,109.00444793701172
2016-02-17,110.53075408935547
2016-02-18,109.81745910644531
2016-02-19,111.13668060302734
2016-02-22,111.73493194580078
2016-02-23,112.33318328857422
2016-02-24,113.10784149169922
2016-02-25,114.02822875976562
2016-02-26,114.77220153808594
2016-02-29,113.09249877929688
2016-03-01,115.1403579711914
2016-03-02,115.60055541992188
2016-03-03,114.66482543945312
2016-03-04,114.39637756347656
2016-03-07,114.03589630126953
2016-03-08,112.89308166503906
2016-03-09,112.83172607421875
2016-03-10,113.90550994873047
2016-03-11,114.87958526611328
2016-03-14,115.63123321533203
2016-03-15,114.5037612915039
2016-03-16,114.87958526611328
2016-03-17,113.29191589355469
2016-03-18,115.2323989868164
2016-03-21,114.4117202758789
2016-03-22,114.70317840576172
2016-03-23,114.46540832519531
2016-03-24,114.38104248046875
2016-03-28,114.3043441772461
2016-03-29,116.21414184570312
2016-03-30,116.99647521972656
2016-03-31,116.4442367553711
2016-04-01,117.72511291503906
2016-04-04,118.82190704345703
2016-04-05,117.24190521240234
2016-04-06,119.20539855957031
2016-04-07,118.9062728881836
2016-04-08,118.60714721679688
2016-04-11,118.04724884033203
2016-04-12,120.93112182617188
2016-04-13,121.93588256835938
2016-04-14,121.3299560546875
2016-04-15,122.06626892089844
2016-04-18,122.31937408447266
2016-04-19,121.17655944824219
2016-04-20,121.73646545410156
2016-04-21,121.74413299560547
2016-04-22,122.62616729736328
2016-04-25,122.9176254272461
2016-04-26,122.37306213378906
2016-04-27,123.8303451538086
2016-04-28,124.19849395751953
2016-04-29,123.68461608886719
2016-05-02,123.40850067138672
2016-05-03,123.04801177978516
2016-05-04,123.94538879394531
2016-05-05,126.71421813964844
2016-05-06,126.43043518066406
2016-05-09,127.30480194091797
2016-05-10,128.5780029296875
2016-05-11,128.12547302246094
2016-05-12,128.20217895507812
2016-05-13,127.54256439208984
2016-05-16,129.2913055419922
2016-05-17,126.8829574584961
2016-05-18,126.89830017089844
2016-05-19,125.74014282226562
2016-05-20,126.55315399169922
2016-05-23,125.90121459960938
2016-05-24,127.37383270263672
2016-05-25,128.08712768554688
2016-05-26,128.2328643798828
2016-05-27,128.07945251464844
2016-05-31,127.665283203125
2016-06-01,128.11781311035156
2016-06-02,129.4293670654297
2016-06-03,129.79751586914062
2016-06-06,130.3727569580078
2016-06-07,129.32965087890625
2016-06-08,130.49546813964844
2016-06-09,130.5644989013672
2016-06-10,129.84353637695312
2016-06-13,129.12255859375
2016-06-14,129.6287841796875
2016-06-15,127.9030532836914
2016-06-16,128.31723022460938
2016-06-17,127.15907287597656
2016-06-20,128.8771209716797
2016-06-21,130.4034423828125
2016-06-22,130.36508178710938
2016-06-23,132.0677947998047
2016-06-24,127.86470031738281
2016-06-27,125.02684783935547
2016-06-28,125.84752655029297
2016-06-29,128.98451232910156
2016-06-30,130.07362365722656
2016-07-01,130.1119842529297
2016-07-05,131.31614685058594
2016-07-06,131.97576904296875
2016-07-07,132.8194580078125
2016-07-08,134.7139129638672
2016-07-11,135.2584686279297
2016-07-12,134.7599334716797
2016-07-13,134.9440155029297
2016-07-14,135.3965301513672
2016-07-15,134.28439331054688
2016-07-18,133.76284790039062
2016-07-19,133.85488891601562
2016-07-20,134.8212890625
2016-07-21,134.11566162109375
2016-07-22,133.20294189453125
2016-07-25,132.52032470703125
2016-07-26,134.2460479736328
2016-07-27,133.862548828125
2016-07-28,134.9593505859375
2016-07-29,134.9900360107422
2016-08-01,135.58828735351562
2016-08-02,135.31983947753906
2016-08-03,134.8212890625
2016-08-04,131.56158447265625
2016-08-05,133.24896240234375
2016-08-08,133.087890625
2016-08-09,133.57110595703125
2016-08-10,134.2000274658203
2016-08-11,135.5345916748047
2016-08-12,133.4407196044922
2016-08-15,133.61712646484375
2016-08-16,132.52032470703125
2016-08-17,132.7734375
2016-08-18,133.2259521484375
2016-08-19,133.34100341796875
2016-08-22,133.80886840820312
2016-08-23,134.1540069580078
2016-08-24,132.8808135986328
2016-08-25,133.5634307861328
2016-08-26,134.58352661132812
2016-08-29,135.94876098632812
2016-08-30,136.31692504882812
2016-08-31,135.9180908203125
2016-09-01,135.77235412597656
2016-09-02,136.00245666503906
2016-09-06,136.4319610595703
2016-09-07,136.33993530273438
2016-09-08,135.4885711669922
2016-09-09,131.15509033203125
2016-09-12,132.91148376464844
2016-09-13,131.23178100585938
2016-09-14,132.53565979003906
2016-09-15,135.00537109375
2016-09-16,134.37643432617188
2016-09-19,134.729248046875
2016-09-20,134.90565490722656
2016-09-21,137.58245849609375
2016-09-22,139.24681091308594
2016-09-23,137.6744842529297
2016-09-26,135.7646942138672
2016-09-27,137.2679901123047
2016-09-28,137.42138671875
2016-09-29,135.32749938964844
2016-09-30,137.85089111328125
2016-10-03,136.83847045898438
2016-10-04,135.0513916015625
2016-10-05,135.4885711669922
2016-10-06,135.8413848876953
2016-10-07,136.06381225585938
2016-10-10,137.4367218017578
2016-10-11,133.43304443359375
2016-10-12,133.04954528808594
2016-10-13,132.58168029785156
2016-10-14,131.86837768554688
2016-10-17,131.5692596435547
2016-10-18,132.5279998779297
2016-10-19,132.09080505371094
2016-10-20,132.71206665039062
2016-10-21,132.16751098632812
2016-10-24,132.04478454589844
2016-10-25,131.13973999023438
2016-10-26,128.50897216796875
2016-10-27,128.27886962890625
2016-10-28,128.69305419921875
2016-10-31,128.78509521484375
2016-11-01,127.60392761230469
2016-11-02,127.98741912841797
2016-11-03,132.82711791992188
2016-11-04,134.21536254882812
2016-11-07,136.43963623046875
2016-11-08,137.06857299804688
2016-11-09,134.0773162841797
2016-11-10,134.69090270996094
2016-11-11,130.66421508789062
2016-11-14,124.86577606201172
2016-11-15,127.91838836669922
2016-11-16,129.82052612304688
2016-11-17,133.01119995117188
2016-11-18,131.814697265625
2016-11-21,131.97576904296875
2016-11-22,128.60101318359375
2016-11-23,129.22227478027344
2016-11-25,130.9173126220703
2016-11-28,130.62586975097656
2016-11-29,132.4819793701172
2016-11-30,129.6977996826172
2016-12-01,126.2616958618164
2016-12-02,126.95965576171875
2016-12-05,126.10063171386719
2016-12-06,126.36140441894531
2016-12-07,125.77849578857422
2016-12-08,125.51004791259766
2016-12-09,127.7113037109375
2016-12-12,129.9279022216797
2016-12-13,128.94615173339844
2016-12-14,128.66236877441406
2016-12-15,129.76683044433594
2016-12-16,128.66236877441406
2016-12-19,127.88771057128906
2016-12-20,127.43518829345703
2016-12-21,127.29713439941406
2016-12-22,127.25111389160156
2016-12-23,127.68829345703125
2016-12-27,128.13314819335938
2016-12-28,127.2204360961914
2016-12-29,127.43518829345703
2016-12-30,126.9749984741211
2017-01-03,126.66819763183594
2017-01-04,126.50713348388672
2017-01-05,126.3997573852539
2017-01-06,128.76974487304688
2017-01-09,129.52139282226562
2017-01-10,131.10906982421875
2017-01-11,133.23362731933594
2017-01-12,133.06488037109375
2017-01-13,132.95750427246094
2017-01-17,133.01119995117188
2017-01-18,133.4407196044922
2017-01-19,133.087890625
2017-01-20,132.14450073242188
2017-01-23,131.06304931640625
2017-01-24,130.66421508789062
2017-01-25,131.59226989746094
2017-01-26,131.22412109375
2017-01-27,134.4377899169922
2017-01-30,134.08497619628906
2017-01-31,135.9794464111328
2017-02-01,137.2679901123047
2017-02-02,136.50099182128906
2017-02-03,137.5747833251953
2017-02-06,136.8001251220703
2017-02-07,137.145263671875
2017-02-08,136.5700225830078
2017-02-09,136.37828063964844
2017-02-10,136.54701232910156
2017-02-13,136.9458465576172
2017-02-14,137.11459350585938
2017-02-15,138.12701416015625
2017-02-16,138.5335235595703
2017-02-17,138.74827575683594
2017-02-21,139.6072998046875
2017-02-22,139.55361938476562
2017-02-23,139.82205200195312
2017-02-24,140.68109130859375
2017-02-27,140.22088623046875
2017-02-28,140.3972930908203
2017-03-01,142.15370178222656
2017-03-02,141.6858367919922
2017-03-03,141.65516662597656
2017-03-06,141.50177001953125
2017-03-07,141.07992553710938
2017-03-08,141.17196655273438
2017-03-09,141.94662475585938
2017-03-10,142.1306915283203
2017-03-13,141.81622314453125
2017-03-14,140.34361267089844
2017-03-15,141.5401153564453
2017-03-16,139.1087646484375
2017-03-17,140.96487426757812
2017-03-20,140.07516479492188
2017-03-21,139.07040405273438
2017-03-22,140.0828399658203
2017-03-23,140.9035186767578
2017-03-24,141.02622985839844
2017-03-27,140.94186401367188
2017-03-28,141.0645751953125
2017-03-29,141.02622985839844
2017-03-30,140.9035186767578
2017-03-31,140.69642639160156
2017-04-03,141.3406982421875
2017-04-04,140.4126434326172
2017-04-05,140.59671020507812
2017-04-06,140.66574096679688
2017-04-07,141.21031188964844
2017-04-10,141.1566162109375
2017-04-11,140.9571990966797
2017-04-12,140.52769470214844
2017-04-13,140.0444793701172
2017-04-17,141.0952606201172
2017-04-18,140.65040588378906
2017-04-19,141.2486572265625
2017-04-20,142.69827270507812
2017-04-21,142.1153564453125
2017-04-24,135.81069946289062
2017-04-25,137.3446807861328
2017-04-26,137.91226196289062
2017-04-27,140.01380920410156
2017-04-28,143.40390014648438
2017-05-01,142.9513702392578
2017-05-02,142.10768127441406
2017-05-03,140.94186401367188
2017-05-04,141.78555297851562
2017-05-05,142.19972229003906
2017-05-08,140.06748962402344
2017-05-09,138.56419372558594
2017-05-10,137.8739013671875
2017-05-11,141.78555297851562
2017-05-12,141.60147094726562
2017-05-15,141.9926300048828
2017-05-16,140.16720581054688
2017-05-17,139.19313049316406
2017-05-18,140.05982971191406
2017-05-19,141.22564697265625
2017-05-22,141.71652221679688
2017-05-23,143.1354522705078
2017-05-24,143.42691040039062
2017-05-25,143.25050354003906
2017-05-26,143.028076171875
2017-05-30,144.24758911132812
2017-05-31,145.13729858398438
2017-06-01,147.89845275878906
2017-06-02,148.07485961914062
2017-06-05,148.08253479003906
2017-06-06,147.18515014648438
2017-06-07,147.71437072753906
2017-06-08,147.13145446777344
2017-06-09,147.26185607910156
2017-06-12,146.49485778808594
2017-06-13,147.5379638671875
2017-06-14,147.6606903076172
2017-06-15,147.1468048095703
2017-06-16,146.71728515625
2017-06-19,148.39698791503906
2017-06-20,149.1486358642578
2017-06-21,148.4046630859375
2017-06-22,149.6088409423828
2017-06-23,149.67787170410156
2017-06-26,149.34805297851562
2017-06-27,149.55514526367188
2017-06-28,149.49378967285156
2017-06-29,148.2052459716797
2017-06-30,149.64718627929688
2017-07-03,149.27903747558594
2017-07-05,151.08145141601562
2017-07-06,149.82359313964844
2017-07-07,151.7027130126953
2017-07-10,151.48028564453125
2017-07-11,150.6212615966797
2017-07-12,151.9788360595703
2017-07-13,151.7794189453125
2017-07-14,153.873291015625
2017-07-17,153.3900909423828
2017-07-18,154.17242431640625
2017-07-19,154.94708251953125
2017-07-20,155.9518280029297
2017-07-21,157.46279907226562
2017-07-24,157.71591186523438
2017-07-25,156.6728057861328
2017-07-26,155.4839630126953
2017-07-27,154.6786346435547
2017-07-28,154.91639709472656
2017-07-31,154.47154235839844
2017-08-01,154.31814575195312
2017-08-02,154.11105346679688
2017-08-03,152.5540771484375
2017-08-04,151.13514709472656
2017-08-07,151.74105834960938
2017-08-08,150.81300354003906
2017-08-09,151.74105834960938
2017-08-10,152.0325164794922
2017-08-11,153.6738739013672
2017-08-14,154.7553253173828
2017-08-15,154.53289794921875
2017-08-16,154.46388244628906
2017-08-17,152.86854553222656
2017-08-18,151.6260223388672
2017-08-21,152.7611541748047
2017-08-22,153.6738739013672
2017-08-23,151.54164123535156
2017-08-24,151.75640869140625
2017-08-25,152.30096435546875
2017-08-28,152.66912841796875
2017-08-29,152.5540771484375
2017-08-30,151.78707885742188
2017-08-31,152.96824645996094
2017-09-01,152.74581909179688
2017-09-05,153.45144653320312
2017-09-06,152.8071746826172
2017-09-07,153.0679473876953
2017-09-08,156.23562622070312
2017-09-11,156.3660125732422
2017-09-12,155.0851287841797
2017-09-13,150.8053436279297
2017-09-14,151.55699157714844
2017-09-15,149.82359313964844
2017-09-18,150.0306854248047
2017-09-19,148.02883911132812
2017-09-20,148.7958221435547
2017-09-21,146.92437744140625
2017-09-22,148.07485961914062
2017-09-25,148.18223571777344
2017-09-26,149.041259765625
2017-09-27,148.8341827392578
2017-09-28,148.48902893066406
2017-09-29,150.2914581298828
2017-10-02,150.55223083496094
2017-10-03,148.5887451171875
2017-10-04,149.5628204345703
2017-10-05,151.28854370117188
2017-10-06,151.92514038085938
2017-10-09,151.2041778564453
2017-10-10,150.55223083496094
2017-10-11,151.4879608154297
2017-10-12,152.50038146972656
2017-10-13,154.4945526123047
2017-10-16,154.0266876220703
2017-10-17,155.75241088867188
2017-10-18,159.31890869140625
2017-10-19,160.5767822265625
2017-10-20,162.4712371826172
2017-10-23,161.85765075683594
2017-10-24,161.81163024902344
2017-10-25,161.3667755126953
2017-10-26,160.94493103027344
2017-10-27,161.14434814453125
2017-10-30,160.03221130371094
2017-10-31,160.04754638671875
2017-11-01,159.57969665527344
2017-11-02,171.82083129882812
2017-11-03,172.11996459960938
2017-11-06,170.42491149902344
2017-11-07,169.71160888671875
2017-11-08,169.83433532714844
2017-11-09,172.17364501953125
2017-11-10,168.14695739746094
2017-11-13,168.73753356933594
2017-11-14,169.09034729003906
2017-11-15,168.0472412109375
2017-11-16,169.9033660888672
2017-11-17,168.9752960205078
2017-11-20,169.8880157470703
2017-11-21,173.97607421875
2017-11-22,171.98190307617188
2017-11-24,173.55422973632812
2017-11-27,172.8792724609375
2017-11-28,174.2215118408203
2017-11-29,174.01441955566406
2017-11-30,175.03451538085938
2017-12-01,173.5925750732422
2017-12-04,167.90919494628906
2017-12-05,168.02423095703125
2017-12-06,167.90919494628906
2017-12-07,167.05783081054688
2017-12-08,168.49209594726562
2017-12-11,167.4413299560547
2017-12-12,167.96287536621094
2017-12-13,167.92453002929688
2017-12-14,167.7941436767578
2017-12-15,169.8573455810547
2017-12-18,170.06442260742188
2017-12-19,169.75762939453125
2017-12-20,167.96287536621094
2017-12-21,167.03482055664062
2017-12-22,166.61297607421875
2017-12-26,166.451904296875
2017-12-27,166.6820068359375
2017-12-28,164.38104248046875
2017-12-29,164.18162536621094
2018-01-02,167.08084106445312
2018-01-03,168.72987365722656
2018-01-04,169.49685668945312
2018-01-05,170.33287048339844
2018-01-08,169.8113250732422
2018-01-09,173.66160583496094
2018-01-10,172.23500061035156
2018-01-11,173.201416015625
2018-01-12,174.65101623535156
2018-01-16,175.28762817382812
2018-01-17,177.4582061767578
2018-01-18,178.033447265625
2018-01-19,179.86654663085938
2018-01-22,181.55392456054688
2018-01-23,180.0199432373047
2018-01-24,183.03421020507812
2018-01-25,185.87973022460938
2018-01-26,188.8939971923828
2018-01-29,187.8585662841797
2018-01-30,186.76177978515625
2018-01-31,186.33226013183594
2018-02-01,185.24313354492188
2018-02-02,181.8607177734375
2018-02-05,172.43441772460938
2018-02-06,174.5052947998047
2018-02-07,170.2101593017578
2018-02-08,162.172119140625
2018-02-09,166.5439453125
2018-02-12,167.8861846923828
2018-02-13,165.20938110351562
2018-02-14,168.69918823242188
2018-02-15,170.6626739501953
2018-02-16,170.9387969970703
2018-02-20,168.59947204589844
2018-02-21,167.74044799804688
2018-02-22,167.44898986816406
2018-02-23,168.99830627441406
2018-02-26,172.59548950195312
2018-02-27,172.61082458496094
2018-02-28,170.28684997558594
2018-03-01,167.29559326171875
2018-03-02,166.93511962890625
2018-03-05,166.64366149902344
2018-03-06,166.4058837890625
2018-03-07,168.0472412109375
2018-03-08,171.3759765625
2018-03-09,173.43150329589844
2018-03-12,172.9559783935547
2018-03-13,171.69044494628906
2018-03-14,171.4373321533203
2018-03-15,171.92054748535156
2018-03-16,171.24559020996094
2018-03-19,168.37704467773438
2018-03-20,168.6608428955078
2018-03-21,167.58705139160156
2018-03-22,163.56036376953125
2018-03-23,161.52784729003906
2018-03-26,165.09434509277344
2018-03-27,163.3839569091797
2018-03-28,162.93142700195312
2018-03-29,166.2064666748047
2018-04-02,163.5987091064453
2018-04-03,166.2985076904297
2018-04-04,167.8018035888672
2018-04-05,168.83724975585938
2018-04-06,165.2860870361328
2018-04-09,166.7433624267578
2018-04-10,171.53704833984375
2018-04-11,170.3558807373047
2018-04-12,171.38365173339844
2018-04-13,172.85626220703125
2018-04-16,176.07762145996094
2018-04-17,179.03819274902344
2018-04-18,179.77450561523438
2018-04-19,180.42645263671875
2018-04-20,178.61634826660156
2018-04-23,178.72372436523438
2018-04-24,177.08238220214844
2018-04-25,176.01626586914062
2018-04-26,178.6240234375
2018-04-27,179.67478942871094
2018-04-30,177.84169006347656
2018-05-01,179.25296020507812
2018-05-02,176.5531463623047
2018-05-03,174.20616149902344
2018-05-04,172.31170654296875
2018-05-07,172.71054077148438
2018-05-08,169.77296447753906
2018-05-09,171.33763122558594
2018-05-10,172.94830322265625
2018-05-11,172.75656127929688
2018-05-14,174.24452209472656
2018-05-15,172.3807373046875
2018-05-16,172.4727783203125
2018-05-17,171.97422790527344
2018-05-18,172.5801544189453
2018-05-21,175.45635986328125
2018-05-22,172.9866485595703
2018-05-23,173.53121948242188
2018-05-24,173.0326690673828
2018-05-25,171.59840393066406
2018-05-29,168.6685028076172
2018-05-30,171.4373321533203
2018-05-31,169.95704650878906
2018-06-01,172.52645874023438
2018-06-04,175.12655639648438
2018-06-05,174.65869140625
2018-06-06,177.64227294921875
2018-06-07,176.24635314941406
2018-06-08,177.8186798095703
2018-06-11,178.3785858154297
2018-06-12,179.1992645263672
2018-06-13,178.1408233642578
2018-06-14,178.57032775878906
2018-06-15,178.06411743164062
2018-06-18,177.24343872070312
2018-06-19,176.42276000976562
2018-06-20,176.4994659423828
2018-06-21,178.89247131347656
2018-06-22,182.23654174804688
2018-06-25,180.0506134033203
2018-06-26,183.69381713867188
2018-06-27,181.54624938964844
2018-06-28,183.8472137451172
2018-06-29,183.73983764648438
2018-07-02,183.23362731933594
2018-07-03,184.44546508789062
2018-07-05,185.7493438720703
2018-07-06,186.27090454101562
2018-07-09,187.65147399902344
2018-07-10,187.56710815429688
2018-07-11,187.6284637451172
2018-07-12,189.24681091308594
2018-07-13,189.52293395996094
2018-07-16,188.011962890625
2018-07-17,190.02146911621094
2018-07-18,188.79429626464844
2018-07-19,189.43089294433594
2018-07-20,189.46923828125
2018-07-23,190.37429809570312
2018-07-24,190.5813751220703
2018-07-25,192.63690185546875
2018-07-26,192.7979736328125
2018-07-27,191.90060424804688
2018-07-30,189.64564514160156
2018-07-31,192.03099060058594
2018-08-01,191.7471923828125
2018-08-02,187.98895263671875
2018-08-03,189.53826904296875
2018-08-06,190.4586639404297
2018-08-07,190.1978759765625
2018-08-08,192.82098388671875
2018-08-09,192.89768981933594
2018-08-10,191.2333221435547
2018-08-13,190.38963317871094
2018-08-14,192.0540008544922
2018-08-15,192.53720092773438
2018-08-16,193.76437377929688
2018-08-17,194.1402130126953
2018-08-20,193.90243530273438
2018-08-21,192.7826385498047
2018-08-22,193.94078063964844
2018-08-23,194.69244384765625
2018-08-24,195.88894653320312
2018-08-27,196.5792236328125
2018-08-28,197.6146697998047
2018-08-29,198.91854858398438
2018-08-30,199.6625213623047
2018-08-31,200.8513641357422
2018-09-04,200.89736938476562
2018-09-05,197.56097412109375
2018-09-06,196.08836364746094
2018-09-07,195.09893798828125
2018-09-10,195.25233459472656
2018-09-11,195.72019958496094
2018-09-12,198.15155029296875
2018-09-13,200.18408203125
2018-09-14,199.90028381347656
2018-09-17,197.2925262451172
2018-09-18,199.225341796875
2018-09-19,199.44776916503906
2018-09-20,200.86669921875
2018-09-21,200.58291625976562
2018-09-24,201.2578582763672
2018-09-25,201.08145141601562
2018-09-26,200.69029235839844
2018-09-27,199.409423828125
2018-09-28,200.18408203125
2018-10-01,202.77650451660156
2018-10-02,202.40834045410156
2018-10-03,198.4199981689453
2018-10-04,194.33963012695312
2018-10-05,194.6387481689453
2018-10-08,192.03099060058594
2018-10-09,192.1306915283203
2018-10-10,186.20187377929688
2018-10-11,182.91915893554688
2018-10-12,186.08682250976562
2018-10-15,182.78109741210938
2018-10-16,187.3753662109375
2018-10-17,187.89691162109375
2018-10-18,183.92391967773438
2018-10-19,182.61236572265625
2018-10-22,180.50314331054688
2018-10-23,177.4582061767578
2018-10-24,174.382568359375
2018-10-25,177.51956176757812
2018-10-26,175.64044189453125
2018-10-29,175.25694274902344
2018-10-30,176.86761474609375
2018-10-31,176.79092407226562
2018-11-01,179.5980987548828
2018-11-02,180.68722534179688
2018-11-05,182.02178955078125
2018-11-06,184.60653686523438
2018-11-07,181.66896057128906
2018-11-08,187.513427734375
2018-11-09,186.57769775390625
2018-11-12,181.1781005859375
2018-11-13,179.85887145996094
2018-11-14,180.42645263671875
2018-11-15,184.1079864501953
2018-11-16,188.73294067382812
2018-11-19,186.68507385253906
2018-11-20,183.58644104003906
2018-11-21,185.6419677734375
2018-11-23,185.6266326904297
2018-11-26,185.68798828125
2018-11-27,186.76943969726562
2018-11-28,191.47108459472656
2018-11-29,191.8238983154297
2018-11-30,193.85641479492188
2018-12-03,193.710693359375
2018-12-04,187.85089111328125
2018-12-06,185.0207061767578
2018-12-07,179.81285095214844
2018-12-10,181.3391571044922
2018-12-11,181.51556396484375
2018-12-12,180.671875
2018-12-13,181.6919708251953
2018-12-14,177.51956176757812
2018-12-17,173.22442626953125
2018-12-18,171.16122436523438
2018-12-19,170.45559692382812
2018-12-20,166.80471801757812
2018-12-21,164.33502197265625
2018-12-24,160.95260620117188
2018-12-26,167.09617614746094
2018-12-27,170.44024658203125
2018-12-28,170.2638397216797
2018-12-31,172.8179168701172
2019-01-02,168.79888916015625
2019-01-03,161.988037109375
2019-01-04,166.42889404296875
2019-01-07,167.69442749023438
2019-01-08,170.80841064453125
2019-01-09,174.45159912109375
2019-01-10,175.98558044433594
2019-01-11,175.5407257080078
2019-01-14,173.63092041015625
2019-01-15,177.00567626953125
2019-01-16,177.38150024414062
2019-01-17,181.09371948242188
2019-01-18,185.6726531982422
2019-01-22,183.4560546875
2019-01-23,183.41770935058594
2019-01-24,184.62954711914062
2019-01-25,186.42430114746094
2019-01-28,185.4885711669922
2019-01-29,185.95643615722656
2019-01-30,188.28041076660156
2019-01-31,191.33302307128906
2019-02-01,189.76837158203125
2019-02-04,189.56895446777344
2019-02-05,185.92575073242188
2019-02-06,186.4319610595703
2019-02-07,185.27381896972656
2019-02-08,185.77235412597656
2019-02-11,186.20953369140625
2019-02-12,188.878662109375
2019-02-13,187.9506072998047
2019-02-14,187.53643798828125
2019-02-15,190.4739990234375
2019-02-19,190.243896484375
2019-02-20,191.02622985839844
2019-02-21,189.97544860839844
2019-02-22,191.48641967773438
2019-02-25,191.9619598388672
2019-02-26,191.0645751953125
2019-02-27,191.96961975097656
2019-02-28,190.8191375732422
2019-03-01,195.09893798828125
2019-03-04,193.94078063964844
2019-03-05,193.45758056640625
2019-03-06,190.6580810546875
2019-03-07,189.19313049316406
2019-03-08,189.23147583007812
2019-03-11,191.70118713378906
2019-03-12,192.19204711914062
2019-03-13,194.5313720703125
2019-03-14,193.4805908203125
2019-03-15,194.75379943847656
2019-03-18,187.65914916992188
2019-03-19,189.8834228515625
