Date,AEE
2019-07-12,76.16000366210938
2019-07-15,76.29000091552734
2019-07-16,76.2300033569336
2019-07-17,76.73999786376953
2019-07-18,77.16000366210938
2019-07-19,75.9800033569336
2019-07-22,76.27999877929688
2019-07-23,76.2300033569336
2019-07-24,76.43000030517578
2019-07-25,76.25
2019-07-26,76.58999633789062
2019-07-29,76.8499984741211
2019-07-30,76.20999908447266
2019-07-31,75.69000244140625
2019-08-01,76.63999938964844
2019-08-02,75.73999786376953
2019-08-05,75.05000305175781
2019-08-06,75.0
2019-08-07,75.22000122070312
2019-08-08,76.31999969482422
2019-08-09,76.69000244140625
2019-08-12,76.63999938964844
2019-08-13,76.51000213623047
2019-08-14,75.25
2019-08-15,75.80999755859375
2019-08-16,76.63999938964844
2019-08-19,76.97000122070312
2019-08-20,76.66000366210938
2019-08-21,76.91999816894531
2019-08-22,76.81999969482422
2019-08-23,75.33000183105469
2019-08-26,75.8499984741211
2019-08-27,75.75
2019-08-28,75.75
2019-08-29,77.1500015258789
2019-08-30,77.1500015258789
2019-09-03,78.48999786376953
2019-09-04,78.48999786376953
2019-09-05,77.13999938964844
2019-09-06,76.19000244140625
2019-09-09,75.18000030517578
2019-09-10,74.20999908447266
2019-09-11,74.7699966430664
2019-09-12,76.5
2019-09-13,76.5999984741211
2019-09-16,77.16999816894531
2019-09-17,77.54000091552734
2019-09-18,78.4800033569336
2019-09-19,78.66000366210938
2019-09-20,79.04000091552734
2019-09-23,78.97000122070312
2019-09-24,79.55999755859375
2019-09-25,80.26000213623047
2019-09-26,80.37999725341797
2019-09-27,80.0
2019-09-30,80.05000305175781
2019-10-01,79.66000366210938
2019-10-02,78.75
2019-10-03,78.5
2019-10-04,79.52999877929688
2019-10-07,78.94000244140625
2019-10-08,77.41999816894531
2019-10-09,77.33999633789062
2019-10-10,76.8499984741211
2019-10-11,77.05000305175781
2019-10-14,76.29000091552734
2019-10-15,75.80000305175781
2019-10-16,75.72000122070312
2019-10-17,75.80000305175781
2019-10-18,76.62000274658203
2019-10-21,76.66000366210938
2019-10-22,77.05000305175781
2019-10-23,77.05999755859375
2019-10-24,77.48999786376953
2019-10-25,76.58999633789062
2019-10-28,75.83999633789062
2019-10-29,76.4800033569336
2019-10-30,77.58000183105469
2019-10-31,77.69999694824219
2019-11-01,77.36000061035156
2019-11-04,76.08999633789062
2019-11-05,74.95999908447266
2019-11-06,75.55999755859375
2019-11-07,74.62999725341797
2019-11-08,73.80999755859375
2019-11-11,74.08999633789062
2019-11-12,74.19999694824219
2019-11-13,75.58000183105469
2019-11-14,76.52999877929688
2019-11-15,76.62000274658203
2019-11-18,75.7300033569336
2019-11-19,75.44999694824219
2019-11-20,75.47000122070312
2019-11-21,75.19000244140625
2019-11-22,74.94999694824219
2019-11-25,74.16999816894531
2019-11-26,74.12999725341797
2019-11-27,74.18000030517578
2019-11-29,74.33000183105469
2019-12-02,73.68000030517578
2019-12-03,73.80999755859375
2019-12-04,74.36000061035156
2019-12-05,75.08999633789062
2019-12-06,75.19000244140625
2019-12-09,74.94999694824219
2019-12-10,74.58999633789062
2019-12-11,74.94999694824219
2019-12-12,74.70999908447266
2019-12-13,75.0199966430664
2019-12-16,75.76000213623047
2019-12-17,75.61000061035156
2019-12-18,76.02999877929688
2019-12-19,75.44999694824219
2019-12-20,76.56999969482422
2019-12-23,75.63999938964844
2019-12-24,75.75
2019-12-26,75.63999938964844
2019-12-27,76.30000305175781
2019-12-30,76.55999755859375
2019-12-31,76.80000305175781
2020-01-02,76.05000305175781
2020-01-03,76.08000183105469
2020-01-06,76.1500015258789
2020-01-07,76.43000030517578
2020-01-08,76.30000305175781
2020-01-09,76.58999633789062
2020-01-10,77.01000213623047
2020-01-13,77.62999725341797
2020-01-14,77.61000061035156
2020-01-15,78.19999694824219
2020-01-16,79.20999908447266
2020-01-17,79.75
2020-01-21,80.02999877929688
2020-01-22,79.91000366210938
2020-01-23,80.30000305175781
2020-01-24,80.38999938964844
2020-01-27,80.11000061035156
2020-01-28,80.31999969482422
2020-01-29,81.0199966430664
2020-01-30,81.9000015258789
2020-01-31,82.05000305175781
2020-02-03,82.62999725341797
2020-02-04,82.2699966430664
2020-02-05,82.68000030517578
