Date,TWX
2016-03-30,72.16000366210938
2016-03-31,72.55000305175781
2016-04-01,72.98999786376953
2016-04-04,73.55999755859375
2016-04-05,72.72000122070312
2016-04-06,73.97000122070312
2016-04-07,72.91000366210938
2016-04-08,73.61000061035156
2016-04-11,73.2699966430664
2016-04-12,73.7699966430664
2016-04-13,75.0
2016-04-14,75.05000305175781
2016-04-15,74.5
2016-04-18,75.22000122070312
2016-04-19,74.83999633789062
2016-04-20,74.77999877929688
2016-04-21,75.44000244140625
2016-04-22,76.6500015258789
2016-04-25,76.3499984741211
2016-04-26,77.0199966430664
2016-04-27,76.91000366210938
2016-04-28,76.75
2016-04-29,75.13999938964844
2016-05-02,75.31999969482422
2016-05-03,73.63999938964844
2016-05-04,74.80000305175781
2016-05-05,75.62999725341797
2016-05-06,74.88999938964844
2016-05-09,74.16000366210938
2016-05-10,74.80000305175781
2016-05-11,74.13999938964844
2016-05-12,73.38999938964844
2016-05-13,73.2300033569336
2016-05-16,73.12000274658203
2016-05-17,72.81999969482422
2016-05-18,71.47000122070312
2016-05-19,71.58999633789062
2016-05-20,72.80000305175781
2016-05-23,72.06999969482422
2016-05-24,73.12999725341797
2016-05-25,73.36000061035156
2016-05-26,74.06999969482422
2016-05-27,75.27999877929688
2016-05-31,75.66000366210938
2016-06-01,76.41000366210938
2016-06-02,76.75
2016-06-03,75.83999633789062
2016-06-06,76.01000213623047
2016-06-07,75.19000244140625
2016-06-08,75.45999908447266
2016-06-09,75.01000213623047
2016-06-10,73.62999725341797
2016-06-13,73.12999725341797
2016-06-14,72.76000213623047
2016-06-15,72.87999725341797
2016-06-16,73.41999816894531
2016-06-17,72.37000274658203
2016-06-20,72.63999938964844
2016-06-21,71.80999755859375
2016-06-22,72.44000244140625
2016-06-23,73.05000305175781
2016-06-24,70.72000122070312
2016-06-27,69.20999908447266
2016-06-28,70.1500015258789
2016-06-29,71.69000244140625
2016-06-30,73.54000091552734
2016-07-01,74.30999755859375
2016-07-05,73.8499984741211
2016-07-06,74.54000091552734
2016-07-07,76.11000061035156
2016-07-08,77.95999908447266
2016-07-11,78.37999725341797
2016-07-12,78.26000213623047
2016-07-13,78.05000305175781
2016-07-14,78.58999633789062
2016-07-15,78.63999938964844
2016-07-18,77.91000366210938
2016-07-19,78.08000183105469
2016-07-20,77.86000061035156
2016-07-21,77.73999786376953
2016-07-22,78.36000061035156
2016-07-25,78.5
2016-07-26,78.2699966430664
2016-07-27,77.93000030517578
2016-07-28,77.62000274658203
2016-07-29,76.6500015258789
2016-08-01,76.73999786376953
2016-08-02,75.77999877929688
2016-08-03,77.83000183105469
2016-08-04,77.87999725341797
2016-08-05,79.11000061035156
2016-08-08,78.73999786376953
2016-08-09,79.16000366210938
2016-08-10,79.86000061035156
2016-08-11,80.41999816894531
2016-08-12,80.55000305175781
2016-08-15,80.86000061035156
2016-08-16,81.05000305175781
2016-08-17,81.05000305175781
2016-08-18,80.83000183105469
2016-08-19,80.80000305175781
2016-08-22,80.51000213623047
2016-08-23,80.69999694824219
2016-08-24,80.16999816894531
2016-08-25,79.80999755859375
2016-08-26,79.23999786376953
2016-08-29,79.13999938964844
2016-08-30,78.91000366210938
2016-08-31,78.41000366210938
2016-09-01,78.16000366210938
2016-09-02,78.52999877929688
2016-09-06,78.38999938964844
2016-09-07,78.72000122070312
2016-09-08,78.91999816894531
2016-09-09,77.01000213623047
2016-09-12,78.37000274658203
2016-09-13,76.43000030517578
2016-09-14,76.22000122070312
2016-09-15,75.62000274658203
2016-09-16,74.8499984741211
2016-09-19,75.70999908447266
2016-09-20,75.4000015258789
2016-09-21,76.66000366210938
2016-09-22,77.30999755859375
2016-09-23,76.7300033569336
2016-09-26,76.0999984741211
2016-09-27,77.87999725341797
2016-09-28,78.55999755859375
2016-09-29,78.61000061035156
2016-09-30,79.61000061035156
2016-10-03,79.31999969482422
2016-10-04,79.18000030517578
2016-10-05,79.58999633789062
2016-10-06,79.66000366210938
2016-10-07,78.9800033569336
2016-10-10,79.36000061035156
2016-10-11,78.56999969482422
2016-10-12,79.91000366210938
2016-10-13,79.4000015258789
2016-10-14,79.55000305175781
2016-10-17,78.83999633789062
2016-10-18,79.51000213623047
2016-10-19,79.23999786376953
2016-10-20,82.98999786376953
2016-10-21,89.4800033569336
2016-10-24,86.73999786376953
2016-10-25,87.16000366210938
2016-10-26,88.69999694824219
2016-10-27,88.30000305175781
2016-10-28,87.47000122070312
2016-10-31,88.98999786376953
2016-11-01,88.25
2016-11-02,87.27999877929688
2016-11-03,87.1500015258789
2016-11-04,86.41999816894531
2016-11-07,87.73999786376953
2016-11-08,87.87000274658203
2016-11-09,86.5999984741211
2016-11-10,86.33000183105469
2016-11-11,86.80000305175781
2016-11-14,86.80000305175781
2016-11-15,88.66999816894531
2016-11-16,88.94999694824219
2016-11-17,90.69000244140625
2016-11-18,91.3499984741211
2016-11-21,91.55999755859375
2016-11-22,92.33000183105469
2016-11-23,92.77999877929688
2016-11-25,93.19999694824219
2016-11-28,92.9000015258789
2016-11-29,92.91000366210938
2016-11-30,91.81999969482422
2016-12-01,94.13999938964844
2016-12-02,93.80000305175781
2016-12-05,93.33999633789062
2016-12-06,93.9000015258789
2016-12-07,93.9800033569336
2016-12-08,94.55000305175781
2016-12-09,95.2300033569336
2016-12-12,94.66999816894531
2016-12-13,94.66999816894531
2016-12-14,94.6500015258789
2016-12-15,95.31999969482422
2016-12-16,94.80000305175781
2016-12-19,95.08000183105469
2016-12-20,95.7300033569336
2016-12-21,95.98999786376953
2016-12-22,96.45999908447266
2016-12-23,96.41000366210938
2016-12-27,96.73999786376953
2016-12-28,96.22000122070312
2016-12-29,96.69000244140625
2016-12-30,96.52999877929688
2017-01-03,96.76000213623047
2017-01-04,96.70999908447266
2017-01-05,95.08999633789062
2017-01-06,94.75
2017-01-09,93.55000305175781
2017-01-10,93.4000015258789
2017-01-11,93.68000030517578
2017-01-12,93.8499984741211
2017-01-13,94.13999938964844
2017-01-17,94.87000274658203
2017-01-18,95.11000061035156
2017-01-19,95.69000244140625
2017-01-20,96.11000061035156
2017-01-23,96.7699966430664
2017-01-24,96.3499984741211
2017-01-25,95.72000122070312
2017-01-26,96.08000183105469
2017-01-27,96.37999725341797
2017-01-30,96.62000274658203
2017-01-31,96.8499984741211
2017-02-01,96.72000122070312
2017-02-02,95.62999725341797
2017-02-03,95.87000274658203
2017-02-06,96.36000061035156
2017-02-07,96.22000122070312
2017-02-08,96.5999984741211
2017-02-09,96.37000274658203
2017-02-10,96.58000183105469
2017-02-13,96.06999969482422
2017-02-14,96.38999938964844
2017-02-15,96.31999969482422
2017-02-16,96.38999938964844
2017-02-17,96.4800033569336
2017-02-21,96.41999816894531
2017-02-22,96.31999969482422
2017-02-23,97.05999755859375
2017-02-24,97.27999877929688
2017-02-27,98.19999694824219
2017-02-28,98.20999908447266
2017-03-01,98.9000015258789
2017-03-02,98.95999908447266
2017-03-03,98.7300033569336
2017-03-06,98.08999633789062
2017-03-07,98.23999786376953
2017-03-08,98.51000213623047
2017-03-09,98.44999694824219
2017-03-10,98.5999984741211
2017-03-13,98.62000274658203
2017-03-14,98.36000061035156
2017-03-15,98.73999786376953
2017-03-16,98.45999908447266
2017-03-17,98.55999755859375
2017-03-20,98.27999877929688
2017-03-21,97.47000122070312
2017-03-22,96.83999633789062
2017-03-23,97.18000030517578
2017-03-24,97.51000213623047
2017-03-27,97.36000061035156
2017-03-28,97.31999969482422
2017-03-29,97.47000122070312
2017-03-30,98.04000091552734
2017-03-31,97.70999908447266
2017-04-03,98.0
2017-04-04,98.27999877929688
2017-04-05,98.37000274658203
2017-04-06,98.30000305175781
2017-04-07,98.45999908447266
2017-04-10,98.69000244140625
2017-04-11,98.72000122070312
2017-04-12,98.75
2017-04-13,98.26000213623047
2017-04-17,99.16999816894531
2017-04-18,99.6500015258789
2017-04-19,100.0
2017-04-20,100.0
2017-04-21,99.83999633789062
2017-04-24,99.95999908447266
2017-04-25,100.04000091552734
2017-04-26,100.19999694824219
2017-04-27,99.9000015258789
2017-04-28,99.2699966430664
2017-05-01,99.05999755859375
2017-05-02,99.33000183105469
2017-05-03,99.05000305175781
2017-05-04,98.30000305175781
2017-05-05,98.37000274658203
2017-05-08,98.38999938964844
2017-05-09,98.12999725341797
2017-05-10,98.73999786376953
2017-05-11,98.83999633789062
2017-05-12,98.70999908447266
2017-05-15,98.52999877929688
2017-05-16,97.87000274658203
2017-05-17,96.75
2017-05-18,97.01000213623047
2017-05-19,97.62999725341797
2017-05-22,97.9000015258789
2017-05-23,98.2300033569336
2017-05-24,98.4000015258789
2017-05-25,99.37000274658203
2017-05-26,99.06999969482422
2017-05-30,98.94000244140625
2017-05-31,99.48999786376953
2017-06-01,99.69999694824219
2017-06-02,99.18000030517578
2017-06-05,99.69999694824219
2017-06-06,99.5
2017-06-07,99.33999633789062
2017-06-08,98.9000015258789
2017-06-09,99.19000244140625
2017-06-12,99.94999694824219
2017-06-13,99.19999694824219
2017-06-14,99.13999938964844
2017-06-15,99.12000274658203
2017-06-16,99.19999694824219
2017-06-19,99.9000015258789
2017-06-20,99.5199966430664
2017-06-21,99.25
2017-06-22,99.4000015258789
2017-06-23,99.69999694824219
2017-06-26,99.81999969482422
2017-06-27,99.30999755859375
2017-06-28,99.62999725341797
2017-06-29,99.77999877929688
2017-06-30,100.41000366210938
2017-07-03,101.37999725341797
2017-07-05,101.56999969482422
2017-07-06,101.5
2017-07-07,101.23999786376953
2017-07-10,100.55000305175781
2017-07-11,99.8499984741211
2017-07-12,99.7300033569336
2017-07-13,99.12999725341797
2017-07-14,99.79000091552734
2017-07-17,99.20999908447266
2017-07-18,99.0999984741211
2017-07-19,99.1500015258789
2017-07-20,99.41999816894531
2017-07-21,99.47000122070312
2017-07-24,100.11000061035156
2017-07-25,99.80999755859375
2017-07-26,101.6500015258789
2017-07-27,103.19999694824219
2017-07-28,102.7300033569336
2017-07-31,102.41999816894531
2017-08-01,102.41999816894531
2017-08-02,102.5199966430664
2017-08-03,102.3499984741211
2017-08-04,102.5199966430664
2017-08-07,102.43000030517578
2017-08-08,102.16999816894531
2017-08-09,102.27999877929688
2017-08-10,101.94000244140625
2017-08-11,101.9000015258789
2017-08-14,102.29000091552734
2017-08-15,101.69999694824219
2017-08-16,101.91999816894531
2017-08-17,101.61000061035156
2017-08-18,101.19000244140625
2017-08-21,102.11000061035156
2017-08-22,101.80000305175781
2017-08-23,101.6500015258789
2017-08-24,101.31999969482422
2017-08-25,101.41999816894531
2017-08-28,101.69999694824219
2017-08-29,101.37999725341797
2017-08-30,101.33999633789062
2017-08-31,101.0999984741211
2017-09-05,101.22000122070312
2017-09-06,100.80000305175781
2017-09-07,100.47000122070312
2017-09-08,100.19999694824219
2017-09-11,100.56999969482422
2017-09-12,101.0
2017-09-13,101.30000305175781
2017-09-14,101.01000213623047
2017-09-15,101.87000274658203
2017-09-18,101.97000122070312
2017-09-19,102.77999877929688
2017-09-20,102.88999938964844
2017-09-21,102.48999786376953
2017-09-22,102.4000015258789
2017-09-25,103.22000122070312
2017-09-26,102.93000030517578
2017-09-27,102.4000015258789
2017-09-28,102.23999786376953
2017-09-29,102.44999694824219
2017-10-02,103.08000183105469
2017-10-03,103.27999877929688
2017-10-04,103.5
2017-10-05,103.63999938964844
2017-10-06,103.30000305175781
2017-10-09,103.3499984741211
2017-10-10,103.3499984741211
2017-10-11,103.37999725341797
2017-10-12,101.44999694824219
2017-10-13,100.94000244140625
2017-10-16,101.12000274658203
2017-10-17,101.45999908447266
2017-10-18,101.4800033569336
2017-10-19,102.19999694824219
2017-10-20,101.83000183105469
2017-10-23,101.33000183105469
2017-10-24,100.5
2017-10-25,98.72000122070312
2017-10-26,98.97000122070312
2017-10-27,98.79000091552734
2017-10-30,98.48999786376953
2017-10-31,98.29000091552734
2017-11-01,98.38999938964844
2017-11-02,94.69999694824219
2017-11-03,93.27999877929688
2017-11-06,94.45999908447266
2017-11-07,94.66000366210938
2017-11-08,88.5
2017-11-09,87.05000305175781
2017-11-10,90.5999984741211
2017-11-13,88.48999786376953
2017-11-14,87.51000213623047
2017-11-15,87.37000274658203
2017-11-16,88.01000213623047
2017-11-17,88.72000122070312
2017-11-20,87.70999908447266
2017-11-21,89.55999755859375
2017-11-22,90.01000213623047
2017-11-24,89.5
2017-11-27,89.06999969482422
2017-11-28,89.62000274658203
2017-11-29,90.91999816894531
2017-11-30,91.51000213623047
2017-12-01,91.30000305175781
2017-12-04,92.70999908447266
2017-12-05,91.08000183105469
2017-12-06,90.37999725341797
2017-12-07,90.37000274658203
2017-12-08,90.70999908447266
2017-12-11,90.81999969482422
2017-12-12,90.6500015258789
2017-12-13,90.05999755859375
2017-12-14,89.6500015258789
2017-12-15,90.25
2017-12-18,89.79000091552734
2017-12-19,89.87999725341797
2017-12-20,90.58000183105469
2017-12-21,92.94999694824219
2017-12-22,92.37999725341797
2017-12-26,91.6500015258789
2017-12-27,91.37000274658203
2017-12-28,91.61000061035156
2017-12-29,91.47000122070312
