Date,WBD
2025-10-08,17.889999389648438
2025-10-09,17.670000076293945
2025-10-10,17.100000381469727
2025-10-13,17.780000686645508
2025-10-14,17.979999542236328
2025-10-15,18.450000762939453
2025-10-16,18.290000915527344
2025-10-17,18.190000534057617
2025-10-20,18.31999969482422
2025-10-21,20.329999923706055
2025-10-22,20.530000686645508
2025-10-23,21.25
2025-10-24,21.149999618530273
2025-10-27,21.040000915527344
2025-10-28,20.989999771118164
2025-10-29,21.34000015258789
2025-10-30,21.6200008392334
2025-10-31,22.450000762939453
2025-11-03,22.290000915527344
2025-11-04,22.600000381469727
2025-11-05,22.760000228881836
2025-11-06,22.420000076293945
2025-11-07,22.670000076293945
2025-11-10,22.979999542236328
2025-11-11,23.049999237060547
2025-11-12,22.190000534057617
2025-11-13,22.139999389648438
2025-11-14,23.030000686645508
2025-11-17,22.739999771118164
2025-11-18,23.690000534057617
2025-11-19,23.09000015258789
2025-11-20,22.8799991607666
2025-11-21,23.170000076293945
2025-11-24,22.860000610351562
2025-11-25,22.959999084472656
2025-11-26,23.8799991607666
2025-11-28,24.0
2025-12-01,23.8700008392334
2025-12-02,24.530000686645508
2025-12-03,24.56999969482422
2025-12-04,24.540000915527344
2025-12-05,26.079999923706055
2025-12-08,27.229999542236328
2025-12-09,28.260000228881836
2025-12-10,29.530000686645508
2025-12-11,29.489999771118164
2025-12-12,29.979999542236328
2025-12-15,29.709999084472656
2025-12-16,28.899999618530273
2025-12-17,28.209999084472656
2025-12-18,27.610000610351562
2025-12-19,27.770000457763672
2025-12-22,28.75
2025-12-23,29.149999618530273
2025-12-24,29.229999542236328
2025-12-26,28.799999237060547
2025-12-29,28.790000915527344
2025-12-30,28.940000534057617
