Date,CZR
2024-10-09,44.40999984741211
2024-10-10,43.61000061035156
2024-10-11,44.5099983215332
2024-10-14,45.529998779296875
2024-10-15,45.0099983215332
2024-10-16,44.63999938964844
2024-10-17,45.54999923706055
2024-10-18,45.18000030517578
2024-10-21,43.79999923706055
2024-10-22,44.02000045776367
2024-10-23,42.79999923706055
2024-10-24,43.689998626708984
2024-10-25,44.18000030517578
2024-10-28,45.529998779296875
2024-10-29,45.279998779296875
2024-10-30,41.564998626708984
2024-10-31,40.04999923706055
2024-11-01,39.220001220703125
2024-11-04,39.650001525878906
2024-11-05,38.790000915527344
2024-11-06,40.470001220703125
2024-11-07,41.11000061035156
2024-11-08,40.84000015258789
2024-11-11,40.220001220703125
2024-11-12,39.43000030517578
2024-11-13,39.29999923706055
2024-11-14,38.9900016784668
2024-11-15,37.040000915527344
2024-11-18,36.540000915527344
2024-11-19,37.380001068115234
2024-11-20,37.59000015258789
2024-11-21,37.560001373291016
2024-11-22,37.599998474121094
2024-11-25,39.41999816894531
2024-11-26,38.68000030517578
2024-11-27,38.25
2024-11-29,38.4900016784668
2024-12-02,39.0099983215332
2024-12-03,38.18000030517578
2024-12-04,38.625
2024-12-05,37.900001525878906
2024-12-06,37.599998474121094
2024-12-09,36.65999984741211
2024-12-10,36.91999816894531
2024-12-11,37.11000061035156
2024-12-12,37.810001373291016
2024-12-13,37.0099983215332
2024-12-16,36.52000045776367
2024-12-17,36.130001068115234
2024-12-18,33.880001068115234
2024-12-19,33.06999969482422
2024-12-20,32.81999969482422
2024-12-23,32.88999938964844
2024-12-24,33.33000183105469
2024-12-26,33.33000183105469
2024-12-27,33.09000015258789
2024-12-30,32.81999969482422
2024-12-31,33.41999816894531
2025-01-02,32.59000015258789
2025-01-03,32.5099983215332
2025-01-06,33.38999938964844
2025-01-07,33.04999923706055
2025-01-08,31.979999542236328
2025-01-10,31.43000030517578
2025-01-13,32.06999969482422
2025-01-14,33.189998626708984
2025-01-15,33.380001068115234
2025-01-16,33.31999969482422
2025-01-17,34.04999923706055
2025-01-21,34.22999954223633
2025-01-22,33.7599983215332
2025-01-23,34.150001525878906
2025-01-24,34.59000015258789
2025-01-27,35.02000045776367
2025-01-28,35.7400016784668
2025-01-29,35.58000183105469
2025-01-30,36.22999954223633
2025-01-31,36.04999923706055
2025-02-03,35.529998779296875
2025-02-04,36.130001068115234
2025-02-05,36.310001373291016
2025-02-06,36.400001525878906
2025-02-07,35.720001220703125
2025-02-10,35.56999969482422
2025-02-11,35.4900016784668
2025-02-12,35.599998474121094
2025-02-13,38.869998931884766
2025-02-14,39.7599983215332
2025-02-18,39.529998779296875
2025-02-19,37.970001220703125
2025-02-20,37.7599983215332
2025-02-21,35.34000015258789
2025-02-24,35.040000915527344
2025-02-25,34.869998931884766
2025-02-26,34.560001373291016
2025-02-27,33.25
2025-02-28,33.220001220703125
2025-03-03,31.469999313354492
2025-03-04,30.729999542236328
2025-03-05,30.3700008392334
2025-03-06,28.90999984741211
2025-03-07,28.479999542236328
2025-03-10,27.260000228881836
2025-03-11,27.84000015258789
2025-03-12,27.31999969482422
2025-03-13,26.6299991607666
2025-03-14,28.06999969482422
2025-03-17,28.079999923706055
2025-03-18,27.559999465942383
2025-03-19,29.1200008392334
2025-03-20,28.25
2025-03-21,27.360000610351562
2025-03-24,28.1299991607666
2025-03-25,27.540000915527344
2025-03-26,27.600000381469727
2025-03-27,27.010000228881836
2025-03-28,25.670000076293945
2025-03-31,25.0
2025-04-01,24.829999923706055
2025-04-02,26.270000457763672
2025-04-03,23.770000457763672
2025-04-04,23.18000030517578
2025-04-07,23.75
2025-04-08,23.510000228881836
2025-04-09,27.56999969482422
2025-04-10,25.450000762939453
2025-04-11,25.329999923706055
2025-04-14,25.280000686645508
2025-04-15,25.06999969482422
2025-04-16,24.75
2025-04-17,25.510000228881836
2025-04-21,25.0
2025-04-22,26.75
2025-04-23,26.719999313354492
2025-04-24,27.170000076293945
2025-04-25,28.440000534057617
2025-04-28,28.059999465942383
2025-04-29,27.989999771118164
2025-04-30,27.059999465942383
2025-05-01,27.200000762939453
2025-05-02,27.799999237060547
2025-05-05,27.6200008392334
2025-05-06,26.850000381469727
2025-05-07,27.09000015258789
2025-05-08,27.829999923706055
2025-05-09,28.030000686645508
2025-05-12,30.079999923706055
2025-05-13,30.520000457763672
2025-05-14,30.690000534057617
2025-05-15,30.309999465942383
2025-05-16,30.700000762939453
2025-05-19,29.56999969482422
2025-05-20,29.40999984741211
2025-05-21,27.959999084472656
2025-05-22,27.8700008392334
2025-05-23,27.690000534057617
2025-05-27,28.25
2025-05-28,27.489999771118164
2025-05-29,27.270000457763672
2025-05-30,26.8799991607666
2025-06-02,26.100000381469727
2025-06-03,26.469999313354492
2025-06-04,25.899999618530273
2025-06-05,25.6299991607666
2025-06-06,25.729999542236328
2025-06-09,26.739999771118164
2025-06-10,28.264999389648438
2025-06-11,27.899999618530273
2025-06-12,27.309999465942383
2025-06-13,25.559999465942383
2025-06-16,26.25
2025-06-17,26.450000762939453
2025-06-18,27.75
2025-06-20,28.149999618530273
2025-06-23,28.5
2025-06-24,29.610000610351562
2025-06-25,28.600000381469727
2025-06-26,28.510000228881836
2025-06-27,28.860000610351562
