Date,KMI
2016-07-05,18.290000915527344
2016-07-06,18.290000915527344
2016-07-07,18.399999618530273
2016-07-08,18.540000915527344
2016-07-11,19.219999313354492
2016-07-12,19.809999465942383
2016-07-13,20.209999084472656
2016-07-14,20.899999618530273
2016-07-15,21.030000686645508
2016-07-18,21.760000228881836
2016-07-19,21.940000534057617
2016-07-20,22.09000015258789
2016-07-21,20.950000762939453
2016-07-22,21.219999313354492
2016-07-25,20.860000610351562
2016-07-26,20.729999542236328
2016-07-27,20.25
2016-07-28,20.219999313354492
2016-07-29,20.329999923706055
2016-08-01,19.559999465942383
2016-08-02,19.790000915527344
2016-08-03,20.1299991607666
2016-08-04,20.1200008392334
2016-08-05,20.360000610351562
2016-08-08,20.780000686645508
2016-08-09,20.450000762939453
2016-08-10,20.459999084472656
2016-08-11,20.8799991607666
2016-08-12,21.06999969482422
2016-08-15,21.299999237060547
2016-08-16,21.780000686645508
2016-08-17,21.75
2016-08-18,22.709999084472656
2016-08-19,22.280000686645508
2016-08-22,21.920000076293945
2016-08-23,22.09000015258789
2016-08-24,21.809999465942383
2016-08-25,21.510000228881836
2016-08-26,21.469999313354492
2016-08-29,21.770000457763672
2016-08-30,21.90999984741211
2016-08-31,21.850000381469727
2016-09-01,21.610000610351562
2016-09-02,21.920000076293945
2016-09-06,22.399999618530273
2016-09-07,22.700000762939453
2016-09-08,22.690000534057617
2016-09-09,22.1200008392334
2016-09-12,22.399999618530273
2016-09-13,21.860000610351562
2016-09-14,21.549999237060547
2016-09-15,21.559999465942383
2016-09-16,21.469999313354492
2016-09-19,21.899999618530273
2016-09-20,21.8799991607666
2016-09-21,22.139999389648438
2016-09-22,22.110000610351562
2016-09-23,21.940000534057617
2016-09-26,21.780000686645508
2016-09-27,21.829999923706055
2016-09-28,22.739999771118164
2016-09-29,22.760000228881836
2016-09-30,23.1299991607666
2016-10-03,23.010000228881836
2016-10-04,22.260000228881836
2016-10-05,22.3799991607666
2016-10-06,22.09000015258789
2016-10-07,21.68000030517578
2016-10-10,21.420000076293945
2016-10-11,20.81999969482422
2016-10-12,20.75
2016-10-13,20.549999237060547
2016-10-14,20.360000610351562
2016-10-17,20.190000534057617
2016-10-18,20.18000030517578
2016-10-19,20.709999084472656
2016-10-20,21.190000534057617
2016-10-21,21.110000610351562
2016-10-24,21.6200008392334
2016-10-25,21.31999969482422
2016-10-26,21.489999771118164
2016-10-27,20.969999313354492
2016-10-28,20.43000030517578
2016-10-31,20.43000030517578
2016-11-01,20.200000762939453
2016-11-02,19.709999084472656
2016-11-03,19.93000030517578
2016-11-04,19.8700008392334
2016-11-07,20.170000076293945
2016-11-08,20.40999984741211
2016-11-09,21.31999969482422
2016-11-10,21.530000686645508
2016-11-11,20.649999618530273
2016-11-14,20.969999313354492
2016-11-15,21.829999923706055
2016-11-16,21.290000915527344
2016-11-17,21.3799991607666
2016-11-18,21.670000076293945
2016-11-21,22.030000686645508
2016-11-22,21.889999389648438
2016-11-23,21.799999237060547
2016-11-25,21.809999465942383
2016-11-28,21.43000030517578
2016-11-29,21.399999618530273
2016-11-30,22.200000762939453
2016-12-01,21.489999771118164
2016-12-02,21.360000610351562
2016-12-05,21.459999084472656
2016-12-06,21.1200008392334
2016-12-07,21.290000915527344
2016-12-08,21.200000762939453
2016-12-09,21.09000015258789
2016-12-12,21.280000686645508
2016-12-13,21.34000015258789
2016-12-14,20.81999969482422
2016-12-15,21.020000457763672
2016-12-16,21.34000015258789
2016-12-19,21.010000228881836
2016-12-20,20.770000457763672
2016-12-21,21.170000076293945
2016-12-22,20.989999771118164
2016-12-23,21.1299991607666
2016-12-27,21.139999389648438
2016-12-28,20.729999542236328
2016-12-29,20.760000228881836
2016-12-30,20.709999084472656
2017-01-03,21.610000610351562
2017-01-04,21.719999313354492
2017-01-05,21.690000534057617
2017-01-06,21.809999465942383
2017-01-09,21.639999389648438
2017-01-10,21.56999969482422
2017-01-11,21.940000534057617
2017-01-12,22.190000534057617
2017-01-13,22.420000076293945
2017-01-17,22.549999237060547
2017-01-18,22.440000534057617
2017-01-19,22.469999313354492
2017-01-20,22.489999771118164
2017-01-23,22.139999389648438
2017-01-24,22.6200008392334
2017-01-25,22.600000381469727
2017-01-26,22.420000076293945
2017-01-27,22.3799991607666
2017-01-30,21.979999542236328
2017-01-31,22.34000015258789
2017-02-01,22.229999542236328
2017-02-02,22.649999618530273
2017-02-03,22.940000534057617
2017-02-06,22.5
2017-02-07,22.1200008392334
2017-02-08,22.40999984741211
2017-02-09,22.3799991607666
2017-02-10,22.479999542236328
2017-02-13,22.549999237060547
2017-02-14,22.540000915527344
2017-02-15,22.270000457763672
2017-02-16,21.790000915527344
2017-02-17,21.770000457763672
2017-02-21,21.989999771118164
2017-02-22,21.510000228881836
2017-02-23,21.540000915527344
2017-02-24,21.239999771118164
2017-02-27,21.399999618530273
2017-02-28,21.309999465942383
2017-03-01,21.770000457763672
2017-03-02,21.850000381469727
2017-03-03,21.75
2017-03-06,21.760000228881836
2017-03-07,21.6299991607666
2017-03-08,21.290000915527344
2017-03-09,21.270000457763672
2017-03-10,21.5
2017-03-13,21.510000228881836
2017-03-14,21.040000915527344
2017-03-15,21.65999984741211
2017-03-16,21.559999465942383
2017-03-17,21.280000686645508
2017-03-20,21.190000534057617
2017-03-21,20.940000534057617
2017-03-22,20.979999542236328
2017-03-23,21.149999618530273
2017-03-24,21.149999618530273
2017-03-27,21.030000686645508
2017-03-28,21.420000076293945
2017-03-29,21.40999984741211
2017-03-30,21.43000030517578
2017-03-31,21.739999771118164
2017-04-03,21.59000015258789
2017-04-04,21.639999389648438
2017-04-05,21.469999313354492
2017-04-06,21.75
2017-04-07,21.559999465942383
2017-04-10,21.75
2017-04-11,21.610000610351562
2017-04-12,21.65999984741211
2017-04-13,21.389999389648438
2017-04-17,21.3700008392334
2017-04-18,21.15999984741211
2017-04-19,20.979999542236328
2017-04-20,20.719999313354492
2017-04-21,20.270000457763672
2017-04-24,20.6299991607666
2017-04-25,20.899999618530273
2017-04-26,20.920000076293945
2017-04-27,20.6200008392334
2017-04-28,20.6299991607666
2017-05-01,20.540000915527344
2017-05-02,20.450000762939453
2017-05-03,20.280000686645508
2017-05-04,19.760000228881836
2017-05-05,20.190000534057617
2017-05-08,20.149999618530273
2017-05-09,19.899999618530273
2017-05-10,20.190000534057617
2017-05-11,20.110000610351562
2017-05-12,19.90999984741211
2017-05-15,19.899999618530273
2017-05-16,19.799999237060547
2017-05-17,19.5
2017-05-18,19.450000762939453
2017-05-19,19.520000457763672
2017-05-22,19.510000228881836
2017-05-23,19.520000457763672
2017-05-24,19.3700008392334
2017-05-25,19.420000076293945
2017-05-26,19.25
2017-05-30,18.420000076293945
2017-05-31,18.760000228881836
2017-06-01,18.989999771118164
2017-06-02,18.950000762939453
2017-06-05,18.959999084472656
2017-06-06,18.799999237060547
2017-06-07,18.68000030517578
2017-06-08,18.760000228881836
2017-06-09,19.079999923706055
2017-06-12,19.1299991607666
2017-06-13,19.229999542236328
2017-06-14,18.959999084472656
2017-06-15,18.809999465942383
2017-06-16,19.190000534057617
2017-06-19,19.059999465942383
2017-06-20,18.520000457763672
2017-06-21,18.510000228881836
2017-06-22,18.579999923706055
2017-06-23,18.790000915527344
2017-06-26,18.8799991607666
2017-06-27,18.90999984741211
2017-06-28,19.020000457763672
2017-06-29,19.040000915527344
2017-06-30,19.15999984741211
2017-07-03,19.520000457763672
2017-07-05,19.309999465942383
2017-07-06,19.1299991607666
2017-07-07,19.170000076293945
2017-07-10,19.079999923706055
2017-07-11,19.219999313354492
2017-07-12,19.40999984741211
2017-07-13,19.329999923706055
2017-07-14,19.540000915527344
2017-07-17,19.549999237060547
2017-07-18,19.5
2017-07-19,19.670000076293945
2017-07-20,20.559999465942383
2017-07-21,20.690000534057617
2017-07-24,20.329999923706055
2017-07-25,20.25
2017-07-26,20.34000015258789
2017-07-27,20.469999313354492
2017-07-28,20.399999618530273
2017-07-31,20.43000030517578
2017-08-01,20.350000381469727
2017-08-02,20.329999923706055
2017-08-03,20.229999542236328
2017-08-04,20.200000762939453
2017-08-07,20.149999618530273
2017-08-08,19.75
2017-08-09,19.75
2017-08-10,19.389999389648438
2017-08-11,19.06999969482422
2017-08-14,19.030000686645508
2017-08-15,18.850000381469727
2017-08-16,18.709999084472656
2017-08-17,18.399999618530273
2017-08-18,18.549999237060547
2017-08-21,18.549999237060547
2017-08-22,18.790000915527344
2017-08-23,19.010000228881836
2017-08-24,19.049999237060547
2017-08-25,19.170000076293945
2017-08-28,19.010000228881836
2017-08-29,19.020000457763672
2017-08-30,19.06999969482422
2017-08-31,19.329999923706055
2017-09-01,19.360000610351562
2017-09-05,19.350000381469727
2017-09-06,19.329999923706055
2017-09-07,19.139999389648438
2017-09-08,19.139999389648438
2017-09-11,19.440000534057617
2017-09-12,19.360000610351562
2017-09-13,19.440000534057617
2017-09-14,19.34000015258789
2017-09-15,19.360000610351562
2017-09-18,19.389999389648438
2017-09-19,19.559999465942383
2017-09-20,19.770000457763672
2017-09-21,19.31999969482422
2017-09-22,19.270000457763672
2017-09-25,19.690000534057617
2017-09-26,19.520000457763672
2017-09-27,19.329999923706055
2017-09-28,19.309999465942383
2017-09-29,19.18000030517578
2017-10-02,19.100000381469727
2017-10-03,18.850000381469727
2017-10-04,18.81999969482422
2017-10-05,19.100000381469727
2017-10-06,19.020000457763672
2017-10-09,19.030000686645508
2017-10-10,18.950000762939453
2017-10-11,19.049999237060547
2017-10-12,18.8799991607666
2017-10-13,18.760000228881836
2017-10-16,18.809999465942383
2017-10-17,18.68000030517578
2017-10-18,18.579999923706055
2017-10-19,18.649999618530273
2017-10-20,18.420000076293945
2017-10-23,18.1200008392334
2017-10-24,18.270000457763672
2017-10-25,17.959999084472656
2017-10-26,18.0
2017-10-27,18.030000686645508
2017-10-30,18.100000381469727
2017-10-31,18.110000610351562
2017-11-01,18.1299991607666
2017-11-02,17.799999237060547
2017-11-03,17.739999771118164
2017-11-06,18.079999923706055
2017-11-07,18.040000915527344
2017-11-08,18.0
2017-11-09,17.90999984741211
2017-11-10,17.670000076293945
2017-11-13,17.459999084472656
2017-11-14,17.43000030517578
2017-11-15,17.030000686645508
2017-11-16,16.829999923706055
2017-11-17,17.010000228881836
2017-11-20,17.059999465942383
2017-11-21,16.8700008392334
2017-11-22,17.100000381469727
2017-11-24,17.190000534057617
2017-11-27,16.959999084472656
2017-11-28,17.030000686645508
2017-11-29,16.760000228881836
2017-11-30,17.229999542236328
2017-12-01,17.40999984741211
2017-12-04,17.25
2017-12-05,17.139999389648438
2017-12-06,17.110000610351562
2017-12-07,17.360000610351562
2017-12-08,17.790000915527344
2017-12-11,17.959999084472656
2017-12-12,17.75
2017-12-13,17.850000381469727
2017-12-14,17.84000015258789
2017-12-15,17.93000030517578
2017-12-18,18.0
2017-12-19,17.920000076293945
2017-12-20,17.760000228881836
2017-12-21,18.06999969482422
2017-12-22,18.049999237060547
2017-12-26,18.110000610351562
2017-12-27,18.1200008392334
2017-12-28,18.309999465942383
2017-12-29,18.06999969482422
2018-01-02,18.799999237060547
2018-01-03,18.959999084472656
2018-01-04,19.010000228881836
2018-01-05,18.950000762939453
2018-01-08,18.860000610351562
2018-01-09,18.940000534057617
2018-01-10,18.8799991607666
2018-01-11,19.200000762939453
2018-01-12,19.520000457763672
2018-01-16,19.389999389648438
2018-01-17,19.56999969482422
2018-01-18,19.010000228881836
2018-01-19,19.010000228881836
2018-01-22,19.6299991607666
2018-01-23,19.450000762939453
2018-01-24,19.139999389648438
2018-01-25,18.81999969482422
2018-01-26,18.770000457763672
2018-01-29,18.709999084472656
2018-01-30,18.229999542236328
2018-01-31,17.979999542236328
2018-02-01,18.059999465942383
2018-02-02,17.5
2018-02-05,16.809999465942383
2018-02-06,17.329999923706055
2018-02-07,17.290000915527344
2018-02-08,16.799999237060547
2018-02-09,17.239999771118164
2018-02-12,17.299999237060547
2018-02-13,17.389999389648438
2018-02-14,17.450000762939453
2018-02-15,17.309999465942383
2018-02-16,17.059999465942383
2018-02-20,17.0
2018-02-21,16.75
2018-02-22,16.65999984741211
2018-02-23,17.010000228881836
2018-02-26,16.920000076293945
2018-02-27,16.639999389648438
2018-02-28,16.200000762939453
2018-03-01,16.209999084472656
2018-03-02,16.100000381469727
2018-03-05,16.209999084472656
2018-03-06,16.110000610351562
2018-03-07,16.049999237060547
2018-03-08,16.010000228881836
2018-03-09,16.329999923706055
2018-03-12,16.549999237060547
2018-03-13,16.5
2018-03-14,16.420000076293945
2018-03-15,16.309999465942383
2018-03-16,16.40999984741211
2018-03-19,16.0
2018-03-20,15.609999656677246
2018-03-21,15.90999984741211
2018-03-22,15.359999656677246
2018-03-23,15.010000228881836
2018-03-26,15.130000114440918
2018-03-27,15.09000015258789
2018-03-28,14.8100004196167
2018-03-29,15.0600004196167
2018-04-02,14.899999618530273
2018-04-03,15.010000228881836
2018-04-04,15.15999984741211
2018-04-05,15.5
2018-04-06,15.170000076293945
2018-04-09,15.100000381469727
2018-04-10,15.609999656677246
2018-04-11,15.350000381469727
2018-04-12,15.34000015258789
2018-04-13,15.329999923706055
2018-04-16,15.680000305175781
2018-04-17,16.020000457763672
2018-04-18,16.170000076293945
2018-04-19,16.540000915527344
2018-04-20,16.469999313354492
2018-04-23,16.440000534057617
2018-04-24,16.270000457763672
2018-04-25,16.260000228881836
2018-04-26,16.219999313354492
2018-04-27,15.949999809265137
2018-04-30,15.819999694824219
2018-05-01,16.020000457763672
2018-05-02,16.15999984741211
2018-05-03,15.819999694824219
2018-05-04,16.110000610351562
2018-05-07,16.209999084472656
2018-05-08,16.06999969482422
2018-05-09,16.450000762939453
2018-05-10,16.5
2018-05-11,16.510000228881836
2018-05-14,16.639999389648438
2018-05-15,16.440000534057617
2018-05-16,16.399999618530273
2018-05-17,16.299999237060547
2018-05-18,16.06999969482422
2018-05-21,15.979999542236328
2018-05-22,15.9399995803833
2018-05-23,16.190000534057617
2018-05-24,15.880000114440918
2018-05-25,15.890000343322754
2018-05-29,16.040000915527344
2018-05-30,16.559999465942383
2018-05-31,16.68000030517578
2018-06-01,16.899999618530273
2018-06-04,16.940000534057617
2018-06-05,16.84000015258789
2018-06-06,16.719999313354492
2018-06-07,17.059999465942383
2018-06-08,16.850000381469727
2018-06-11,17.149999618530273
2018-06-12,16.93000030517578
2018-06-13,16.739999771118164
2018-06-14,16.950000762939453
2018-06-15,16.770000457763672
2018-06-18,17.15999984741211
2018-06-19,17.350000381469727
2018-06-20,17.489999771118164
2018-06-21,17.15999984741211
2018-06-22,17.389999389648438
2018-06-25,17.170000076293945
2018-06-26,17.549999237060547
2018-06-27,17.639999389648438
2018-06-28,17.479999542236328
2018-06-29,17.670000076293945
2018-07-02,17.43000030517578
2018-07-03,17.690000534057617
2018-07-05,17.579999923706055
2018-07-06,17.93000030517578
2018-07-09,18.100000381469727
2018-07-10,18.219999313354492
2018-07-11,17.860000610351562
2018-07-12,18.030000686645508
2018-07-13,17.90999984741211
2018-07-16,17.799999237060547
2018-07-17,17.690000534057617
2018-07-18,17.780000686645508
2018-07-19,17.989999771118164
2018-07-20,17.690000534057617
2018-07-23,17.700000762939453
2018-07-24,17.649999618530273
2018-07-25,17.899999618530273
2018-07-26,18.030000686645508
2018-07-27,17.899999618530273
2018-07-30,17.75
2018-07-31,17.780000686645508
2018-08-01,17.530000686645508
2018-08-02,17.68000030517578
2018-08-03,17.6200008392334
2018-08-06,17.950000762939453
2018-08-07,17.979999542236328
2018-08-08,17.920000076293945
2018-08-09,17.940000534057617
2018-08-10,18.170000076293945
2018-08-13,17.84000015258789
2018-08-14,17.950000762939453
2018-08-15,17.729999542236328
2018-08-16,17.81999969482422
2018-08-17,17.950000762939453
2018-08-20,17.90999984741211
2018-08-21,17.959999084472656
2018-08-22,18.280000686645508
2018-08-23,17.979999542236328
2018-08-24,17.969999313354492
2018-08-27,17.969999313354492
2018-08-28,17.809999465942383
2018-08-29,17.8799991607666
2018-08-30,17.780000686645508
2018-08-31,17.700000762939453
2018-09-04,17.6200008392334
2018-09-05,17.790000915527344
2018-09-06,17.670000076293945
2018-09-07,17.81999969482422
2018-09-10,17.690000534057617
2018-09-11,18.010000228881836
2018-09-12,18.15999984741211
2018-09-13,18.299999237060547
2018-09-14,18.059999465942383
2018-09-17,18.170000076293945
2018-09-18,18.1200008392334
2018-09-19,18.260000228881836
2018-09-20,18.040000915527344
2018-09-21,18.059999465942383
2018-09-24,17.889999389648438
2018-09-25,17.8799991607666
2018-09-26,17.610000610351562
2018-09-27,17.559999465942383
2018-09-28,17.729999542236328
2018-10-01,18.18000030517578
2018-10-02,18.079999923706055
2018-10-03,18.239999771118164
2018-10-04,18.270000457763672
2018-10-05,18.059999465942383
2018-10-08,18.209999084472656
2018-10-09,18.56999969482422
2018-10-10,18.0
2018-10-11,17.420000076293945
2018-10-12,17.510000228881836
2018-10-15,17.540000915527344
2018-10-16,17.920000076293945
2018-10-17,17.950000762939453
2018-10-18,17.940000534057617
2018-10-19,17.979999542236328
2018-10-22,17.440000534057617
2018-10-23,17.040000915527344
2018-10-24,16.510000228881836
2018-10-25,16.579999923706055
2018-10-26,16.59000015258789
2018-10-29,16.459999084472656
2018-10-30,16.760000228881836
2018-10-31,17.020000457763672
2018-11-01,17.15999984741211
2018-11-02,16.860000610351562
2018-11-05,17.260000228881836
2018-11-06,17.450000762939453
2018-11-07,17.5
2018-11-08,17.559999465942383
2018-11-09,17.530000686645508
2018-11-12,17.469999313354492
2018-11-13,17.18000030517578
2018-11-14,16.940000534057617
2018-11-15,17.170000076293945
2018-11-16,17.280000686645508
2018-11-19,17.420000076293945
2018-11-20,16.959999084472656
2018-11-21,17.170000076293945
2018-11-23,16.610000610351562
2018-11-26,16.719999313354492
2018-11-27,16.729999542236328
2018-11-28,16.860000610351562
2018-11-29,16.8700008392334
2018-11-30,17.06999969482422
2018-12-03,17.299999237060547
2018-12-04,16.68000030517578
2018-12-06,16.459999084472656
2018-12-07,16.350000381469727
2018-12-10,16.040000915527344
2018-12-11,16.1200008392334
2018-12-12,16.229999542236328
2018-12-13,16.40999984741211
2018-12-14,16.170000076293945
2018-12-17,15.84000015258789
2018-12-18,15.529999732971191
2018-12-19,15.569999694824219
2018-12-20,15.550000190734863
2018-12-21,15.569999694824219
2018-12-24,14.710000038146973
2018-12-26,15.640000343322754
2018-12-27,15.510000228881836
2018-12-28,15.289999961853027
2018-12-31,15.380000114440918
2019-01-02,15.800000190734863
2019-01-03,15.710000038146973
2019-01-04,16.239999771118164
2019-01-07,16.59000015258789
2019-01-08,17.139999389648438
2019-01-09,17.260000228881836
2019-01-10,17.360000610351562
2019-01-11,17.110000610351562
2019-01-14,17.229999542236328
2019-01-15,17.31999969482422
2019-01-16,17.469999313354492
2019-01-17,17.719999313354492
2019-01-18,18.010000228881836
2019-01-22,17.6299991607666
2019-01-23,17.239999771118164
2019-01-24,17.479999542236328
2019-01-25,17.739999771118164
2019-01-28,17.889999389648438
2019-01-29,18.049999237060547
2019-01-30,18.09000015258789
2019-01-31,18.100000381469727
2019-02-01,18.350000381469727
2019-02-04,18.360000610351562
2019-02-05,18.469999313354492
2019-02-06,18.059999465942383
2019-02-07,17.959999084472656
2019-02-08,18.020000457763672
2019-02-11,18.270000457763672
2019-02-12,18.479999542236328
2019-02-13,18.739999771118164
2019-02-14,18.8799991607666
2019-02-15,18.799999237060547
2019-02-19,19.149999618530273
2019-02-20,19.170000076293945
2019-02-21,19.190000534057617
2019-02-22,19.31999969482422
2019-02-25,19.299999237060547
2019-02-26,19.219999313354492
2019-02-27,19.280000686645508
2019-02-28,19.15999984741211
2019-03-01,19.739999771118164
2019-03-04,19.850000381469727
2019-03-05,19.969999313354492
2019-03-06,20.0
2019-03-07,19.84000015258789
2019-03-08,19.729999542236328
2019-03-11,19.899999618530273
2019-03-12,19.860000610351562
2019-03-13,19.979999542236328
2019-03-14,19.979999542236328
2019-03-15,19.8700008392334
2019-03-18,19.989999771118164
2019-03-19,20.049999237060547
2019-03-20,20.09000015258789
2019-03-21,20.420000076293945
2019-03-22,19.899999618530273
2019-03-25,20.1299991607666
2019-03-26,20.09000015258789
2019-03-27,19.979999542236328
2019-03-28,19.950000762939453
2019-03-29,20.010000228881836
2019-04-01,20.040000915527344
