Date,BEN
2019-01-03,29.299999237060547
2019-01-04,30.260000228881836
2019-01-07,30.40999984741211
2019-01-08,30.59000015258789
2019-01-09,30.31999969482422
2019-01-10,30.469999313354492
2019-01-11,30.329999923706055
2019-01-14,30.34000015258789
2019-01-15,30.65999984741211
2019-01-16,30.989999771118164
2019-01-17,31.06999969482422
2019-01-18,31.540000915527344
2019-01-22,31.34000015258789
2019-01-23,31.059999465942383
2019-01-24,31.329999923706055
2019-01-25,31.59000015258789
2019-01-28,31.829999923706055
2019-01-29,31.190000534057617
2019-01-30,29.09000015258789
2019-01-31,29.610000610351562
2019-02-01,29.6299991607666
2019-02-04,30.100000381469727
2019-02-05,30.510000228881836
2019-02-06,30.329999923706055
2019-02-07,30.350000381469727
2019-02-08,30.020000457763672
2019-02-11,30.549999237060547
2019-02-12,31.149999618530273
2019-02-13,31.6200008392334
2019-02-14,31.670000076293945
2019-02-15,32.45000076293945
2019-02-19,32.33000183105469
2019-02-20,32.619998931884766
2019-02-21,32.2400016784668
2019-02-22,32.72999954223633
2019-02-25,32.47999954223633
2019-02-26,32.75
2019-02-27,32.77000045776367
2019-02-28,32.61000061035156
2019-03-01,32.66999816894531
2019-03-04,32.45000076293945
2019-03-05,32.220001220703125
2019-03-06,31.8700008392334
2019-03-07,31.239999771118164
2019-03-08,31.329999923706055
2019-03-11,32.13999938964844
2019-03-12,32.459999084472656
2019-03-13,32.77000045776367
2019-03-14,32.5
2019-03-15,33.31999969482422
2019-03-18,33.70000076293945
2019-03-19,33.59000015258789
2019-03-20,33.0
2019-03-21,33.18000030517578
2019-03-22,32.099998474121094
2019-03-25,31.920000076293945
2019-03-26,32.7400016784668
2019-03-27,32.81999969482422
2019-03-28,32.900001525878906
