Date,MRNA
2025-04-08,24.639999389648438
2025-04-09,26.670000076293945
2025-04-10,24.5
2025-04-11,26.200000762939453
2025-04-14,26.799999237060547
2025-04-15,26.239999771118164
2025-04-16,25.190000534057617
2025-04-17,24.71500015258789
2025-04-21,25.1299991607666
2025-04-22,25.739999771118164
2025-04-23,26.540000915527344
2025-04-24,27.389999389648438
2025-04-25,27.219999313354492
2025-04-28,27.459999084472656
2025-04-29,27.81999969482422
2025-04-30,28.540000915527344
2025-05-01,27.030000686645508
2025-05-02,27.610000610351562
2025-05-05,27.84000015258789
2025-05-06,24.43000030517578
2025-05-07,24.059999465942383
2025-05-08,24.3799991607666
2025-05-09,24.25
2025-05-12,25.700000762939453
2025-05-13,25.489999771118164
2025-05-14,24.020000457763672
2025-05-15,23.649999618530273
2025-05-16,24.860000610351562
2025-05-19,26.389999389648438
2025-05-20,27.989999771118164
2025-05-21,25.799999237060547
2025-05-22,26.719999313354492
2025-05-23,26.260000228881836
2025-05-27,26.760000228881836
2025-05-28,26.049999237060547
2025-05-29,26.93000030517578
2025-05-30,26.559999465942383
2025-06-02,27.049999237060547
2025-06-03,27.809999465942383
2025-06-04,27.270000457763672
2025-06-05,26.1200008392334
2025-06-06,27.459999084472656
2025-06-09,28.139999389648438
2025-06-10,27.68000030517578
2025-06-11,27.75
2025-06-12,27.350000381469727
2025-06-13,26.670000076293945
2025-06-16,26.0
2025-06-17,25.549999237060547
2025-06-18,25.399999618530273
2025-06-20,25.899999618530273
2025-06-23,25.670000076293945
2025-06-24,26.799999237060547
2025-06-25,26.860000610351562
2025-06-26,27.540000915527344
2025-06-27,27.15999984741211
2025-06-30,27.59000015258789
2025-07-01,28.690000534057617
2025-07-02,30.280000686645508
2025-07-03,30.489999771118164
2025-07-07,29.899999618530273
2025-07-08,32.540000915527344
2025-07-09,32.790000915527344
2025-07-10,34.279998779296875
2025-07-11,33.63999938964844
2025-07-14,32.869998931884766
2025-07-15,31.579999923706055
2025-07-16,32.060001373291016
2025-07-17,32.20000076293945
2025-07-18,31.260000228881836
2025-07-21,30.969999313354492
2025-07-22,32.72999954223633
2025-07-23,34.66999816894531
2025-07-24,34.0099983215332
2025-07-25,34.150001525878906
2025-07-28,33.90999984741211
2025-07-29,32.65999984741211
2025-07-30,32.150001525878906
2025-07-31,29.559999465942383
2025-08-01,27.604999542236328
2025-08-04,27.639999389648438
2025-08-05,27.469999313354492
2025-08-06,26.709999084472656
2025-08-07,26.610000610351562
2025-08-08,26.1200008392334
2025-08-11,25.469999313354492
2025-08-12,25.65999984741211
2025-08-13,26.889999389648438
2025-08-14,26.690000534057617
2025-08-15,28.020000457763672
2025-08-18,28.09000015258789
2025-08-19,27.90999984741211
2025-08-20,26.889999389648438
2025-08-21,26.219999313354492
2025-08-22,27.1200008392334
2025-08-25,25.350000381469727
2025-08-26,24.729999542236328
2025-08-27,25.100000381469727
2025-08-28,24.469999313354492
2025-08-29,24.09000015258789
2025-09-02,24.190000534057617
2025-09-03,24.049999237060547
2025-09-04,24.280000686645508
2025-09-05,25.139999389648438
2025-09-08,24.829999923706055
2025-09-09,24.469999313354492
2025-09-10,24.309999465942383
2025-09-11,25.389999389648438
2025-09-12,23.510000228881836
2025-09-15,23.8799991607666
2025-09-16,24.84000015258789
2025-09-17,25.0
2025-09-18,25.450000762939453
2025-09-19,25.239999771118164
2025-09-22,26.559999465942383
2025-09-23,25.790000915527344
2025-09-24,25.8799991607666
2025-09-25,24.610000610351562
2025-09-26,24.489999771118164
2025-09-29,25.329999923706055
2025-09-30,25.829999923706055
2025-10-01,27.600000381469727
2025-10-02,28.3700008392334
2025-10-03,28.489999771118164
2025-10-06,27.540000915527344
2025-10-07,27.34000015258789
2025-10-08,27.920000076293945
2025-10-09,27.530000686645508
2025-10-10,26.829999923706055
2025-10-13,26.739999771118164
2025-10-14,26.25
2025-10-15,27.719999313354492
2025-10-16,27.139999389648438
2025-10-17,26.010000228881836
2025-10-20,27.239999771118164
2025-10-21,27.489999771118164
2025-10-22,26.850000381469727
2025-10-23,26.25
2025-10-24,26.739999771118164
2025-10-27,26.65999984741211
2025-10-28,25.350000381469727
2025-10-29,24.700000762939453
2025-10-30,28.139999389648438
2025-10-31,27.15999984741211
2025-11-03,24.90999984741211
2025-11-04,23.75
2025-11-05,23.559999465942383
2025-11-06,24.329999923706055
2025-11-07,24.540000915527344
2025-11-10,24.760000228881836
2025-11-11,26.40999984741211
2025-11-12,26.709999084472656
2025-11-13,24.959999084472656
2025-11-14,24.770000457763672
2025-11-17,24.760000228881836
2025-11-18,24.920000076293945
2025-11-19,24.18000030517578
2025-11-20,22.360000610351562
2025-11-21,23.719999313354492
2025-11-24,24.149999618530273
2025-11-25,24.75
2025-11-26,25.010000228881836
2025-11-28,25.979999542236328
2025-12-01,24.15999984741211
2025-12-02,24.059999465942383
2025-12-03,25.18000030517578
2025-12-04,25.489999771118164
2025-12-05,27.700000762939453
2025-12-08,27.969999313354492
2025-12-09,28.239999771118164
2025-12-10,29.030000686645508
2025-12-11,29.6299991607666
2025-12-12,29.459999084472656
2025-12-15,29.920000076293945
2025-12-16,29.889999389648438
2025-12-17,30.510000228881836
2025-12-18,30.950000762939453
2025-12-19,33.79999923706055
2025-12-22,34.900001525878906
2025-12-23,32.290000915527344
2025-12-24,32.75
2025-12-26,31.200000762939453
2025-12-29,31.149999618530273
2025-12-30,30.40999984741211
