Date,ESS
2016-06-07,209.1999969482422
2016-06-08,209.19000244140625
2016-06-09,209.25999450683594
2016-06-10,209.33999633789062
2016-06-13,211.36000061035156
2016-06-14,212.27000427246094
2016-06-15,216.3800048828125
2016-06-16,217.47000122070312
2016-06-17,218.0399932861328
2016-06-20,218.63999938964844
2016-06-21,219.8800048828125
2016-06-22,220.22000122070312
2016-06-23,218.4499969482422
2016-06-24,216.89999389648438
2016-06-27,218.5500030517578
2016-06-28,223.22999572753906
2016-06-29,224.52000427246094
2016-06-30,228.08999633789062
2016-07-01,228.64999389648438
2016-07-05,231.2100067138672
2016-07-06,230.05999755859375
2016-07-07,228.75999450683594
2016-07-08,231.3300018310547
2016-07-11,231.3300018310547
2016-07-12,232.07000732421875
2016-07-13,234.25999450683594
2016-07-14,229.5399932861328
2016-07-15,226.60000610351562
2016-07-18,225.6300048828125
2016-07-19,226.58999633789062
2016-07-20,226.35000610351562
2016-07-21,226.44000244140625
2016-07-22,226.99000549316406
2016-07-25,226.39999389648438
2016-07-26,222.72999572753906
2016-07-27,218.80999755859375
2016-07-28,220.58999633789062
2016-07-29,233.8800048828125
2016-08-01,234.6199951171875
2016-08-02,231.50999450683594
2016-08-03,230.42999267578125
2016-08-04,229.50999450683594
2016-08-05,230.61000061035156
2016-08-08,233.1999969482422
2016-08-09,233.58999633789062
2016-08-10,232.7100067138672
2016-08-11,228.67999267578125
2016-08-12,229.4199981689453
2016-08-15,231.64999389648438
2016-08-16,230.10000610351562
2016-08-17,228.02999877929688
2016-08-18,227.58999633789062
2016-08-19,224.5800018310547
2016-08-22,224.02000427246094
2016-08-23,224.02000427246094
2016-08-24,223.17999267578125
2016-08-25,225.52000427246094
2016-08-26,222.02000427246094
2016-08-29,225.39999389648438
2016-08-30,225.75
2016-08-31,227.10000610351562
2016-09-01,226.86000061035156
2016-09-02,225.88999938964844
2016-09-06,229.99000549316406
2016-09-07,229.9199981689453
2016-09-08,226.8300018310547
2016-09-09,219.97000122070312
2016-09-12,225.02000427246094
2016-09-13,219.0
2016-09-14,221.02000427246094
2016-09-15,221.9600067138672
2016-09-16,221.97000122070312
2016-09-19,225.02999877929688
2016-09-20,226.0399932861328
2016-09-21,230.22999572753906
2016-09-22,231.17999267578125
2016-09-23,230.9199981689453
2016-09-26,230.86000061035156
2016-09-27,228.2100067138672
2016-09-28,227.41000366210938
2016-09-29,225.6300048828125
2016-09-30,222.6999969482422
2016-10-03,217.89999389648438
2016-10-04,217.6300048828125
2016-10-05,213.32000732421875
2016-10-06,212.47000122070312
2016-10-07,212.27000427246094
2016-10-10,212.32000732421875
2016-10-11,210.27000427246094
2016-10-12,211.63999938964844
2016-10-13,208.57000732421875
2016-10-14,208.72000122070312
2016-10-17,207.27000427246094
2016-10-18,207.6999969482422
2016-10-19,208.57000732421875
2016-10-20,207.5
2016-10-21,206.6699981689453
2016-10-24,205.35000610351562
2016-10-25,204.6199951171875
2016-10-26,207.47999572753906
2016-10-27,205.85000610351562
2016-10-28,209.25999450683594
2016-10-31,214.08999633789062
2016-11-01,213.2899932861328
2016-11-02,215.42999267578125
2016-11-03,218.35000610351562
2016-11-04,220.1300048828125
2016-11-07,220.02999877929688
2016-11-08,222.72999572753906
2016-11-09,216.77999877929688
2016-11-10,213.41000366210938
2016-11-11,215.3300018310547
2016-11-14,220.1699981689453
2016-11-15,214.7899932861328
2016-11-16,215.25999450683594
2016-11-17,212.69000244140625
2016-11-18,212.9499969482422
2016-11-21,210.32000732421875
2016-11-22,214.27999877929688
2016-11-23,211.60000610351562
2016-11-25,212.8300018310547
2016-11-28,215.36000061035156
2016-11-29,215.8699951171875
2016-11-30,215.9199981689453
2016-12-01,212.22999572753906
2016-12-02,214.5
2016-12-05,213.97999572753906
2016-12-06,214.1699981689453
2016-12-07,217.66000366210938
2016-12-08,219.22000122070312
2016-12-09,218.75
2016-12-12,218.94000244140625
2016-12-13,219.0
2016-12-14,219.77000427246094
2016-12-15,221.47999572753906
2016-12-16,227.0
2016-12-19,228.97999572753906
2016-12-20,229.61000061035156
2016-12-21,227.5800018310547
2016-12-22,229.58999633789062
2016-12-23,230.6699981689453
2016-12-27,229.2899932861328
2016-12-28,227.5500030517578
2016-12-29,229.52000427246094
2016-12-30,232.5
2017-01-03,229.25
2017-01-04,231.02999877929688
2017-01-05,232.75999450683594
2017-01-06,233.74000549316406
2017-01-09,230.72999572753906
2017-01-10,230.10000610351562
2017-01-11,226.8699951171875
2017-01-12,228.42999267578125
2017-01-13,228.0
2017-01-17,229.5800018310547
2017-01-18,227.89999389648438
2017-01-19,226.6699981689453
2017-01-20,228.5399932861328
2017-01-23,231.11000061035156
2017-01-24,226.7100067138672
2017-01-25,225.85000610351562
2017-01-26,225.3800048828125
2017-01-27,225.41000366210938
2017-01-30,223.24000549316406
2017-01-31,224.3000030517578
2017-02-01,221.72000122070312
2017-02-02,226.33999633789062
2017-02-03,223.0800018310547
2017-02-06,223.1699981689453
2017-02-07,223.9600067138672
2017-02-08,228.07000732421875
2017-02-09,226.5500030517578
2017-02-10,228.3800048828125
2017-02-13,226.7100067138672
2017-02-14,226.02000427246094
2017-02-15,225.42999267578125
2017-02-16,227.8800048828125
2017-02-17,228.10000610351562
2017-02-21,230.97000122070312
2017-02-22,229.5
2017-02-23,231.5800018310547
2017-02-24,232.35000610351562
2017-02-27,234.32000732421875
2017-02-28,234.6999969482422
2017-03-01,232.6199951171875
2017-03-02,231.74000549316406
2017-03-03,230.5500030517578
2017-03-06,231.4199981689453
2017-03-07,233.6999969482422
2017-03-08,230.61000061035156
2017-03-09,225.92999267578125
2017-03-10,224.25
2017-03-13,224.0399932861328
2017-03-14,225.11000061035156
2017-03-15,232.1300048828125
2017-03-16,232.9600067138672
2017-03-17,233.14999389648438
2017-03-20,233.11000061035156
2017-03-21,233.60000610351562
2017-03-22,235.30999755859375
2017-03-23,236.77000427246094
2017-03-24,236.64999389648438
2017-03-27,233.4600067138672
2017-03-28,233.0
2017-03-29,232.0
2017-03-30,232.57000732421875
2017-03-31,231.52999877929688
2017-04-03,230.8699951171875
2017-04-04,230.97000122070312
2017-04-05,231.3699951171875
2017-04-06,232.22999572753906
2017-04-07,233.4199981689453
2017-04-10,235.27000427246094
2017-04-11,236.7899932861328
2017-04-12,234.75
2017-04-13,233.57000732421875
2017-04-17,236.08999633789062
2017-04-18,236.94000244140625
2017-04-19,235.22000122070312
2017-04-20,235.05999755859375
2017-04-21,235.49000549316406
2017-04-24,234.25
2017-04-25,238.39999389648438
2017-04-26,241.02999877929688
2017-04-27,241.44000244140625
2017-04-28,244.47000122070312
2017-05-01,247.97999572753906
2017-05-02,248.5500030517578
2017-05-03,247.5399932861328
2017-05-04,250.49000549316406
2017-05-05,250.3699951171875
2017-05-08,249.86000061035156
2017-05-09,250.42999267578125
2017-05-10,251.3000030517578
2017-05-11,251.3300018310547
2017-05-12,252.6699981689453
2017-05-15,253.92999267578125
2017-05-16,254.3300018310547
2017-05-17,253.74000549316406
2017-05-18,255.8800048828125
2017-05-19,254.5500030517578
2017-05-22,254.58999633789062
2017-05-23,251.92999267578125
2017-05-24,256.8299865722656
2017-05-25,256.2900085449219
2017-05-26,256.29998779296875
2017-05-30,255.19000244140625
2017-05-31,256.9200134277344
2017-06-01,258.489990234375
2017-06-02,262.6300048828125
2017-06-05,266.1300048828125
2017-06-06,262.70001220703125
2017-06-07,263.5799865722656
2017-06-08,265.67999267578125
2017-06-09,266.2300109863281
2017-06-12,262.6400146484375
2017-06-13,262.30999755859375
2017-06-14,262.510009765625
2017-06-15,263.7699890136719
2017-06-16,266.29998779296875
2017-06-19,268.3900146484375
2017-06-20,267.1199951171875
2017-06-21,266.489990234375
2017-06-22,263.92999267578125
2017-06-23,265.7900085449219
2017-06-26,265.5
2017-06-27,260.5199890136719
2017-06-28,260.239990234375
2017-06-29,260.17999267578125
2017-06-30,257.2699890136719
2017-07-03,261.239990234375
2017-07-05,259.7200012207031
2017-07-06,254.02999877929688
2017-07-07,255.74000549316406
2017-07-10,253.08999633789062
2017-07-11,251.72999572753906
2017-07-12,254.0
2017-07-13,252.25999450683594
2017-07-14,253.52000427246094
2017-07-17,257.79998779296875
2017-07-18,258.80999755859375
2017-07-19,263.489990234375
2017-07-20,264.1700134277344
2017-07-21,264.8500061035156
2017-07-24,262.760009765625
2017-07-25,261.45001220703125
2017-07-26,267.1400146484375
2017-07-27,264.0400085449219
2017-07-28,264.6600036621094
2017-07-31,261.70001220703125
2017-08-01,263.20001220703125
2017-08-02,263.4599914550781
2017-08-03,263.2699890136719
2017-08-04,262.0
2017-08-07,261.510009765625
2017-08-08,262.69000244140625
2017-08-09,264.6600036621094
2017-08-10,262.5299987792969
2017-08-11,259.1400146484375
2017-08-14,263.4599914550781
2017-08-15,265.0799865722656
2017-08-16,262.70001220703125
2017-08-17,262.6099853515625
2017-08-18,260.760009765625
2017-08-21,264.20001220703125
2017-08-22,265.2300109863281
2017-08-23,267.1600036621094
2017-08-24,266.4100036621094
2017-08-25,265.6499938964844
2017-08-28,266.07000732421875
2017-08-29,264.6400146484375
2017-08-30,266.3500061035156
2017-08-31,265.9700012207031
2017-09-01,265.7699890136719
2017-09-05,266.0899963378906
2017-09-06,262.7699890136719
2017-09-07,266.04998779296875
2017-09-08,266.5799865722656
2017-09-11,269.3900146484375
2017-09-12,264.5899963378906
2017-09-13,261.17999267578125
2017-09-14,262.1600036621094
2017-09-15,261.989990234375
2017-09-18,260.1700134277344
2017-09-19,257.4100036621094
2017-09-20,256.1300048828125
2017-09-21,255.27000427246094
2017-09-22,255.0
2017-09-25,255.57000732421875
2017-09-26,254.91000366210938
2017-09-27,251.4199981689453
2017-09-28,253.0500030517578
2017-09-29,254.02999877929688
2017-10-02,252.3800048828125
2017-10-03,253.69000244140625
2017-10-04,257.57000732421875
2017-10-05,257.07000732421875
2017-10-06,257.010009765625
2017-10-09,257.6000061035156
2017-10-10,258.7200012207031
2017-10-11,258.29998779296875
2017-10-12,261.1000061035156
2017-10-13,261.82000732421875
2017-10-16,261.0199890136719
2017-10-17,261.3800048828125
2017-10-18,261.2099914550781
2017-10-19,259.94000244140625
2017-10-20,259.3399963378906
2017-10-23,259.6400146484375
2017-10-24,257.5400085449219
2017-10-25,257.6300048828125
2017-10-26,259.6499938964844
2017-10-27,262.3999938964844
2017-10-30,260.79998779296875
2017-10-31,262.42999267578125
2017-11-01,262.5299987792969
2017-11-02,253.83999633789062
2017-11-03,253.97999572753906
2017-11-06,253.80999755859375
2017-11-07,255.0
2017-11-08,258.7900085449219
2017-11-09,256.95001220703125
2017-11-10,256.3800048828125
2017-11-13,258.6300048828125
2017-11-14,256.82000732421875
2017-11-15,252.14999389648438
2017-11-16,253.94000244140625
2017-11-17,250.85000610351562
2017-11-20,250.2100067138672
2017-11-21,252.11000061035156
2017-11-22,249.97000122070312
2017-11-24,250.3699951171875
2017-11-27,247.61000061035156
2017-11-28,246.77000427246094
2017-11-29,247.67999267578125
2017-11-30,246.99000549316406
2017-12-01,247.0399932861328
2017-12-04,246.27999877929688
2017-12-05,242.99000549316406
2017-12-06,241.9600067138672
2017-12-07,240.61000061035156
2017-12-08,244.30999755859375
2017-12-11,249.16000366210938
2017-12-12,249.14999389648438
2017-12-13,247.97999572753906
2017-12-14,249.0
2017-12-15,249.7899932861328
2017-12-18,249.8699951171875
2017-12-19,242.82000732421875
2017-12-20,240.3000030517578
2017-12-21,237.57000732421875
2017-12-22,239.38999938964844
2017-12-26,240.55999755859375
2017-12-27,241.22999572753906
2017-12-28,240.91000366210938
2017-12-29,241.3699951171875
2018-01-02,240.0800018310547
2018-01-03,242.5399932861328
2018-01-04,238.72000122070312
2018-01-05,239.3699951171875
2018-01-08,238.16000366210938
2018-01-09,236.27000427246094
2018-01-10,232.22000122070312
2018-01-11,232.44000244140625
2018-01-12,227.10000610351562
2018-01-16,227.60000610351562
2018-01-17,227.36000061035156
2018-01-18,224.60000610351562
2018-01-19,223.6300048828125
2018-01-22,226.60000610351562
2018-01-23,231.8300018310547
2018-01-24,231.5500030517578
2018-01-25,231.25999450683594
2018-01-26,229.8300018310547
2018-01-29,227.74000549316406
2018-01-30,226.75
2018-01-31,232.97999572753906
2018-02-01,227.1699981689453
2018-02-02,225.3800048828125
2018-02-05,217.99000549316406
2018-02-06,218.82000732421875
2018-02-07,217.80999755859375
2018-02-08,218.27999877929688
2018-02-09,227.94000244140625
2018-02-12,227.85000610351562
2018-02-13,228.27999877929688
2018-02-14,224.75999450683594
2018-02-15,229.57000732421875
2018-02-16,229.6699981689453
2018-02-20,225.44000244140625
2018-02-21,220.14999389648438
2018-02-22,221.58999633789062
2018-02-23,227.27000427246094
2018-02-26,227.11000061035156
2018-02-27,221.8300018310547
2018-02-28,223.8300018310547
2018-03-01,223.97000122070312
2018-03-02,222.22000122070312
2018-03-05,225.7100067138672
2018-03-06,230.0500030517578
2018-03-07,231.47999572753906
2018-03-08,234.14999389648438
2018-03-09,237.52000427246094
2018-03-12,238.74000549316406
2018-03-13,238.0500030517578
2018-03-14,238.6699981689453
2018-03-15,241.7100067138672
2018-03-16,243.6699981689453
2018-03-19,241.99000549316406
2018-03-20,239.4600067138672
2018-03-21,236.7899932861328
2018-03-22,233.60000610351562
2018-03-23,229.1699981689453
2018-03-26,232.6300048828125
2018-03-27,233.9499969482422
2018-03-28,239.6300048828125
2018-03-29,240.67999267578125
2018-04-02,237.0
2018-04-03,240.10000610351562
2018-04-04,242.30999755859375
2018-04-05,241.5
2018-04-06,242.3800048828125
2018-04-09,241.3800048828125
2018-04-10,241.9499969482422
2018-04-11,241.2100067138672
2018-04-12,240.25999450683594
2018-04-13,242.99000549316406
2018-04-16,242.4499969482422
2018-04-17,246.19000244140625
2018-04-18,245.2899932861328
2018-04-19,240.24000549316406
2018-04-20,239.38999938964844
2018-04-23,237.32000732421875
2018-04-24,237.6300048828125
2018-04-25,236.64999389648438
2018-04-26,237.77999877929688
2018-04-27,241.19000244140625
2018-04-30,239.69000244140625
2018-05-01,240.86000061035156
2018-05-02,240.2899932861328
2018-05-03,238.42999267578125
2018-05-04,241.1699981689453
2018-05-07,241.6199951171875
2018-05-08,241.4600067138672
2018-05-09,243.89999389648438
2018-05-10,243.91000366210938
2018-05-11,242.42999267578125
2018-05-14,242.05999755859375
2018-05-15,233.77999877929688
2018-05-16,230.1300048828125
2018-05-17,227.39999389648438
2018-05-18,228.8699951171875
2018-05-21,232.77999877929688
2018-05-22,232.5800018310547
2018-05-23,236.0800018310547
2018-05-24,233.14999389648438
2018-05-25,234.1999969482422
2018-05-29,234.39999389648438
2018-05-30,241.3000030517578
2018-05-31,239.02999877929688
2018-06-01,238.5
2018-06-04,241.88999938964844
2018-06-05,240.9199981689453
2018-06-06,242.61000061035156
2018-06-07,240.72999572753906
2018-06-08,240.99000549316406
2018-06-11,239.27999877929688
2018-06-12,238.6300048828125
2018-06-13,232.99000549316406
2018-06-14,234.8300018310547
2018-06-15,234.49000549316406
2018-06-18,232.47999572753906
2018-06-19,232.52000427246094
2018-06-20,233.52000427246094
2018-06-21,234.61000061035156
2018-06-22,235.3800048828125
2018-06-25,234.44000244140625
2018-06-26,234.61000061035156
2018-06-27,233.02999877929688
2018-06-28,235.58999633789062
2018-06-29,239.07000732421875
2018-07-02,236.22000122070312
2018-07-03,236.22000122070312
2018-07-05,238.6999969482422
2018-07-06,240.02000427246094
2018-07-09,238.67999267578125
2018-07-10,240.6199951171875
2018-07-11,242.61000061035156
2018-07-12,242.69000244140625
2018-07-13,239.6199951171875
2018-07-16,236.13999938964844
2018-07-17,232.74000549316406
2018-07-18,231.5800018310547
2018-07-19,232.5399932861328
2018-07-20,229.35000610351562
2018-07-23,229.64999389648438
2018-07-24,229.72000122070312
2018-07-25,232.74000549316406
2018-07-26,233.5
2018-07-27,233.2899932861328
2018-07-30,233.8000030517578
2018-07-31,240.4499969482422
2018-08-01,240.88999938964844
2018-08-02,234.17999267578125
2018-08-03,242.41000366210938
2018-08-06,242.77000427246094
2018-08-07,243.30999755859375
2018-08-08,239.25
2018-08-09,239.5399932861328
2018-08-10,236.6199951171875
2018-08-13,236.1300048828125
2018-08-14,236.8000030517578
2018-08-15,239.6999969482422
2018-08-16,240.99000549316406
2018-08-17,243.33999633789062
2018-08-20,243.0
2018-08-21,241.22999572753906
2018-08-22,241.69000244140625
2018-08-23,242.1699981689453
2018-08-24,244.13999938964844
2018-08-27,244.3800048828125
2018-08-28,246.7899932861328
2018-08-29,247.2899932861328
2018-08-30,245.2899932861328
2018-08-31,246.27999877929688
2018-09-04,243.88999938964844
2018-09-05,245.1699981689453
2018-09-06,246.30999755859375
2018-09-07,246.13999938964844
2018-09-10,249.3000030517578
2018-09-11,250.24000549316406
2018-09-12,248.0
2018-09-13,248.27999877929688
2018-09-14,246.30999755859375
2018-09-17,246.25
2018-09-18,245.41000366210938
2018-09-19,243.89999389648438
2018-09-20,245.36000061035156
2018-09-21,247.24000549316406
2018-09-24,240.77000427246094
2018-09-25,243.13999938964844
2018-09-26,240.10000610351562
2018-09-27,241.88999938964844
2018-09-28,246.7100067138672
2018-10-01,245.5
2018-10-02,245.52999877929688
2018-10-03,244.24000549316406
2018-10-04,243.2100067138672
2018-10-05,243.6999969482422
2018-10-08,248.02999877929688
2018-10-09,250.35000610351562
2018-10-10,246.88999938964844
2018-10-11,239.69000244140625
2018-10-12,238.6199951171875
2018-10-15,240.60000610351562
2018-10-16,244.7100067138672
2018-10-17,242.8000030517578
2018-10-18,244.13999938964844
2018-10-19,245.63999938964844
2018-10-22,242.4600067138672
2018-10-23,244.33999633789062
2018-10-24,251.82000732421875
2018-10-25,254.41000366210938
2018-10-26,247.91000366210938
2018-10-29,256.54998779296875
2018-10-30,255.63999938964844
2018-10-31,250.77999877929688
2018-11-01,252.64999389648438
2018-11-02,247.8800048828125
2018-11-05,249.5800018310547
2018-11-06,250.0399932861328
2018-11-07,255.0
2018-11-08,253.72000122070312
2018-11-09,253.92999267578125
2018-11-12,254.6999969482422
2018-11-13,255.22000122070312
2018-11-14,253.1999969482422
2018-11-15,250.72000122070312
2018-11-16,255.6699981689453
2018-11-19,257.80999755859375
2018-11-20,258.3599853515625
2018-11-21,258.739990234375
2018-11-23,256.5400085449219
2018-11-26,256.4200134277344
2018-11-27,258.32000732421875
2018-11-28,260.239990234375
2018-11-29,259.3399963378906
2018-11-30,262.510009765625
2018-12-03,262.7799987792969
2018-12-04,259.5899963378906
2018-12-06,265.67999267578125
2018-12-07,263.6600036621094
2018-12-10,262.6000061035156
2018-12-11,263.2900085449219
2018-12-12,258.1199951171875
2018-12-13,261.7300109863281
2018-12-14,262.2799987792969
2018-12-17,254.27000427246094
2018-12-18,258.0899963378906
2018-12-19,255.60000610351562
2018-12-20,255.38999938964844
2018-12-21,251.75
2018-12-24,239.64999389648438
2018-12-26,244.8000030517578
2018-12-27,245.7100067138672
2018-12-28,246.05999755859375
2018-12-31,245.2100067138672
2019-01-02,236.58999633789062
2019-01-03,237.83999633789062
2019-01-04,238.3000030517578
2019-01-07,239.2899932861328
2019-01-08,245.27000427246094
2019-01-09,245.05999755859375
2019-01-10,248.67999267578125
2019-01-11,249.42999267578125
2019-01-14,248.88999938964844
2019-01-15,252.60000610351562
2019-01-16,256.6600036621094
2019-01-17,258.17999267578125
2019-01-18,259.92999267578125
2019-01-22,261.2699890136719
2019-01-23,261.79998779296875
2019-01-24,261.6000061035156
2019-01-25,262.82000732421875
2019-01-28,266.4800109863281
2019-01-29,268.9100036621094
2019-01-30,271.010009765625
2019-01-31,271.20001220703125
2019-02-01,270.0899963378906
2019-02-04,274.69000244140625
2019-02-05,276.9200134277344
2019-02-06,275.510009765625
2019-02-07,277.4599914550781
2019-02-08,278.07000732421875
2019-02-11,278.6600036621094
2019-02-12,276.5799865722656
2019-02-13,278.0299987792969
2019-02-14,277.8500061035156
2019-02-15,278.82000732421875
2019-02-19,280.239990234375
2019-02-20,276.7900085449219
2019-02-21,280.010009765625
2019-02-22,281.4700012207031
2019-02-25,279.3900146484375
2019-02-26,280.0400085449219
2019-02-27,279.8399963378906
2019-02-28,279.8399963378906
2019-03-01,279.0899963378906
2019-03-04,282.0299987792969
2019-03-05,281.3399963378906
2019-03-06,281.3699951171875
2019-03-07,282.2900085449219
2019-03-08,283.5
2019-03-11,285.7300109863281
2019-03-12,286.989990234375
2019-03-13,289.2099914550781
2019-03-14,290.92999267578125
2019-03-15,289.3999938964844
2019-03-18,286.25
2019-03-19,285.7300109863281
2019-03-20,285.260009765625
2019-03-21,289.5
2019-03-22,290.7099914550781
2019-03-25,288.8699951171875
2019-03-26,292.8599853515625
2019-03-27,291.5299987792969
2019-03-28,290.1700134277344
2019-03-29,289.239990234375
2019-04-01,288.2699890136719
2019-04-02,291.739990234375
2019-04-03,290.0799865722656
2019-04-04,287.7799987792969
2019-04-05,289.3500061035156
