Date,ILMN
2019-03-26,299.12451171875
2019-03-27,293.8424072265625
2019-03-28,296.82879638671875
2019-03-29,302.2276306152344
2019-04-01,308.2101135253906
2019-04-02,307.4902648925781
2019-04-03,310.5058288574219
2019-04-04,306.439697265625
2019-04-05,314.688720703125
2019-04-08,314.79571533203125
2019-04-09,308.01556396484375
2019-04-10,316.0116882324219
2019-04-11,319.5719909667969
2019-04-12,329.1536865234375
2019-04-15,325.9922180175781
2019-04-16,320.5252990722656
2019-04-17,310.0097351074219
2019-04-18,310.3404541015625
2019-04-22,310.3988342285156
2019-04-23,313.2879333496094
2019-04-24,305.95330810546875
2019-04-25,310.5058288574219
2019-04-26,305.48638916015625
2019-04-29,303.5408630371094
2019-04-30,303.501953125
2019-05-01,301.67315673828125
2019-05-02,304.17315673828125
2019-05-03,316.6536865234375
2019-05-06,315.9143981933594
2019-05-07,311.7801513671875
2019-05-08,310.7295837402344
2019-05-09,308.7256774902344
2019-05-10,307.2081604003906
2019-05-13,292.67510986328125
2019-05-14,296.26458740234375
2019-05-15,298.2295837402344
2019-05-16,301.4104919433594
2019-05-17,299.2509765625
2019-05-20,292.4027099609375
2019-05-21,298.12255859375
2019-05-22,304.309326171875
2019-05-23,300.5544738769531
2019-05-24,303.939697265625
2019-05-28,304.4747009277344
2019-05-29,299.8832702636719
2019-05-30,302.7237243652344
2019-05-31,298.55059814453125
2019-06-03,295.4474792480469
2019-06-04,305.2821044921875
2019-06-05,309.4747009277344
2019-06-06,309.8832702636719
2019-06-07,326.3521423339844
2019-06-10,327.937744140625
2019-06-11,326.7412414550781
2019-06-12,329.9124450683594
2019-06-13,331.98443603515625
2019-06-14,334.6303405761719
2019-06-17,341.54669189453125
2019-06-18,338.37548828125
2019-06-19,342.3540954589844
2019-06-20,348.8034973144531
2019-06-21,351.7120666503906
2019-06-24,347.99609375
2019-06-25,348.32684326171875
2019-06-26,346.6634216308594
2019-06-27,346.7898864746094
2019-06-28,358.12255859375
2019-07-01,360.5739440917969
2019-07-02,361.2548522949219
2019-07-03,367.5291748046875
2019-07-05,367.9280090332031
2019-07-08,364.9027099609375
2019-07-09,366.9649658203125
2019-07-10,362.54864501953125
2019-07-11,353.7548522949219
2019-07-12,296.7412414550781
2019-07-15,294.0564270019531
2019-07-16,294.066162109375
2019-07-17,294.6498107910156
2019-07-18,290.41827392578125
2019-07-19,285.2140197753906
2019-07-22,290.1556396484375
2019-07-23,296.3424072265625
2019-07-24,295.7295837402344
2019-07-25,290.4669189453125
2019-07-26,292.70428466796875
2019-07-29,296.1186828613281
2019-07-30,291.7898864746094
2019-07-31,291.2256774902344
2019-08-01,293.4435729980469
2019-08-02,289.2801513671875
2019-08-05,281.186767578125
2019-08-06,283.9883117675781
2019-08-07,284.89300537109375
2019-08-08,290.311279296875
2019-08-09,285.9922180175781
2019-08-12,282.4319152832031
2019-08-13,285.98248291015625
2019-08-14,277.3054504394531
2019-08-15,277.01361083984375
2019-08-16,278.37548828125
2019-08-19,280.7879333496094
2019-08-20,276.8968811035156
2019-08-21,282.5875549316406
2019-08-22,280.6614685058594
2019-08-23,271.82879638671875
2019-08-26,274.5914306640625
2019-08-27,277.2568054199219
2019-08-28,273.94940185546875
2019-08-29,277.29571533203125
2019-08-30,273.6770324707031
2019-09-03,264.76654052734375
2019-09-04,264.309326171875
2019-09-05,264.37744140625
2019-09-06,262.6459045410156
2019-09-09,259.5719909667969
2019-09-10,268.5213928222656
2019-09-11,281.7704162597656
2019-09-12,289.4163513183594
2019-09-13,292.7140197753906
2019-09-16,292.6945495605469
2019-09-17,290.1459045410156
2019-09-18,294.7568054199219
2019-09-19,296.88714599609375
2019-09-20,301.13812255859375
2019-09-23,297.5
2019-09-24,287.23736572265625
2019-09-25,291.9747009277344
2019-09-26,290.54473876953125
2019-09-27,293.0739440917969
2019-09-30,295.933837890625
2019-10-01,287.9571838378906
2019-10-02,280.437744140625
2019-10-03,288.9104919433594
2019-10-04,294.1050720214844
2019-10-07,293.4143981933594
2019-10-08,280.5058288574219
2019-10-09,288.87158203125
2019-10-10,290.0583801269531
2019-10-11,294.3385314941406
2019-10-14,301.85797119140625
2019-10-15,303.6673278808594
2019-10-16,301.23541259765625
2019-10-17,302.0914306640625
2019-10-18,301.0116882324219
2019-10-21,305.2821044921875
2019-10-22,300.6322937011719
2019-10-23,304.07586669921875
2019-10-24,306.9066162109375
2019-10-25,282.7237243652344
2019-10-28,295.7781982421875
2019-10-29,293.5700378417969
2019-10-30,288.433837890625
2019-10-31,287.4708251953125
2019-11-01,292.26654052734375
2019-11-04,295.4085693359375
2019-11-05,292.67510986328125
2019-11-06,289.1536865234375
2019-11-07,287.2081604003906
2019-11-08,285.3988342285156
2019-11-11,286.9649658203125
2019-11-12,287.67510986328125
2019-11-13,290.0972900390625
2019-11-14,290.311279296875
2019-11-15,297.6556396484375
2019-11-18,298.3171081542969
2019-11-19,302.5389099121094
2019-11-20,306.3326721191406
2019-11-21,304.32879638671875
2019-11-22,307.0233459472656
2019-11-25,308.5895080566406
2019-11-26,310.7101135253906
2019-11-27,312.1984558105469
2019-11-29,312.0233459472656
2019-12-02,310.9630432128906
2019-12-03,314.17315673828125
2019-12-04,310.9727478027344
2019-12-05,311.0992126464844
2019-12-06,317.57781982421875
2019-12-09,317.6945495605469
2019-12-10,318.0350341796875
2019-12-11,311.8385314941406
2019-12-12,313.2198486328125
2019-12-13,315.87548828125
2019-12-16,318.813232421875
2019-12-17,314.64007568359375
2019-12-18,316.37158203125
2019-12-19,316.3424072265625
2019-12-20,321.1478576660156
2019-12-23,324.92218017578125
2019-12-24,326.3521423339844
2019-12-26,322.315185546875
2019-12-27,323.2392883300781
2019-12-30,319.20233154296875
2019-12-31,322.70428466796875
2020-01-02,318.0933837890625
2020-01-03,313.939697265625
2020-01-06,316.6634216308594
2020-01-07,320.7101135253906
2020-01-08,323.11285400390625
2020-01-09,325.48638916015625
2020-01-10,326.39105224609375
2020-01-13,314.3482360839844
2020-01-14,308.4727478027344
2020-01-15,311.6634216308594
2020-01-16,317.08172607421875
2020-01-17,315.87548828125
2020-01-21,319.38714599609375
2020-01-22,321.935791015625
2020-01-23,318.0933837890625
2020-01-24,310.87548828125
2020-01-27,305.3696594238281
2020-01-28,305.7198486328125
2020-01-29,304.76654052734375
2020-01-30,287.937744140625
2020-01-31,282.16925048828125
2020-02-03,285.41827392578125
2020-02-04,287.937744140625
2020-02-05,292.16925048828125
2020-02-06,293.0252990722656
2020-02-07,286.2840576171875
2020-02-10,286.39105224609375
2020-02-11,287.937744140625
2020-02-12,285.2918395996094
2020-02-13,283.4435729980469
2020-02-14,290.7781982421875
2020-02-18,291.7509765625
2020-02-19,294.9416198730469
2020-02-20,292.2762756347656
2020-02-21,287.8793640136719
2020-02-24,273.4630432128906
2020-02-25,262.5972900390625
2020-02-26,267.2178955078125
2020-02-27,252.85018920898438
2020-02-28,258.433837890625
2020-03-02,270.70037841796875
2020-03-03,265.564208984375
2020-03-04,274.4455261230469
2020-03-05,268.501953125
2020-03-06,266.9455261230469
2020-03-09,252.72373962402344
2020-03-10,260.8463134765625
2020-03-11,239.30934143066406
2020-03-12,217.1984405517578
2020-03-13,226.97470092773438
2020-03-16,205.27236938476562
2020-03-17,219.61090087890625
2020-03-18,203.501953125
2020-03-19,218.6770477294922
2020-03-20,235.40855407714844
2020-03-23,231.28404235839844
2020-03-24,247.25680541992188
2020-03-25,241.55642700195312
2020-03-26,266.9455261230469
2020-03-27,261.7218017578125
2020-03-30,268.70623779296875
2020-03-31,265.6809387207031
2020-04-01,249.47470092773438
2020-04-02,265.5544738769531
2020-04-03,256.3229675292969
2020-04-06,270.437744140625
2020-04-07,272.99609375
2020-04-08,273.3365783691406
2020-04-09,279.7859802246094
2020-04-13,281.566162109375
2020-04-14,289.76654052734375
2020-04-15,286.2743225097656
2020-04-16,295.23345947265625
2020-04-17,307.7431945800781
2020-04-20,314.0856018066406
2020-04-21,301.9455261230469
2020-04-22,303.0739440917969
2020-04-23,304.1925964355469
2020-04-24,300.6517639160156
2020-04-27,306.0116882324219
2020-04-28,305.2431945800781
2020-04-29,308.8034973144531
2020-04-30,310.3404541015625
2020-05-01,297.54864501953125
2020-05-04,299.8054504394531
2020-05-05,301.79962158203125
2020-05-06,306.4591369628906
2020-05-07,304.82489013671875
2020-05-08,301.4299621582031
2020-05-11,311.5856018066406
2020-05-12,312.7918395996094
2020-05-13,314.58172607421875
2020-05-14,314.1925964355469
2020-05-15,325.87548828125
2020-05-18,334.76654052734375
2020-05-19,333.2198486328125
2020-05-20,347.98638916015625
2020-05-21,339.9027099609375
2020-05-22,345.0389099121094
2020-05-26,344.7568054199219
2020-05-27,353.9104919433594
2020-05-28,362.8501892089844
2020-05-29,353.1614685058594
2020-06-01,355.4571838378906
2020-06-02,356.07977294921875
2020-06-03,348.560302734375
2020-06-04,348.63812255859375
2020-06-05,344.4649658203125
2020-06-08,349.0369567871094
2020-06-09,348.0350341796875
2020-06-10,349.2704162597656
2020-06-11,327.7431945800781
2020-06-12,332.3054504394531
2020-06-15,338.939697265625
2020-06-16,345.3696594238281
2020-06-17,350.8365783691406
2020-06-18,353.0350341796875
2020-06-19,358.7256774902344
2020-06-22,350.6614685058594
2020-06-23,357.00390625
2020-06-24,349.1634216308594
2020-06-25,356.2743225097656
2020-06-26,350.2723693847656
2020-06-29,352.4416198730469
2020-06-30,360.26263427734375
2020-07-01,358.5116882324219
2020-07-02,362.937744140625
2020-07-06,369.0564270019531
2020-07-07,361.98443603515625
2020-07-08,359.79571533203125
2020-07-09,362.45135498046875
2020-07-10,360.1653747558594
2020-07-13,359.07586669921875
2020-07-14,366.001953125
2020-07-15,371.9163513183594
2020-07-16,365.64202880859375
2020-07-17,373.190673828125
2020-07-20,387.76263427734375
2020-07-21,379.2218017578125
2020-07-22,381.0408630371094
2020-07-23,375.92413330078125
2020-07-24,371.8385314941406
2020-07-27,382.3346252441406
2020-07-28,374.92218017578125
2020-07-29,374.7859802246094
2020-07-30,372.3540954589844
2020-07-31,371.7509765625
2020-08-03,387.0233459472656
2020-08-04,382.9571838378906
2020-08-05,389.82489013671875
2020-08-06,388.45330810546875
2020-08-07,345.9727478027344
2020-08-10,343.7256774902344
2020-08-11,331.9163513183594
2020-08-12,334.76654052734375
2020-08-13,343.9007873535156
2020-08-14,338.0933837890625
2020-08-17,344.48443603515625
2020-08-18,346.37158203125
2020-08-19,343.7256774902344
2020-08-20,344.9416198730469
2020-08-21,343.45330810546875
2020-08-24,339.3677062988281
2020-08-25,341.39105224609375
2020-08-26,343.9299621582031
2020-08-27,341.54669189453125
2020-08-28,344.35797119140625
2020-08-31,347.4902648925781
2020-09-01,338.3657531738281
2020-09-02,354.6011657714844
2020-09-03,337.08172607421875
2020-09-04,333.064208984375
2020-09-08,331.6634216308594
2020-09-09,337.54864501953125
2020-09-10,336.6828918457031
2020-09-11,340.3988342285156
2020-09-14,344.01751708984375
2020-09-15,342.5972900390625
2020-09-16,313.686767578125
2020-09-17,289.9027099609375
2020-09-18,287.45135498046875
2020-09-21,262.7723693847656
2020-09-22,261.1965026855469
2020-09-23,265.564208984375
2020-09-24,278.5116882324219
2020-09-25,291.7218017578125
2020-09-28,297.14007568359375
2020-09-29,297.1789855957031
2020-09-30,300.6614685058594
2020-10-01,301.1770324707031
2020-10-02,300.0291748046875
2020-10-05,307.5583801269531
2020-10-06,308.63812255859375
2020-10-07,315.5058288574219
2020-10-08,324.688720703125
2020-10-09,329.8054504394531
2020-10-12,342.7237243652344
2020-10-13,335.7392883300781
2020-10-14,321.12841796875
2020-10-15,314.9610900878906
2020-10-16,317.42218017578125
2020-10-19,312.5097351074219
2020-10-20,311.7120666503906
2020-10-21,309.1925964355469
2020-10-22,317.0428161621094
2020-10-23,314.73736572265625
2020-10-26,310.3696594238281
2020-10-27,312.9766540527344
2020-10-28,301.2548522949219
2020-10-29,306.3229675292969
2020-10-30,284.7276306152344
2020-11-02,284.9027099609375
2020-11-03,288.55059814453125
2020-11-04,302.8501892089844
2020-11-05,303.2295837402344
2020-11-06,299.76654052734375
2020-11-09,297.3638000488281
2020-11-10,293.3463134765625
2020-11-11,294.1147766113281
2020-11-12,296.0213928222656
2020-11-13,300.4474792480469
2020-11-16,288.6478576660156
2020-11-17,289.8346252441406
2020-11-18,287.188720703125
2020-11-19,290.85601806640625
2020-11-20,292.60699462890625
2020-11-23,293.62841796875
2020-11-24,297.3054504394531
2020-11-25,295.70037841796875
2020-11-27,308.3949279785156
2020-11-30,313.3171081542969
2020-12-01,325.23345947265625
2020-12-02,331.5369567871094
2020-12-03,336.57586669921875
2020-12-04,341.10894775390625
2020-12-07,333.48248291015625
2020-12-08,333.3852233886719
2020-12-09,328.560302734375
2020-12-10,334.3482360839844
2020-12-11,332.6945495605469
2020-12-14,337.6556396484375
2020-12-15,343.01556396484375
2020-12-16,343.6965026855469
2020-12-17,351.4591369628906
2020-12-18,356.0895080566406
2020-12-21,352.7529296875
2020-12-22,360.85601806640625
2020-12-23,356.5369567871094
2020-12-24,357.2859802246094
2020-12-28,356.7898864746094
2020-12-29,356.13812255859375
2020-12-30,354.17315673828125
2020-12-31,359.92218017578125
2021-01-04,357.7431945800781
2021-01-05,364.688720703125
2021-01-06,366.29376220703125
2021-01-07,371.9941711425781
2021-01-08,369.2704162597656
2021-01-11,362.3346252441406
2021-01-12,351.439697265625
2021-01-13,352.14007568359375
2021-01-14,360.933837890625
2021-01-15,366.0992126464844
2021-01-19,379.58172607421875
2021-01-20,392.54864501953125
2021-01-21,393.8424072265625
2021-01-22,395.184814453125
2021-01-25,409.5330810546875
2021-01-26,409.0953369140625
2021-01-27,420.311279296875
2021-01-28,426.2840576171875
2021-01-29,414.82489013671875
2021-02-01,431.3034973144531
2021-02-02,428.2587585449219
2021-02-03,408.7548522949219
2021-02-04,416.9649658203125
2021-02-05,417.2276306152344
2021-02-08,438.7743225097656
2021-02-09,440.6614685058594
2021-02-10,437.7431945800781
2021-02-11,438.9299621582031
2021-02-12,491.0116882324219
2021-02-16,479.1342468261719
2021-02-17,480.7781982421875
2021-02-18,472.5583801269531
2021-02-19,473.01556396484375
2021-02-22,457.7431945800781
2021-02-23,451.88714599609375
2021-02-24,448.4922180175781
2021-02-25,433.7159423828125
2021-02-26,427.4416198730469
2021-03-01,434.3385314941406
2021-03-02,428.998046875
2021-03-03,405.0680847167969
2021-03-04,388.7256774902344
2021-03-05,387.98638916015625
2021-03-08,373.17120361328125
2021-03-09,389.9416198730469
2021-03-10,388.5700378417969
2021-03-11,401.64398193359375
2021-03-12,394.0856018066406
2021-03-15,408.87158203125
2021-03-16,408.1031188964844
2021-03-17,408.6770324707031
2021-03-18,398.04473876953125
2021-03-19,404.5719909667969
2021-03-22,418.2101135253906
2021-03-23,405.0875549316406
2021-03-24,395.7198486328125
2021-03-25,387.2859802246094
2021-03-26,390.5252990722656
2021-03-29,384.2412414550781
2021-03-30,358.9104919433594
2021-03-31,373.5992126464844
2021-04-01,374.5525207519531
2021-04-05,374.066162109375
2021-04-06,403.5408630371094
2021-04-07,389.64007568359375
2021-04-08,392.7431945800781
2021-04-09,392.3832702636719
2021-04-12,388.12255859375
2021-04-13,392.16925048828125
2021-04-14,387.2276306152344
2021-04-15,391.0116882324219
2021-04-16,388.1322937011719
2021-04-19,393.17120361328125
2021-04-20,387.5389099121094
2021-04-21,392.3443603515625
2021-04-22,397.29571533203125
2021-04-23,403.6673278808594
2021-04-26,409.29962158203125
2021-04-27,402.2859802246094
2021-04-28,394.4941711425781
2021-04-29,389.0369567871094
2021-04-30,382.14007568359375
2021-05-03,375.87548828125
2021-05-04,368.064208984375
2021-05-05,368.04473876953125
2021-05-06,366.8190612792969
2021-05-07,373.48248291015625
2021-05-10,370.0972900390625
2021-05-11,371.1186828613281
2021-05-12,362.684814453125
2021-05-13,363.2781982421875
2021-05-14,370.6517639160156
2021-05-17,369.14398193359375
2021-05-18,375.8365783691406
2021-05-19,376.186767578125
2021-05-20,385.6809387207031
2021-05-21,387.76263427734375
2021-05-24,389.0953369140625
2021-05-25,386.2743225097656
2021-05-26,386.8677062988281
2021-05-27,397.8501892089844
2021-05-28,394.5914306640625
2021-06-01,396.3521423339844
2021-06-02,401.7120666503906
2021-06-03,393.560302734375
2021-06-04,406.73150634765625
2021-06-07,418.6186828613281
2021-06-08,422.0525207519531
2021-06-09,422.1206359863281
2021-06-10,438.3949279785156
2021-06-11,440.82684326171875
2021-06-14,439.82489013671875
2021-06-15,439.50390625
2021-06-16,433.2781982421875
2021-06-17,442.9474792480469
2021-06-18,443.73541259765625
2021-06-21,448.4922180175781
2021-06-22,453.0058288574219
2021-06-23,456.3521423339844
2021-06-24,455.3210144042969
2021-06-25,461.73150634765625
2021-06-28,468.3852233886719
2021-06-29,466.12841796875
2021-06-30,460.3210144042969
2021-07-01,457.8404541015625
2021-07-02,461.79962158203125
2021-07-06,461.9163513183594
2021-07-07,460.5544738769531
2021-07-08,459.98052978515625
2021-07-09,463.813232421875
2021-07-12,470.9143981933594
2021-07-13,470.3501892089844
2021-07-14,448.3657531738281
2021-07-15,449.89300537109375
2021-07-16,452.7821044921875
2021-07-19,456.9455261230469
2021-07-20,473.9786071777344
2021-07-21,467.7529296875
2021-07-22,473.26849365234375
2021-07-23,482.01361083984375
2021-07-26,478.12255859375
2021-07-27,473.0058288574219
2021-07-28,478.813232421875
2021-07-29,478.2392883300781
2021-07-30,482.2470703125
2021-08-02,479.562255859375
2021-08-03,484.8443603515625
2021-08-04,490.85601806640625
2021-08-05,501.6342468261719
2021-08-06,483.6965026855469
2021-08-09,492.3638000488281
2021-08-10,492.5875549316406
2021-08-11,489.07586669921875
2021-08-12,496.70233154296875
2021-08-13,503.2295837402344
2021-08-16,510.54473876953125
2021-08-17,508.6478576660156
2021-08-18,496.70233154296875
2021-08-19,457.54864501953125
2021-08-20,473.45330810546875
2021-08-23,465.3015441894531
2021-08-24,466.6050720214844
2021-08-25,474.1925964355469
2021-08-26,458.0350341796875
2021-08-27,451.9260559082031
2021-08-30,444.5525207519531
2021-08-31,444.7081604003906
2021-09-01,450.4085693359375
2021-09-02,456.7509765625
2021-09-03,454.2607116699219
2021-09-07,449.07586669921875
2021-09-08,450.3988342285156
2021-09-09,446.7412414550781
2021-09-10,445.7295837402344
2021-09-13,440.49609375
2021-09-14,436.62451171875
2021-09-15,437.62646484375
2021-09-16,437.6653747558594
2021-09-17,434.8346252441406
2021-09-20,426.0700378417969
2021-09-21,422.91827392578125
2021-09-22,422.7529296875
2021-09-23,421.4007873535156
2021-09-24,421.0311279296875
2021-09-27,413.9883117675781
2021-09-28,399.0272521972656
2021-09-29,400.3988342285156
2021-09-30,394.562255859375
2021-10-01,384.0856018066406
2021-10-04,369.5330810546875
2021-10-05,377.4124450683594
2021-10-06,382.2470703125
2021-10-07,393.04473876953125
2021-10-08,398.8326721191406
2021-10-11,393.3463134765625
2021-10-12,393.3852233886719
2021-10-13,394.1050720214844
2021-10-14,396.98443603515625
2021-10-15,398.76458740234375
2021-10-18,399.3482360839844
2021-10-19,402.8015441894531
2021-10-20,402.188720703125
2021-10-21,400.3696594238281
2021-10-22,398.0058288574219
2021-10-25,409.3190612792969
2021-10-26,405.82684326171875
2021-10-27,400.7879333496094
2021-10-28,402.2859802246094
2021-10-29,403.7548522949219
2021-11-01,405.4474792480469
2021-11-02,405.8463134765625
2021-11-03,408.14202880859375
2021-11-04,410.3404541015625
2021-11-05,397.0233459472656
2021-11-08,391.2256774902344
2021-11-09,384.5914306640625
2021-11-10,375.1459045410156
2021-11-11,374.66925048828125
2021-11-12,373.0058288574219
2021-11-15,368.6186828613281
2021-11-16,368.20037841796875
2021-11-17,367.3443603515625
2021-11-18,365.6809387207031
2021-11-19,369.0077819824219
2021-11-22,366.87744140625
2021-11-23,355.7781982421875
2021-11-24,355.6031188964844
2021-11-26,359.7178955078125
2021-11-29,360.7101135253906
2021-11-30,355.3793640136719
2021-12-01,347.91827392578125
2021-12-02,347.7431945800781
2021-12-03,337.8210144042969
2021-12-06,342.0719909667969
2021-12-07,359.3677062988281
2021-12-08,365.7392883300781
2021-12-09,361.2256774902344
2021-12-10,364.3190612792969
2021-12-13,369.20233154296875
2021-12-14,375.85601806640625
2021-12-15,381.0700378417969
2021-12-16,368.55059814453125
2021-12-17,374.435791015625
2021-12-20,364.0077819824219
2021-12-21,369.12451171875
2021-12-22,368.48248291015625
2021-12-23,371.87744140625
2021-12-27,374.1828918457031
2021-12-28,369.7178955078125
2021-12-29,367.5583801269531
2021-12-30,373.7743225097656
2021-12-31,370.07781982421875
2022-01-03,370.49609375
2022-01-04,362.2178955078125
2022-01-05,357.85992431640625
2022-01-06,368.60894775390625
2022-01-07,360.2723693847656
2022-01-10,352.4124450683594
2022-01-11,412.2568054199219
2022-01-12,402.11090087890625
2022-01-13,388.62841796875
2022-01-14,394.1050720214844
2022-01-18,372.6945495605469
2022-01-19,373.89105224609375
2022-01-20,370.07781982421875
2022-01-21,355.9727478027344
2022-01-24,355.01947021484375
2022-01-25,335.3696594238281
2022-01-26,322.7431945800781
2022-01-27,315.5252990722656
2022-01-28,322.91827392578125
2022-01-31,339.3190612792969
2022-02-01,346.7412414550781
2022-02-02,346.5272521972656
2022-02-03,346.9455261230469
2022-02-04,348.6186828613281
2022-02-07,346.2256774902344
2022-02-08,345.10699462890625
2022-02-09,357.8404541015625
2022-02-10,348.32684326171875
2022-02-11,321.88714599609375
2022-02-14,320.4766540527344
2022-02-15,332.8015441894531
2022-02-16,324.76654052734375
2022-02-17,309.1828918457031
2022-02-18,303.4727478027344
2022-02-22,311.1478576660156
2022-02-23,306.6925964355469
2022-02-24,315.0875549316406
2022-02-25,320.51556396484375
2022-02-28,317.70428466796875
2022-03-01,321.2548522949219
2022-03-02,321.1965026855469
2022-03-03,322.9085693359375
2022-03-04,314.7568054199219
2022-03-07,307.7140197753906
2022-03-08,304.98052978515625
2022-03-09,315.8657531738281
2022-03-10,307.4319152832031
2022-03-11,295.5933837890625
2022-03-14,297.7723693847656
2022-03-15,304.0953369140625
2022-03-16,317.70428466796875
2022-03-17,329.04669189453125
2022-03-18,336.6828918457031
2022-03-21,337.54864501953125
2022-03-22,340.6614685058594
2022-03-23,330.5350341796875
2022-03-24,333.70623779296875
2022-03-25,332.4124450683594
2022-03-28,337.62646484375
2022-03-29,347.6167297363281
2022-03-30,342.45135498046875
2022-03-31,339.8832702636719
2022-04-01,353.9883117675781
2022-04-04,355.5933837890625
2022-04-05,353.9299621582031
2022-04-06,348.7548522949219
2022-04-07,357.9766540527344
2022-04-08,352.8015441894531
2022-04-11,341.7120666503906
2022-04-12,335.20428466796875
2022-04-13,333.998046875
2022-04-14,327.32489013671875
2022-04-18,326.70233154296875
2022-04-19,332.9474792480469
2022-04-20,334.79571533203125
2022-04-21,326.64398193359375
2022-04-22,313.8813171386719
2022-04-25,310.4085693359375
2022-04-26,293.2295837402344
2022-04-27,289.435791015625
2022-04-28,294.8054504394531
2022-04-29,288.5700378417969
2022-05-02,292.6556396484375
2022-05-03,292.5097351074219
2022-05-04,299.29962158203125
2022-05-05,283.7743225097656
2022-05-06,242.26654052734375
2022-05-09,214.6692657470703
2022-05-10,213.686767578125
2022-05-11,207.24708557128906
2022-05-12,211.498046875
2022-05-13,227.1984405517578
2022-05-16,227.37353515625
2022-05-17,236.5953369140625
2022-05-18,233.27821350097656
2022-05-19,234.19261169433594
2022-05-20,236.85797119140625
2022-05-23,238.3949432373047
2022-05-24,233.71595764160156
2022-05-25,235.79766845703125
2022-05-26,236.935791015625
2022-05-27,251.0311279296875
2022-05-31,232.9571990966797
2022-06-01,228.7937774658203
2022-06-02,241.7606964111328
2022-06-03,226.62451171875
2022-06-06,220.42800903320312
2022-06-07,226.72178649902344
2022-06-08,227.1692657470703
2022-06-09,218.3560333251953
2022-06-10,198.62840270996094
2022-06-13,189.01751708984375
2022-06-14,184.2509765625
2022-06-15,188.3560333251953
2022-06-16,182.6556396484375
2022-06-17,182.188720703125
2022-06-21,178.2490234375
2022-06-22,176.63424682617188
2022-06-23,188.27821350097656
2022-06-24,188.64785766601562
2022-06-27,188.0836639404297
2022-06-28,182.3249053955078
2022-06-29,181.35214233398438
2022-06-30,179.33851623535156
2022-07-01,185.83657836914062
2022-07-05,187.7626495361328
2022-07-06,190.06809997558594
2022-07-07,196.69261169433594
2022-07-08,191.67315673828125
2022-07-11,185.1361846923828
2022-07-12,182.86964416503906
2022-07-13,176.24513244628906
2022-07-14,172.40272521972656
2022-07-15,184.05642700195312
2022-07-18,182.188720703125
2022-07-19,189.33851623535156
2022-07-20,195.19454956054688
2022-07-21,201.3618621826172
2022-07-22,196.19650268554688
2022-07-25,194.0758819580078
2022-07-26,193.8618621826172
2022-07-27,201.52723693847656
2022-07-28,207.92800903320312
2022-07-29,210.77821350097656
2022-08-01,209.7373504638672
2022-08-02,213.17120361328125
2022-08-03,217.02334594726562
2022-08-04,219.1439666748047
2022-08-05,217.6750946044922
2022-08-08,216.9066162109375
2022-08-09,208.9494171142578
2022-08-10,221.10894775390625
2022-08-11,221.24513244628906
2022-08-12,202.6556396484375
2022-08-15,220.4182891845703
2022-08-16,213.8424072265625
2022-08-17,207.2178955078125
2022-08-18,203.36575317382812
2022-08-19,197.22763061523438
2022-08-22,190.25291442871094
2022-08-23,189.5330810546875
2022-08-24,205.00973510742188
2022-08-25,211.5953369140625
2022-08-26,199.77626037597656
2022-08-29,204.4552459716797
2022-08-30,199.65953063964844
2022-08-31,196.14785766601562
2022-09-01,195.1556396484375
2022-09-02,190.7295684814453
2022-09-06,195.5447540283203
2022-09-07,200.1459197998047
2022-09-08,201.66342163085938
2022-09-09,204.62062072753906
2022-09-12,206.70233154296875
2022-09-13,193.69650268554688
2022-09-14,191.498046875
2022-09-15,196.4688720703125
2022-09-16,194.435791015625
2022-09-19,193.3949432373047
2022-09-20,189.39688110351562
2022-09-21,192.77236938476562
2022-09-22,188.2198486328125
2022-09-23,185.19454956054688
2022-09-26,179.1050567626953
2022-09-27,181.7509765625
2022-09-28,195.80738830566406
2022-09-29,188.5311279296875
2022-09-30,185.5933837890625
2022-10-03,182.14007568359375
2022-10-04,199.47470092773438
2022-10-05,212.56809997558594
2022-10-06,206.9260711669922
2022-10-07,200.564208984375
2022-10-10,197.9863739013672
2022-10-11,193.73541259765625
2022-10-12,192.86964416503906
2022-10-13,197.12062072753906
2022-10-14,193.89105224609375
2022-10-17,201.4688720703125
2022-10-18,202.99610900878906
2022-10-19,199.15370178222656
2022-10-20,202.9571990966797
2022-10-21,214.01751708984375
2022-10-24,214.562255859375
2022-10-25,223.85214233398438
2022-10-26,230.87548828125
2022-10-27,230.4182891845703
2022-10-28,226.65370178222656
2022-10-31,222.58755493164062
2022-11-01,213.16148376464844
2022-11-02,205.23345947265625
2022-11-03,206.1575927734375
2022-11-04,218.2490234375
2022-11-07,211.27432250976562
2022-11-08,212.10116577148438
2022-11-09,209.97080993652344
2022-11-10,233.5505828857422
2022-11-11,236.12840270996094
2022-11-14,228.18093872070312
2022-11-15,231.99415588378906
2022-11-16,225.47665405273438
2022-11-17,218.56031799316406
2022-11-18,214.5525360107422
2022-11-21,218.30738830566406
2022-11-22,216.11868286132812
2022-11-23,216.0311279296875
2022-11-25,213.02529907226562
2022-11-28,211.001953125
2022-11-29,202.88909912109375
2022-11-30,212.14007568359375
2022-12-01,214.8443603515625
2022-12-02,212.8015594482422
2022-12-05,208.03501892089844
2022-12-06,200.36964416503906
2022-12-07,202.84046936035156
2022-12-08,204.688720703125
2022-12-09,200.0194549560547
2022-12-12,202.84046936035156
2022-12-13,205.0194549560547
2022-12-14,204.2606964111328
2022-12-15,201.80934143066406
