Date,HSY
2017-01-12,104.68000030517578
2017-01-13,104.8499984741211
2017-01-17,105.16999816894531
2017-01-18,105.6500015258789
2017-01-19,105.22000122070312
2017-01-20,105.56999969482422
2017-01-23,105.30000305175781
2017-01-24,106.5199966430664
2017-01-25,106.30000305175781
2017-01-26,105.66999816894531
2017-01-27,105.51000213623047
2017-01-30,105.06999969482422
2017-01-31,105.47000122070312
2017-02-01,105.12000274658203
2017-02-02,105.58999633789062
2017-02-03,106.9800033569336
2017-02-06,107.41000366210938
2017-02-07,107.19000244140625
2017-02-08,106.9800033569336
2017-02-09,108.11000061035156
2017-02-10,107.62000274658203
2017-02-13,108.20999908447266
2017-02-14,108.33999633789062
2017-02-15,108.80000305175781
2017-02-16,107.6500015258789
2017-02-17,107.25
2017-02-21,108.4800033569336
2017-02-22,107.94999694824219
2017-02-23,108.6500015258789
2017-02-24,108.9000015258789
2017-02-27,107.80000305175781
2017-02-28,108.3499984741211
2017-03-01,109.4000015258789
2017-03-02,109.12999725341797
2017-03-03,108.66000366210938
2017-03-06,108.5999984741211
2017-03-07,108.1500015258789
2017-03-08,108.56999969482422
2017-03-09,109.36000061035156
2017-03-10,108.93000030517578
2017-03-13,108.69999694824219
2017-03-14,108.5199966430664
2017-03-15,109.29000091552734
2017-03-16,109.47000122070312
2017-03-17,109.01000213623047
2017-03-20,108.8499984741211
2017-03-21,108.11000061035156
2017-03-22,107.94000244140625
2017-03-23,108.0999984741211
2017-03-24,107.9800033569336
2017-03-27,108.26000213623047
2017-03-28,109.1500015258789
2017-03-29,109.61000061035156
2017-03-30,108.9000015258789
2017-03-31,109.25
2017-04-03,108.91999816894531
2017-04-04,108.38999938964844
2017-04-05,109.06999969482422
2017-04-06,108.87999725341797
2017-04-07,109.5199966430664
2017-04-10,108.31999969482422
2017-04-11,108.41000366210938
2017-04-12,109.05000305175781
2017-04-13,108.19999694824219
2017-04-17,108.69999694824219
2017-04-18,109.47000122070312
2017-04-19,108.62999725341797
2017-04-20,108.80000305175781
2017-04-21,107.4000015258789
2017-04-24,108.44000244140625
2017-04-25,108.45999908447266
2017-04-26,107.5
2017-04-27,107.37999725341797
2017-04-28,108.19999694824219
2017-05-01,107.05000305175781
2017-05-02,107.05999755859375
2017-05-03,106.73999786376953
2017-05-04,107.27999877929688
2017-05-05,107.55000305175781
2017-05-08,107.0
2017-05-09,106.41000366210938
2017-05-10,106.62999725341797
2017-05-11,106.55000305175781
2017-05-12,107.06999969482422
2017-05-15,107.8499984741211
2017-05-16,107.20999908447266
2017-05-17,108.7699966430664
2017-05-18,110.76000213623047
2017-05-19,111.9800033569336
2017-05-22,112.7699966430664
2017-05-23,113.13999938964844
2017-05-24,114.36000061035156
2017-05-25,115.30999755859375
2017-05-26,115.95999908447266
2017-05-30,115.5199966430664
2017-05-31,115.2699966430664
2017-06-01,115.81999969482422
2017-06-02,115.87999725341797
2017-06-05,115.43000030517578
2017-06-06,115.4800033569336
2017-06-07,115.4800033569336
2017-06-08,113.80999755859375
2017-06-09,114.0199966430664
2017-06-12,113.5999984741211
2017-06-13,114.20999908447266
2017-06-14,114.38999938964844
2017-06-15,114.87999725341797
2017-06-16,111.83000183105469
2017-06-19,112.30000305175781
2017-06-20,111.58999633789062
2017-06-21,111.56999969482422
2017-06-22,110.5199966430664
2017-06-23,109.80999755859375
2017-06-26,110.27999877929688
2017-06-27,108.18000030517578
2017-06-28,107.66999816894531
2017-06-29,106.62000274658203
2017-06-30,107.37000274658203
2017-07-03,106.63999938964844
2017-07-05,106.30999755859375
2017-07-06,106.43000030517578
2017-07-07,105.91000366210938
2017-07-10,104.97000122070312
2017-07-11,104.05999755859375
2017-07-12,104.83000183105469
2017-07-13,104.80000305175781
2017-07-14,105.47000122070312
2017-07-17,106.29000091552734
2017-07-18,105.88999938964844
2017-07-19,106.08999633789062
2017-07-20,106.27999877929688
2017-07-21,106.38999938964844
2017-07-24,105.30000305175781
2017-07-25,107.44000244140625
2017-07-26,106.0
2017-07-27,106.44999694824219
2017-07-28,106.06999969482422
2017-07-31,105.30999755859375
2017-08-01,105.6500015258789
2017-08-02,105.58999633789062
2017-08-03,105.54000091552734
2017-08-04,104.86000061035156
2017-08-07,105.6500015258789
2017-08-08,105.0999984741211
2017-08-09,105.25
2017-08-10,105.30000305175781
2017-08-11,105.19999694824219
2017-08-14,105.94000244140625
2017-08-15,105.9000015258789
2017-08-16,106.04000091552734
2017-08-17,107.8499984741211
2017-08-18,107.33999633789062
2017-08-21,107.61000061035156
2017-08-22,107.76000213623047
2017-08-23,107.44000244140625
2017-08-24,105.5199966430664
2017-08-25,105.16000366210938
2017-08-28,104.47000122070312
2017-08-29,104.94000244140625
2017-08-30,104.4000015258789
2017-08-31,104.91999816894531
2017-09-01,105.61000061035156
2017-09-05,104.66000366210938
2017-09-06,105.29000091552734
2017-09-07,107.80000305175781
2017-09-08,108.1500015258789
2017-09-11,109.6500015258789
2017-09-12,109.58000183105469
2017-09-13,109.41999816894531
2017-09-14,109.31999969482422
2017-09-15,110.5
2017-09-18,109.75
2017-09-19,109.41000366210938
2017-09-20,108.41999816894531
2017-09-21,107.55000305175781
2017-09-22,106.4800033569336
2017-09-25,106.83000183105469
2017-09-26,107.20999908447266
2017-09-27,108.22000122070312
2017-09-28,107.81999969482422
2017-09-29,109.16999816894531
2017-10-02,108.83999633789062
2017-10-03,107.66000366210938
2017-10-04,108.23999786376953
2017-10-05,108.91999816894531
2017-10-06,108.6500015258789
2017-10-09,107.88999938964844
2017-10-10,109.02999877929688
2017-10-11,109.5199966430664
2017-10-12,109.97000122070312
2017-10-13,110.06999969482422
2017-10-16,110.94000244140625
2017-10-17,110.81999969482422
2017-10-18,110.05000305175781
2017-10-19,109.3499984741211
2017-10-20,109.0199966430664
2017-10-23,109.12000274658203
2017-10-24,109.36000061035156
2017-10-25,108.5999984741211
2017-10-26,102.87000274658203
2017-10-27,104.08000183105469
2017-10-30,104.7300033569336
2017-10-31,106.18000030517578
2017-11-01,106.7300033569336
2017-11-02,106.58999633789062
2017-11-03,105.91999816894531
2017-11-06,104.37999725341797
2017-11-07,105.97000122070312
2017-11-08,107.75
2017-11-09,107.7699966430664
2017-11-10,108.5999984741211
2017-11-13,108.18000030517578
2017-11-14,109.86000061035156
2017-11-15,107.41999816894531
2017-11-16,109.69999694824219
2017-11-17,109.0999984741211
2017-11-20,110.0999984741211
2017-11-21,108.51000213623047
2017-11-22,108.12000274658203
2017-11-24,107.44999694824219
2017-11-27,108.37000274658203
2017-11-28,109.83999633789062
2017-11-29,110.5
2017-11-30,110.93000030517578
2017-12-01,111.01000213623047
2017-12-04,112.81999969482422
2017-12-05,112.76000213623047
2017-12-06,113.76000213623047
2017-12-07,113.55999755859375
2017-12-08,113.19999694824219
2017-12-11,112.80000305175781
2017-12-12,113.4000015258789
2017-12-13,113.16000366210938
2017-12-14,113.36000061035156
2017-12-15,114.13999938964844
2017-12-18,114.26000213623047
2017-12-19,115.44999694824219
2017-12-20,114.98999786376953
2017-12-21,114.66000366210938
2017-12-22,114.94999694824219
2017-12-26,115.01000213623047
2017-12-27,114.58000183105469
2017-12-28,114.36000061035156
2017-12-29,113.51000213623047
2018-01-02,112.11000061035156
2018-01-03,111.63999938964844
2018-01-04,112.41999816894531
2018-01-05,112.95999908447266
2018-01-08,114.05999755859375
2018-01-09,113.77999877929688
2018-01-10,110.81999969482422
2018-01-11,110.08999633789062
2018-01-12,109.2699966430664
2018-01-16,108.29000091552734
2018-01-17,108.93000030517578
2018-01-18,107.79000091552734
2018-01-19,109.37000274658203
2018-01-22,109.95999908447266
2018-01-23,110.80999755859375
2018-01-24,110.30999755859375
2018-01-25,111.2300033569336
2018-01-26,111.06999969482422
2018-01-29,109.66999816894531
2018-01-30,109.52999877929688
2018-01-31,110.33000183105469
2018-02-01,103.7699966430664
2018-02-02,102.97000122070312
2018-02-05,100.16999816894531
2018-02-06,101.29000091552734
2018-02-07,99.04000091552734
2018-02-08,97.6500015258789
2018-02-09,99.66999816894531
2018-02-12,99.77999877929688
2018-02-13,99.54000091552734
2018-02-14,99.0199966430664
2018-02-15,100.79000091552734
2018-02-16,100.70999908447266
2018-02-20,99.9000015258789
2018-02-21,97.88999938964844
2018-02-22,97.06999969482422
2018-02-23,96.94999694824219
2018-02-26,98.0
2018-02-27,98.19000244140625
2018-02-28,98.26000213623047
2018-03-01,97.80000305175781
2018-03-02,98.87000274658203
2018-03-05,99.44999694824219
2018-03-06,99.37000274658203
2018-03-07,99.87999725341797
2018-03-08,99.6500015258789
2018-03-09,100.36000061035156
2018-03-12,101.0
2018-03-13,101.80000305175781
2018-03-14,101.68000030517578
2018-03-15,100.94000244140625
2018-03-16,101.0199966430664
2018-03-19,100.06999969482422
2018-03-20,100.33000183105469
2018-03-21,98.47000122070312
2018-03-22,97.05000305175781
2018-03-23,96.05999755859375
2018-03-26,98.0199966430664
2018-03-27,97.79000091552734
2018-03-28,98.25
2018-03-29,98.95999908447266
2018-04-02,97.04000091552734
2018-04-03,97.80999755859375
2018-04-04,100.5999984741211
2018-04-05,99.69999694824219
2018-04-06,98.8499984741211
2018-04-09,99.36000061035156
2018-04-10,95.86000061035156
2018-04-11,96.6500015258789
2018-04-12,95.56999969482422
2018-04-13,95.95999908447266
2018-04-16,96.80000305175781
2018-04-17,96.69999694824219
2018-04-18,95.33999633789062
2018-04-19,93.55999755859375
2018-04-20,92.4800033569336
2018-04-23,93.18000030517578
2018-04-24,92.7699966430664
2018-04-25,93.54000091552734
2018-04-26,93.29000091552734
2018-04-27,93.37999725341797
2018-04-30,91.94000244140625
2018-05-01,91.31999969482422
2018-05-02,89.54000091552734
2018-05-03,89.69999694824219
2018-05-04,91.77999877929688
2018-05-07,91.66000366210938
2018-05-08,92.1500015258789
2018-05-09,92.61000061035156
2018-05-10,92.88999938964844
2018-05-11,92.45999908447266
2018-05-14,92.54000091552734
2018-05-15,92.6500015258789
2018-05-16,93.63999938964844
2018-05-17,92.5999984741211
2018-05-18,91.48999786376953
2018-05-21,92.05999755859375
2018-05-22,91.6500015258789
2018-05-23,92.0999984741211
2018-05-24,91.66999816894531
2018-05-25,92.02999877929688
2018-05-29,91.58999633789062
2018-05-30,91.5999984741211
2018-05-31,90.04000091552734
2018-06-01,90.01000213623047
2018-06-04,91.30999755859375
2018-06-05,90.5
2018-06-06,90.55000305175781
2018-06-07,91.08000183105469
2018-06-08,91.7699966430664
2018-06-11,92.41000366210938
2018-06-12,93.37999725341797
2018-06-13,91.22000122070312
2018-06-14,92.13999938964844
2018-06-15,94.0
2018-06-18,91.55000305175781
2018-06-19,91.91999816894531
2018-06-20,91.86000061035156
2018-06-21,91.91000366210938
2018-06-22,92.66999816894531
2018-06-25,94.19999694824219
2018-06-26,94.04000091552734
2018-06-27,93.93000030517578
2018-06-28,94.18000030517578
2018-06-29,93.05999755859375
2018-07-02,92.2300033569336
2018-07-03,92.7699966430664
2018-07-05,95.16000366210938
2018-07-06,95.55000305175781
2018-07-09,93.91999816894531
2018-07-10,93.80999755859375
2018-07-11,94.04000091552734
2018-07-12,93.66000366210938
2018-07-13,93.98999786376953
2018-07-16,92.75
2018-07-17,93.55999755859375
2018-07-18,91.41000366210938
2018-07-19,92.2300033569336
2018-07-20,91.91999816894531
2018-07-23,91.04000091552734
2018-07-24,92.05999755859375
2018-07-25,92.83000183105469
2018-07-26,99.66000366210938
2018-07-27,96.98999786376953
2018-07-30,97.80000305175781
2018-07-31,98.20999908447266
2018-08-01,96.52999877929688
2018-08-02,97.54000091552734
2018-08-03,99.16000366210938
2018-08-06,100.06999969482422
2018-08-07,98.58000183105469
2018-08-08,97.69000244140625
2018-08-09,97.33999633789062
2018-08-10,97.69999694824219
2018-08-13,98.05999755859375
2018-08-14,98.61000061035156
2018-08-15,100.44000244140625
2018-08-16,100.5
2018-08-17,101.4800033569336
2018-08-20,102.44000244140625
2018-08-21,101.08999633789062
2018-08-22,100.19999694824219
2018-08-23,98.98999786376953
2018-08-24,99.7699966430664
2018-08-27,99.29000091552734
2018-08-28,98.76000213623047
2018-08-29,99.61000061035156
2018-08-30,99.91999816894531
2018-08-31,100.5199966430664
2018-09-04,101.5
2018-09-05,102.87000274658203
2018-09-06,104.23999786376953
2018-09-07,103.63999938964844
2018-09-10,104.41000366210938
2018-09-11,104.23999786376953
2018-09-12,106.0199966430664
2018-09-13,106.5999984741211
2018-09-14,105.97000122070312
2018-09-17,103.7699966430664
2018-09-18,103.44000244140625
2018-09-19,102.66000366210938
2018-09-20,103.44999694824219
2018-09-21,103.9000015258789
2018-09-24,102.19000244140625
2018-09-25,102.29000091552734
2018-09-26,102.0
2018-09-27,101.73999786376953
2018-09-28,102.0
2018-10-01,101.63999938964844
2018-10-02,102.69999694824219
2018-10-03,102.0999984741211
2018-10-04,102.7300033569336
2018-10-05,104.38999938964844
2018-10-08,106.2300033569336
2018-10-09,104.91999816894531
2018-10-10,103.73999786376953
2018-10-11,102.08999633789062
2018-10-12,103.41000366210938
2018-10-15,104.95999908447266
2018-10-16,105.5
2018-10-17,105.19000244140625
2018-10-18,104.58000183105469
2018-10-19,106.58000183105469
2018-10-22,105.77999877929688
2018-10-23,107.70999908447266
2018-10-24,108.16999816894531
2018-10-25,102.83999633789062
2018-10-26,102.5199966430664
2018-10-29,106.0
2018-10-30,108.04000091552734
2018-10-31,107.1500015258789
2018-11-01,107.33999633789062
2018-11-02,105.83999633789062
2018-11-05,106.97000122070312
2018-11-06,107.69000244140625
2018-11-07,108.05000305175781
2018-11-08,107.06999969482422
2018-11-09,108.58000183105469
2018-11-12,108.66999816894531
2018-11-13,109.13999938964844
2018-11-14,107.94999694824219
2018-11-15,108.41000366210938
2018-11-16,109.1500015258789
2018-11-19,108.3499984741211
2018-11-20,106.4800033569336
2018-11-21,106.16000366210938
2018-11-23,106.20999908447266
2018-11-26,106.0
2018-11-27,106.61000061035156
2018-11-28,106.6500015258789
2018-11-29,107.44999694824219
2018-11-30,108.30000305175781
2018-12-03,108.93000030517578
2018-12-04,108.0999984741211
2018-12-06,108.13999938964844
2018-12-07,107.13999938964844
2018-12-10,107.12999725341797
2018-12-11,107.91000366210938
2018-12-12,109.02999877929688
2018-12-13,110.01000213623047
2018-12-14,107.87000274658203
2018-12-17,105.16999816894531
2018-12-18,104.36000061035156
2018-12-19,107.33000183105469
2018-12-20,106.43000030517578
2018-12-21,105.91000366210938
2018-12-24,103.37000274658203
2018-12-26,105.62999725341797
2018-12-27,106.12999725341797
2018-12-28,106.30000305175781
2018-12-31,107.18000030517578
2019-01-02,105.44000244140625
2019-01-03,106.23999786376953
2019-01-04,106.08000183105469
2019-01-07,105.41000366210938
2019-01-08,106.47000122070312
2019-01-09,105.69000244140625
2019-01-10,106.80000305175781
2019-01-11,106.58999633789062
2019-01-14,106.02999877929688
2019-01-15,107.7300033569336
2019-01-16,106.69999694824219
2019-01-17,107.77999877929688
2019-01-18,108.13999938964844
2019-01-22,108.30999755859375
2019-01-23,108.55999755859375
2019-01-24,105.37000274658203
2019-01-25,104.30000305175781
2019-01-28,104.94999694824219
2019-01-29,105.01000213623047
2019-01-30,105.58000183105469
2019-01-31,106.0999984741211
2019-02-01,104.77999877929688
2019-02-04,105.7300033569336
2019-02-05,106.0999984741211
2019-02-06,106.13999938964844
2019-02-07,106.95999908447266
2019-02-08,108.41999816894531
2019-02-11,108.62999725341797
2019-02-12,109.69999694824219
2019-02-13,109.13999938964844
2019-02-14,108.19999694824219
2019-02-15,109.3499984741211
2019-02-19,109.69000244140625
2019-02-20,110.68000030517578
2019-02-21,111.19999694824219
2019-02-22,110.22000122070312
2019-02-25,109.47000122070312
2019-02-26,109.73999786376953
2019-02-27,109.58000183105469
2019-02-28,110.68000030517578
2019-03-01,112.2300033569336
2019-03-04,110.63999938964844
2019-03-05,111.75
2019-03-06,111.68000030517578
2019-03-07,111.93000030517578
2019-03-08,111.23999786376953
2019-03-11,111.38999938964844
2019-03-12,110.36000061035156
2019-03-13,110.77999877929688
2019-03-14,110.37999725341797
2019-03-15,110.79000091552734
2019-03-18,110.5199966430664
2019-03-19,109.33000183105469
2019-03-20,109.80000305175781
2019-03-21,111.5
2019-03-22,112.0
2019-03-25,112.41999816894531
2019-03-26,113.25
2019-03-27,113.22000122070312
2019-03-28,114.33000183105469
2019-03-29,114.83000183105469
2019-04-01,113.83999633789062
