Date,NDSN
2025-10-07,230.85000610351562
2025-10-08,234.32000732421875
2025-10-09,233.75999450683594
2025-10-10,228.16000366210938
2025-10-13,230.52000427246094
2025-10-14,233.3699951171875
2025-10-15,231.85000610351562
2025-10-16,232.0
2025-10-17,233.33999633789062
2025-10-20,235.66000366210938
2025-10-21,237.72999572753906
2025-10-22,234.14999389648438
2025-10-23,235.9499969482422
2025-10-24,235.89999389648438
2025-10-27,238.35000610351562
2025-10-28,235.32000732421875
2025-10-29,233.17999267578125
2025-10-30,231.7899932861328
2025-10-31,231.9499969482422
2025-11-03,229.66000366210938
2025-11-04,230.32000732421875
2025-11-05,233.3000030517578
2025-11-06,230.57000732421875
2025-11-07,232.61000061035156
2025-11-10,234.77000427246094
2025-11-11,236.41000366210938
2025-11-12,236.24000549316406
2025-11-13,233.14999389648438
2025-11-14,230.27000427246094
2025-11-17,227.7899932861328
2025-11-18,226.69000244140625
2025-11-19,227.57000732421875
2025-11-20,228.0800018310547
2025-11-21,233.47999572753906
2025-11-24,233.0399932861328
2025-11-25,238.3300018310547
2025-11-26,238.0
2025-11-28,237.66000366210938
2025-12-01,235.02999877929688
2025-12-02,236.52999877929688
2025-12-03,238.58999633789062
2025-12-04,238.41000366210938
2025-12-05,238.92999267578125
2025-12-08,234.4499969482422
2025-12-09,233.44000244140625
2025-12-10,236.32000732421875
2025-12-11,234.42999267578125
2025-12-12,235.4499969482422
2025-12-15,237.7899932861328
2025-12-16,236.3699951171875
2025-12-17,238.07000732421875
2025-12-18,238.33999633789062
2025-12-19,240.3800048828125
2025-12-22,243.36000061035156
2025-12-23,241.97999572753906
2025-12-24,243.47000122070312
2025-12-26,243.99000549316406
2025-12-29,243.13999938964844
2025-12-30,243.9600067138672
