Date,WHR
2016-04-08,182.58999633789062
2016-04-11,183.52000427246094
2016-04-12,185.1699981689453
2016-04-13,187.3300018310547
2016-04-14,186.1300048828125
2016-04-15,186.39999389648438
2016-04-18,190.0
2016-04-19,190.14999389648438
2016-04-20,188.4600067138672
2016-04-21,187.4499969482422
2016-04-22,187.30999755859375
2016-04-25,186.0399932861328
2016-04-26,179.42999267578125
2016-04-27,178.25
2016-04-28,174.77999877929688
2016-04-29,174.13999938964844
2016-05-02,176.80999755859375
2016-05-03,176.88999938964844
2016-05-04,175.17999267578125
2016-05-05,176.2899932861328
2016-05-06,176.6999969482422
2016-05-09,175.08999633789062
2016-05-10,177.27999877929688
2016-05-11,172.3699951171875
2016-05-12,171.5399932861328
2016-05-13,168.72000122070312
2016-05-16,167.5800018310547
2016-05-17,169.75
2016-05-18,166.97999572753906
2016-05-19,167.6699981689453
2016-05-20,168.10000610351562
2016-05-23,166.8699951171875
2016-05-24,174.25
2016-05-25,174.38999938964844
2016-05-26,172.25
2016-05-27,174.61000061035156
2016-05-31,174.6199951171875
2016-06-01,175.22999572753906
2016-06-02,175.02999877929688
2016-06-03,173.80999755859375
2016-06-06,174.8300018310547
2016-06-07,177.92999267578125
2016-06-08,181.11000061035156
2016-06-09,179.69000244140625
2016-06-10,177.52000427246094
2016-06-13,175.00999450683594
2016-06-14,174.86000061035156
2016-06-15,176.3000030517578
2016-06-16,174.42999267578125
2016-06-17,175.63999938964844
2016-06-20,177.72999572753906
2016-06-21,177.17999267578125
2016-06-22,178.1999969482422
2016-06-23,178.8000030517578
2016-06-24,162.57000732421875
2016-06-27,154.4600067138672
2016-06-28,161.0399932861328
2016-06-29,163.88999938964844
2016-06-30,166.63999938964844
2016-07-01,167.27000427246094
2016-07-05,163.9600067138672
2016-07-06,166.4199981689453
2016-07-07,167.8800048828125
2016-07-08,171.3800048828125
2016-07-11,172.72000122070312
2016-07-12,173.72000122070312
2016-07-13,173.7899932861328
2016-07-14,174.19000244140625
2016-07-15,175.50999450683594
2016-07-18,178.02000427246094
2016-07-19,179.35000610351562
2016-07-20,183.6699981689453
2016-07-21,182.72000122070312
2016-07-22,187.61000061035156
2016-07-25,190.25999450683594
2016-07-26,189.97999572753906
2016-07-27,190.6199951171875
2016-07-28,192.3800048828125
2016-07-29,192.36000061035156
2016-08-01,192.1300048828125
2016-08-02,189.3800048828125
2016-08-03,187.8300018310547
2016-08-04,189.2100067138672
2016-08-05,189.55999755859375
2016-08-08,189.55999755859375
2016-08-09,189.24000549316406
2016-08-10,186.77999877929688
2016-08-11,187.1199951171875
2016-08-12,185.97000122070312
2016-08-15,184.86000061035156
2016-08-16,183.02000427246094
2016-08-17,182.1300048828125
2016-08-18,184.5800018310547
2016-08-19,182.8699951171875
2016-08-22,183.75999450683594
2016-08-23,186.24000549316406
2016-08-24,181.57000732421875
2016-08-25,180.5800018310547
2016-08-26,181.02000427246094
2016-08-29,181.33999633789062
2016-08-30,179.25
2016-08-31,178.63999938964844
2016-09-01,177.64999389648438
2016-09-02,177.97999572753906
2016-09-06,178.61000061035156
2016-09-07,182.25
2016-09-08,174.8000030517578
2016-09-09,166.72000122070312
2016-09-12,169.9199981689453
2016-09-13,166.72000122070312
2016-09-14,164.3300018310547
2016-09-15,165.10000610351562
2016-09-16,162.75
2016-09-19,161.8300018310547
2016-09-20,160.44000244140625
2016-09-21,162.69000244140625
2016-09-22,164.35000610351562
2016-09-23,162.1699981689453
2016-09-26,160.61000061035156
2016-09-27,162.80999755859375
2016-09-28,162.2899932861328
2016-09-29,160.35000610351562
2016-09-30,162.16000366210938
2016-10-03,162.07000732421875
2016-10-04,162.27000427246094
2016-10-05,164.10000610351562
2016-10-06,166.25999450683594
2016-10-07,163.49000549316406
2016-10-10,161.55999755859375
2016-10-11,161.02999877929688
2016-10-12,160.8300018310547
2016-10-13,160.77999877929688
2016-10-14,160.75
2016-10-17,163.00999450683594
2016-10-18,162.2899932861328
2016-10-19,166.47000122070312
2016-10-20,166.07000732421875
2016-10-21,167.17999267578125
2016-10-24,170.4600067138672
2016-10-25,152.08999633789062
2016-10-26,149.52000427246094
2016-10-27,147.69000244140625
2016-10-28,150.82000732421875
2016-10-31,149.82000732421875
2016-11-01,150.57000732421875
2016-11-02,150.75999450683594
2016-11-03,150.99000549316406
2016-11-04,152.7899932861328
2016-11-07,154.92999267578125
2016-11-08,157.92999267578125
2016-11-09,160.74000549316406
2016-11-10,165.0
2016-11-11,162.9499969482422
2016-11-14,162.92999267578125
2016-11-15,165.27000427246094
2016-11-16,162.1199951171875
2016-11-17,163.27000427246094
2016-11-18,161.0500030517578
2016-11-21,162.80999755859375
2016-11-22,163.97999572753906
2016-11-23,165.32000732421875
2016-11-25,165.61000061035156
2016-11-28,162.6300048828125
2016-11-29,163.5800018310547
2016-11-30,162.44000244140625
2016-12-01,162.61000061035156
2016-12-02,166.83999633789062
2016-12-05,170.0
2016-12-06,169.39999389648438
2016-12-07,173.8000030517578
2016-12-08,172.30999755859375
2016-12-09,173.72999572753906
2016-12-12,176.1999969482422
2016-12-13,178.13999938964844
2016-12-14,175.99000549316406
2016-12-15,173.80999755859375
2016-12-16,174.0800018310547
2016-12-19,174.57000732421875
2016-12-20,177.92999267578125
2016-12-21,181.0399932861328
2016-12-22,181.00999450683594
2016-12-23,181.9499969482422
2016-12-27,183.64999389648438
2016-12-28,182.82000732421875
2016-12-29,183.19000244140625
2016-12-30,181.77000427246094
2017-01-03,182.92999267578125
2017-01-04,185.4199981689453
2017-01-05,185.97999572753906
2017-01-06,186.10000610351562
2017-01-09,181.61000061035156
2017-01-10,183.82000732421875
2017-01-11,183.0500030517578
2017-01-12,183.86000061035156
2017-01-13,184.77000427246094
2017-01-17,185.44000244140625
2017-01-18,186.00999450683594
2017-01-19,185.22999572753906
2017-01-20,185.6199951171875
2017-01-23,186.99000549316406
2017-01-24,188.9199981689453
2017-01-25,190.1999969482422
2017-01-26,173.94000244140625
2017-01-27,170.85000610351562
2017-01-30,174.91000366210938
2017-01-31,174.88999938964844
2017-02-01,173.94000244140625
2017-02-02,171.5
2017-02-03,173.61000061035156
2017-02-06,172.57000732421875
2017-02-07,173.39999389648438
2017-02-08,173.94000244140625
2017-02-09,174.07000732421875
2017-02-10,174.47999572753906
2017-02-13,175.4199981689453
2017-02-14,174.8699951171875
2017-02-15,177.0500030517578
2017-02-16,176.69000244140625
2017-02-17,177.19000244140625
2017-02-21,179.6199951171875
2017-02-22,180.8699951171875
2017-02-23,180.72000122070312
2017-02-24,180.16000366210938
2017-02-27,179.0
2017-02-28,178.58999633789062
2017-03-01,178.02999877929688
2017-03-02,177.8000030517578
2017-03-03,177.88999938964844
2017-03-06,175.75
2017-03-07,175.3800048828125
2017-03-08,176.0399932861328
2017-03-09,176.39999389648438
2017-03-10,177.75
2017-03-13,178.22000122070312
2017-03-14,178.7899932861328
2017-03-15,177.47000122070312
2017-03-16,172.69000244140625
2017-03-17,172.7100067138672
2017-03-20,172.8000030517578
2017-03-21,172.00999450683594
2017-03-22,170.32000732421875
2017-03-23,170.22000122070312
2017-03-24,170.0
2017-03-27,169.86000061035156
2017-03-28,169.85000610351562
2017-03-29,171.0800018310547
2017-03-30,170.14999389648438
2017-03-31,171.3300018310547
2017-04-03,170.72000122070312
2017-04-04,165.61000061035156
2017-04-05,165.60000610351562
2017-04-06,167.1699981689453
2017-04-07,167.02999877929688
2017-04-10,167.60000610351562
2017-04-11,168.3000030517578
2017-04-12,168.27000427246094
2017-04-13,169.44000244140625
2017-04-17,168.9499969482422
2017-04-18,168.13999938964844
2017-04-19,170.13999938964844
2017-04-20,171.63999938964844
2017-04-21,171.50999450683594
2017-04-24,174.8000030517578
2017-04-25,180.94000244140625
2017-04-26,185.1199951171875
2017-04-27,185.86000061035156
2017-04-28,185.67999267578125
2017-05-01,185.91000366210938
2017-05-02,187.66000366210938
2017-05-03,187.14999389648438
2017-05-04,183.92999267578125
2017-05-05,185.13999938964844
2017-05-08,183.67999267578125
2017-05-09,184.5
2017-05-10,185.25
2017-05-11,185.64999389648438
2017-05-12,183.19000244140625
2017-05-15,187.8300018310547
2017-05-16,186.94000244140625
2017-05-17,182.27999877929688
2017-05-18,177.1999969482422
2017-05-19,179.0800018310547
2017-05-22,180.1300048828125
2017-05-23,180.77999877929688
2017-05-24,179.97999572753906
2017-05-25,180.39999389648438
2017-05-26,179.1300048828125
2017-05-30,183.1999969482422
2017-05-31,185.5399932861328
2017-06-01,187.80999755859375
2017-06-02,189.88999938964844
2017-06-05,191.86000061035156
2017-06-06,188.91000366210938
2017-06-07,189.1699981689453
2017-06-08,189.08999633789062
2017-06-09,190.97999572753906
2017-06-12,190.61000061035156
2017-06-13,193.89999389648438
2017-06-14,196.5399932861328
2017-06-15,196.24000549316406
2017-06-16,195.8699951171875
2017-06-19,196.8699951171875
2017-06-20,194.55999755859375
2017-06-21,193.80999755859375
2017-06-22,195.16000366210938
2017-06-23,188.67999267578125
2017-06-26,190.72000122070312
2017-06-27,188.52000427246094
2017-06-28,188.5399932861328
2017-06-29,188.0399932861328
2017-06-30,191.6199951171875
2017-07-03,191.97000122070312
2017-07-05,193.2100067138672
2017-07-06,189.6999969482422
2017-07-07,192.11000061035156
2017-07-10,192.8300018310547
2017-07-11,191.25
2017-07-12,192.25999450683594
2017-07-13,192.25
2017-07-14,192.2899932861328
2017-07-17,195.52000427246094
2017-07-18,196.1999969482422
2017-07-19,198.33999633789062
2017-07-20,189.74000549316406
2017-07-21,191.22000122070312
2017-07-24,190.0800018310547
2017-07-25,190.9499969482422
2017-07-26,190.19000244140625
2017-07-27,178.24000549316406
2017-07-28,177.75999450683594
2017-07-31,177.8800048828125
2017-08-01,176.47999572753906
2017-08-02,176.5800018310547
2017-08-03,175.91000366210938
2017-08-04,177.82000732421875
2017-08-07,178.38999938964844
2017-08-08,178.5399932861328
2017-08-09,175.0500030517578
2017-08-10,171.74000549316406
2017-08-11,171.24000549316406
2017-08-14,173.64999389648438
2017-08-15,173.19000244140625
2017-08-16,174.11000061035156
2017-08-17,171.49000549316406
2017-08-18,170.0800018310547
2017-08-21,167.8000030517578
2017-08-22,169.30999755859375
2017-08-23,168.3699951171875
2017-08-24,167.35000610351562
2017-08-25,168.4499969482422
2017-08-28,168.19000244140625
2017-08-29,168.02000427246094
2017-08-30,168.91000366210938
2017-08-31,171.6199951171875
2017-09-01,173.2899932861328
2017-09-05,172.13999938964844
2017-09-06,170.1999969482422
2017-09-07,168.9600067138672
2017-09-08,172.2899932861328
2017-09-11,173.60000610351562
2017-09-12,176.33999633789062
2017-09-13,175.88999938964844
2017-09-14,175.1300048828125
2017-09-15,171.86000061035156
2017-09-18,170.83999633789062
2017-09-19,171.05999755859375
2017-09-20,170.3800048828125
2017-09-21,172.69000244140625
2017-09-22,175.22999572753906
2017-09-25,177.2899932861328
2017-09-26,181.6300048828125
2017-09-27,181.52999877929688
2017-09-28,183.57000732421875
2017-09-29,184.44000244140625
2017-10-02,183.89999389648438
2017-10-03,185.08999633789062
2017-10-04,185.82000732421875
2017-10-05,183.44000244140625
2017-10-06,181.3300018310547
2017-10-09,179.9600067138672
2017-10-10,177.17999267578125
2017-10-11,176.91000366210938
2017-10-12,177.10000610351562
2017-10-13,178.77999877929688
2017-10-16,176.77000427246094
2017-10-17,176.33999633789062
2017-10-18,176.7899932861328
2017-10-19,177.9600067138672
2017-10-20,182.4600067138672
2017-10-23,182.5
2017-10-24,163.25999450683594
2017-10-25,160.94000244140625
2017-10-26,161.50999450683594
2017-10-27,161.41000366210938
2017-10-30,161.66000366210938
2017-10-31,163.92999267578125
2017-11-01,164.4199981689453
2017-11-02,163.41000366210938
2017-11-03,163.86000061035156
2017-11-06,163.4199981689453
2017-11-07,162.55999755859375
2017-11-08,162.77000427246094
2017-11-09,162.74000549316406
2017-11-10,162.0500030517578
2017-11-13,161.6699981689453
2017-11-14,161.0
2017-11-15,161.57000732421875
2017-11-16,162.8800048828125
2017-11-17,165.39999389648438
2017-11-20,165.1999969482422
2017-11-21,168.8800048828125
2017-11-22,166.63999938964844
2017-11-24,167.82000732421875
2017-11-27,165.0
2017-11-28,167.47999572753906
2017-11-29,168.99000549316406
2017-11-30,168.57000732421875
2017-12-01,167.4600067138672
2017-12-04,169.6300048828125
2017-12-05,169.1199951171875
2017-12-06,169.11000061035156
2017-12-07,170.49000549316406
2017-12-08,169.6999969482422
2017-12-11,167.8699951171875
2017-12-12,166.50999450683594
2017-12-13,167.0399932861328
2017-12-14,163.9199981689453
2017-12-15,164.49000549316406
2017-12-18,165.36000061035156
2017-12-19,166.10000610351562
2017-12-20,164.8800048828125
2017-12-21,169.61000061035156
2017-12-22,171.67999267578125
2017-12-26,170.16000366210938
2017-12-27,170.0800018310547
2017-12-28,170.6699981689453
2017-12-29,168.63999938964844
2018-01-02,167.99000549316406
2018-01-03,168.83999633789062
2018-01-04,168.82000732421875
2018-01-05,168.47999572753906
2018-01-08,169.0500030517578
2018-01-09,168.3699951171875
2018-01-10,166.2100067138672
2018-01-11,169.02999877929688
2018-01-12,172.75
2018-01-16,168.9499969482422
2018-01-17,171.3800048828125
2018-01-18,167.38999938964844
2018-01-19,167.52999877929688
2018-01-22,166.64999389648438
2018-01-23,171.97999572753906
2018-01-24,178.97000122070312
2018-01-25,183.08999633789062
2018-01-26,185.97000122070312
2018-01-29,182.5
2018-01-30,182.07000732421875
2018-01-31,181.4199981689453
2018-02-01,182.49000549316406
2018-02-02,178.05999755859375
2018-02-05,171.8800048828125
2018-02-06,173.80999755859375
2018-02-07,171.52000427246094
2018-02-08,164.9499969482422
2018-02-09,167.00999450683594
2018-02-12,171.0500030517578
2018-02-13,170.19000244140625
2018-02-14,171.2100067138672
2018-02-15,176.74000549316406
2018-02-16,172.6999969482422
2018-02-20,168.5
2018-02-21,166.2899932861328
2018-02-22,168.47999572753906
2018-02-23,171.44000244140625
2018-02-26,168.08999633789062
2018-02-27,165.24000549316406
2018-02-28,162.42999267578125
2018-03-01,160.57000732421875
2018-03-02,158.64999389648438
2018-03-05,158.5800018310547
2018-03-06,161.4199981689453
2018-03-07,158.60000610351562
2018-03-08,158.77999877929688
2018-03-09,164.05999755859375
2018-03-12,163.30999755859375
2018-03-13,162.72000122070312
2018-03-14,160.1199951171875
2018-03-15,160.47999572753906
2018-03-16,159.82000732421875
2018-03-19,158.0
2018-03-20,157.25999450683594
2018-03-21,158.24000549316406
2018-03-22,155.47999572753906
2018-03-23,152.6300048828125
2018-03-26,153.44000244140625
2018-03-27,152.8000030517578
2018-03-28,151.1699981689453
2018-03-29,153.11000061035156
2018-04-02,150.4600067138672
2018-04-03,151.22999572753906
2018-04-04,151.60000610351562
2018-04-05,152.61000061035156
2018-04-06,148.52000427246094
2018-04-09,146.7899932861328
2018-04-10,149.82000732421875
2018-04-11,148.92999267578125
2018-04-12,149.02999877929688
2018-04-13,148.58999633789062
2018-04-16,153.57000732421875
2018-04-17,153.52999877929688
2018-04-18,154.72000122070312
2018-04-19,152.00999450683594
2018-04-20,149.3699951171875
2018-04-23,150.32000732421875
2018-04-24,155.9600067138672
2018-04-25,155.47999572753906
2018-04-26,155.85000610351562
2018-04-27,157.75
2018-04-30,154.9499969482422
2018-05-01,155.9199981689453
2018-05-02,154.24000549316406
2018-05-03,151.74000549316406
2018-05-04,153.3000030517578
2018-05-07,153.39999389648438
2018-05-08,153.97999572753906
2018-05-09,154.60000610351562
2018-05-10,155.6199951171875
2018-05-11,155.97000122070312
2018-05-14,157.64999389648438
2018-05-15,157.25999450683594
2018-05-16,159.55999755859375
2018-05-17,161.85000610351562
2018-05-18,162.67999267578125
2018-05-21,164.9499969482422
2018-05-22,164.3000030517578
2018-05-23,164.64999389648438
2018-05-24,151.00999450683594
2018-05-25,151.07000732421875
2018-05-29,149.99000549316406
2018-05-30,149.24000549316406
2018-05-31,144.75
2018-06-01,145.30999755859375
2018-06-04,149.22000122070312
2018-06-05,148.44000244140625
2018-06-06,147.60000610351562
2018-06-07,148.3699951171875
2018-06-08,148.86000061035156
2018-06-11,150.67999267578125
2018-06-12,151.63999938964844
2018-06-13,151.05999755859375
2018-06-14,155.47000122070312
2018-06-15,152.0399932861328
2018-06-18,150.6300048828125
2018-06-19,147.0
2018-06-20,145.89999389648438
2018-06-21,143.97999572753906
2018-06-22,144.64999389648438
2018-06-25,143.88999938964844
2018-06-26,144.3800048828125
2018-06-27,144.64999389648438
2018-06-28,145.55999755859375
2018-06-29,146.22999572753906
2018-07-02,146.94000244140625
2018-07-03,146.14999389648438
2018-07-05,148.80999755859375
2018-07-06,150.8699951171875
2018-07-09,154.89999389648438
2018-07-10,154.0500030517578
2018-07-11,154.1699981689453
2018-07-12,155.2899932861328
2018-07-13,155.77000427246094
2018-07-16,153.44000244140625
2018-07-17,150.75999450683594
2018-07-18,150.44000244140625
2018-07-19,152.35000610351562
2018-07-20,151.8000030517578
2018-07-23,150.7100067138672
2018-07-24,128.82000732421875
2018-07-25,124.20999908447266
2018-07-26,127.63999938964844
2018-07-27,127.88999938964844
2018-07-30,127.9000015258789
2018-07-31,131.10000610351562
2018-08-01,130.9499969482422
2018-08-02,132.2100067138672
2018-08-03,134.77999877929688
2018-08-06,132.6300048828125
2018-08-07,132.13999938964844
2018-08-08,131.72000122070312
2018-08-09,130.8000030517578
2018-08-10,127.31999969482422
2018-08-13,124.58999633789062
2018-08-14,124.3499984741211
2018-08-15,124.54000091552734
2018-08-16,127.66000366210938
2018-08-17,127.23999786376953
2018-08-20,128.07000732421875
2018-08-21,130.3699951171875
2018-08-22,128.82000732421875
2018-08-23,126.5999984741211
2018-08-24,127.12000274658203
2018-08-27,130.8000030517578
2018-08-28,129.91000366210938
2018-08-29,129.85000610351562
2018-08-30,126.44999694824219
2018-08-31,124.9800033569336
2018-09-04,124.0
2018-09-05,126.80000305175781
2018-09-06,126.47000122070312
2018-09-07,125.66999816894531
2018-09-10,126.44999694824219
2018-09-11,125.8499984741211
2018-09-12,124.51000213623047
2018-09-13,125.31999969482422
2018-09-14,123.20999908447266
2018-09-17,123.06999969482422
2018-09-18,122.0999984741211
2018-09-19,122.97000122070312
2018-09-20,122.98999786376953
2018-09-21,123.75
2018-09-24,121.5199966430664
2018-09-25,121.31999969482422
2018-09-26,119.36000061035156
2018-09-27,118.94000244140625
2018-09-28,118.75
2018-10-01,118.58999633789062
2018-10-02,115.44999694824219
2018-10-03,114.37000274658203
2018-10-04,114.19000244140625
2018-10-05,111.5199966430664
2018-10-08,112.55999755859375
2018-10-09,106.30000305175781
2018-10-10,104.97000122070312
2018-10-11,104.3499984741211
2018-10-12,103.8499984741211
2018-10-15,105.37000274658203
2018-10-16,108.37000274658203
2018-10-17,108.33999633789062
2018-10-18,107.0
2018-10-19,106.88999938964844
2018-10-22,106.33000183105469
2018-10-23,109.72000122070312
2018-10-24,104.2699966430664
2018-10-25,111.33999633789062
2018-10-26,104.52999877929688
2018-10-29,104.25
2018-10-30,111.2699966430664
2018-10-31,109.76000213623047
2018-11-01,114.11000061035156
2018-11-02,115.52999877929688
2018-11-05,116.16000366210938
2018-11-06,115.91999816894531
2018-11-07,117.11000061035156
2018-11-08,117.27999877929688
2018-11-09,116.36000061035156
2018-11-12,115.37000274658203
2018-11-13,116.94999694824219
2018-11-14,113.94000244140625
2018-11-15,113.2699966430664
2018-11-16,117.0999984741211
2018-11-19,118.5999984741211
2018-11-20,118.7699966430664
2018-11-21,120.2699966430664
2018-11-23,121.04000091552734
2018-11-26,124.87999725341797
2018-11-27,125.26000213623047
2018-11-28,126.22000122070312
2018-11-29,126.4000015258789
2018-11-30,126.12999725341797
2018-12-03,126.52999877929688
2018-12-04,121.01000213623047
2018-12-06,121.55000305175781
2018-12-07,120.37000274658203
2018-12-10,116.63999938964844
2018-12-11,115.43000030517578
2018-12-12,117.37000274658203
2018-12-13,117.19000244140625
2018-12-14,113.19999694824219
2018-12-17,111.47000122070312
2018-12-18,112.75
2018-12-19,110.12000274658203
2018-12-20,109.16000366210938
2018-12-21,104.93000030517578
2018-12-24,101.72000122070312
2018-12-26,106.01000213623047
2018-12-27,106.69999694824219
2018-12-28,107.2699966430664
2018-12-31,106.87000274658203
2019-01-02,107.91999816894531
2019-01-03,107.55999755859375
2019-01-04,112.81999969482422
2019-01-07,116.11000061035156
2019-01-08,118.72000122070312
2019-01-09,121.48999786376953
2019-01-10,122.51000213623047
2019-01-11,123.08999633789062
2019-01-14,123.93000030517578
2019-01-15,123.8499984741211
2019-01-16,123.18000030517578
2019-01-17,125.5199966430664
2019-01-18,127.05999755859375
2019-01-22,126.22000122070312
2019-01-23,119.83000183105469
2019-01-24,122.9000015258789
2019-01-25,125.06999969482422
2019-01-28,124.45999908447266
2019-01-29,136.49000549316406
2019-01-30,132.14999389648438
2019-01-31,133.00999450683594
2019-02-01,132.99000549316406
2019-02-04,135.5
2019-02-05,135.47000122070312
2019-02-06,134.30999755859375
2019-02-07,134.08999633789062
2019-02-08,133.2899932861328
2019-02-11,132.91000366210938
2019-02-12,136.44000244140625
2019-02-13,137.9499969482422
2019-02-14,137.57000732421875
2019-02-15,139.36000061035156
2019-02-19,141.5500030517578
2019-02-20,142.6999969482422
2019-02-21,142.8000030517578
2019-02-22,145.5800018310547
2019-02-25,144.6699981689453
2019-02-26,143.27999877929688
2019-02-27,142.94000244140625
2019-02-28,141.50999450683594
2019-03-01,141.30999755859375
2019-03-04,142.9499969482422
2019-03-05,141.91000366210938
2019-03-06,138.91000366210938
2019-03-07,137.4600067138672
2019-03-08,137.5500030517578
2019-03-11,136.60000610351562
2019-03-12,141.00999450683594
2019-03-13,141.10000610351562
2019-03-14,140.07000732421875
2019-03-15,133.17999267578125
2019-03-18,133.30999755859375
2019-03-19,132.2100067138672
2019-03-20,130.5
2019-03-21,134.00999450683594
2019-03-22,129.0399932861328
2019-03-25,129.07000732421875
2019-03-26,130.9499969482422
2019-03-27,131.77999877929688
2019-03-28,132.0500030517578
2019-03-29,132.88999938964844
2019-04-01,134.47000122070312
