Date,MAS
2021-12-28,69.56999969482422
2021-12-29,70.2300033569336
2021-12-30,69.68000030517578
2021-12-31,70.22000122070312
2022-01-03,69.41999816894531
2022-01-04,70.20999908447266
2022-01-05,68.31999969482422
2022-01-06,68.6500015258789
2022-01-07,67.06999969482422
2022-01-10,66.61000061035156
2022-01-11,67.4800033569336
2022-01-12,68.31999969482422
2022-01-13,68.13999938964844
2022-01-14,67.27999877929688
2022-01-18,65.9000015258789
2022-01-19,65.58999633789062
2022-01-20,65.13999938964844
2022-01-21,64.26000213623047
2022-01-24,65.0
2022-01-25,63.439998626708984
2022-01-26,62.34000015258789
2022-01-27,61.560001373291016
2022-01-28,62.599998474121094
2022-01-31,63.33000183105469
2022-02-01,63.36000061035156
2022-02-02,63.63999938964844
2022-02-03,62.630001068115234
2022-02-04,61.459999084472656
2022-02-07,60.31999969482422
2022-02-08,59.150001525878906
2022-02-09,60.56999969482422
2022-02-10,58.27000045776367
2022-02-11,57.72999954223633
2022-02-14,57.25
2022-02-15,58.029998779296875
2022-02-16,58.68000030517578
2022-02-17,57.75
2022-02-18,57.560001373291016
2022-02-22,55.90999984741211
2022-02-23,55.08000183105469
2022-02-24,55.349998474121094
2022-02-25,56.630001068115234
2022-02-28,56.040000915527344
2022-03-01,54.58000183105469
2022-03-02,56.209999084472656
2022-03-03,55.7400016784668
2022-03-04,54.83000183105469
2022-03-07,51.93000030517578
2022-03-08,52.47999954223633
2022-03-09,54.11000061035156
2022-03-10,53.849998474121094
2022-03-11,53.72999954223633
2022-03-14,54.11000061035156
2022-03-15,55.650001525878906
2022-03-16,56.119998931884766
2022-03-17,56.93000030517578
2022-03-18,57.400001525878906
2022-03-21,55.880001068115234
2022-03-22,55.20000076293945
2022-03-23,53.36000061035156
2022-03-24,52.91999816894531
2022-03-25,52.29999923706055
2022-03-28,52.90999984741211
2022-03-29,54.900001525878906
2022-03-30,53.349998474121094
2022-03-31,51.0
2022-04-01,51.54999923706055
2022-04-04,51.959999084472656
2022-04-05,50.779998779296875
2022-04-06,50.7599983215332
2022-04-07,50.65999984741211
2022-04-08,50.66999816894531
2022-04-11,50.13999938964844
2022-04-12,49.66999816894531
2022-04-13,50.45000076293945
2022-04-14,49.38999938964844
2022-04-18,49.16999816894531
2022-04-19,51.02000045776367
2022-04-20,51.86000061035156
2022-04-21,52.15999984741211
2022-04-22,50.93000030517578
2022-04-25,52.220001220703125
2022-04-26,52.72999954223633
2022-04-27,54.900001525878906
2022-04-28,55.060001373291016
2022-04-29,52.689998626708984
2022-05-02,52.91999816894531
2022-05-03,53.88999938964844
2022-05-04,55.810001373291016
2022-05-05,54.040000915527344
2022-05-06,53.060001373291016
2022-05-09,53.7599983215332
2022-05-10,53.18000030517578
2022-05-11,52.36000061035156
2022-05-12,54.560001373291016
2022-05-13,55.369998931884766
2022-05-16,55.29999923706055
2022-05-17,56.209999084472656
2022-05-18,54.31999969482422
2022-05-19,53.97999954223633
2022-05-20,54.290000915527344
2022-05-23,54.77000045776367
2022-05-24,54.54999923706055
2022-05-25,55.75
2022-05-26,57.11000061035156
2022-05-27,57.84000015258789
2022-05-31,56.689998626708984
2022-06-01,55.66999816894531
2022-06-02,56.849998474121094
2022-06-03,56.33000183105469
2022-06-06,57.0
2022-06-07,57.130001068115234
2022-06-08,56.369998931884766
2022-06-09,56.70000076293945
