Date,TRMB
2024-10-03,61.59000015258789
2024-10-04,62.13999938964844
2024-10-07,61.5099983215332
2024-10-08,61.47999954223633
2024-10-09,62.22999954223633
2024-10-10,61.7400016784668
2024-10-11,63.0099983215332
2024-10-14,63.04999923706055
2024-10-15,61.720001220703125
2024-10-16,61.06999969482422
2024-10-17,61.43000030517578
2024-10-18,61.77000045776367
2024-10-21,60.77000045776367
2024-10-22,60.209999084472656
2024-10-23,60.29999923706055
2024-10-24,60.560001373291016
2024-10-25,60.900001525878906
2024-10-28,61.349998474121094
2024-10-29,61.65999984741211
2024-10-30,61.36000061035156
2024-10-31,60.5
2024-11-01,61.209999084472656
2024-11-04,61.310001373291016
2024-11-05,61.619998931884766
2024-11-06,72.63999938964844
2024-11-07,72.13999938964844
2024-11-08,72.6500015258789
2024-11-11,73.36000061035156
2024-11-12,72.80999755859375
2024-11-13,72.61000061035156
2024-11-14,70.73999786376953
2024-11-15,70.62000274658203
2024-11-18,69.87999725341797
2024-11-19,69.66999816894531
2024-11-20,70.4800033569336
2024-11-21,71.43000030517578
2024-11-22,72.31999969482422
2024-11-25,72.94999694824219
2024-11-26,72.37000274658203
2024-11-27,72.43000030517578
2024-11-29,72.97000122070312
2024-12-02,73.08000183105469
2024-12-03,73.94999694824219
2024-12-04,75.27999877929688
2024-12-05,75.4000015258789
2024-12-06,74.86000061035156
2024-12-09,74.61000061035156
2024-12-10,74.12000274658203
2024-12-11,73.95999908447266
2024-12-12,74.87000274658203
2024-12-13,73.58999633789062
2024-12-16,74.23999786376953
2024-12-17,72.88999938964844
2024-12-18,70.69000244140625
2024-12-19,70.73999786376953
2024-12-20,71.63999938964844
2024-12-23,71.16999816894531
2024-12-24,71.87000274658203
2024-12-26,72.30000305175781
2024-12-27,71.19999694824219
2024-12-30,70.43000030517578
2024-12-31,70.66000366210938
2025-01-02,69.70999908447266
2025-01-03,70.56999969482422
2025-01-06,71.0999984741211
2025-01-07,72.0199966430664
2025-01-08,72.54000091552734
2025-01-10,70.2300033569336
2025-01-13,70.2699966430664
2025-01-14,71.55999755859375
2025-01-15,72.72000122070312
2025-01-16,73.9000015258789
2025-01-17,74.91999816894531
2025-01-21,76.43000030517578
2025-01-22,77.4000015258789
2025-01-23,77.48999786376953
2025-01-24,77.41999816894531
2025-01-27,75.95999908447266
2025-01-28,75.2699966430664
2025-01-29,74.7699966430664
2025-01-30,75.37999725341797
2025-01-31,74.95999908447266
2025-02-03,74.12000274658203
2025-02-04,74.3499984741211
2025-02-05,75.06999969482422
2025-02-06,75.37000274658203
2025-02-07,74.36000061035156
2025-02-10,74.36000061035156
2025-02-11,73.83000183105469
2025-02-12,73.29000091552734
2025-02-13,73.66000366210938
2025-02-14,74.29000091552734
2025-02-18,75.13999938964844
2025-02-19,75.56999969482422
2025-02-20,73.20999908447266
2025-02-21,71.47000122070312
2025-02-24,70.93000030517578
2025-02-25,71.36000061035156
2025-02-26,71.38999938964844
2025-02-27,70.68000030517578
2025-02-28,71.9800033569336
2025-03-03,69.68000030517578
2025-03-04,68.44999694824219
2025-03-05,69.48999786376953
2025-03-06,67.6500015258789
2025-03-07,69.05999755859375
2025-03-10,66.51000213623047
2025-03-11,66.48999786376953
2025-03-12,67.36000061035156
2025-03-13,66.38999938964844
2025-03-14,69.38999938964844
2025-03-17,70.25
2025-03-18,70.19000244140625
2025-03-19,71.63999938964844
2025-03-20,70.68000030517578
2025-03-21,70.54000091552734
2025-03-24,72.06999969482422
2025-03-25,70.4800033569336
2025-03-26,68.94000244140625
2025-03-27,67.9800033569336
2025-03-28,65.5199966430664
2025-03-31,65.6500015258789
2025-04-01,65.37999725341797
2025-04-02,66.51000213623047
2025-04-03,60.279998779296875
2025-04-04,56.5099983215332
2025-04-07,56.02000045776367
2025-04-08,55.119998931884766
2025-04-09,61.4900016784668
2025-04-10,58.040000915527344
2025-04-11,58.220001220703125
2025-04-14,59.4900016784668
2025-04-15,59.59000015258789
2025-04-16,58.279998779296875
2025-04-17,58.22999954223633
2025-04-21,56.220001220703125
2025-04-22,58.0099983215332
2025-04-23,59.5099983215332
2025-04-24,61.650001525878906
2025-04-25,61.709999084472656
2025-04-28,61.45000076293945
2025-04-29,61.95000076293945
2025-04-30,62.13999938964844
2025-05-01,62.540000915527344
2025-05-02,64.58999633789062
2025-05-05,64.08999633789062
2025-05-06,63.31999969482422
2025-05-07,66.30000305175781
2025-05-08,67.37999725341797
2025-05-09,68.12000274658203
2025-05-12,70.54000091552734
2025-05-13,71.25
2025-05-14,71.2699966430664
2025-05-15,71.23999786376953
2025-05-16,71.88999938964844
2025-05-19,71.69000244140625
2025-05-20,72.30999755859375
2025-05-21,70.76000213623047
2025-05-22,70.79000091552734
2025-05-23,70.55000305175781
2025-05-27,71.91999816894531
2025-05-28,71.51000213623047
2025-05-29,71.66000366210938
2025-05-30,71.2699966430664
2025-06-02,70.83999633789062
2025-06-03,71.72000122070312
2025-06-04,71.66999816894531
2025-06-05,71.16000366210938
2025-06-06,72.22000122070312
2025-06-09,72.36000061035156
2025-06-10,72.80000305175781
2025-06-11,72.54000091552734
2025-06-12,72.36000061035156
2025-06-13,71.08000183105469
2025-06-16,72.87999725341797
2025-06-17,71.76000213623047
2025-06-18,71.69999694824219
2025-06-20,71.80999755859375
2025-06-23,72.70999908447266
2025-06-24,73.70999908447266
2025-06-25,74.12000274658203
2025-06-26,75.02999877929688
2025-06-27,75.6500015258789
2025-06-30,75.9800033569336
2025-07-01,76.45999908447266
2025-07-02,77.86000061035156
2025-07-03,78.87999725341797
2025-07-07,78.62999725341797
2025-07-08,79.31999969482422
2025-07-09,79.62000274658203
2025-07-10,80.83000183105469
2025-07-11,79.98999786376953
2025-07-14,80.19999694824219
2025-07-15,79.47000122070312
2025-07-16,80.66999816894531
2025-07-17,82.0199966430664
2025-07-18,82.04000091552734
2025-07-21,81.43000030517578
2025-07-22,82.5199966430664
2025-07-23,83.62000274658203
2025-07-24,84.19000244140625
2025-07-25,85.23999786376953
2025-07-28,85.06999969482422
2025-07-29,84.69000244140625
2025-07-30,85.19000244140625
2025-07-31,83.88999938964844
2025-08-01,82.63999938964844
2025-08-04,84.25
2025-08-05,82.69999694824219
2025-08-06,84.12999725341797
2025-08-07,82.5199966430664
2025-08-08,83.7699966430664
2025-08-11,82.58999633789062
2025-08-12,83.61000061035156
2025-08-13,84.47000122070312
2025-08-14,83.66999816894531
2025-08-15,82.23999786376953
2025-08-18,82.80000305175781
2025-08-19,81.12000274658203
2025-08-20,80.19999694824219
2025-08-21,80.2699966430664
2025-08-22,82.58000183105469
2025-08-25,81.43000030517578
2025-08-26,81.44000244140625
2025-08-27,82.18000030517578
2025-08-28,82.20999908447266
2025-08-29,80.81999969482422
2025-09-02,78.56999969482422
2025-09-03,78.5999984741211
2025-09-04,79.70999908447266
2025-09-05,80.73999786376953
2025-09-08,81.29000091552734
2025-09-09,80.05999755859375
2025-09-10,80.16000366210938
2025-09-11,82.8499984741211
2025-09-12,80.87999725341797
2025-09-15,81.01000213623047
2025-09-16,80.88999938964844
2025-09-17,79.63999938964844
2025-09-18,81.66000366210938
2025-09-19,82.77999877929688
2025-09-22,82.1500015258789
2025-09-23,82.04000091552734
2025-09-24,79.87999725341797
2025-09-25,79.9800033569336
2025-09-26,81.23999786376953
2025-09-29,81.94999694824219
2025-09-30,81.6500015258789
2025-10-01,79.41000366210938
2025-10-02,80.20999908447266
2025-10-03,80.72000122070312
2025-10-06,80.80999755859375
2025-10-07,79.30000305175781
2025-10-08,80.47000122070312
2025-10-09,79.19000244140625
2025-10-10,75.62999725341797
2025-10-13,77.05999755859375
2025-10-14,78.04000091552734
2025-10-15,78.72000122070312
2025-10-16,77.87000274658203
2025-10-17,77.4000015258789
2025-10-20,78.58000183105469
2025-10-21,79.6500015258789
2025-10-22,79.0999984741211
2025-10-23,80.69999694824219
2025-10-24,81.41999816894531
2025-10-27,81.12000274658203
2025-10-28,80.5
2025-10-29,79.38999938964844
2025-10-30,78.87000274658203
2025-10-31,79.75
2025-11-03,79.56999969482422
2025-11-04,78.5999984741211
2025-11-05,80.56999969482422
2025-11-06,78.81999969482422
2025-11-07,78.9000015258789
2025-11-10,79.69999694824219
2025-11-11,79.58000183105469
2025-11-12,82.19000244140625
2025-11-13,77.0199966430664
2025-11-14,77.55999755859375
2025-11-17,75.55000305175781
2025-11-18,75.41999816894531
2025-11-19,75.76000213623047
2025-11-20,74.81999969482422
2025-11-21,77.02999877929688
2025-11-24,79.05999755859375
2025-11-25,80.8499984741211
2025-11-26,81.2699966430664
2025-11-28,81.41999816894531
2025-12-01,81.66999816894531
2025-12-02,82.2300033569336
2025-12-03,82.33999633789062
2025-12-04,82.30000305175781
2025-12-05,83.5199966430664
2025-12-08,81.7699966430664
2025-12-09,81.44000244140625
2025-12-10,82.45999908447266
2025-12-11,83.33999633789062
2025-12-12,80.26000213623047
2025-12-15,80.16999816894531
2025-12-16,80.5
2025-12-17,78.88999938964844
2025-12-18,79.91000366210938
2025-12-19,80.87999725341797
2025-12-22,81.94999694824219
2025-12-23,80.5
2025-12-24,80.01000213623047
2025-12-26,80.19999694824219
2025-12-29,79.98999786376953
2025-12-30,79.55999755859375
