Price,Close,High,Low,Open,Volume
Ticker,HSY,HSY,HSY,HSY,HSY
Date,,,,,
2016-12-13,80.9434814453125,81.80193620761257,80.6466303140422,81.17614755560211,696400
2016-12-14,80.22142791748047,81.40882650886395,79.90853354211335,81.12802464905006,731600
2016-12-15,80.79908752441406,81.07988940705734,79.30681909548474,80.30968733422638,1377700
2016-12-16,81.16012573242188,81.52918051871173,80.31771394302798,80.95955207980639,929300
2016-12-19,81.40079498291016,81.46498000860208,80.72687057620774,81.27243105254725,566700
2016-12-20,82.32345581054688,82.4758937551523,80.75095900653633,80.78305152755972,928400
2016-12-21,82.77275085449219,83.46272485389822,82.34753560111895,82.61229434715175,1002600
2016-12-22,83.79164123535156,84.45754103185863,82.95725420393423,83.03748243135445,1505300
2016-12-23,83.13375854492188,83.83977550348885,82.88504308687541,83.76757193636075,581400
2016-12-27,83.27816772460938,83.47071668188235,83.03747693725242,83.09363730483291,362300
2016-12-28,82.75668334960938,83.19794167572616,82.54808505450563,83.19794167572616,467100
2016-12-29,83.43058013916016,83.5990612027832,82.69247087347264,82.69247087347264,625000
2016-12-30,82.98133087158203,83.31829313514073,82.24322130730428,83.10167628600216,732900
2017-01-03,83.37445831298828,83.75956243710203,82.84494702848207,83.31027327213225,686200
2017-01-04,83.53491973876953,84.00024597586689,83.31027209893699,83.55898759849602,844200
2017-01-05,82.99736022949219,83.64722291057913,82.64435482602258,82.73260770714523,1581800
2017-01-06,83.84780883789062,84.42546191876866,83.20597072113239,83.79966700046951,916500
2017-01-09,83.35037994384766,84.02431054581986,83.06957807678492,83.84780476623139,890200
2017-01-10,84.10453796386719,84.35324731214587,83.31828662266459,83.7435017488268,1125900
2017-01-11,84.2008056640625,84.71427365643873,83.76757201882484,83.82373238920908,940600
2017-01-12,83.98419952392578,84.62603765654619,83.68734831640998,84.03233524151459,762400
2017-01-13,84.12056732177734,84.43346165072167,83.71942011841071,83.91196906214094,679900
2017-01-17,84.3773193359375,84.56987444187705,83.77559840217562,84.09651745771967,902100
2017-01-18,84.76242065429688,85.26786401855642,84.21686011402333,84.42545841145719,1184700
2017-01-19,84.41741943359375,84.80251732551456,84.12056829609679,84.75438161927961,463000
2017-01-20,84.69822692871094,85.20367024109807,84.21685147105353,84.87473269142357,623500
2017-01-23,84.48159790039062,84.75437504258275,84.22486395202502,84.6901900252363,696100
2017-01-24,85.46040344238281,86.04608109318943,84.34521462931826,84.59393007495882,849700
2017-01-25,85.28390502929688,85.68505226627188,85.04321423870343,85.52458969886924,699800
2017-01-26,84.77847290039062,85.20368807902649,84.69022000055801,85.01916374011999,766800
2017-01-27,84.65010833740234,85.05927419259208,83.92001728418134,85.02718779381124,1035300
2017-01-30,84.29708099365234,85.11541867218627,83.87989055618863,84.87473400015682,1321800
2017-01-31,84.61803436279297,85.28394052235012,84.28107201254367,84.87476845646248,1702800
2017-02-01,84.33721160888672,84.99509294426237,83.84781140709266,84.47360022354485,1234000
2017-02-02,84.71427917480469,85.09938325468356,84.17674329167981,84.6099830861604,1520800
2017-02-03,85.82945251464844,86.19850718223711,81.52112963861049,83.1176936860315,2708100
2017-02-06,86.17446899414062,86.40712904992998,85.29996466605408,85.8455252583311,1095100
2017-02-07,85.99795532226562,86.69594766776798,85.89365311264586,86.20654749946176,1446800
2017-02-08,85.82945251464844,86.24664288465559,85.612829611725,85.84549570844788,893700
2017-02-09,86.7360610961914,87.91543502062531,85.82947049164372,85.82947049164372,1935500
2017-02-10,86.3429183959961,87.13718807247012,86.1985051710899,86.84033696543518,979200
2017-02-13,86.81627655029297,86.96871444547749,86.10223502182947,86.24664825910413,654500
2017-02-14,86.92059326171875,86.96873509959048,86.19853302488461,86.63979137839192,686500
2017-02-15,87.28964233398438,87.51428381020887,86.39107030806524,86.65582895691031,1058100
2017-02-16,86.36700439453125,87.90740836986168,86.1343382543478,87.63463117717707,1465100
2017-02-17,86.04609680175781,86.45526876616984,85.4524005050771,85.70913453507595,1749500
2017-02-21,87.03291320800781,87.34580758466787,85.94179215877529,86.2466618762585,1906900
2017-02-22,87.10393524169922,87.27338787460462,86.8053893256424,86.97483580245418,839400
2017-02-23,87.66873931884766,88.20128436561205,87.12005299897685,87.21687601324749,880600
2017-02-24,87.87045288085938,87.94307013391045,87.28949023208548,87.70907094726034,1055600
2017-02-27,86.98287963867188,87.95114668097992,86.92639749713877,87.70101236220354,744300
2017-02-28,87.42668914794922,88.02378710934308,87.24110755810068,87.28951907613188,1554300
2017-03-01,88.27391052246094,88.67735617735693,86.9990207755275,87.6283950121905,1709000
2017-03-02,88.0560531616211,88.48371075966313,87.61226660092133,88.41915797247648,1059400
2017-03-03,87.67682647705078,88.03992516117121,87.21689244822834,87.78172014764058,883800
2017-03-06,87.62838745117188,87.71714598007783,87.05549540938264,87.12004818605818,774800
2017-03-07,87.26531982421875,87.85434719116489,87.20883766360619,87.68490070932721,803200
2017-03-08,87.60420227050781,87.74944297408796,86.59558798344933,87.15234503985539,1696000
2017-03-09,88.24163055419922,88.39494186679426,87.37018649748836,87.78977340898258,993700
2017-03-10,87.89466857910156,88.6370070893952,87.72522214671446,88.59666621849846,735600
2017-03-13,87.70909118652344,87.8946789139647,87.45088618927436,87.66067967331821,768800
2017-03-14,87.5638427734375,87.8381890216375,87.37019058159126,87.70908345634523,679400
2017-03-15,88.18516540527344,88.40302338338877,87.57192619280745,87.6364789848761,857600
2017-03-16,88.33040618896484,88.35461194698912,87.54772051368329,88.13675396867751,604300
2017-03-17,87.9592056274414,88.56437398747995,87.91885860766915,88.56437398747995,1361800
2017-03-20,87.83014678955078,88.08835184754814,87.53966532979197,87.95925239659654,946500
2017-03-21,87.2330093383789,87.89465988534246,87.12811569711214,87.48314364391044,1196600
2017-03-22,87.09584045410156,87.71714398622915,86.43418989844598,87.46700967741164,1173800
2017-03-23,87.22493743896484,87.74134731418259,86.86183886160875,87.07969677680414,707600
2017-03-24,87.12812042236328,87.64453033306873,86.72467479486892,87.4508719994854,794500
2017-03-27,87.35404968261719,87.57190761451417,86.70046357474267,86.86991615699694,854400
2017-03-28,88.07218933105469,88.67735782464037,86.9183344903743,87.16846883110686,1338900
2017-03-29,88.44335174560547,88.5401809132662,87.69294262548715,88.03183547816205,792900
2017-03-30,87.87045288085938,88.45141552963327,87.57997155647243,88.26582784501721,933300
2017-03-31,88.15288543701172,88.49984898520431,87.34599403713061,87.86240404056709,1034400
2017-04-03,87.88658905029297,88.21741740107048,87.67680176823498,87.89465968609255,1008200
2017-04-04,87.45893096923828,87.5880365077386,86.93445049223985,87.49120735386336,935000
2017-04-05,88.00762939453125,88.5966627224265,87.3298436917286,87.5638367395354,912700
2017-04-06,87.85431671142578,88.16900380510461,87.56383537016968,88.00762801822529,535500
2017-04-07,88.37073516845703,88.59666991048029,87.6364672641813,87.96728950612533,961100
2017-04-10,87.40245056152344,88.58858155653694,87.1765220207763,88.45141153623918,1426000
2017-04-11,87.47508239746094,87.53156453809098,86.95866633958283,87.24914767884918,737200
2017-04-12,87.99149322509766,88.0318340939198,87.16039006695138,87.49928907038911,596100
2017-04-13,87.30565643310547,87.9188956869467,87.26531555241058,87.91082504837033,571900
2017-04-17,87.70909118652344,87.83012612562923,87.28143973696334,87.394404038504,557000
2017-04-18,88.33040618896484,88.75805766364205,87.65261418381954,87.71716697594634,857400
2017-04-19,87.6526107788086,88.58053712228208,87.43475280896003,88.40302002887586,655900
2017-04-20,87.7897720336914,88.02376508301872,87.21687381857703,87.74135437168249,940300
2017-04-21,86.66014099121094,87.74137255470701,86.64399971516566,87.62840824676245,1075200
2017-04-24,87.49930572509766,87.64454642390432,86.8537901401585,86.8537901401585,864800
2017-04-25,87.51542663574219,87.8623901289988,87.3782565969433,87.57997941497408,941500
2017-04-26,86.7408218383789,87.71715965243327,85.9420011098058,87.64454238442325,1788500
2017-04-27,86.64398956298828,87.53963943967096,86.53102526827986,86.9748179661289,897500
2017-04-28,87.30565643310547,87.35407410847024,86.20828351827106,86.32931847254272,1067200
2017-05-01,86.3777084350586,87.30562842254889,86.3777084350586,87.14425263935706,893700
2017-05-02,86.38577270507812,86.68432467495835,86.10336200713279,86.43419036479126,879900
2017-05-03,86.1275634765625,86.3534920236853,85.5304657225821,86.19211624890936,1231000
2017-05-04,86.56330108642578,87.26529876125174,86.09530263654182,86.65205962540696,1136900
2017-05-05,86.7811508178711,86.86183870646263,86.49873397366378,86.86183870646263,684700
2017-05-08,86.33739471435547,86.73276984494856,86.16794822981558,86.65208192222869,1341700
2017-05-09,85.8613052368164,86.56329672014134,85.65151177743456,86.3131623898616,732500
2017-05-10,86.03881072998047,86.4341918700812,85.67571213431172,85.88550558047827,791200
2017-05-11,85.9742660522461,86.1275712052127,85.54660851414077,85.79674899040836,768700
2017-05-12,86.39385223388672,86.52295779828906,85.87744228846167,85.89357740596589,590200
2017-05-15,87.0232162475586,87.13618052509473,86.1759841660376,86.32928931064153,802200
2017-05-16,86.5068130493164,87.14425789673653,86.40191939952268,87.13618726026259,595400
2017-05-17,87.76559448242188,88.47566301300132,86.11954107593766,86.50684558707717,1258100
2017-05-18,89.3713150024414,89.71020799569986,87.35408601005392,87.70911412656997,1779600
2017-05-19,90.35568237304688,90.49285240427344,88.82258780942728,89.37127409042508,1573200
2017-05-22,90.99313354492188,91.46920263586225,90.25079499087465,90.25079499087465,1359800
2017-05-23,91.79474639892578,92.3464562796182,90.99963892352562,91.18624312713335,1253700
2017-05-24,92.78455352783203,92.87380114469795,91.71358831545467,91.76226658283112,1200300
2017-05-25,93.55533599853516,93.90421141161242,92.51682486844877,92.70343523870551,1884000
2017-05-26,94.08271026611328,94.51271821702451,93.05231420581741,93.55533957178231,993000
2017-05-30,93.7257080078125,94.02590511996605,93.34438457131138,94.02590511996605,729900
2017-05-31,93.52288818359375,94.2449843868435,93.47420990540287,93.89610894977386,1652000
2017-06-01,93.96910095214844,93.96910095214844,93.173987546659,93.78249061952907,1279300
2017-06-02,94.01778411865234,94.11514684379223,93.10909011073483,93.52286776504855,1058200
2017-06-05,93.65270233154297,93.92044523348285,93.45798303468435,93.88799098567061,1320200
2017-06-06,93.69325256347656,94.13136934447323,93.38494036720256,93.65268321448886,649200
2017-06-07,93.69325256347656,93.75004593805122,93.21456024347862,93.43362482399053,711200
2017-06-08,92.33831787109375,93.72570423791994,92.07869012157096,93.69325618549169,1222600
2017-06-09,92.50872039794922,92.62231336900449,91.8921082123082,92.38702469684594,833200
2017-06-12,92.16795349121094,92.87381945741924,91.88398655883341,92.6709850500046,677600
2017-06-13,92.66285705566406,92.70342640751174,91.40528761856817,91.82718040371957,721200
2017-06-14,92.80889892578125,93.57155817956173,92.64663389689836,92.77644468200185,745200
2017-06-15,93.2064437866211,93.57965826985458,92.09491544460346,92.52492330158957,1356400
2017-06-16,90.73188018798828,93.44174464829322,89.83129500746435,93.30381874965803,2287800
2017-06-19,91.11320495605469,91.40528695519897,90.04223968919698,90.83734698352333,1259000
2017-06-20,90.53714752197266,91.23489825845107,90.39922163430022,91.14565063936566,779900
2017-06-21,90.52091979980469,91.2998030154642,90.28563119455126,90.74809329728701,842800
2017-06-22,89.66903686523438,90.53716792744248,89.64469772545525,90.3586788390572,763000
2017-06-23,89.09296417236328,89.81505401389217,88.73597990049251,89.48240887532923,1264500
2017-06-26,89.47430419921875,89.81506448528417,88.99561801498602,89.33637830105145,1089500
2017-06-27,87.77049255371094,89.32825909572573,87.665020905246,89.27146571731939,1025100
2017-06-28,87.35672760009766,88.32222143204015,87.29993420939606,88.15184125993537,825900
2017-06-29,86.50481414794922,87.34049085663837,86.04235197954773,87.34049085663837,917000
2017-06-30,87.1133041381836,88.21672356415955,86.63461182440805,86.63461182440805,1620900
2017-07-03,86.52104187011719,87.28370120110381,86.23707494581835,86.8536932600206,716400
2017-07-05,86.25328063964844,86.64272533162811,85.8800661627585,86.52102347850862,1715000
2017-07-06,86.35064697265625,87.04839769038433,86.02611074743166,86.31007762324806,1197500
2017-07-07,85.92877197265625,86.69954025060531,85.88820261486318,86.53727519946284,751700
2017-07-10,85.16613006591797,86.2127565732947,85.14179092226068,86.09916977621656,948700
2017-07-11,84.42778015136719,85.32025637327452,84.19249152832016,85.182324290789,1672600
2017-07-12,85.0525131225586,85.19855412275528,84.67118350037758,84.80910939222612,952000
2017-07-13,85.0281753540039,85.2228946273908,84.70363910501636,85.06062340788998,644800
2017-07-14,85.57179260253906,85.70160342239535,85.2310322366486,85.25537137849567,570700
2017-07-17,86.2370834350586,86.36689424608186,85.43386085868217,85.5555565596367,843400
2017-07-18,85.91252899169922,86.34253688436486,85.70969461289361,86.18838696568211,762300
2017-07-19,86.07479858398438,86.28574808233449,85.8314010305167,85.92064865712581,575200
2017-07-20,86.22895812988281,86.40745339019918,85.98556056673607,86.22895812988281,420000
2017-07-21,86.31820678710938,86.38311528072666,85.77461208059758,86.14782663387498,751200
2017-07-24,85.433837890625,86.30196873413217,85.40138364909036,86.30196873413217,1293500
2017-07-25,87.17012786865234,87.25126040381363,85.02008164179222,85.52311326381722,1301400
2017-07-26,86.00178527832031,87.70559299394449,85.71781835738538,86.72387524441825,1761700
2017-07-27,86.36687469482422,86.3749898030559,85.2634551958436,86.0504535639415,1434900
2017-07-28,86.05858612060547,86.93483228686964,85.839527674047,86.28575967704096,815700
2017-07-31,85.44194793701172,86.35876324993693,85.20665932528816,86.15592888017666,1175700
2017-08-01,85.71781921386719,86.00178613763947,84.99572924055423,85.60423244435827,889700
2017-08-02,85.66914367675781,85.88820831936633,84.91460556781722,85.65291964657197,707400
2017-08-03,85.62858581542969,85.98557640180564,85.49876880583271,85.6529249572252,727500
2017-08-04,85.07687377929688,85.93688978133703,85.01196527611992,85.8882114989621,710800
2017-08-07,85.71781921386719,85.79083662711662,85.07686176305849,85.1904485325674,761600
2017-08-08,85.2715835571289,86.14782968192127,85.19045103224403,85.40950946843469,971400
2017-08-09,85.39328002929688,85.49875168596347,84.53326417797747,85.2959172915946,1003100
2017-08-10,85.433837890625,85.83139151690041,84.94703045761909,85.17421014836155,552600
2017-08-11,85.35269927978516,86.15592783106487,85.19854936985375,85.40138373714413,572000
2017-08-14,85.95310974121094,86.0342422654889,85.563664958656,85.59611920637015,535700
2017-08-15,85.920654296875,86.05858020522811,85.68536564673543,85.920654296875,548400
2017-08-16,86.03425598144531,86.28576870380869,85.82330643268028,86.00180172855717,705300
2017-08-17,87.50275421142578,88.71164543714295,86.75632514521212,86.75632514521212,1654300
2017-08-18,87.0889663696289,87.60822807690813,86.45612409483782,87.55954361652988,1047000
2017-08-21,87.30803680419922,87.41350846037882,86.52915347622094,87.01595478245555,642700
2017-08-22,87.42973327636719,87.50275068228446,86.69141315868421,87.31614651826428,1304300
2017-08-23,87.70403289794922,87.82647397513489,87.02649654052148,87.40199704239105,2264800
2017-08-24,86.13670349121094,87.98155887493955,86.11221528006993,87.07545769515717,2298900
2017-08-25,85.84282684326172,86.76525129343764,85.76935599208439,86.48770374043963,1360400
2017-08-28,85.2795639038086,85.94893516406285,84.79793970122724,85.93260554204937,1606900
2017-08-29,85.66324615478516,85.88364627254651,85.25509271395302,85.36121036651556,1119500
2017-08-30,85.22247314453125,86.14489804084637,84.93676686938318,85.59797371014439,873700
2017-08-31,85.64688873291016,85.70402994696445,84.89588814021798,85.08364140235365,769400
2017-09-01,86.21017456054688,86.25099239783205,85.14897307040788,86.02242122813364,1173300
2017-09-05,85.43467712402344,86.48770747025507,85.3122298520651,85.90813035944102,1410700
2017-09-06,85.9489517211914,85.9816047435826,85.05917398783133,85.4183510062072,1430000
2017-09-07,87.9979019165039,88.21013726403348,85.84285181656678,86.06325197836395,1725300
2017-09-08,88.2835922241211,88.88765758454662,87.57340298113034,87.94890340668822,1089000
2017-09-11,89.508056640625,89.71213337431182,88.32440784848485,88.55297902167332,1073600
2017-09-12,89.45093536376953,90.0386774844007,89.27134680158457,89.49174698285672,759900
2017-09-13,89.32032012939453,90.2835627429463,89.01829049252254,89.14889638816017,779300
2017-09-14,89.23867797851562,89.39377829621702,88.91215394395223,89.12439550060763,537900
2017-09-15,90.20191192626953,90.2427297622035,89.32846379745804,89.32846379745804,1224500
2017-09-18,89.58968353271484,90.35701402242387,89.42642464159388,90.22640192718511,923500
2017-09-19,89.31214141845703,89.63865919794326,89.09989987944904,89.5243767295376,946000
2017-09-20,88.5040054321289,89.17337693803853,87.94075782447567,88.92032375529475,691300
2017-09-21,87.7938232421875,88.68359491218317,87.41015794304134,88.56931242664112,959300
2017-09-22,86.92036437988281,88.04686569777103,86.52853431439739,87.85911236415919,1148800
2017-09-25,87.20609283447266,87.25506926969581,86.47957998165958,87.0183394529019,1483300
2017-09-26,87.5162582397461,87.67952334948455,87.02647536638499,87.35299935793476,835600
2017-09-27,88.34075164794922,88.39789289343199,87.50811495328172,87.54893279773884,1254200
2017-09-28,88.01422119140625,88.77338695656573,87.67137374338022,87.84279746739323,896500
2017-09-29,89.1162338256836,89.369293231045,87.98156759225772,88.22646218378729,1200800
2017-10-02,88.84686279296875,89.53256400335138,88.72442170890845,89.14073385057145,878500
2017-10-03,87.88361358642578,89.06725623147672,87.63871899810513,88.93664412359155,948600
2017-10-04,88.35707092285156,88.97746600764222,87.44281103782151,88.12034113749817,851000
2017-10-05,88.91213989257812,88.96112253817475,88.21828032124111,88.4713334497703,876400
2017-10-06,88.69174194335938,89.1652014187771,88.41419437131455,88.86316563730156,994400
2017-10-09,88.07135009765625,88.92847482560246,87.93257942069043,88.7570511255987,601000
2017-10-10,89.00193786621094,89.0509142859291,87.6550302726165,88.2672604308024,655400
2017-10-11,89.40193939208984,90.11212872011156,89.05092713496576,89.05092713496576,893700
2017-10-12,89.76925659179688,90.31618063359421,89.35293839482101,89.35293839482101,1167500
2017-10-13,89.85091400146484,90.08764378608952,89.3774544322155,89.95703167267106,1042200
2017-10-16,90.56108856201172,90.60190016984207,89.58968136791039,89.97334660349418,604200
2017-10-17,90.463134765625,90.52027600225985,89.7937633245049,90.42231692748824,559400
2017-10-18,89.83457946777344,90.54476250570391,89.78559681734792,90.54476250570391,671500
2017-10-19,89.2631607055664,89.98151478304511,89.05091916195428,89.80192626367544,683500
2017-10-20,88.9937744140625,89.78559309388915,88.86316855017509,89.37743964885911,716800
2017-10-23,89.07540130615234,89.20600715716726,88.12031760569019,89.08355989014116,949200
2017-10-24,89.27132415771484,89.59784816723406,89.16520650149027,89.29581236854148,789400
2017-10-25,88.65090942382812,89.02640977139349,87.95704995054594,88.73253885105085,1192500
2017-10-26,83.97349548339844,87.75299429809016,83.68778307776027,87.72850608684747,2601800
2017-10-27,84.96124267578125,84.99389570644595,83.76943508219905,83.88371757556112,1844300
2017-10-30,85.49183654785156,86.22650788009699,85.05103001174734,85.16531249578233,1449700
2017-10-31,86.67546844482422,86.84689214954581,85.72854943444501,85.88364974116205,1312800
2017-11-01,87.12445068359375,87.23873316776428,86.21018458230128,86.99383857143985,811000
2017-11-02,87.01014709472656,87.17341220700429,86.25098767736218,86.86321783556744,874100
2017-11-03,86.4632339477539,87.17342326340068,86.38976930885667,86.87138743832442,809400
2017-11-06,85.20610809326172,86.56118047485512,85.01019619001792,86.56118047485512,780300
2017-11-07,86.5040512084961,86.60200405970289,84.96939010835766,85.04286097469074,955200
2017-11-08,87.95707702636719,88.09584771815618,86.47956338665705,86.48772197234251,798400
2017-11-09,87.97340393066406,88.43869867832194,87.58974486653739,87.72851556385523,854000
2017-11-10,88.65090942382812,88.87131572804816,87.6223612026289,87.6223612026289,751700
2017-11-13,88.30809783935547,89.42644075157641,88.20198016380272,88.78971601447405,939900
2017-11-14,89.67947387695312,90.04680947990587,87.87543642871938,88.16114258967455,997800
2017-11-15,87.68770599365234,90.56926902095857,87.39383494341834,89.34480838762649,924100
2017-11-16,89.54885864257812,89.89171225161098,87.8019624878841,88.19379251481007,1202700
2017-11-17,89.05907440185547,90.31618767438597,88.96112156758485,89.20600988118831,1993400
2017-11-20,89.87539672851562,90.40599750800827,88.83868961024709,89.05908975327402,922100
2017-11-21,89.1083984375,90.32377072004569,89.00985219894586,89.75714707781816,1060300
2017-11-22,88.78813934326172,89.43688804458714,88.57462560561149,89.10840681710792,957700
2017-11-24,88.2379150390625,89.06732858226535,88.22149379995525,88.96878235185028,291200
2017-11-27,88.99343872070312,89.26442993616249,87.9833600495094,88.48429250831775,634600
2017-11-28,90.20059204101562,90.22523330029483,88.69780101839402,89.18230594150104,915900
2017-11-29,90.7425765991211,91.63768136096544,89.69144187263124,90.22522298803045,843900
2017-11-30,91.09571075439453,91.88406195499869,90.54550829125284,90.90683200907657,1732700
2017-12-01,91.16139221191406,91.18602720365116,89.4943576082926,91.18602720365116,723900
2017-12-04,92.64776611328125,92.9105498126483,91.44881509334047,91.51451258449663,1172000
2017-12-05,92.5984878540039,93.25544391109469,91.99079551299222,92.67239282600809,1010100
2017-12-06,93.41971588134766,93.53468338274465,92.3767883490563,92.58208835373078,795400
2017-12-07,93.25544738769531,93.56750732180991,92.75451500791299,93.18154241293593,689800
2017-12-08,92.95983123779297,93.3786449638797,92.67241251018773,93.26367747283759,590300
2017-12-11,92.6313247680664,92.84483217009708,91.97436252960955,92.7955621950525,599900
2017-12-12,93.12405395507812,93.25544265862885,92.12218924631891,92.88590527305692,901300
2017-12-13,92.92696380615234,93.3457711545472,92.70523637205466,93.01729001178632,974300
2017-12-14,93.0912094116211,93.60035554082972,92.69703075267616,92.86127447109372,812600
2017-12-15,93.73173522949219,94.35584876889934,92.95159800417574,93.24723040361825,1596900
2017-12-18,93.83029174804688,94.70076153901086,92.50815955690875,93.03372693242558,1264900
2017-12-19,94.80751037597656,95.1113565445602,94.29015677944906,94.34764051239657,1165200
2017-12-20,94.42974090576172,95.11133808215837,93.89595990900223,94.98815688825144,982500
2017-12-21,94.15876007080078,94.83214357033924,94.06021385187206,94.75001858860374,574300
2017-12-22,94.39692687988281,94.7500430907887,93.94527068982242,94.43798938136925,396100
2017-12-26,94.4461898803711,94.81572728085672,94.16697869301491,94.39691363245106,406400
2017-12-27,94.09308624267578,94.91428614439523,93.83851001276729,94.62686743184503,434800
2017-12-28,93.91241455078125,94.42976819640099,93.64963085162013,94.32301447229909,536400
2017-12-29,93.21439361572266,94.23267964145408,93.21439361572266,93.69068475122542,416600
2018-01-02,92.0647201538086,93.60857369125897,91.9415389172775,93.18976625841434,845800
2018-01-03,91.67875671386719,92.3275053893807,91.45703549666392,92.16326791480479,818800
2018-01-04,92.31928253173828,92.57385873706062,91.83477764383959,92.12219632863182,679700
2018-01-05,92.76273345947266,92.91054968173694,91.66232867781659,92.43425226941227,767100
2018-01-08,93.66605377197266,94.1341374402893,92.79558392762256,92.98446265162227,869700
2018-01-09,93.43609619140625,93.9780909736276,93.32934249123667,93.75636355717117,584100
2018-01-10,91.0053482055664,91.96615032664525,89.97884860648483,91.43236928207155,1309600
2018-01-11,90.40587615966797,90.98071973548926,90.19236873874789,90.9478709941346,763900
2018-01-12,89.73249816894531,90.71794167469785,89.69965569081835,90.5619117099375,621400
2018-01-16,88.92771911621094,89.7489188425419,88.07367064899593,88.12294062769364,1641100
2018-01-17,89.45327758789062,90.05275608550309,88.77168037882255,89.10016148990104,1509800
2018-01-18,88.51710510253906,89.73247699467356,88.35286142437515,89.56002583154323,700100
2018-01-19,89.81462097167969,89.96243718067814,88.77990750869056,88.81275625127432,1046600
2018-01-22,90.29913330078125,90.33198204608345,89.63396343786978,89.84747714970536,1137300
2018-01-23,90.99713134765625,91.3502474482944,90.17593169642858,90.39765911080349,762800
2018-01-24,90.58656311035156,91.14497931852112,90.11847939653724,90.66047436266872,910000
2018-01-25,91.34205627441406,91.62947495061906,90.47158022829102,90.72615642600738,562900
2018-01-26,91.21066284179688,91.81834894822872,90.85754667212892,91.60484150815589,1116200
2018-01-29,90.06099700927734,91.19425694999792,90.0445757669917,90.9478944589043,798600
2018-01-30,89.94601440429688,90.62761175190636,89.50256575399399,89.7160794593822,862600
2018-01-31,90.60297393798828,91.09569255678129,89.82283038174698,89.83925788601913,1254700
2018-02-01,85.21591186523438,87.2524903978218,84.41935321571343,86.59552796401732,3156100
2018-02-02,84.55894470214844,86.46412799415562,83.87734736211924,84.03337732954351,2333400
2018-02-05,82.25959777832031,84.8053163792583,82.25959777832031,84.45220014890101,1878100
2018-02-06,83.17935180664062,83.54888931410859,81.17562172816967,81.69298175693564,2551000
2018-02-07,81.33161926269531,83.21216733267916,81.32340551140098,82.94116992727501,1664100
2018-02-08,80.19017028808594,82.00502128809754,80.16553529389586,81.57799383794308,1824000
2018-02-09,81.84899139404297,82.35813758047368,80.34619409422575,80.82249153328114,1898500
2018-02-12,81.93932342529297,82.51416710326325,81.56978598358614,82.11998840221911,1234200
2018-02-13,81.74223327636719,82.09534946012548,80.94566842473168,81.53693331523463,1130000
2018-02-14,81.315185546875,81.76684785470407,80.55968338219368,81.1427343744101,955300
2018-02-15,82.76873016357422,82.90833262856009,80.60897690410621,81.40553546239718,982600
2018-02-16,82.70304107666016,82.80158732003328,81.2987900011977,82.4484711128521,2472000
2018-02-20,82.03787231445312,82.5716535093457,81.75866108694056,82.47310726458983,1153800
2018-02-21,80.38726806640625,82.38278433110726,80.37084682300417,81.90648682408194,1166900
2018-02-22,80.25165557861328,81.16106836278652,78.71391859677311,79.25957005179264,1200300
2018-02-23,80.1524658203125,80.78905935381069,79.67296126241794,80.20207452511565,1252500
2018-02-26,81.02053833007812,81.43390842359894,80.1524586106736,80.25993887180634,881200
2018-02-27,81.1775894165039,82.21927710567587,80.84689220878003,81.1362499002167,1492900
2018-02-28,81.23548889160156,81.99608831566867,81.15281613812066,81.62405777124124,1309100
2018-03-01,80.85517883300781,81.93820627233055,80.22685463340771,81.18586980461484,1219600
2018-03-02,81.73980712890625,82.05396613913216,80.47488930471059,80.47488930471059,973700
2018-03-05,82.21929168701172,82.26063121063036,81.4421603646921,81.4421603646921,1210400
2018-03-06,82.15316009521484,82.3598451053399,81.57443828234913,82.21929450473515,1009400
2018-03-07,82.57478332519531,82.57478332519531,81.08665521070535,81.35121174044968,1009700
2018-03-08,82.3846664428711,82.96338208972419,81.78941245894936,82.67402426629764,951200
2018-03-09,82.9716567993164,82.9716567993164,82.09531410197806,82.51694711247411,647900
2018-03-12,83.50074005126953,84.17866659938475,83.10390207571459,83.10390207571459,818400
2018-03-13,84.16213989257812,84.4928308676558,83.37673305795357,83.78183391769194,1246900
2018-03-14,84.06295013427734,85.1542470283591,83.90586746601036,84.18696243514455,994800
2018-03-15,83.45112609863281,84.88965173394843,83.07908936547419,84.27786598450784,1218500
2018-03-16,83.51726531982422,84.16212776637543,82.6987945516392,83.62474554801199,2293200
2018-03-19,82.73188781738281,83.83972291515805,82.43426085425077,83.44288486180636,1146600
2018-03-20,82.94684600830078,83.45115803629218,82.55000793589565,82.89723730704566,777600
2018-03-21,81.40908813476562,82.15315539010648,80.49140623776617,82.11181586743871,1492500
2018-03-22,80.2351303100586,82.10355841983714,80.20205994870945,81.25201711455752,996800
2018-03-23,79.41666412353516,81.4752518285343,79.30092099645015,80.44182654561288,1418200
2018-03-26,81.03706359863281,81.14454385079985,79.61507589386201,80.11938787049134,1085300
2018-03-27,80.8469009399414,81.6984420842145,80.47486417575175,81.08665628374577,1032500
2018-03-28,81.22721099853516,82.21103368959753,81.06186550933484,81.06186550933484,1063700
2018-03-29,81.8141860961914,82.27715845771188,81.44215563533037,81.59096908117985,896900
2018-04-02,80.22686767578125,81.59099023176468,79.78869639039566,81.46697794348856,804300
2018-04-03,80.86346435546875,81.18589255842008,80.02019204948706,80.71465085352754,848300
2018-04-04,83.1700668334961,83.55863575527157,80.40048829263324,80.40048829263324,1331000
2018-04-05,82.42597198486328,83.50073646233918,81.88032688789386,83.50073646233918,1039000
